dataset	n	CLDN4_probe	CD8A_probe	TACSTD2_probe	CLDN4_vs_CD8A_rho	CLDN4_vs_CD8A_p	CLDN4_vs_ImmuneScore_rho	CLDN4_vs_ImmuneScore_p	CLDN4_vs_TACSTD2_rho	CLDN4_vs_TACSTD2_p	CLDN4_vs_CD8A_partial_rho	CLDN4_vs_CD8A_partial_p	CLDN4_vs_ImmuneScore_partial_rho	CLDN4_vs_ImmuneScore_partial_p	purity	ICI_labels
GSE31210 LUAD tumors	226	201428_at	205758_at	202286_s_at	-0.3411739633282653	1.4470250811767327e-07	-0.36551505464374356	1.5001713370629505e-08	0.47054227905344825	7.478307014305852e-14	-0.1268721171730838	0.0574111348994173	-0.03144485819848334	0.6389539937914117	ESTIMATE TumorPurity (ssGSEA Yoshihara 141+141)	not_deposited
