dataset	platform	histology	n_arrays	n_CLDN4_CD8A	n_CLDN4_CD274	CLDN4_probe	CD8A_probe	CD274_probe	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_rho_adj	CLDN4_CD8A_p_adj	CLDN4_CD8A_verdict	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_rho_adj	CLDN4_CD274_p_adj	CLDN4_CD274_verdict	ICI
GSE3141	GPL570 U133 Plus 2.0 MAS5	NSCLC mixed (LUAD n=58; LUSC n=53)	111	111	111	201428_at	205758_at	227458_at	-0.18057252670394164	0.0578893300500355	-0.009787424722130556	0.9191685121368388	NO_EVIDENCE	-0.07842225342225341	0.4132785085821955	0.04778067024534408	0.6201155903089671	NO_EVIDENCE	not deposited
