chan_tumor_label	n_cells	n_donors	TACSTD2_detect_frac	TACSTD2_mean	CLDN4_detect_frac	CLDN4_mean	ASCL1_detect_frac	ASCL1_mean	NEUROD1_detect_frac	NEUROD1_mean	POU2F3_detect_frac	POU2F3_mean	YAP1_detect_frac	YAP1_mean
SCLC-A	31865	19	0.009351953554056174	0.005687946919351816	0.7469951357288561	1.0062803030014038	0.8791150164757571	2.1783382892608643	0.11815471520477012	0.08146132528781891	0.0040797112819708145	0.002294157398864627	0.004487682410167896	0.0021965496707707644
SCLC-N	19279	19	0.029358369210021266	0.01335870660841465	0.5045904870584574	0.5816054344177246	0.3094040147310545	0.4335035979747772	0.6073447792935318	1.035844326019287	0.0033196742569635354	0.0016287195030599833	0.025883085222262566	0.013747178949415684
SCLC-P	3169	19	0.03218680971915431	0.010055978782474995	0.05711580940359735	0.033643849194049835	0.005364468286525718	0.009979554452002048	0.002840012622278321	0.004897870123386383	0.8561060271378984	0.7961012125015259	0.0050489113284947935	0.0016075673047453165
SCLC	20	9	0.05	0.12678101658821106	0.15	0.5080519914627075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
