gene	median_SCLC-A	n_SCLC-A	median_SCLC-N	n_SCLC-N	median_SCLC-P	n_SCLC-P	median_SCLC-I	n_SCLC-I	kruskal_H	kruskal_p	SCLC_I_vs_rest_U	SCLC_I_vs_rest_p	SCLC_I_median	rest_median	log2FC_I_minus_rest	cliffs_delta	SCLC_I_vs_rest_q_BH
TACSTD2	2.268176853418491	29	2.3237447463886283	23	3.4307268467324565	13	2.9134936197512014	16	5.620976448923727	0.1315792962929059	591.0	0.40299260007909543	2.9134936197512014	2.716554179928256	0.19693943982294515	0.1365384615384615	0.752855585196994
CLDN4	6.457050847923046	29	6.12712354198071	23	5.395998465015742	13	6.112796734679721	16	5.488867198670846	0.13930600052205783	524.0	0.9668830464166156	6.112796734679721	6.12712354198071	-0.01432680730098923	0.007692307692307665	0.9668830464166156
DLL3	4.919430665208865	29	4.0406732926437625	23	0.5925436262724076	13	4.075255593536315	16	26.458275227093566	7.646285180560459e-06	507.0	0.8821232904891224	4.075255593536315	4.315131443523486	-0.23987584998717182	-0.025000000000000022	0.9668830464166156
CEACAM5	3.863155457022411	29	2.259275500496674	23	0.13006235636905758	13	2.6945914560320254	16	17.778222188890698	0.0004886865812318192	587.0	0.4302031915411394	2.6945914560320254	2.259275500496674	0.4353159555353514	0.12884615384615383	0.752855585196994
SSTR2	0.966390596984542	29	3.6874190773718905	23	0.6159134328668697	13	1.2079315036857101	16	37.283453423902984	4.007849434152891e-08	539.0	0.8262982769178797	1.2079315036857101	1.448710693100468	-0.24077918941475795	0.03653846153846163	0.9668830464166156
MICA	0.9121830689200765	29	1.1046117521750252	23	2.0006887224626198	13	1.5701014957012382	16	14.854301208266008	0.001945488053078196	601.0	0.339622693881681	1.5701014957012382	1.1092936890229401	0.4608078066782981	0.15576923076923066	0.752855585196994
EPCAM	7.911134287210077	29	7.252239656336978	23	7.658882679732149	13	6.8040789677109235	16	18.337052809846853	0.0003747650598728791	286.0	0.005608468168302655	6.8040789677109235	7.571972538209425	-0.7678935704985017	-0.44999999999999996	0.039259277178118585
