sample_id	GEP_Ayers_Tcell_inflamed	HLA_antigen_presentation	Immune_checkpoints	STING_chemokines	EMT_mesenchymal	Epithelial	CYT_log2	CD8A_log2	NE_score	axis_A	axis_N	axis_P	axis_I	max_TF_z	subtype	triple_low	log2_TACSTD2	log2_CLDN4	log2_ASCL1	log2_NEUROD1	log2_POU2F3	log2_YAP1
sclc_ucologne_2015_S00022	-1.142527054216877	-0.8074118274032123	-1.2684341138422877	-1.5295658419166125	-0.2596004223673519	0.8397163926542369	0.4758258516279177	0.20018039807940283	1.664399958413967	0.5652981780272963	-0.05726615997614658	-0.40581376617113	-1.4313310319789798	0.565298178027297	SCLC-A	False	1.881468853658753	6.763371735139356	8.151442813231013	2.551218219560039	0.17478094647038797	1.4426878274712997e-05
sclc_ucologne_2015_S00035	-0.4824494182045991	-0.3341885739372754	-0.7706010369494678	-0.8949743880740137	0.2976519592373438	1.1788608123005864	2.094077717989019	0.11819225462551272	0.5738626276507158	1.1885273996304047	-0.9713404471464039	-0.5093889185001168	-0.6044012884314304	1.1885273996304053	SCLC-A	False	3.5925168368594296	7.2765338863945	9.932197031961413	0.5035563461816318	8.656144276855489e-06	1.3190455978958011
sclc_ucologne_2015_S00050	-0.07806758709599206	-0.2401538535058075	-0.5730584536545762	-0.44905541094369955	0.03835951329125792	-0.1881999421957282	1.6216942675219603	0.871072428339781	1.2753405030080907	0.23695923348704284	-0.2175933421934563	-0.31915881119272926	-0.09780123769480953	0.23695923348704354	SCLC-A	False	0.2950588205887536	6.566005313083055	7.2132792284755265	2.192061570149302	0.32100216467894366	1.4426878274712997e-05
sclc_ucologne_2015_S00213	1.3879225995935445	0.8586106671442245	1.3799273007126038	1.3203948928625162	0.5745897816893691	0.07983463645022411	4.539305295905038	0.7301634346624525	-0.13774481326837576	0.622019730586607	0.05979513109185558	-0.5093897734785374	1.7387568018201862	0.6220197305866076	SCLC-I	False	2.390923518402778	6.037584290591423	8.313513429485356	2.813452860587364	7.213457170864175e-06	1.6269343575204156
sclc_ucologne_2015_S00356	0.07092274314603592	-0.13898954192488813	-0.08525280080047468	-0.02675934300424107	0.12154776633139446	0.5673848459670289	2.2956138931293455	0.7364429553667947	0.3103098967807685	0.18353914654477904	-0.8012061833495765	-0.3698928454446359	0.08885034517416857	0.18353914654477974	SCLC-A	False	3.233552189645786	6.145830274966012	7.060641897153534	0.8846823117861958	0.23539376184961378	1.3381048898431
sclc_ucologne_2015_S00472	-0.4108138906713481	-0.31592107431247496	-0.5439112855168879	-0.8719857112884728	0.31095995263713294	0.24986714599989676	1.0999435758212728	0.0	1.2755483238309762	0.9242060362971314	1.2802735297861534	-0.5093872085458401	-0.5146579837349768	1.2802735297861536	SCLC-N	False	1.9629931454603828	6.754232797547915	9.176951022081523	5.547505354312912	1.154151416112816e-05	1.0157473218482802
sclc_ucologne_2015_S00501	0.747144381012954	0.7930038057119047	0.8213742731117527	0.728809855694972	0.37884063937846535	0.5695167047073737	3.9512640251444404	1.4426943194232382e-06	0.10865240207004292	0.9703700243709273	1.1371769219142585	-0.5093897734785374	0.9360049146893716	1.1371769219142587	SCLC-N	False	3.0716459861054406	6.572594128137877	9.308855486227756	5.226947745088222	7.213457170864175e-06	0.6913537050894278
sclc_ucologne_2015_S00825	1.2767965339233078	1.1035715327302402	1.37052077776617	1.4019396375366109	0.3845667324098894	0.3535319388616568	4.466730861803056	0.77227418779366	-0.40654216474584925	0.6464218703538542	-0.7583745550397978	-0.5093897734785374	1.5995406793936	0.6464218703538549	SCLC-I	False	3.837418530104596	6.480541418234372	8.383237716842741	0.9806315070492643	7.213457170864175e-06	1.094776556895597
sclc_ucologne_2015_S00827	-0.08856788578472123	-0.21817849404522593	-0.4549969075866944	-0.09480897510169642	0.5074874952773647	0.23255188631534512	1.9984611400104932	0.2377668315651595	0.9842825032878454	0.620376007286637	-0.09294419653402385	-0.5093914834379439	-0.11095576502329181	0.6203760072866377	SCLC-A	False	0.965125988559867	5.578582522652119	8.30881681530331	2.4712941300172395	4.3280786305164765e-06	1.4426878274712997e-05
sclc_ucologne_2015_S00829	0.5487395684268433	0.8371849663184407	0.6367600482371306	1.5089655580738053	-0.026606425467840006	0.9557619308008319	3.190280259318523	0.3105099763192041	-1.4898322450232455	-0.5699810620169369	-1.1915481246241821	2.618843814926818	0.6874480301059038	2.618843814926818	SCLC-P	False	3.0188388855890413	5.602569712517103	4.907606956263987	0.010258512815854626	5.278575833700129	1.0157829972409278
sclc_ucologne_2015_S00830	1.1356473811600194	1.1744253444124118	0.8586643004347749	0.7390011123884757	0.6139464234678091	-0.5851520845223254	3.2942152169504326	0.6079499920292002	0.16974055264816243	0.03560041093818527	1.1247242661964703	-0.33012697316154277	1.4227123393188745	1.1247242661964705	SCLC-I	False	1.1402747695292879	7.212724960990096	6.637936224163041	5.199051950738115	0.3024945328304428	0.06948083102305912
sclc_ucologne_2015_S00831	0.42910073093720674	0.5058885245125602	0.36026544091562696	0.7417304465802853	1.0038947720519864	0.9967321139552074	2.8146072532847963	0.19373516312424122	-0.6731820377457312	0.8878179782772174	-0.7754254693081849	-0.5093897734785374	0.5375673072846995	0.8878179782772181	SCLC-A	False	4.763007818333938	6.98513606736801	9.072979344271406	0.9424349320622282	7.213457170864175e-06	0.9736524160772614
sclc_ucologne_2015_S00832	-0.9626427563498896	-1.193850531024072	-0.9084975865664375	-1.1679872077734916	-0.023681378770713857	0.08007428551787567	0.6630523368534851	0.18712542112202554	1.123366206784019	0.6500982481159078	1.6495900506123804	-0.5093897734785374	-1.2059762128064482	1.6495900506123806	SCLC-N	False	4.584992556554761	6.455912400110364	8.393742239067459	6.3748290954124895	7.213457170864175e-06	0.00012983671111553195
sclc_ucologne_2015_S00836	0.4483365986040918	0.7763954147757626	0.13056948904900728	0.1420721654568326	-0.06124989253752709	0.9097063173668501	2.851310334195331	0.19367083005036134	0.6038872969906075	1.0928814550063073	-0.625370835561611	-0.3287657967523572	0.5616655500501853	1.092881455006308	SCLC-A	False	3.965756584651381	6.287917343100593	9.65890766508015	1.2785795504584234	0.30479137636117304	0.0781274895371824
sclc_ucologne_2015_S00837	0.8562844709617087	1.3217277654043935	0.6975070401340665	0.4807672749756739	0.2296292610298775	0.277692569833074	2.975245977522869	0.24951330240603878	-2.7092629670339283	-1.212703360266179	-1.1906190282455693	3.120836732121624	1.0727330534236483	3.120836732121624	SCLC-P	False	7.080433823612389	5.8079138580990834	3.0711551269749084	0.012339826400409468	6.125636638273705	8.944431978986273e-05
sclc_ucologne_2015_S00838	-0.15215702750152882	-0.13451367515641102	-0.07389818757557053	-0.3630624953228466	0.8866322235319823	-0.0890657048725015	1.8392851497337739	0.41669060168324434	-0.5232675603420894	0.23367189635735677	0.37893402371930723	-0.5093897734785374	-0.19061874674459703	0.3789340237193074	SCLC-N	False	5.427348046721727	7.097336894524326	7.203886312901029	3.528371277960719	7.213457170864175e-06	2.5307349883174064
sclc_ucologne_2015_S01242	1.0895328483078368	0.7380040949267396	1.3033311363703577	1.755565046029892	0.760107137476915	-1.0732056696795813	4.365171459834323	0.7794959121407383	-0.21128299144846885	0.4444795125789449	1.5553134726761835	-0.5093897734785374	1.364941136743908	1.5553134726761837	SCLC-N	False	2.716554179928256	4.838034038022424	7.806227376051878	6.16363558860227	7.213457170864175e-06	2.472438381057359
sclc_ucologne_2015_S01248	0.3091928866376892	0.10593498243938759	0.34537166437947797	0.5157673547961424	0.32035582329813894	0.6218914869532887	3.895686601639307	0.26180639031078706	0.4607477501940596	0.695830262891027	-1.0537853739590588	-0.5093897734785374	0.3873495790565988	0.6958302628910277	SCLC-A	False	2.041050189401051	6.289340205840225	8.524412424962074	0.31886749139460124	7.213457170864175e-06	2.14403004944475
sclc_ucologne_2015_S01297	0.29315394325026356	0.38164859785608124	0.6143931785775438	0.5235996201182757	-0.1419481002833301	0.5552260806839991	2.78606077577335	0.4555000374209277	0.6883766819323096	0.8372832918607992	-0.14297508208481846	1.605406857171229	0.36725636786667926	1.605406857171229	SCLC-P	False	3.4533832462668372	7.463998382148612	8.92858647418618	2.359217531570445	3.568506437466169	1.1122530782067488
sclc_ucologne_2015_S01366	-0.9101997251871864	-1.0475791286090803	-1.0470290927917298	-1.3744804535550756	-0.8376003418932589	0.6821306021755422	0.3511228786479571	0.07729496236777258	1.5039707101099942	0.8128262342907193	-1.0674087493143316	-0.5093897734785374	-1.1402768163351162	0.81282623429072	SCLC-A	False	2.44461406458099	7.479998470305814	8.858705270070582	0.2883491115503608	7.213457170864175e-06	1.2984196939094945e-05
sclc_ucologne_2015_S01453	-0.743684816957398	-0.917201798147352	-0.8678534732249996	-1.2431732301237122	-0.031206361105008282	0.520839457470617	0.5912275737823862	5.770768621871905e-06	1.2311399623600368	0.6105344618422714	-0.5477491403454968	-0.5093897734785374	-0.9316708541771415	0.6105344618422721	SCLC-A	False	1.22029280345595	6.514690387040067	8.280696545968375	1.4524636516435505	7.213457170864175e-06	0.7936703593100743
sclc_ucologne_2015_S01494	-0.7324666449138193	-1.0816793346131777	-0.8421156915878547	-1.2931725650654673	0.05725036530007951	-1.9831581345885774	0.41221300418374124	0.0	0.947353354055207	-1.429223154548999	1.3149904206107093	-0.5093889185001168	-0.9176169919873668	1.3149904206107095	SCLC-N	False	4.362245436476812	2.712325043390006	2.4524926449494555	5.625276334966744	8.656144276855489e-06	4.328020202684766e-05
