section,ring,n,CLDN4_vs_neiTB.n,CLDN4_vs_neiTB.rho,CLDN4_vs_neiTB.p,TACSTD2_vs_neiTB.n,TACSTD2_vs_neiTB.rho,TACSTD2_vs_neiTB.p,partial_CLDN4_vs_neiTB_ctrl_broad.n,partial_CLDN4_vs_neiTB_ctrl_broad.rho,partial_CLDN4_vs_neiTB_ctrl_broad.p
VA,1,2712,2712,-0.06487834162053675,0.0007231062480813289,2712,0.007110321378194584,0.7112951456595482,2712,-0.059454911094070445,0.001951351599136879
VA,2,2728,2728,-0.03504158227093815,0.06725680294850186,2728,0.03991476771306283,0.037102542417575685,2728,-0.027969582695272034,0.14415964410102566
VA,3,2730,2730,-0.032786685661498616,0.0867565875897286,2730,0.04360029740972521,0.02271886497200996,2730,-0.026555985816244677,0.16539799689573909
VB,1,2542,2542,-0.023050124649860556,0.24534527823818778,2542,-0.0006700197867302224,0.9730648537447848,2542,-0.01375019343769976,0.48833937633046354
VB,2,2579,2579,-0.04360191386674744,0.02681138997643964,2579,0.001368897756487859,0.9446041794111358,2579,-0.03926924528557198,0.04614702716817422
VB,3,2582,2582,-0.049065780011857414,0.012649311764101837,2582,0.03149576290696929,0.10959231379548591,2582,-0.04574310359848469,0.02010122294029035
VISA,1,4278,4278,-0.06376938332396419,2.993545292328263e-05,4278,0.19294133426922908,3.7420158692791976e-37,4278,-0.025452060527194058,0.09601028593456466
VISA,2,4287,4287,-0.03306189397441724,0.03041111637316431,4287,0.2073253312901743,7.702724111004867e-43,4287,0.009014455466558616,0.555148401731161
VISA,3,4288,4288,0.008240219698330782,0.5895800582725905,4288,0.18713245639868592,4.316461066710134e-35,4288,0.05426133769307555,0.00037831207177071167
