fov,CLDN4,TACSTD2,TB,T,B,broad,tma
1,1.4607970747911871,2.0099167546952352,0.35263650930839674,0.39913524429717834,0.3061377743196151,1.9380930836605852,TMA1
2,1.3486989882095333,1.7867287050755076,0.3523699489248139,0.38865155402907314,0.3160883438205546,1.9133347382569037,TMA1
3,1.263575013398371,1.7366747528309119,0.38313013090764425,0.4362359808484161,0.3300242809668724,2.029237700975109,TMA1
4,1.2990155004394912,1.891884209654759,0.3905051727646426,0.4647977094513744,0.3162126360779108,2.104686788575188,TMA1
5,0.43746049579483776,0.35564553391521464,0.3193722890945133,0.3349970023535293,0.3037475758354973,0.6865503714635154,TMA1
6,0.4799905376532003,0.38759746713721993,0.36651983825463447,0.39973140864362755,0.33330826786564144,0.9915984252056712,TMA1
7,0.6442436627543249,0.40702407647095445,0.36871049936446176,0.4138184835281673,0.32360251520075634,0.9151849691423458,TMA1
8,0.49831847648113853,0.3694401397155616,0.38590994319947897,0.4308765856356335,0.3409433007633245,0.8225133248229066,TMA1
9,0.445220594311957,0.4428613197249304,0.29279500959244265,0.2939119162570435,0.2916781029278418,1.3191551412296063,TMA1
10,0.5166167855009499,0.6403076886701043,0.27107330974846805,0.26376418519173717,0.2783824343051989,1.625980357398519,TMA1
11,0.5869434178975498,0.8374333288193367,0.2860948647273272,0.2813796466906507,0.2908100827640037,2.076852421394057,TMA1
12,0.742520589018424,1.0208946862966521,0.2883319577574132,0.28952267629251227,0.28714123922231416,2.241670465104919,TMA1
13,0.7679940188896557,1.7942419092489583,0.31830843478008997,0.349744634651967,0.28687223490821295,1.3761383845222062,TMA1
14,0.978717413266886,1.6495546342957583,0.29039943408316127,0.3108862028974286,0.26991266526889396,1.290856231797822,TMA1
15,0.3319579505612557,0.20123560493581918,0.2496432453209277,0.26346083869874637,0.235825651943109,0.35532466682392166,TMA1
16,0.3405053974016371,0.2125110621514143,0.2754900322868276,0.3173248356030197,0.23365522897063548,0.47184121413449825,TMA1
17,0.4627089633324016,0.2961240244928023,0.17487395189124794,0.18223410486185504,0.16751379892064086,0.665165420298399,TMA1
18,0.2152643888627343,0.43736431239186613,0.10918514946544242,0.16455420171520124,0.053816097215683575,0.4464512900823479,TMA1
19,0.19712215951627712,0.09952989132689932,0.14828150909756602,0.1774990669331436,0.11906395126198843,0.22517896952124591,TMA1
20,0.0,0.6556668078566623,0.3636817072787825,0.38571627258002333,0.34164714197754176,0.09494678107791223,TMA1
21,0.14048001169390478,0.16108415731336267,0.07192720735769904,0.08557971208337631,0.0582747026320218,0.10578465291315725,TMA1
22,0.32672693620719534,0.12104259476112851,0.07398563924180199,0.07701373836430128,0.07095754011930269,0.3270058075261519,TMA1
23,0.707102761689398,0.25532391243131697,0.15116879319115528,0.1621102555788779,0.14022733080343266,0.8780537378610375,TMA1
24,1.08507713538504,0.39768659916913,0.12514898170186373,0.1516603116916124,0.09863765171211503,1.368553827474137,TMA1
25,1.1990871944523753,0.9998569567466206,0.2155741200489102,0.22912921864812066,0.20201902144969974,2.306293512055859,TMA1
26,1.129476253351554,0.7280032978777057,0.24392561096622253,0.26318072252975316,0.22467049940269196,2.245509465470105,TMA1
27,0.45830718120189307,0.34166417983808983,0.31497799794087655,0.35324907836707686,0.2767069175146763,0.7772445717067087,TMA1
28,0.5419691664145125,0.401995765255696,0.29192490667955473,0.2983206972048872,0.28552911615422233,1.0211751530182018,TMA1
29,1.120454155160384,0.5323616762020184,0.4409723338495139,0.5787162061308837,0.30322846156814404,1.6186616778198275,TMA1
30,1.5800431283023502,0.7204068351436013,0.3610528495010405,0.4024267075678745,0.3196789914342064,2.1078463713096536,TMA1
41,0.5832108854177911,0.40594977834604185,0.2548126305225973,0.28617179911633883,0.22345346192885565,0.9228512379760174,TMA1
42,0.6527187423812307,0.41208354195692737,0.2976377900296603,0.3102852863270916,0.28499029373222895,0.7727971890051144,TMA1
43,0.3838138091315926,0.1837791667818354,0.2189596383034875,0.2756959862927378,0.16222329031423716,0.4342723109838479,TMA1
44,0.48561850039448196,0.21977911056242283,0.2511380151224291,0.29454581674327135,0.20773021350158685,0.4830814695904107,TMA1
45,0.48021970757137544,0.3713794776871733,0.3095245881080232,0.3783445530640307,0.24070462315201568,0.6858375013243636,TMA1
46,0.365313177387791,0.3225931043401428,0.25121506423986767,0.3330682994809404,0.1693618289987949,0.5886993771484748,TMA1
