set,n_in_set,n_tested,missing,median_lfc_set,median_lfc_bg,delta_median_lfc,mean_lfc_set,competitive_mwu_p_two,competitive_mwu_p_up,competitive_auc,sample_score_delta_KO_minus_WT,sample_score_welch_t,sample_score_welch_p,sample_score_mwu_p,sample_score_cohens_d,n_perm,perm_p_up,perm_p_down,perm_p_two,genes_tested
USER_CORE6,9,8,Ifi27l2b,0.09859144493521121,-0.03447746633931725,0.13306891127452847,0.07213455710862449,0.1920385496353636,0.0960192748176818,0.6343179555260537,0.1838776537552912,0.47702222857666404,0.6461252091131039,0.8412698412698413,0.3016953473663438,252,0.31746031746031744,0.6865079365079365,0.6349206349206349,"Ifi27,Ifi27l2a,Oas2,Ifit1,Mx1,Isg15,H2-K1,H2-D1"
ISG_CORE,40,38,"Ifi27l2b,Ddx58",0.07749127817462753,-0.034715578209619125,0.11220685638424666,0.07492096477459996,0.02773479299795033,0.013867396498975166,0.603206553130415,0.16914606966301848,0.4365408001021045,0.6801860982480806,0.42063492063492064,0.276092643982983,252,0.3531746031746032,0.6507936507936508,0.7063492063492064,"Isg15,Ifi27,Ifi27l2a,Ifi44,Ifit1,Ifit2,Ifit3,Ifitm1,Ifitm2,Ifitm3,Mx1,Mx2,Oas1a,Oas1b,Oas1g,Oas2,Oas3,Oasl1,Oasl2,Rsad2,Usp18,Bst2,Xaf1,Stat1,Stat2,Irf7,Irf9,Ifih1,Samd9l,Herc6,Epsti1,Cmpk2,Parp9,Dtx3l,Ly6e,Sp100,Sp110,Plscr1"
MHC1_APM,21,21,,0.13980241268024152,-0.034714049479513065,0.17451646215975458,0.1530044713394935,0.0012348636771857774,0.0006174318385928887,0.7036653885577616,0.3769178065239275,0.9392473521215063,0.37676003605667463,0.5476190476190477,0.5940321837972286,252,0.17857142857142858,0.8253968253968254,0.35714285714285715,"H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-T23,B2m,Tap1,Tap2,Tapbp,Psmb8,Psmb9,Psmb10,Psme1,Psme2,Nlrc5,Erap1,Calr,Pdia3,Canx,Irf1"
CXCL_IFN,3,2,Cxcl11,0.8228540237120012,-0.03439426817739655,0.8572482918893978,0.8228540237120012,0.0021139513109801195,0.0010569756554900597,0.9770751774931988,1.3277512725776348,2.9842702970039503,0.01780371371505158,0.015873015873015872,1.8874182584239292,252,0.007936507936507936,0.996031746031746,0.015873015873015872,"Cxcl9,Cxcl10"
T_CYT,11,11,,0.7632262204358309,-0.034573052685903605,0.7977992731217345,0.6255543658642697,2.919816457346139e-05,1.4599082286730695e-05,0.8639381465699352,0.7718333984982954,2.4033892887037824,0.0437348360620773,0.05555555555555555,1.5200368512711884,252,0.01984126984126984,0.9841269841269841,0.03968253968253968,"Cd3e,Cd3d,Cd8a,Cd4,Cd2,Gzmb,Gzma,Prf1,Ifng,Nkg7,Klrd1"
CTRL_OXPHOS,20,16,"Ndufa4,Atp5a1,Atp5b,Atp5c1",-0.18386613230313298,-0.03427785861856769,-0.1495882736845653,-0.07963706620879518,0.4049252362743968,0.7975535933318945,0.4398577073786279,-0.23479447404959497,-0.4446752513705605,0.6686604448276404,0.8412698412698413,-0.28123732268777635,252,0.6706349206349206,0.3333333333333333,0.6666666666666666,"Cox4i1,Cox5a,Cox6a1,Cox7a2,Ndufa1,Ndufb2,Ndufs2,Sdha,Sdhb,Uqcrc1,Uqcrc2,Cycs,Vdac1,Idh2,Mdh2,Fh1"
CTRL_MYC,20,19,Ncl,-0.154919504637423,-0.03429591201576887,-0.12062359262165412,-0.10564921461823583,0.2531085743987227,0.873456666541091,0.4242621300161524,-0.1999708139781048,-0.587993653903089,0.5731259465063242,0.6904761904761905,-0.3718798392117033,252,0.7142857142857143,0.2896825396825397,0.5793650793650794,"Myc,Npm1,Nolc1,Nop56,Fbl,Rpl5,Rpl8,Rps2,Rps6,Eif4a1,Eif4e,Cad,Odc1,Ldha,Hk2,Tyms,Rrm1,Cct2,Hsp90ab1"
