gene,log2FC_KO_minus_WT,mean_log2_KO,mean_log2_WT,mean_norm_KO,mean_norm_WT,welch_t,welch_p,mwu_U,mwu_p,cohens_d,welch_fdr,mwu_fdr
AV039307,0.4009405391688037,4.183845360075869,3.7829048209070657,17.30863165282092,13.217656369659741,1.9335374672726922,0.10400764583400152,20.0,0.15079365079365079,1.2228764675709967,0.8326458464764014,0.8316548475714228
Gosr1,-0.22498220480538578,9.23640892667567,9.461391131481056,603.7042989024105,711.8493786496601,-1.9251448047672115,0.10404582134603672,4.0,0.09523809523809523,-1.2175684817409138,0.8326458464764014,0.7555388471177944
Trmt61a,0.37983018663482326,7.389179150429824,7.009348963795,170.5472023734954,130.24120546430086,1.8355953119884494,0.10407722021343063,21.0,0.09523809523809523,1.1609324096421758,0.8326458464764014,0.7555388471177944
Cers5,-0.09442028847952955,9.753048929435005,9.847469217914535,862.7336916430322,921.6954995729235,-1.8457431711091328,0.10410235185990063,4.0,0.09523809523809523,-1.1673504792813505,0.8326458464764014,0.7555388471177944
Endou,-1.5325637293525234,2.364593172331937,3.8971569016844603,5.131128320579422,25.715477563471687,-1.8863645183053628,0.1041603052556662,5.0,0.15079365079365079,-1.193041675034267,0.8326458464764014,0.8316548475714228
Eva1c,0.46221749281768787,8.46875839883919,8.006540906021502,363.9187655234276,264.6816956740014,1.8331895157511087,0.10423293511636982,19.0,0.2222222222222222,1.159410850502924,0.8326458464764014,0.8875345934169463
Trbv13-2,2.0762778902299246,3.2768458696156157,1.2005679793856914,29.678468948906715,1.547520658380499,1.9820079213920725,0.10447018468983017,22.0,0.05555555555555555,1.2535318744189834,0.8326458464764014,0.702507457121551
Gmds,-0.18080970382638917,7.407773143133089,7.588582846959478,169.32983709306438,192.6635329323136,-1.8568188450445802,0.1045733207870058,5.0,0.15079365079365079,-1.1743553505328257,0.8326458464764014,0.8316548475714228
Tmem52,-1.9717546842695368,0.8883690186557756,2.8601237029253124,1.1457932068415206,19.244385567077238,-1.9469731541461477,0.10462933714695832,3.0,0.059327060946523506,-1.2313739420607859,0.8326458464764014,0.7483153051438902
Ccnb1ip1,-0.4829246790316537,5.0744279313033145,5.557352610334968,33.3667685074793,48.00809768689396,-1.8643847784115497,0.10475095769946739,5.0,0.15079365079365079,-1.1791404669457637,0.8326458464764014,0.8316548475714228
Cd274,0.7718325165762661,9.813468237044804,9.041635720468538,922.059350892664,602.9758683826142,1.9369976556592714,0.10480231652418633,20.0,0.15079365079365079,1.2250648828579673,0.8326458464764014,0.8316548475714228
Rfwd3,-0.23671257652240207,10.158090609072525,10.394803185594927,1145.47110064207,1360.922298622554,-1.901766659317469,0.10480542885310926,4.0,0.09523809523809523,-1.2027828443225363,0.8326458464764014,0.7555388471177944
Zfp992,0.43480505517125856,6.702008320796189,6.26720326562493,103.43712729700447,79.31651708763214,2.0146641317935643,0.10481271551596097,20.0,0.15079365079365079,1.2741854753426622,0.8326458464764014,0.8316548475714228
Reep2,0.7346072262164509,4.170452100447547,3.4358448742310963,19.04473461338209,10.377200914196575,1.8607714369319608,0.10482984665980043,21.0,0.09523809523809523,1.1768551891378707,0.8326458464764014,0.7555388471177944
Itgbl1,-1.0869580480563243,4.743583491666724,5.830541539723049,29.639159541294863,68.37294793248357,-1.8327402988187336,0.1048424970342239,6.0,0.2222222222222222,-1.1591267407689603,0.8326458464764014,0.8875345934169463
Gimap9,0.24961029683760927,8.397567507790848,8.147957210953239,340.1599298745608,284.42879724179596,1.847784575996194,0.10489471846458408,21.0,0.09523809523809523,1.168641577095293,0.8326458464764014,0.7555388471177944
Rbm7,0.5390568408029974,10.255388683325325,9.716331842522328,1256.3281359141406,887.4920659009352,1.8485861524699556,0.10490317712008904,20.0,0.15079365079365079,1.1691485385704719,0.8326458464764014,0.8316548475714228
Rassf9,-0.8624295418982744,3.7903182248201572,4.652747766718432,15.415096390899413,25.54483579502488,-1.8889803743488707,0.10493082714217626,4.0,0.09523809523809523,-1.1946960876599872,0.8326458464764014,0.7555388471177944
Eno1b,0.3848997730411323,10.701096801787365,10.316197028746233,1702.463173673872,1300.0006304730462,1.8303120852171877,0.10501311870340181,21.0,0.09523809523809523,1.1575910036437032,0.8326458464764014,0.7555388471177944
Rbm3os,0.35493196487793366,4.823051574361046,4.468119609483113,27.811178500551982,21.55218031611912,1.8294990549006234,0.10504518025852037,21.0,0.09523809523809523,1.157076798122281,0.8326458464764014,0.7555388471177944
Cyb5r3,-0.3863290256470755,10.020884149537565,10.40721317518464,1048.3201222502353,1398.9828872160488,-1.8898504158934195,0.10505071915826361,4.0,0.09523809523809523,-1.1952463502479362,0.8326458464764014,0.7555388471177944
Ikzf5,-0.3082388293948144,5.860814742586698,6.169053571981513,58.167531825783385,71.56839234227098,-1.8587128898946068,0.10508377445112115,6.0,0.2222222222222222,-1.175553249676145,0.8326458464764014,0.8875345934169463
Ngp,1.4988430465534677,7.5495960809866585,6.050753034433191,198.7595996890252,100.65726063459677,1.9688524501622284,0.10508757737181011,21.0,0.09523809523809523,1.2452116238631585,0.8326458464764014,0.7555388471177944
Mras,-0.2554599951469996,8.305409490893334,8.560869486040334,319.260947310696,378.4417888475594,-1.8778560488176934,0.10511557723317203,4.0,0.09523809523809523,-1.1876604464376508,0.8326458464764014,0.7555388471177944
Atpaf2,-0.305307678796801,7.793124563794237,8.098432242591038,225.30205643152362,274.86146856686,-1.884761644920423,0.10512340249748502,4.0,0.09523809523809523,-1.1920279288948123,0.8326458464764014,0.7555388471177944
Fads2,-0.4489900712119308,8.575949476416259,9.02493954762819,382.133739823127,546.2346049910082,-2.001884608661703,0.10522209605837093,2.0,0.031746031746031744,-1.266102995241164,0.8329898392267989,0.6431558286396996
Zfp175,0.24116410070458283,7.223860431814032,6.982696331109449,150.061954869542,126.179724410165,1.8479928206366194,0.1053728048806724,19.0,0.2222222222222222,1.1687732825701465,0.8337450330532152,0.8875345934169463
Atp10b,-2.1299242222256964,1.3342062630945553,3.4641304853202515,2.550758359350018,18.699379881825795,-1.8659364016734241,0.1056257993088433,4.0,0.09068836617120415,-1.1801217996613682,0.8351187866487642,0.7555388471177944
Bicc1,-0.3764473380311131,8.464061922445405,8.840509260476518,356.3048472988158,469.14151213469256,-1.8587897643588005,0.10578082770938269,4.0,0.09523809523809523,-1.1756018693562962,0.8351187866487642,0.7555388471177944
Serpinb3b,-3.0092018092365755,0.0,3.0092018092365755,0.0,45.12817947784837,-2.0814455852820237,0.10584967516077243,5.0,0.07200565755549801,-1.3164217750386884,0.8351187866487642,0.7555388471177944
Rpl36a,0.47175232670197254,9.99860770949863,9.526855382796658,1064.4334495880164,752.000944277747,1.853526421134954,0.10609673271739638,20.0,0.15079365079365079,1.1722730388173825,0.8351187866487642,0.8316548475714228
Vgll2,-2.2652033494812907,0.8753364712882812,3.140539820769572,1.662191958301706,23.391011840292443,-1.886501802368664,0.10615246735466147,4.5,0.10599754842494577,-1.1931285010995618,0.8351187866487642,0.8316548475714228
Eif1ad,-0.4117594298624585,7.666573227512055,8.078332657374514,208.43944341777402,274.83334958412445,-1.8264244619109613,0.10621080911765259,5.0,0.15079365079365079,-1.1551322547772171,0.8351187866487642,0.8316548475714228
Jpt1,-0.32543967911664673,10.364131821684467,10.689571500801113,1328.7095693676401,1685.3355131204898,-1.8583937631935337,0.10621845518279696,5.0,0.15079365079365079,-1.1753514162286314,0.8351187866487642,0.8316548475714228
Adam11,-0.5987186762763939,4.024950357025172,4.6236690333015655,16.456063064684496,24.507734911369983,-1.8544730705264072,0.1063215370594404,4.0,0.09523809523809523,-1.1728717524619034,0.8351187866487642,0.7555388471177944
Ube2d1,-0.21700979934505682,8.934995876533169,9.152005675878225,489.98501282069117,573.444306908868,-1.8806861796967336,0.10638440760016056,5.0,0.15079365079365079,-1.189450378368479,0.8351187866487642,0.8316548475714228
Stfa2,1.539939323618213,5.436922262742116,3.896982939123903,43.86490618081078,25.02703322380538,2.012126339584269,0.1066383308716358,20.0,0.15079365079365079,1.2725804346207417,0.8351187866487642,0.8316548475714228
Tlr3,-0.46152414017544174,9.668783898539747,10.130308038715189,825.1973540263109,1164.1552962650399,-1.8730142124282063,0.1066871187420849,5.0,0.15079365079365079,-1.1845982002279176,0.8351187866487642,0.8316548475714228
Hs2st1,-0.2807551931272876,10.450359818435079,10.731115011562366,1416.158792847124,1713.9970839558518,-1.8275299335348578,0.1067006295949267,6.0,0.2222222222222222,-1.1558314164212569,0.8351187866487642,0.8875345934169463
Abhd14b,-0.6298956196184884,6.391097578567848,7.0209931981863365,86.60366723636028,137.74688036765846,-1.830743849533278,0.10675464670510622,4.0,0.09523809523809523,-1.157864075373949,0.8351187866487642,0.7555388471177944
Zdhhc3,-0.25364400962741307,10.205755922972175,10.459399932599588,1185.207167248394,1425.747146766432,-1.8770288876707015,0.10686344128650935,3.0,0.05555555555555555,-1.1871373037943522,0.8351187866487642,0.702507457121551
Exph5,-1.3838025668127845,4.414284956281942,5.798087523094726,27.27499095308524,74.98434669491249,-1.8168800335254673,0.10691796390604144,5.0,0.15079365079365079,-1.1490958282447123,0.8351187866487642,0.8316548475714228
Htra4,0.6033363607124254,3.9829239773404645,3.379587616628039,15.376805822036527,10.175684759588354,1.8366101704562097,0.10693132988082366,19.0,0.2222222222222222,1.1615742624943424,0.8351187866487642,0.8875345934169463
Zkscan3,0.26979622000660086,9.690630096108094,9.420833876101494,835.2948472083906,690.8254133609483,1.817852836719425,0.10696286082863105,19.0,0.2222222222222222,1.1497110830063106,0.8351187866487642,0.8875345934169463
Birc5,-0.4552027262414029,8.506102112769963,8.961304839011365,377.4654012144756,504.5893059834026,-1.8711993896785677,0.10712763578219217,5.0,0.15079365079365079,-1.1834504055402482,0.8351187866487642,0.8316548475714228
Gm4876,0.8039929454217312,7.822117379284206,7.018124433862475,230.31654288053878,145.87628124852992,1.9395222305174675,0.10720718812024099,20.0,0.15079365079365079,1.2266615641930665,0.8351187866487642,0.8316548475714228
Zfp9,0.29389323071150564,7.954797380550159,7.660904149838653,250.06408794958196,204.20894754017723,1.8156682363279444,0.10733369256683874,20.0,0.15079365079365079,1.1483294204034358,0.8351187866487642,0.8316548475714228
Id2,0.5442626852166637,9.357652912635647,8.813390227418983,701.4029857030649,456.87500611431744,1.8888811594976036,0.10739359792973704,21.0,0.09523809523809523,1.1946333386784436,0.8351187866487642,0.7555388471177944
Plch2,-1.9970115631511112,3.0415958927883784,5.0386074559394896,15.861831307158639,52.020094846469725,-1.8292676298257533,0.10741685076844083,5.0,0.15079365079365079,-1.156930432053428,0.8351187866487642,0.8316548475714228
Mapkap1,-0.17569076681815332,9.119834630615244,9.295525397433398,557.3071672801317,630.6970579585944,-1.8230099979571515,0.10743229025515541,5.0,0.15079365079365079,-1.1529727581607006,0.8351187866487642,0.8316548475714228
Rasef,-2.0672685884355353,4.757564549938371,6.824833138373906,45.609002849035605,113.86962359822162,-2.052519057229908,0.10745477926423613,0.0,0.007936507936507936,-1.2981270323496006,0.8351187866487642,0.5134205327338374
Abca8b,-1.1634411147140522,3.674783253526022,4.838224368240074,13.121630049238664,34.99319572657468,-1.847628059878545,0.10755167095826547,6.0,0.2222222222222222,-1.1685425876108335,0.8351187866487642,0.8875345934169463
Tsnax,-0.24514930103321753,9.166483251519141,9.411632552552359,580.569819038876,683.6855181741016,-1.8444786088984926,0.10757104065223377,5.0,0.15079365079365079,-1.1665506999156305,0.8351187866487642,0.8316548475714228
Gpt,-0.6033118251558154,4.875835106263869,5.479146931419685,29.302712376458555,46.59400425500072,-1.8357336132851516,0.10757645764586418,7.0,0.30952380952380953,-1.1610198790623627,0.8351187866487642,0.9178540981610035
Slc16a9,-0.7292653113573286,3.1193347217548686,3.8486000331121972,8.191987998998734,14.783530103408372,-1.8240176113503117,0.1075840839105136,5.0,0.15079365079365079,-1.153610028825356,0.8351187866487642,0.8316548475714228
Zfp638,0.4237614201718376,11.774936277353849,11.351174857182011,3508.276109652556,2714.0969007799017,2.029988996023803,0.10762637384376883,21.0,0.09523809523809523,1.2838777705027418,0.8351187866487642,0.7555388471177944
Maip1,-0.2641574575963972,7.193765846614788,7.457923304211185,147.3270042467152,175.95800111456643,-1.8411213999744558,0.10764622769529364,6.0,0.2222222222222222,-1.1644274145594307,0.8351187866487642,0.8875345934169463
Ankrd39,0.3131104161289464,7.16595470089049,6.852844284761543,145.0178246001648,115.95333199383552,1.8164648353061055,0.10769177285786302,19.0,0.2222222222222222,1.1488332338339864,0.8351187866487642,0.8875345934169463
Id4,-0.9011139725067041,3.7903899240296015,4.691503896536306,16.09200556424018,25.851538566662583,-1.9126464879009444,0.10771738760758892,5.0,0.15079365079365079,-1.2096638520977332,0.8351187866487642,0.8316548475714228
Ccdc191,0.2435792750604353,7.125559745103098,6.881980470042663,140.2481250176704,117.56340704324903,1.8429018743827028,0.10773905162550082,20.0,0.15079365079365079,1.165553485448571,0.8351187866487642,0.8316548475714228
Rpl37a,0.3950359610555054,11.621726895723974,11.226690934668468,3230.4710270235164,2445.738418876276,1.8147481969908703,0.10774723918864347,21.0,0.09523809523809523,1.147747536435015,0.8351187866487642,0.7555388471177944
Mettl25b,0.21310440616691295,8.258972710635915,8.045868304469002,307.6172329727874,264.99004094553055,1.8112350644584627,0.10782227004188806,21.0,0.09523809523809523,1.1455256363301263,0.8351187866487642,0.7555388471177944
Nsun5,-0.27424291272506895,6.982898373069835,7.257141285794904,126.0656814831506,154.3840798871008,-1.8840020600686254,0.1078441657203295,4.0,0.09523809523809523,-1.191547525253244,0.8351187866487642,0.7555388471177944
Icos,0.44593390591618665,5.804032939373131,5.358099033456944,55.66956716873962,41.90493382748602,1.8687093710755773,0.10797738663288743,21.0,0.09523809523809523,1.18187557949992,0.8351187866487642,0.7555388471177944
Gabrp,-1.528828199860385,2.1815964043929803,3.7104246042533653,5.338639544586574,17.375548413402715,-1.8188557037083788,0.10801677078654083,7.0,0.30952380952380953,-1.1503453517813687,0.8351187866487642,0.9178540981610035
Abcb4,-1.4457177060696051,3.7306358581361265,5.176353564205732,13.50375695033261,62.35853472361365,-1.907708162318592,0.10803084103868263,3.0,0.05555555555555555,-1.2065405807641914,0.8351187866487642,0.702507457121551
Hrc,-2.6220308964838774,2.7909496742738216,5.412980570757699,11.188558680788901,127.24943523274996,-1.8272256121745627,0.10806543009501322,5.0,0.15079365079365079,-1.155638946693422,0.8351187866487642,0.8316548475714228
Trappc14,0.3542808712616239,8.533035068028969,8.178754196767345,375.14595775542,294.9639468782656,1.8167404136265257,0.10806563287312315,19.0,0.2222222222222222,1.1490075248672447,0.8351187866487642,0.8875345934169463
Scarb2,-0.15976360659897537,10.352613000151658,10.512376606750633,1313.124332568014,1462.3588700161001,-1.8571521854651964,0.10832735536261752,4.0,0.09523809523809523,-1.1745661735258948,0.8351187866487642,0.7555388471177944
Slc35e1,-0.36156850360670134,9.540806662984416,9.902375166591117,756.7569649768305,976.544533132228,-1.8108098923444589,0.10836810602573364,6.0,0.2222222222222222,-1.1452567338745583,0.8351187866487642,0.8875345934169463
Ap1s3,-0.3743629285350609,6.852357728510046,7.226720657045107,118.1765223843648,149.097113865202,-1.9953270474471771,0.108382338515812,5.0,0.15079365079365079,-1.261955629374388,0.8351187866487642,0.8316548475714228
Cd8a,0.674278006018902,7.352495295524614,6.678217289505712,174.38016347810282,106.91554066263839,1.8160422895289037,0.1084210621624669,20.0,0.15079365079365079,1.1485659924196574,0.8351187866487642,0.8316548475714228
Itsn2,0.1590450734893274,10.572865182773787,10.41382010928446,1525.8322059449958,1369.706024826242,1.8326549228000573,0.1084298762174861,19.0,0.2222222222222222,1.1590727442336455,0.8351187866487642,0.8875345934169463
Rmi2,-0.25051156604630176,6.253474065406443,6.503985631452744,75.8918606817547,90.71429510227424,-1.8102447938447357,0.10844235325090594,6.0,0.2222222222222222,-1.1448993342022644,0.8351187866487642,0.8875345934169463
Gtf2e1,0.309038833429236,8.587586120870478,8.278547287441242,388.27907050487363,314.219117117228,1.8105947486363203,0.10849605967921229,20.0,0.15079365079365079,1.1451206650461638,0.8351187866487642,0.8316548475714228
Cmtm8,0.49361079592945334,5.071060072702102,4.577449276772649,33.79356163690819,23.75905202481048,1.8065288108284692,0.10851928931754255,20.0,0.15079365079365079,1.1425491401866832,0.8351187866487642,0.8316548475714228
Rfxap,-0.41416654962958077,6.59607423784024,7.0102407874698205,99.11384068663716,129.1205427904048,-1.8880642800548042,0.10853124577741136,4.0,0.09523809523809523,-1.1941166987558405,0.8351187866487642,0.7555388471177944
Kat14,-0.1722719412669118,8.475773904951492,8.648045846218404,355.5950700145756,402.7550587281968,-1.884820400030092,0.10853924781777355,4.0,0.09523809523809523,-1.1920650888889577,0.8351187866487642,0.7555388471177944
Map2k6,0.341990004301727,5.220973311999715,4.878983307697988,37.115777372201975,28.78710381510276,1.8163651975129445,0.108667184594975,18.0,0.30952380952380953,1.148770217360502,0.8351187866487642,0.9178540981610035
Smim1,0.7163630849284095,5.934771653076156,5.218408568147747,63.65484805588212,39.3749276620202,1.8158205962711897,0.10866773407843584,20.0,0.15079365079365079,1.1484257812924017,0.8351187866487642,0.8316548475714228
Il1b,0.8415328327592579,10.097088270586227,9.255555437826969,1158.3809671225486,710.1409239929384,1.8330358430190177,0.10867234174114232,19.0,0.2222222222222222,1.1593136593333904,0.8351187866487642,0.8875345934169463
Chad,0.8496981978217617,4.038061158295475,3.1883629604737136,17.49445839126995,9.148165114995313,1.8050787531465387,0.10870572765105434,21.0,0.09523809523809523,1.1416320431839784,0.8351187866487642,0.7555388471177944
Acad9,-0.15028659984653814,9.030091166035195,9.180377765881733,523.6018106814018,580.9593813329759,-1.8063279293743137,0.10872239529988104,6.0,0.2222222222222222,-1.1424220915997196,0.8351187866487642,0.8875345934169463
Ccdc148,-0.7185004997322051,3.2856368408580168,4.004137340590222,9.587851146014422,16.128519873642837,-1.807465707100044,0.10873749712433989,5.0,0.15079365079365079,-1.1431416854165823,0.8351187866487642,0.8316548475714228
Trim30d,0.40403210965137326,7.148397182986514,6.744365073335141,143.8859063612686,109.28695589199079,1.8087562489139355,0.10875991363308724,20.0,0.15079365079365079,1.143957895726099,0.8351187866487642,0.8316548475714228
Rbl1,-0.31852222589553314,9.639705470098843,9.958227695994376,809.9723899995458,1007.0435838363097,-1.8080156120845836,0.10881782416321628,4.0,0.09523809523809523,-1.1434894758661476,0.8351311538234408,0.7555388471177944
Ogdh,-0.4558458210812244,9.858284772148235,10.314130593229459,948.3360262395612,1324.0026300653258,-1.8108971919160635,0.10887233578339159,3.0,0.05555555555555555,-1.1453119469715636,0.8351311538234408,0.702507457121551
Pex1,-0.34067326661974295,7.765985107545622,8.106658374165365,219.55983684334078,280.26749849203344,-1.8164117878279737,0.1089955509219355,4.0,0.09523809523809523,-1.1487996836629815,0.8355831067122244,0.7555388471177944
Esrp2,-1.0098722982655017,6.5432791442464335,7.553151442511935,111.02384797443491,211.07779319546322,-1.809144776837236,0.10907339981055458,6.0,0.2222222222222222,-1.1442036223605399,0.8355831067122244,0.8875345934169463
9330151L19Rik,0.25509515701089125,6.555913297742765,6.300818140731874,93.31598360920522,78.9343733824353,1.9218998773831182,0.10913066415997781,21.0,0.09523809523809523,1.2155162094657965,0.8355831067122244,0.7555388471177944
Stac3,-1.3628384448590127,4.323790182460428,5.686628627319441,21.275403331364323,82.23478912642126,-1.874021642207339,0.10915299788471902,6.0,0.2222222222222222,-1.1852353547648655,0.8355831067122244,0.8875345934169463
Wwc2,-0.37522598735428403,9.80240933442322,10.177635321777505,897.2709818318565,1193.4244668836502,-1.9099412650179428,0.10934290791333369,4.0,0.09523809523809523,-1.207952918919995,0.8361442667038038,0.7555388471177944
Slco4a1,0.700616183719319,5.521459805826767,4.820843622107448,46.474503854511816,30.750031564130257,1.854066571607377,0.10935098352649504,20.0,0.15079365079365079,1.172614659971797,0.8361442667038038,0.8316548475714228
Rab19,0.33693828878361387,7.14692305401432,6.809984765230706,143.366182954553,113.02790565648124,1.8010690947193504,0.10939504070955443,19.0,0.2222222222222222,1.1390961125301378,0.8361442667038038,0.8875345934169463
Tax1bp1,0.17373689157562033,11.098595356886943,10.924858465311322,2199.119699053262,1953.6429272550317,1.8149783938545487,0.10961701741963126,19.0,0.2222222222222222,1.147893125714905,0.8361442667038038,0.8875345934169463
Fzd7,-0.28225199057839845,9.020170737432387,9.302422728010786,522.1922134644615,640.4016200363179,-1.8263551076560192,0.10962184858234938,4.0,0.09523809523809523,-1.155088391295009,0.8361442667038038,0.7555388471177944
Eif4h,-0.30795482473505764,11.387281450405316,11.695236275140374,2705.052473612202,3373.923072735234,-1.8156362676679456,0.10967905518189779,5.0,0.15079365079365079,-1.148309201647568,0.8361442667038038,0.8316548475714228
Papss2,-0.2784164221806025,6.9094134211101235,7.187829843290726,120.13252697805399,146.9799877529526,-1.8236194967350554,0.10968156547764336,5.0,0.15079365079365079,-1.1533582390345538,0.8361442667038038,0.8316548475714228
Artn,-0.7200924495158789,5.13939318757743,5.859485637093309,38.037786380665175,59.06599668834097,-1.8620472374940036,0.10969156923920047,4.0,0.09523809523809523,-1.1776620762611065,0.8361442667038038,0.7555388471177944
Col7a1,0.6915410226619088,11.42082278628321,10.729281763621302,2964.6982448418676,1789.6331457155466,1.804309122695597,0.10976650566441631,20.0,0.15079365079365079,1.1411452861476588,0.8361442667038038,0.8316548475714228
Glis1,-0.8073156313738394,3.050828615940297,3.8581442473141365,8.19476659999078,14.628309238627399,-1.8073586801322779,0.10978103256198686,5.0,0.15079365079365079,-1.1430739956187421,0.8361442667038038,0.8316548475714228
Col11a2,1.1396695054129378,5.369415553928199,4.229746048515262,52.313658482640776,21.209192269916638,1.7997864814121924,0.1099378415149412,20.0,0.15079365079365079,1.1382849166485656,0.8363178061525675,0.8316548475714228
Tjp3,-0.729805819576236,4.102085211855879,4.831891031432115,17.397197056428258,29.861645547808298,-1.7997913310730198,0.10996205684789731,5.0,0.15079365079365079,-1.1382879838433844,0.8363178061525675,0.8316548475714228
Uqcc6,-0.45766233118569133,4.992966356664749,5.450628687850441,32.04557878449798,43.75661208936944,-1.8103073672286374,0.11000044734005873,5.0,0.15079365079365079,-1.144938909085071,0.8363178061525675,0.8316548475714228
Tlr12,0.6385907239782691,6.387099081418121,5.748508357439852,88.9984868782714,55.073201327559936,1.8205142012739706,0.11007890370073152,20.0,0.15079365079365079,1.1513942777415915,0.8363178061525675,0.8316548475714228
Krt16,-2.4826919381500794,3.055800219918927,5.5384921580690065,7.8877760619683075,273.4670809381224,-1.9993201966602805,0.11015722235666553,0.0,0.007936507936507936,-1.2644811186844511,0.8363178061525675,0.5134205327338374
Trappc10,-0.23932471122392762,9.274991334877056,9.514316046100983,621.6989973957601,738.6825533762973,-1.8286913001110177,0.11017707804091388,5.0,0.15079365079365079,-1.156565929137068,0.8363178061525675,0.8316548475714228
Mfhas1,-0.2748766274866572,8.769035515240748,9.043912142727406,435.7179797137736,536.332567898653,-1.9877740877037573,0.11019220878517873,5.0,0.15079365079365079,-1.2571787182014345,0.8363178061525675,0.8316548475714228
Mtmr12,-0.23874615825373802,9.21894135059991,9.457687508853647,601.2132668731182,706.4887977403794,-1.8123065277216768,0.1102927872475307,7.0,0.30952380952380953,-1.146203289198317,0.8366598803130498,0.9178540981610035
Plbd1,0.5120562382779976,9.290306479014502,8.778250240736504,636.2148650348851,462.43249011302,1.8566728133297925,0.11039060798509845,20.0,0.15079365079365079,1.1742629919669558,0.8369807012874189,0.8316548475714228
Pank3,-0.42962824759580975,11.602680720037478,12.032308967633288,3183.58059281482,4317.777596325256,-1.796720598479333,0.11052860101128748,4.0,0.09523809523809523,-1.136345882027111,0.8375311264786559,0.7555388471177944
Sowahb,-0.4795622955157697,3.772979170277593,4.252541465793363,13.293195715305183,18.5532207679658,-1.8116313064936953,0.11062220499404019,4.0,0.09523809523809523,-1.1457762417973332,0.8375311264786559,0.7555388471177944
Ccl4,1.009521558117826,6.137804298901956,5.12828274078413,72.93552731526272,45.32599961208068,1.8914226821742397,0.11062989934445723,20.0,0.15079365079365079,1.1962407387550709,0.8375311264786559,0.8316548475714228
Vwa2,-1.6165278566731125,3.5717013064579985,5.188229163131111,17.47110733753447,36.95653887490886,-1.977174263775544,0.1107427769240082,4.0,0.09523809523809523,-1.250474800919453,0.8379647974776986,0.7555388471177944
Il13ra1,0.34162747048678277,11.541281557521971,11.199654087035189,3034.013121989734,2394.563454040092,1.7916644385820932,0.11095725803159193,21.0,0.09523809523809523,1.1331480857292549,0.8385291080055376,0.7555388471177944
E2f1,-0.5060657076836659,8.24846015939244,8.754525867076106,315.171194466993,449.42414281099866,-1.7926442182481352,0.11099790211906933,3.0,0.05555555555555555,-1.1337677527992176,0.8385291080055376,0.702507457121551
Synpo2,-1.0020940051084484,6.8225846120376215,7.82467861714607,117.4025735399266,296.661773647878,-1.8922368811224066,0.11104166914578993,3.0,0.05555555555555555,-1.1967556833840152,0.8385291080055376,0.702507457121551
Pf4,0.9463198985470846,7.214233592023052,6.267913693475967,161.7615179686765,90.87301288785063,1.8071905463235136,0.1111436808599969,20.0,0.15079365079365079,1.1429676584612674,0.8385291080055376,0.8316548475714228
Ctsw,0.6466823128007686,5.977322055636665,5.3306397428358965,66.30061881781992,41.498321653410116,1.7905536330699499,0.1111554934789707,20.0,0.15079365079365079,1.1324455506380864,0.8385291080055376,0.8316548475714228
Gas5,0.40492603609928146,11.08107687910162,10.676150843002338,2181.841988205508,1691.0142373329222,1.8916715269287303,0.11125403897811162,22.0,0.05555555555555555,1.1963981219966662,0.8385291080055376,0.702507457121551
Trpm6,1.0082410409318516,9.738069833665282,8.72982879273343,921.9522718015724,506.00618217978615,1.847770543349926,0.11125629217914362,21.0,0.09523809523809523,1.168632702070532,0.8385291080055376,0.7555388471177944
Gm24888,0.789445545709285,4.097356231012241,3.307910685302956,16.461895053554223,10.149389136240766,1.923567847646146,0.11136318340942898,21.0,0.09523809523809523,1.216571126485916,0.8385291080055376,0.7555388471177944
Ctsf,-0.538995757428288,6.040901358900163,6.579897116328451,67.49158853279016,99.4219574034799,-1.7933060186006156,0.11140195576459068,4.0,0.09523809523809523,-1.1341863120932454,0.8385291080055376,0.7555388471177944
Dcph1,-0.1549986353583339,7.940503123537711,8.095501758896045,245.23087688887276,273.8578993616502,-1.8137955587431798,0.11147470433889664,5.0,0.15079365079365079,-1.1471450351052364,0.8385291080055376,0.8316548475714228
Chdh,-1.1576191602621835,4.914561860133245,6.072181020395428,38.00863575720228,70.90272349229926,-1.8869217078338185,0.11148283103077485,6.0,0.2222222222222222,-1.19339407263393,0.8385291080055376,0.8875345934169463
Ctbp2,0.15099229491330846,9.8523579293017,9.701365634388392,924.7220473256945,835.697576532311,1.8570763696977093,0.11148492884250628,20.0,0.15079365079365079,1.1745182234243323,0.8385291080055376,0.8316548475714228
Caskin1,0.5336504482108149,4.19808257671706,3.6644321285062453,18.74174264579144,11.797831607606973,1.9142175887844124,0.11167701568796481,21.0,0.09523809523809523,1.2106575035428655,0.8387258589899449,0.7555388471177944
Ccdc142,0.7744873149101714,5.1449416543458515,4.37045433943568,36.30181245985006,22.137358787781245,1.8203773725312191,0.11168961722251192,20.0,0.15079365079365079,1.151307739646297,0.8387258589899449,0.8316548475714228
Gcc1,0.12067418837628896,7.872750053202795,7.752075864826506,233.5048837001976,215.2962995038542,1.9135058559429068,0.11174904232124651,20.0,0.15079365079365079,1.2102073641699256,0.8387258589899449,0.8316548475714228
Trim2,-0.4300540268024662,8.546583098581998,8.976637125384464,376.988221107482,525.1655208859413,-1.8643786173527217,0.1117690068367097,3.0,0.05555555555555555,-1.1791365703500245,0.8387258589899449,0.702507457121551
