dataset	n	n_Q4_vs_Q1	n_rule	CLDN4_CXCL9_rho	CLDN4_CXCL9_p	CLDN4_CXCL9_q	CLDN4_CXCL10_rho	CLDN4_CXCL10_p	CLDN4_CXCL10_q	CLDN4_CXCL13_rho	CLDN4_CXCL13_p	CLDN4_CXCL13_q	CLDN4_CXCR3_rho	CLDN4_CXCR3_p	CLDN4_CXCR3_q	CXCL9_ESTIMATE_partial_rho	CXCL9_ESTIMATE_partial_p	CXCL9_ESTIMATE_partial_q	CXCL10_ESTIMATE_partial_rho	CXCL10_ESTIMATE_partial_p	CXCL10_ESTIMATE_partial_q	CXCL13_ESTIMATE_partial_rho	CXCL13_ESTIMATE_partial_p	CXCL13_ESTIMATE_partial_q	CXCR3_ESTIMATE_partial_rho	CXCR3_ESTIMATE_partial_p	CXCR3_ESTIMATE_partial_q	CD8_reaudit	TJ7_reaudit	TACSTD2_gate	ICI_labels
TCGA-LUAD HiSeqV2 ∩ MDACC ESTIMATE	515	129 vs 129	HiSeqV2 ∩ official ESTIMATE primaries (-01); complete pairs; not ABSOLUTE n=502	-0.11146692933823986	0.011362978894630806	0.022725957789261612	-0.05901812978228848	0.18114238886664474	0.22833206295107614	-0.1290106672483184	0.00335845406715539	0.01343381626862156	0.05317559831226424	0.22833206295107614	0.22833206295107614	-0.0796770632159481	0.07109403200126121	0.09479204266834829	-0.015461891842273121	0.7265542532531002	0.7265542532531002	-0.10193473678795592	0.020809809308912318	0.041619618617824636	0.1326123429779343	0.002590838289455745	0.01036335315782298	no (PR #352 out of scope)	no (PR #69 / #90 out of scope)	none	none (treatment-naive surgical RNA)
