n_q4	n_q1	median_q4	median_q1	delta_median_q4_minus_q1	U	p	rank_biserial_q4_gt_q1	endpoint	scale
129	129	10.0571	10.5151	-0.4580000000000002	6819.0	0.012260324336565466	-0.18045790517396787	CXCL9	raw_HiSeqV2
129	129	0.08059677820439681	0.38943930879255895	-0.30884253058816213	7235.0	0.07022975625217051	-0.1304609098010937	CXCL9	OLS_residual_on_ESTIMATE_score
129	129	8.522	8.896	-0.37400000000000055	7391.0	0.12111136599261509	-0.11171203653626582	CXCL10	raw_HiSeqV2
129	129	-0.0013064969388834058	0.18535115442081818	-0.18665765135970158	7925.0	0.5098346597314358	-0.0475332011297398	CXCL10	OLS_residual_on_ESTIMATE_score
129	129	8.4541	9.1518	-0.6976999999999993	6861.5	0.014947574769837354	-0.17535003906015267	CXCL13	raw_HiSeqV2
129	129	0.1276381380088889	0.4615830679242663	-0.3339449299153774	7373.0	0.11407027474474409	-0.11387536806682286	CXCL13	OLS_residual_on_ESTIMATE_score
129	129	6.8035	6.5386	0.2648999999999999	8541.5	0.7129288087870651	0.026560903791839507	CXCR3	raw_HiSeqV2
129	129	0.03989850541640916	-0.06412171630651198	0.10402022172292114	9224.0	0.13187690223735793	0.1085872243254613	CXCR3	OLS_residual_on_ESTIMATE_score
