endpoint	n	partial_rho_ESTIMATE	partial_p_ESTIMATE	partial_rho_ImmuneScore	partial_p_ImmuneScore	ols_resid_rho_CLDN4_vs_Yresid	ols_resid_p_CLDN4_vs_Yresid	ols_both_resid_rho	ols_both_resid_p	circularity	partial_bh_q_ESTIMATE	partial_label
CXCL9	515	-0.0796770632159481	0.07109403200126121	-0.09166025984290692	0.03776490731160965	-0.09067809095852107	0.039681176740280794	-0.08794073022429988	0.0460745892425746	endpoint tracks ImmuneScore; ESTIMATE residual is within-infiltrate leftover	0.09479204266834829	NULL
CXCL10	515	-0.015461891842273121	0.7265542532531002	-0.02287572837474406	0.6048534552013635	-0.017450559537340142	0.6927808793859407	-0.014782038791024493	0.7378808231188717	endpoint tracks ImmuneScore; ESTIMATE residual is within-infiltrate leftover	0.7265542532531002	NULL
CXCL13	515	-0.10193473678795592	0.020809809308912318	-0.11301142901356186	0.010343555195245059	-0.10052612209465966	0.022516544005911052	-0.1024263498536793	0.0200776754090474	endpoint tracks ImmuneScore; ESTIMATE residual is within-infiltrate leftover	0.041619618617824636	WEAK_NEGATIVE
CXCR3	515	0.1326123429779343	0.002590838289455745	0.14371767568599836	0.0010855959779852362	0.11653363676912268	0.008116912532593777	0.11901563184986114	0.00685209714758159	endpoint tracks ImmuneScore; ESTIMATE residual is within-infiltrate leftover	0.01036335315782298	WEAK_POSITIVE
