gene	histology	min_n	k	n_total	rho_re	ci_re_low	ci_re_high	p_re	rho_fe	ci_fe_low	ci_fe_high	p_fe	tau2	I2	Q	Q_p	cohorts
TACSTD2	LUAD	6	5	72	-0.20846671527035548	-0.43914532630006414	0.047998796145295175	0.11019832967668877	-0.20846671527035548	-0.43914532630006414	0.047998796145295175	0.11019832967668877	0.0	0.0	3.749392631430375	0.44098285741683496	GSE205335_nmal20;GSE131907_tLung;GSE253013_tumor_malig;GSE241934_IIT;GSE241934_RWC
TACSTD2	LUSC	6	0	0													
CLDN4	LUAD	6	5	72	0.018539773872414473	-0.23649829310116594	0.2711878036761282	0.8886692632505387	0.018539773872414473	-0.23649829310116594	0.2711878036761282	0.8886692632505387	0.0	0.0	2.2335270561242346	0.6928960828847819	GSE205335_nmal20;GSE131907_tLung;GSE253013_tumor_malig;GSE241934_IIT;GSE241934_RWC
CLDN4	LUSC	6	0	0													
