gene	histology	min_n	k	n_total	rho_re	ci_re_low	ci_re_high	p_re	rho_fe	ci_fe_low	ci_fe_high	p_fe	tau2	I2	Q	Q_p	cohorts
TACSTD2	LUAD	4	6	76	-0.1979671060868476	-0.42842967348318933	0.056679217919765296	0.12655107827030712	-0.1979671060868476	-0.42842967348318933	0.056679217919765296	0.12655107827030712	0.0	0.0	4.145936103042172	0.5286019240187124	GSE207422_post_nmal10;GSE205335_nmal20;GSE131907_tLung;GSE253013_tumor_malig;GSE241934_IIT;GSE241934_RWC
TACSTD2	LUSC	4	1	5	0.0	-0.8822664257168621	0.8822664257168621	1.0	0.0	-0.8822664257168621	0.8822664257168621	1.0	0.0	0.0	0.0		GSE207422_post_nmal10
CLDN4	LUAD	4	6	76	0.02552095955753037	-0.22776354901162144	0.27557068652431216	0.8458595180809727	0.02552095955753037	-0.22776354901162144	0.27557068652431216	0.8458595180809727	0.0	0.0	2.3948092510646277	0.7922468739926187	GSE207422_post_nmal10;GSE205335_nmal20;GSE131907_tLung;GSE253013_tumor_malig;GSE241934_IIT;GSE241934_RWC
CLDN4	LUSC	4	1	5	-0.0999999999999999	-0.9026303779841118	0.8579614871871994	0.8871624623021479	-0.0999999999999999	-0.9026303779841118	0.8579614871871994	0.8871624623021479	0.0	0.0	0.0		GSE207422_post_nmal10
