contrast	gene	delta_fpkm	log2FC	q	mean_fpkm	side	pos_mass_expressed	neg_mass_expressed	top25_pos_fraction	top25_neg_fraction
KD_noDDP	ACTB	1050.981314	0.8354813144550555	0.014712184300742195	1302.3307510749999	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	MT-ND1	781.3221936666669	0.20475166740610717	0.09135332190581576	5648.287502916667	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	HSP90AB1	769.2447438666667	1.265510971976184	0.004043017517507713	845.7778143916667	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	MT-TP	716.7697863333335	0.6154450091079582	0.018662631317829727	1224.312666933333	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	MMP10	329.2236194666667	1.7664593714390948	0.016317772873421447	305.8730881166667	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	MT-ATP6	310.7592453333332	0.13676093616709473	0.31044743941461783	3047.710737083334	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	GAPDH	307.6268993333334	0.5028943258073646	0.060287706859575234	747.9334440083334	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	HSPA8	304.06256143333326	1.2222268231251538	0.011928767516879237	342.61559855833326	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	FTL	275.2712452000003	0.469753897153943	0.025777290094367827	1318.0178062	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	HSPA5	263.9357038666667	1.0422073552101923	0.008494011670298559	255.36158275833336	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	HMGA1	258.8311925666666	0.6091404452051776	0.02117518306427755	588.8339336583334	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	ID3	251.61989035333337	3.7641063365847964	0.0026661873162241285	86.59796612666666	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	PTMA	242.10163233333338	1.163246600516799	0.020372182626697124	273.35906708333334	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	RPL8	239.09480243333326	0.6644422148382265	0.029271844331239798	447.50016889166665	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
KD_noDDP	TUBB	231.35350243333338	1.1020702174734387	0.008726066740846972	265.63805815833337	gainer	44930.36724721333	47128.104759927664	0.18643095162710596	0.39512787415275746
