perturbation	cell_line	normalization	estimand	thesis_estimand	family	set	n	median_effect	mean_effect	n_up	n_down	sign_p_up	wilcoxon_stat	wilcoxon_p_up	sample_delta	sample_p_up	mw_p_gt_background	bg_median	thesis_aligned_median	q_wilcoxon_thesis_IFN_APM	q_wilcoxon_untreated_IFN_APM
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	IFN_APM	H_IFNG	132	0.5094559757878263	0.5804146072566475	107	25	1.3988228462617688e-13	7894.0	8.54499615567153e-16	0.5804146072566474	0.0002049283740183847	0.0008361956220107729	0.3321198070633713	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	IFN_APM	H_IFNA_IFNG_core	56	0.5951604159384014	0.6212399236088558	47	9	1.285786024041169e-07	1445.0	6.543138528857309e-08	0.6212399236088553	3.584748838600309e-05	0.005958012627512386	0.3333416939224714	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	IFN_APM	H_IFNA_minus_APM	71	0.6363533987137857	0.7195599831508693	61	10	2.3223026880488562e-10	2358.0	3.0423162731483263e-10	0.7195599831508686	1.3989577095874236e-05	0.00015279451227560316	0.3331990544446879	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	IFN_APM	CXCL_ISG	1	1.9450364003372693	1.9450364003372693	1	0				1.9450364003372693	0.00034502090773616556		0.33387434449709463	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_G2M	196	-0.07898300481122544	-0.06961684073651875	87	109	0.9499166323508912	8085.0	0.9756919166465827	-0.06961684073651941	0.8953931937829812	1.0	0.338791519492856	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_E2F	198	-0.027730741476215126	-0.021840077067473256	94	104	0.7827768100628868	9305.0	0.7503805145935301	-0.02184007706747426	0.7116378171954711	1.0	0.33819409389503174	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_EMT	113	0.18367228554842452	0.22676673208139328	67	46	0.02971536360728381	4159.0	0.003587009869588705	0.22676673208139375	0.0004426398955793477	0.9750791191227074	0.3347928605774326	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_apoptosis	123	0.2984037260177552	0.3965385862410258	88	35	9.675623904846227e-07	5982.0	2.192363608877487e-08	0.396538586241026	0.0002643387769603918	0.5502646356275588	0.3341279096302796	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_TNFA	149	0.4599406890783171	0.4778228547177295	108	41	1.9091712673737445e-08	9289.0	1.1522257369735072e-12	0.4778228547177297	3.762958895094333e-05	0.06508238584892542	0.33325913138692087	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_IL6	51	0.44405848870519593	0.556497405092423	41	10	7.368857942502416e-06	1185.0	4.966789930096683e-07	0.5564974050924238	0.0005727145506316941	0.04783028529663741	0.333534602128307	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_inflammatory	101	0.521547766369264	0.5347445620717297	78	23	1.776028405807167e-08	4333.0	1.3101629390496506e-09	0.5347445620717295	1.9879434839663257e-05	0.036737311969772056	0.333263105840124	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	H_allograft	97	0.36434880286769067	0.39650431494328925	64	33	0.001075776543962513	3492.0	2.987067848453962e-05	0.3965043149432894	0.0010247192433149683	0.5924606522353719	0.3338410166177025	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	EPITHELIAL_noTarget	11	0.7144726258860856	0.8865335831839224	9	2	0.03271484375	63.0	0.00244140625	0.8865335831839222	3.927452453027943e-05	0.031409917423717675	0.3337179959183423	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.1	DDP_in_KD	False	context	HOUSEKEEPING	16	-0.23344095063497106	-0.3320463824836203	4	12	0.9893646240234375	23.0	0.99224853515625	-0.33204638248361995	0.9989594890287629	0.9999756845128033	0.334561046282553	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	C4_panel	6	-2.2582531372670616	-3.031038736916608	0	6	1.0	0.0	1.0	-3.0310387369166074	0.9999752745783976	0.9991888471522349	-0.24082471232362934	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	C4_noHLA	5	-2.1594182551883088	-2.1123532914656784	0	5	1.0	0.0	1.0	-2.112353291465678	0.9993355439881509	0.9963497816139283	-0.2408508424335065	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	APM	18	-0.46879925889539864	-1.2013099964802727	3	15	0.9993438720703125	21.0	0.99859619140625	-1.2013099964802727	0.9998932016552202	0.9492652878984214	-0.2408119055592055	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	APM_noHLA	17	-0.4213161762485784	-0.8234772924984505	3	14	0.9988250732421875	21.0	0.9972152709960938	-0.8234772924984504	0.9989714374709578	0.8975279017951978	-0.24081830894141742	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	APM_HLA	5	-0.808003126277903	-2.2341036989496557	0	5	1.0	0.0	1.0	-2.234103698949656	0.9994670761530757	0.972342945658301	-0.2408508424335065	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	APM_peptide_loading	10	-0.39244372739893896	-0.29672571709895773	2	8	0.9892578125	12.0	0.947265625	-0.29672571709895923	0.9997161490636031	0.5325273776133468	-0.24104763406445784	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	APM_immunoproteasome	5	-0.7667232870908902	-1.6869590457157257	1	4	0.96875	1.0	0.96875	-1.6869590457157257	0.9956688406425082	0.9171452803869362	-0.24096230330392074	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	IFN_custom	44	-1.580941206196521	-1.6279019691741128	2	42	0.999999999997442	10.0	0.9999999999981242	-1.6279019691741121	0.9999237715393611	0.9999999871752994	-0.23909952481593044	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	H_IFNA	83	-0.6862230124271553	-1.1344057593296135	11	72	0.99999999999971	221.0	0.9999999999975782	-1.134405759329614	0.9996049728797114	0.9999999100686985	-0.23746247065695458	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	H_IFNG	146	-0.6451670167419037	-1.041513806595873	33	113	0.9999999999972884	1151.0	0.9999999999999999	-1.0415138065958731	0.9999794369076904	0.9999999457711976	-0.2371493363087478	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	H_IFNA_IFNG_core	62	-0.7264731497590228	-1.1440794285418523	11	51	0.9999999714319313	152.0	0.9999999962789247	-1.1440794285418527	0.9998558428898503	0.999991531524277	-0.23861208671363698	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	H_IFNA_minus_APM	76	-0.783482799247351	-1.1214764189870081	10	66	0.9999999999978328	189.0	0.9999999999788726	-1.121476418987008	0.9997032619597589	0.9999998056521849	-0.23782012460108914	False	1.0	1.0
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	IFN_APM	CXCL_ISG	1	-1.7966242691358407	-1.7966242691358407	0	1				-1.7966242691358407	0.9987523198356026		-0.2410503382622866	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_G2M	196	0.7712907839414351	0.7067730686665589	161	35	8.205099166897677e-21	17377.0	1.3162852032592133e-22	0.7067730686665579	0.00010106203034104199	3.511919862064368e-52	-0.24999943844959827	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_E2F	198	0.9360909939370932	0.9020577001335206	180	18	4.255282347743609e-35	19095.0	1.1653406150963448e-30	0.9020577001335224	2.4514281316925697e-05	7.375219524813415e-73	-0.25103389282382965	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_EMT	151	-0.7888848807314068	-2.037139658425137	39	112	0.9999999996146826	1776.0	0.9999999999999082	-2.0371396584251364	0.9999983741085351	0.9999999997980138	-0.2370353999342335	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_apoptosis	134	-0.41045179325575676	-0.8379115988712905	40	94	0.9999992795999811	1907.0	0.9999999968484822	-0.8379115988712904	0.9999062804579345	0.9877911830795244	-0.23909952481593044	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_TNFA	170	-0.6394342087606006	-1.1617546586599365	38	132	0.9999999999999675	2181.0	0.9999999999999988	-1.1617546586599365	0.9999784114356111	0.9999995675344063	-0.23692146355971921	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_IL6	56	-0.5829406675373563	-1.4954247603646613	11	45	0.9999993772742927	147.0	0.9999999452661142	-1.4954247603646613	0.9999858927595199	0.9998119309562407	-0.23991981882824376	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_inflammatory	113	-0.759043787028177	-1.3634066779384526	28	85	0.9999999882969335	878.0	0.9999999999903285	-1.3634066779384526	0.9999925040836402	0.9999992964367448	-0.23810607813939133	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	H_allograft	102	-0.3900104255166521	-0.8727530476750971	32	70	0.9999534617458637	1362.0	0.9999878460168935	-0.8727530476750975	0.9999939489349293	0.9174138040765574	-0.24021455573307815	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	EPITHELIAL_noTarget	18	-4.034340950939859	-3.9754350454092835	2	16	0.9999275207519531	4.0	0.9999809265136719	-3.975435045409283	0.9996898161347934	0.9999994324828223	-0.24023045631362883	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_noDDP	True	context	HOUSEKEEPING	15	0.2559416212272776	0.2646007041957521	11	4	0.05923461914062499	105.0	0.004180908203125	0.2646007041957521	0.0035132611831629156	0.0008341492776811123	-0.24198882799069327	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	C4_panel	4	1.5499434087803623	-0.10771140700825432	3	1				-0.1077114070082541	0.5759455586240568		0.06218555486849442	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	C4_noHLA	3	2.59159362668205	2.026330897352354	3	0				2.0263308973523544	0.03492560233089747		0.062137692886818474	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	APM	18	0.4258183960819788	-0.015174929622323018	14	4	0.01544189453125	121.0	0.06486892700195312	-0.015174929622322697	0.5392371256616049	0.06864399764173533	0.061872610306034526	True	0.11120387486049106	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	APM_noHLA	17	0.4475717077200798	0.36686409334636855	14	3	0.0063629150390625	121.0	0.01739501953125	0.3668640933463685	0.012993111592683347	0.025710684766085876	0.06185622902842702	True	0.041002546037946425	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	APM_HLA	5	0.9573658228360982	-0.7409609650350066	3	2	0.5	9.0	0.40625	-0.740960965035006	0.9779465794104061	0.29310968281366434	0.062233416850170364	True	0.6308823529411764	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	APM_peptide_loading	10	0.4258183960819788	0.5112245384385775	9	1	0.0107421875	47.0	0.0244140625	0.5112245384385776	0.005628189027750416	0.056673226574889206	0.06193951032695022	True	0.05462129237288136	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	APM_immunoproteasome	5	0.22963603408523614	-0.17785875316619187	4	1	0.1875	10.0	0.3125	-0.1778587531661917	0.7245422647217692	0.30194884201565253	0.062137692886818474	True	0.5030487804878049	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	IFN_custom	37	0.6237315790315736	0.7936336805051171	30	7	9.553821291774511e-05	612.0	1.435692684026435e-05	0.793633680505117	0.011305079300862232	6.309706126276692e-05	0.06074307406980628	True	6.213489648901293e-05	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	H_IFNA	79	0.5082931908786747	0.4793760456925673	60	19	2.0970212044620516e-06	2541.0	1.3234556111381652e-06	0.47937604569256687	0.0048412052581270045	4.151042524216096e-05	0.05921747426706769	True	7.279005861259909e-06	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	H_IFNG	134	0.19962621097976152	0.2892533652910321	80	54	0.015207402349759909	5998.0	0.0005249608970034587	0.2892533652910316	0.008300236080961908	0.030027501310429403	0.06067768332686607	True	0.0017998659325832867	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	H_IFNA_IFNG_core	57	0.48479856536615173	0.4578344607565763	41	16	0.0006317797362177315	1276.0	0.00017755869859582943	0.45783446075657697	0.005758660791843128	0.002127217989572664	0.060612292583925864	True	0.0006893455357249848	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	H_IFNA_minus_APM	72	0.5120548709281632	0.5195917777665195	54	18	1.2843601689623674e-05	2130.0	2.3344371143613957e-06	0.5195917777665189	0.006613545263000377	7.339271072943793e-05	0.05957831985600426	True	1.1851757657527087e-05	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	IFN_APM	CXCL_ISG	1	1.514957581425779	1.514957581425779	1	0				1.514957581425779	0.003676506996530872		0.062233416850170364	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_G2M	197	-0.22549815403371776	-0.18613804995869745	67	130	0.9999978827325554	5274.0	0.9999999885324982	-0.1861380499586982	0.9999875275455203	0.9999999987595459	0.06756891672677234	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_E2F	198	-0.31854385068760616	-0.29587499253450816	47	151	0.9999999999999902	3495.0	0.9999999999999982	-0.29587499253450833	0.99989116479552	0.9999999999999994	0.07035910974621751	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_EMT	132	0.20638114498619786	-0.26461277161538954	74	58	0.09574938593673539	4430.0	0.4629031956278282	-0.26461277161538943	0.9651839168428487	0.5888815045392679	0.0618396498739498	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_apoptosis	128	-0.050793760123951176	-0.14094696597545686	57	71	0.9076586864701685	3769.0	0.8033798456858094	-0.14094696597545697	0.9962948753188016	0.9871979810517705	0.06337651654107024	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_TNFA	157	-0.5480270102763464	-0.788943419380948	36	121	0.9999999999991254	1832.0	0.9999999999999906	-0.7889434193809479	0.9994381050508865	1.0	0.0675617451618713	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_IL6	53	0.013291805997418304	-0.09895355599785664	28	25	0.3919231511047494	795.0	0.2407802901744306	-0.09895355599785693	0.9747893816864404	0.5707866812683602	0.06254347388174009	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_inflammatory	107	-0.05163007722970389	-0.16758898563947922	48	59	0.8770543426936578	2725.0	0.6948740413579247	-0.16758898563947922	0.9935464540209612	0.9550513255731129	0.06333835265166243	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	H_allograft	100	0.018773431597264745	-0.05986584688607357	51	49	0.46020538130641103	2456.0	0.5937664089427507	-0.05986584688607355	0.9025788661342291	0.9178743622454038	0.06261296172013575	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	EPITHELIAL_noTarget	16	-0.42607896441818943	-1.2289152905465244	4	12	0.9893646240234375	31.0	0.97467041015625	-1.2289152905465242	0.9997822570327141	0.9945064774658636	0.06272557006801316	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	KD_on_DDP	True	context	HOUSEKEEPING	16	-0.13800683153632987	-0.12306423355964025	4	12	0.9893646240234375	36.0	0.953277587890625	-0.12306423355963947	0.9941870959439533	0.9262144791686734	0.06272557006801316	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	C4_panel	6	3.4795426066803397	3.2171904875146744	6	0	0.015625	21.0	0.015625	3.217190487514676	6.657826596768014e-05	0.0016297626413692787	0.36842087541271384	True	0.0375	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	C4_noHLA	5	4.105340351625817	3.6377030562013744	5	0	0.03125	15.0	0.03125	3.637703056201376	1.9752990954176487e-05	0.0015224018064098647	0.3684471790541535	True	0.058674568965517246	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	APM	18	1.1515375653198903	1.1861350668579498	16	2	0.0006561279296875	155.0	0.000644683837890625	1.1861350668579496	2.2304786990423203e-05	0.01704969366952887	0.3668836748215385	True	0.0021274566650390622	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	APM_noHLA	17	1.1884474865586079	1.190341385844819	15	2	0.0011749267578125	138.0	0.00104522705078125	1.190341385844819	3.694506939489288e-06	0.020705738000252636	0.36718948959433095	True	0.003171723464439655	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	APM_HLA	5	1.3458291367575281	1.4931427339146488	5	0	0.03125	15.0	0.03125	1.4931427339146501	9.972631297982373e-05	0.052663423112792276	0.3684471790541535	True	0.058674568965517246	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	APM_peptide_loading	10	0.7520941117241038	0.8079502555375353	8	2	0.0546875	45.0	0.0419921875	0.8079502555375349	1.104715134017592e-06	0.20971291610747145	0.36842087541271384	True	0.07440226510067113	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	APM_immunoproteasome	5	1.794533139896127	1.5091002925495336	5	0	0.03125	15.0	0.03125	1.509100292549535	0.0005602611987917637	0.06687547970274463	0.3687677720684926	True	0.058674568965517246	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	IFN_custom	44	2.107983155166367	2.3599475981164626	41	3	8.091660674836021e-10	975.0	7.787548383930698e-12	2.359947598116464	9.365391900776534e-08	1.1414923205434526e-08	0.3651792390303541	True	2.5698909666971304e-10	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	H_IFNA	84	1.2802559893419112	1.6075707209071235	74	10	1.6428461295783681e-13	3279.0	1.3423165737270809e-11	1.607570720907124	4.0772063631591804e-08	3.5400105104162994e-07	0.36393102435179525	True	3.5437157546394934e-10	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	H_IFNG	146	1.0154561796919073	1.3088754075504891	113	33	9.510454488183423e-12	9114.0	1.2116472757463509e-13	1.3088754075504903	4.554401053157312e-08	4.06983154744448e-06	0.363294120319801	True	1.0662496026567888e-11	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	H_IFNA_IFNG_core	62	1.246340055994087	1.5736305676172526	53	9	5.253616358570287e-09	1756.0	2.312819134881316e-08	1.5736305676172546	8.675196183797692e-08	3.0308312326559298e-05	0.3654299892218842	True	1.6960673655796317e-07	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	H_IFNA_minus_APM	77	1.2100561586293308	1.6318489709653201	67	10	8.483704164099475e-12	2736.0	1.8270132939498754e-10	1.631848970965321	4.5447291064506396e-08	1.3090670953926219e-06	0.36457447298540174	True	2.8372441741339242e-09	
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	IFN_APM	CXCL_ISG	1	3.3115818505616197	3.3115818505616197	1	0							0.36908283024040206	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_G2M	197	-1.0959058975403595	-0.8881762327564189	36	161	1.0	2501.0	1.0	-0.8881762327564193	0.9999999265031078	1.0	0.3808625230263551	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_E2F	198	-1.283718294227036	-1.1979326926680287	19	179	1.0	776.0	1.0	-1.1979326926680303	0.9999999953436177	1.0	0.3831467639647883	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_EMT	151	1.52188593619924	1.6064607767795187	120	31	7.353328121360682e-14	9728.0	6.211216952998468e-14	1.60646077677952	6.960735439925092e-08	5.171363627243161e-11	0.36158670685370853	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_apoptosis	134	0.4545310132945265	0.6227814534098126	81	53	0.009668424106883254	6167.0	0.00013004625084619045	0.622781453409812	7.080346265175357e-08	0.45409558751939083	0.36842087541271384	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_TNFA	171	0.1377827711028452	0.25978203150883206	91	80	0.22226642865008348	8198.0	0.0962317789306153	0.2597820315088333	0.0008727626623688703	0.9941635143605884	0.37108876950744973	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_IL6	57	0.6207282800267007	1.2460169089240898	43	14	7.694451122217115e-05	1385.0	4.552627053957128e-06	1.246016908924091	3.989170325748946e-09	0.009264405815176957	0.36718948959433095	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_inflammatory	118	0.9139081539806935	1.0289074462739374	80	38	6.911924849548756e-05	5313.0	6.474911909406138e-07	1.0289074462739374	7.376132860269106e-09	0.010498774843127178	0.3653663823942207	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	H_allograft	106	0.46440494841921254	0.7722183332392065	65	41	0.012510674995949534	3877.0	0.0005141028337806814	0.772218333239208	2.0236660814415054e-07	0.326423444925633	0.3690620614413921	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	EPITHELIAL_noTarget	19	2.424310511609895	2.47636599938809	17	2	0.0003643035888671875	182.0	4.76837158203125e-05	2.476365999388092	1.2293241196252229e-08	6.960746283272963e-05	0.36718948959433095	True		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	interaction	True	context	HOUSEKEEPING	16	-0.5113757566559032	-0.3723938037491352	4	12	0.9893646240234375	24.0	0.990875244140625	-0.3723938037491368	0.999989044219404	0.9962308785331858	0.37013160517027055	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	DDP_in_NC	False	IFN_APM	C4_panel	6	-2.6283525231278144	-2.363424595242522	0	6	1.0	0.0	1.0	-2.3634245952425226	0.9914122094879635	0.9995534205056165	0.029798570346878883	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	DDP_in_NC	False	IFN_APM	C4_noHLA	5	-2.845962954020421	-2.353961095843985	0	5	1.0	0.0	1.0	-2.353961095843985	0.9886470614777357	0.9985427282750524	0.029629206519123485	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	DDP_in_NC	False	IFN_APM	APM	18	-1.163073068223067	-1.0676355999638478	1	17	0.9999961853027344	15.0	0.9995803833007812	-1.067635599963848	0.9973702549794304	0.9999087463280708	0.030397167848881232	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	DDP_in_NC	False	IFN_APM	APM_noHLA	17	-1.087427046821679	-0.9886293357125917	1	16	0.9999923706054688	15.0	0.9991607666015625	-0.988629335712591	0.9973435200948708	0.9997594069178489	0.030341014380581982	False		
TACSTD2/TROP2 shRNA, not CLDN4 KD	SKOV3	log2_fpkm_p0.01	DDP_in_NC	False	IFN_APM	APM_HLA	5	-1.3012820412972985	-1.4551288720070896	0	5	1.0	0.0	1.0	-1.4551288720070903	0.9981364756323792	0.9933381675549859	0.029629206519123485	False		
