n_rows	n	rho	p	class	name	q_all
1	86	-0.417938751268671	6.228861536660772e-05	other	AZD3759	0.2811985432286103
1	86	-0.3929656395819925	0.0001821038884660324	other	TROVIRDINE	0.2811985432286103
1	88	-0.37267419847697597	0.0003492543842110198	other	POZIOTINIB	0.2811985432286103
1	84	-0.3650943109867289	0.0006385565499877179	other	AH-7614	0.2811985432286103
1	91	-0.3590648118031648	0.00047364812876631447	other	BMS-690514	0.2811985432286103
1	91	-0.3586109142565861	0.0004821257083091729	other	ERLOTINIB	0.2811985432286103
1	91	-0.3547089879789797	0.0005609501987232499	other	DACOMITINIB	0.2811985432286103
1	96	-0.35167324573563435	0.00044228521609415304	other	PYROTINIB	0.2811985432286103
1	90	-0.3438889071928432	0.0009045667293043802	other	AV-412	0.2870342760896567
1	91	-0.3423343074985708	0.0008954239522134499	other	P22077	0.2870342760896567
2	88	-0.32988991263033146	0.0022200297506207926	other	BATIMASTAT	0.4616229604032783
1	91	-0.3216222457678478	0.0018790818246334226	other	OSI-420	0.42725151259093375
1	86	-0.31636696418186294	0.0030017666906508693	other	HKI-357	0.4650989991116814
1	82	-0.314573356570656	0.003998170780857846	other	NABUMETONE	0.4650989991116814
1	84	-0.31119075824980863	0.003960606889740257	other	FG-4592	0.4650989991116814
1	91	-0.31057740546776597	0.002733398799945165	other	BRD:BRD-K34801930-001-01-9.1	0.4650989991116814
1	91	-0.31057740546776597	0.002733398799945165	other	SRT3190	0.4650989991116814
1	90	-0.3082463534397013	0.0031192551259626848	other	IBRUTINIB	0.4650989991116814
1	90	-0.30681406606024475	0.003268419611089118	other	CH5132799	0.4650989991116814
1	91	-0.30152334388074864	0.003678304533762829	other	ACETYLCHOLINE	0.4650989991116814
1	96	-0.29997693948689746	0.0029841673338959537	other	PIRMENOL	0.4650989991116814
1	91	-0.2994210815597525	0.003935682881178491	other	TOSEDOSTAT	0.4650989991116814
1	91	-0.29903088893199187	0.003985184918086012	other	ETHIMIZOL	0.4650989991116814
1	85	-0.2977164131118592	0.005653745375463805	other	CHLOROGENIC-ACID	0.5465380633235408
1	90	-0.2975206611671045	0.0044013402025771895	other	BRD:BRD-K35952844-238-01-2.1	0.4650989991116814
1	91	-0.29684103234762094	0.004273452543994765	other	TOPIRAMATE	0.4650989991116814
1	96	-0.2965585534531316	0.0033472277070187195	other	PF-06273340	0.4650989991116814
1	90	-0.2940634157684164	0.004904817447759626	other	OMEPRAZOLE-SULFIDE	0.5018484645755326
1	96	-0.2905085527743238	0.00408783553916483	other	KM-0118	0.4650989991116814
1	96	-0.28953865356236247	0.004219297498211057	other	INX-08189	0.4650989991116814
1	91	-0.28914866340033973	0.005438997505764309	other	CANAGLIFLOZIN	0.5465380633235408
1	86	-0.28643130744524375	0.007503010904111331	other	NERATINIB	0.5682313716364793
1	88	-0.28641370870143473	0.006824129186713031	other	EGF816	0.5682313716364793
1	90	-0.2793289651406741	0.007671447961125799	other	PF-05212384	0.5682313716364793
1	91	-0.27713232308828245	0.007827237207750592	other	PD-168393	0.5682313716364793
1	91	-0.276439532096136	0.007989518295344984	other	ICOTINIB	0.5682313716364793
1	90	-0.27313884956968965	0.009194643543652396	other	BUTENAFINE	0.5997126985777004
1	96	-0.27261628619282713	0.007205517249439354	other	ZANUBRUTINIB	0.5682313716364793
1	96	-0.2722229004984652	0.00729295340434238	other	YM-90709	0.5682313716364793
1	96	-0.2690961624794849	0.008021882534737762	other	ETRASIMOD	0.5682313716364793
1	86	-0.2685340679780624	0.012421372428137649	other	GLIPIZIDE	0.6187091133802117
1	91	-0.2671306508338464	0.010475234845262351	other	AST-1306	0.6113076236490719
1	90	-0.26676764019210725	0.011033308520089297	other	ST-91	0.6113076236490719
1	91	-0.2664617491862567	0.010677443658058847	other	AMPA-(S)	0.6113076236490719
1	90	-0.2651295643960621	0.011555025815952845	other	CAPSAICIN	0.6187091133802117
1	88	-0.2648045578327967	0.012658027398199411	other	BRIGATINIB	0.6228522489220871
1	96	-0.26449083685066144	0.009212333590389693	other	THIOTEPA	0.5997126985777004
1	96	-0.2644637068027744	0.009219783093110974	other	ILAPRAZOLE	0.5997126985777004
1	96	-0.26410423366827124	0.009318989529110012	other	TRIBROMOETHANOL	0.5997126985777004
1	90	-0.2639195285065213	0.01195410872921346	other	BRD:BRD-A78093359-001-06-3.1	0.6187091133802117
1	90	-0.2639195285065213	0.01195410872921346	other	MRS1845	0.6187091133802117
1	96	-0.2636837179260223	0.00943623059873924	other	EPRISTERIDE	0.5997126985777004
1	91	-0.2631411302928651	0.011732582568122476	other	ALFADOLONE-ACETATE	0.6187091133802117
1	91	-0.26228907700367354	0.012017559312007979	other	CHLOROQUINE	0.6187091133802117
1	91	-0.26181129011253806	0.01217998385253982	other	BMS-599626	0.6187091133802117
1	96	-0.26156079167886215	0.01004808625256464	other	AVORALSTAT	0.6053267662059034
1	86	-0.26116572637349267	0.015147890937519589	other	SECOISOLARICIRESINOL-(-)	0.6472051152370976
1	90	-0.26024826315458105	0.013239320185886359	other	FAROPENEM-MEDOXOMIL	0.6277381046563778
1	91	-0.25990014254799615	0.01284895475148881	other	MK-0752	0.6274572903643703
1	90	-0.2596638240514694	0.01345462063879216	other	CARIPORIDE	0.6277381046563778
1	91	-0.2589047531914639	0.01320986795511323	other	ERTUGLIFLOZIN	0.6277381046563778
1	96	-0.2586578765549499	0.010940882328323125	other	AZM-475271	0.6113076236490719
1	91	-0.2584588187597374	0.013374394046976094	other	RIMANTADINE	0.6277381046563778
1	91	-0.2578854744903749	0.013588541418939466	other	APALUTAMIDE	0.6277381046563778
1	90	-0.257762339082191	0.014176281840784758	other	CLORPRENALINE	0.6324402010932958
1	91	-0.2568024908704678	0.014001176182299752	other	P5091	0.6324402010932958
1	91	-0.25622118348625295	0.014227115493743935	other	IEM1460	0.6324402010932958
1	88	-0.25507427596244425	0.016466279692659635	other	AVIBACTAM	0.6472051152370976
1	91	-0.2545648555969833	0.014888312097802232	other	SB-590885	0.6440943609559274
1	96	-0.25411359353387225	0.012477844359203774	other	BAY-2402234	0.6187091133802117
1	90	-0.2527740278640838	0.016231077813925805	other	AMD11070	0.6472051152370976
1	90	-0.2525517763741682	0.016328324600067654	other	CLOPERASTINE	0.6472051152370976
1	91	-0.2523192572086465	0.0158271418268861	other	BREQUINAR	0.6472051152370976
1	96	-0.25100720305080726	0.01363377825812797	other	PFI-4	0.6277381046563778
1	90	-0.25098778440809494	0.017026988989833285	other	LUFENURON	0.650076075874337
1	91	-0.25098145391346716	0.01641042788228297	other	PHENYTOIN	0.6472051152370976
1	84	-0.25009871519673255	0.02176524769070301	other	L-838417	0.6897323145469603
1	90	-0.25007408383844165	0.017446968837458936	other	DAIDZEIN	0.650076075874337
1	91	-0.24945253586183364	0.017099684301440692	other	5-METHYLFURMETHIODIDE	0.650076075874337
1	86	-0.24926882654844484	0.020642488273895324	other	FENOFIBRATE	0.6753228623827021
1	86	-0.2490518331337136	0.020756780111953543	other	PF-670462	0.6753228623827021
1	90	-0.24805735735587356	0.018405653583551417	other	GEFITINIB	0.6715316886591427
1	91	-0.2474697202636214	0.018030640768983665	other	RS-67506	0.6679627034302799
1	90	-0.24627934543654828	0.01928810852790922	other	TASELISIB	0.6753228623827021
1	90	-0.2458760001400346	0.01949327658924135	other	TUBASTATIN-A	0.6753228623827021
1	91	-0.24551875712481822	0.018988906645434574	other	ORPHENADRINE	0.6753228623827021
1	91	-0.24513652761190982	0.019181690453568306	other	LAPATINIB	0.6753228623827021
1	91	-0.2447065194098879	0.01940058007046939	other	ACEBUTOLOL	0.6753228623827021
1	84	-0.24331521025050107	0.0257316627460708	other	BAY-41-2272	0.7219563399238328
1	90	-0.2430608146011029	0.020978122162982376	other	EIT-HYDROBROMIDE	0.6753228623827021
1	91	-0.24291481856812985	0.020335865069027056	other	URSODIOL	0.6753228623827021
1	91	-0.24246092102155115	0.02057885192379424	other	PARTHENOLIDE	0.6753228623827021
1	86	-0.24241938223997164	0.02452102330342537	other	EPZ011989	0.7219563399238328
1	96	-0.2423527177748445	0.017357851291003364	other	PF-06747775	0.650076075874337
1	96	-0.24230524019104216	0.01738048903089195	other	K-RAS(G12C)-INHIBITOR-12	0.650076075874337
1	91	-0.24168849888088215	0.02099807799204574	other	AMLODIPINE	0.6753228623827021
1	96	-0.2405078745185264	0.018256430327462953	other	R-268712	0.6715316886591427
1	91	-0.240079949680726	0.021894632124495356	other	PASIREOTIDE	0.6897323145469603
1	90	-0.2399657568156106	0.022721353222413095	other	NAFTOPIDIL	0.707545134645772
1	86	-0.2384380248044679	0.027048402142965344	other	GDC-0623	0.7219563399238328
1	85	-0.23794447865586463	0.02831768600451827	other	TETRANDRINE	0.7219563399238328
1	86	-0.2361737456942288	0.02858186762035734	other	VENLAFAXINE	0.7219563399238328
1	88	-0.23572818612609628	0.027038192315510117	other	METYRAPONE	0.7219563399238328
1	86	-0.23492839218359732	0.029456177071046852	other	AVAGACESTAT	0.7219563399238328
1	96	-0.23439683123197272	0.02152489908266678	other	3PO	0.6868787103310399
1	91	-0.2333909332048293	0.02598240796238655	other	ISOSTEVIOL	0.7219563399238328
1	96	-0.23337267192423733	0.022119033388186153	other	TETRAZOL-5-YL-GLYCINE-(RS)	0.6921324719429511
1	91	-0.23296888811765962	0.02626075834735323	other	PCA-4248	0.7219563399238328
1	90	-0.23235981693849672	0.027538242155968177	other	NIZATIDINE	0.7219563399238328
1	91	-0.23194164630171835	0.026948857581065726	other	ARECAIDINE-PROPARGYL-ESTER	0.7219563399238328
1	91	-0.23115329793134484	0.02748725629222126	other	VILOXAZINE	0.7219563399238328
1	96	-0.23082244742285646	0.023659765932477164	other	GANODERIC-ACID-A	0.7219563399238328
1	91	-0.23061976923624353	0.027856779479932686	other	CHLOROCRESOL	0.7219563399238328
1	90	-0.23025254355262967	0.029016779080722976	other	PD-153035	0.7219563399238328
1	90	-0.2297586513528171	0.029372862280522695	other	TYRPHOSTIN-AG-1478	0.7219563399238328
1	90	-0.22968456752284522	0.029426592104032187	other	SRPIN340	0.7219563399238328
1	91	-0.22898733069153066	0.029013661714973004	other	PHENYLEPHRINE	0.7219563399238328
1	91	-0.2285812118340655	0.029307704505175915	other	NM107	0.7219563399238328
1	96	-0.22742440892500587	0.025854358730620062	other	FUMONISIN-B1	0.7219563399238328
1	96	-0.22703102323064395	0.026119267564406967	other	TENOFOVIR-ALAFENAMIDE	0.7219563399238328
1	86	-0.22638073854244484	0.036087399291631204	other	SAR405	0.7580479390079189
1	91	-0.22626394541205838	0.0310341177072376	other	ROSTAFUROXINE	0.7398364007288379
1	89	-0.2255977664174888	0.0335296167366062	other	BIBU-1361	0.7547606167453118
1	91	-0.22557115441991196	0.03156662955645181	other	CGP-7930	0.7398364007288379
1	96	-0.22532861272573274	0.027292453343052987	other	VL285	0.7219563399238328
1	96	-0.22526757011798693	0.027335337382848594	other	GALIDESIVIR	0.7219563399238328
1	90	-0.22516545389456	0.03286495944630899	other	WZ8040	0.7512323708897438
1	96	-0.2249691395912296	0.027545817048657998	other	ABX-1431	0.7219563399238328
1	91	-0.22479873227924296	0.03216941178757836	other	SULFINPYRAZONE	0.743240245099391
1	91	-0.22463150686734548	0.03230118002384048	other	PGL5001	0.7436193086916989
1	88	-0.22421915589573366	0.035719476470304	other	UNC0321	0.7549106404182937
1	96	-0.22322603401448787	0.028802880856373298	other	TCN238	0.7219563399238328
1	91	-0.22297517897807584	0.033631038254838395	other	DIMESNA	0.7547606167453118
1	91	-0.22284776914043972	0.03373521437403329	other	MIGLUSTAT	0.7547606167453118
1	88	-0.22176236979453154	0.0378476106661441	other	DEXTRAN	0.7580479390079189
1	91	-0.22162941256804425	0.03474516841725282	other	L-745870	0.7547606167453118
1	91	-0.22128699862939716	0.035033538950088476	other	BIBX-1382	0.7547606167453118
1	90	-0.22080273946288212	0.03649901092303337	other	OXINIACIC-ACID	0.7580479390079189
1	84	-0.2204031629470355	0.04394578612593435	other	KB-SRC-4	0.8002105575360813
1	96	-0.21952956498987994	0.03163007767690322	other	TRICIRIBINE-PHOSPHATE	0.7398364007288379
1	90	-0.2192716736434631	0.037851623369517855	other	PNU-120596	0.7580479390079189
1	90	-0.21912350598351932	0.037984716770021375	other	SULFACHLORPYRIDAZINE	0.7580479390079189
1	91	-0.21907325270046946	0.03694675341003867	other	AVL-292	0.7580479390079189
1	91	-0.21830083055980043	0.037634569286920286	other	DRF053-(R)	0.7580479390079189
1	91	-0.21822916252613006	0.037698926659679395	other	TORIN-1	0.7580479390079189
1	91	-0.21817342072216425	0.03774904600418051	other	CHICAGO-SKY-BLUE-6B	0.7580479390079189
1	86	-0.21788969187904825	0.04386885972504498	other	EW-7197	0.8002105575360813
2	85	-0.2176272433198047	0.05044915375673538	other	ILOMASTAT	0.8227921773062641
1	84	-0.21724427706162622	0.04714246523117452	other	PSB-603	0.813421438848229
1	91	-0.21660468709626945	0.039182564990847726	other	EVANS-BLUE	0.7662326768004524
1	84	-0.21657605120125117	0.04784271405576902	other	Y-11	0.8158574994801246
