cohort	tissue	treatment	n_patients	CLDN4_present	CD8A_present	CD274_present	response_present	response_source	n_DCB_author	n_NDB_author	n_DCB_pfs183	n_NDB_pfs183	n_label_disagree_author_vs_pfs183	unit	gene_scope
GSE135222	advanced NSCLC tumor RNA-seq (RSEM TPM, hg19)	anti-PD-1/PD-L1	27	True	True	True	True	Kim 2020 Table 1 benefit Y/N (not a GEO characteristic)	8	19	7	20	1	patient	CLDN4 only
