sample_id,CLDN4,ELF3,EPCAM,KRT5,KRT8,NKX2-1,TACSTD2
TCGA-38-7271-01A,8.454552231516981,7.2059114942379585,8.019428937298946,2.1860567782686746,8.410252476967234,6.750055742530002,8.879739150270916
TCGA-55-7914-01A,8.270891439371905,6.244843305841486,9.763862844069964,0.14339341869318775,7.666792090833905,7.167402087919307,8.328902419930706
TCGA-95-7043-01A,8.102249743844803,6.210373277768283,9.09242523003718,1.9244799923590223,8.00031949902873,6.707385362661349,5.1317993545230385
TCGA-73-4658-01A,8.763586522506797,6.993781903276578,8.909787802182413,2.798092000728636,8.684201239080926,6.912423527951546,8.937780160077299
TCGA-86-8076-01A,7.231758790495882,6.229905111592765,8.361784147581023,3.54767191699888,7.804575057625121,6.860246485304894,7.405425718401586
TCGA-55-7726-01A,7.253613042765117,3.9433400067701285,7.743102237271324,10.63374642033372,7.546424543108317,1.7146191959833268,10.367239127111292
TCGA-44-6147-01A,8.555590716348643,6.962115177517012,8.339371696915979,7.044348214695029,8.395940860290153,6.906094489231423,8.97249981274872
TCGA-50-5932-01A,9.692857470612408,7.313507080758852,10.489336204544777,0.49569516262406876,10.123573216305859,7.909518114296615,10.654396514110562
TCGA-44-2661-01A,7.604660709098934,5.626520906568524,7.931214412320649,1.9411814493564319,7.5567083626595855,6.575068734303582,7.890984684531132
TCGA-86-7954-01A,8.672824856599156,6.976786345773974,9.585037075607646,2.682326085429289,8.492126781677547,7.444066536664225,7.910404684886424
TCGA-64-5775-01A,6.0071125081643055,0.10097764772482092,3.708904541813756,2.3435215277708306,7.175059462550751,6.094195947499541,6.109080518994622
TCGA-73-4662-01A,9.650733330059621,6.92167910818366,10.6975122580329,1.0737516950821575,9.0442356327892,8.923243090491116,8.004604759204518
TCGA-44-7671-01A,7.8684305822368685,5.819826544302829,9.868113531269305,2.9780857756231276,9.686463934090071,6.823504815000307,8.584541653290996
TCGA-78-8660-01A,8.284417891140837,6.476141866572966,9.947079767470328,0.6740086086172249,9.391191165900162,7.8905688982689695,8.96718042623755
TCGA-62-A46P-01A,6.122921152376553,7.008495852894304,9.543759172897124,0.06419306192749237,8.692020169105792,7.841873137903782,8.216504823124986
TCGA-86-7955-01A,8.172471013871164,7.405349128183807,9.815245744856913,0.6511320779167217,8.805186997240325,4.0731432757492465,9.319302255937705
TCGA-55-6978-11A,7.447650271661916,6.491958890086949,7.947674922333872,4.787991337893099,8.266782325021415,7.234222511047104,9.089737005398558
TCGA-50-6592-01A,8.967990209290827,6.8262052502866215,9.934656995927714,1.1931409191448767,10.67063137790366,1.8383870797782036,9.863124785262126
TCGA-38-4625-01A,7.678250117662404,5.791243651163522,10.111131104736847,0.41932314528325104,10.166914996615496,5.652406183614957,4.806597308270112
TCGA-80-5611-01A,7.819910187551878,7.0871785174476924,8.941702320960582,0.06722567253197158,8.677619935461482,5.770155102497843,9.831432345851196
TCGA-86-8054-01A,8.291316228017719,6.980346396716956,10.305889946076224,1.0335815791469993,8.422850673656065,8.008356905738497,5.410758302304099
TCGA-55-6986-01A,8.546903717794024,6.711242963667324,9.012171687806731,0.6725611186447773,9.406252208522695,7.126013672074923,8.77626292587471
TCGA-L9-A5IP-01A,8.118416313742182,7.658610668375864,8.196230801448744,4.285328232604077,10.073966267717626,0.2798872548411305,10.179686325677967
