patient,sample_id,CLDN4,ELF3,EPCAM,KRT5,KRT8,NKX2-1,TACSTD2,sample_type
TCGA-18-4083,TCGA-18-4083-01A,6.201586815999098,3.848287420054127,7.3975377361901025,12.025258870440243,7.907643005285051,1.388740604787264,9.2380700621392,01
TCGA-18-4086,TCGA-18-4086-01A,7.374219643401032,5.515229900418766,8.099335185122433,12.0201693581771,8.181098077119737,0.5471536588125689,10.168705584258053,01
TCGA-18-4721,TCGA-18-4721-01A,5.967892540708516,5.049539289595407,8.301084133532672,11.413232508706198,8.654421577272574,1.596648959616256,7.3286596701301985,01
TCGA-18-5592,TCGA-18-5592-01A,5.792904794527134,7.002856636617992,8.188692191881811,13.579147271484548,7.949718759872095,0.6516831806321093,9.019125321601647,01
TCGA-18-5595,TCGA-18-5595-01A,6.655141420243108,7.259297912901077,8.92360530004104,14.214063894216956,9.094503699582186,2.888090540475505,9.989618302463098,01
TCGA-21-1070,TCGA-21-1070-01A,7.306346097950607,6.228714812713292,7.545313572953086,12.072521000703937,6.688192949935556,2.855312029454259,10.221643788826425,01
TCGA-21-1071,TCGA-21-1071-01A,6.917632248379721,5.492708841541287,8.764001399825203,11.26785733257461,7.961801570674553,2.3646004455198235,9.034542582929117,01
TCGA-21-1072,TCGA-21-1072-01A,6.449955833399387,4.939532201082998,9.47899849140964,12.713160705610845,7.872120778980646,1.0275079568264605,9.0222751446401,01
TCGA-21-1075,TCGA-21-1075-01A,6.684295581619387,6.422848571745865,8.319864015975348,11.078072464998035,8.900932603032487,1.9311156997577876,7.815934649015657,01
TCGA-21-1076,TCGA-21-1076-01A,7.57446978136748,4.025126270593103,7.626811809115248,10.460789960817316,7.479090272603491,4.444580937179068,9.972554953907483,01
TCGA-21-1077,TCGA-21-1077-01A,7.788559782477168,5.576080675840987,9.088554527037257,11.415445488997586,9.014372311053812,3.033440622132633,9.190095532824415,01
TCGA-21-1078,TCGA-21-1078-01A,8.12608338670927,8.403069985933682,5.459270945924665,4.653696359851434,9.757462850708889,1.3381676592560812,11.80439456329372,01
TCGA-21-1079,TCGA-21-1079-01A,3.603430510877461,1.4645114438019324,4.381241835580287,13.090286773383298,6.129656008442288,0.0,9.29654642588372,01
TCGA-21-1080,TCGA-21-1080-01A,6.206529922967711,6.8357548406458735,7.682546611736898,13.010434166807173,7.625851279340751,1.638166537498227,12.189063299380797,01
TCGA-21-1081,TCGA-21-1081-01A,7.607316256652524,6.248050896559064,7.10651583126625,11.649365228923685,7.577115328823491,1.1500396927741532,10.431699839003924,01
TCGA-21-1082,TCGA-21-1082-01A,6.876632357551893,6.520343668225172,7.125996113784092,12.129715245455143,8.015339221784915,0.9572460136016844,10.554646213012978,01
TCGA-21-1083,TCGA-21-1083-01A,6.421413513685744,6.046626382902815,8.12653309423747,12.00752935375889,7.450779887673974,1.1234013359719142,8.752793741811178,01
TCGA-21-5782,TCGA-21-5782-01A,5.857359009758642,6.596446212467348,7.789553206804394,12.709416352487716,8.642969742067727,2.45769934501606,10.113393689676483,01
TCGA-21-5783,TCGA-21-5783-01A,7.442811657347106,4.062596659027767,7.506510704610114,12.215962923111386,8.267656579396608,2.753283616460879,8.553171936054836,01
TCGA-21-5784,TCGA-21-5784-01A,7.56377895374582,7.310497361439387,5.6327277104960505,12.657362243420849,7.71036219428363,4.71578906234092,11.061920216933208,01
TCGA-21-5786,TCGA-21-5786-01A,5.727768010806991,3.8875545142635977,7.407379096061059,13.61049699631912,7.847657482640171,0.5330649218696376,8.057297546382005,01
TCGA-21-5787,TCGA-21-5787-01A,5.664130087887129,4.927692642070437,8.33337587567404,5.124985635702219,9.631655812745365,3.202981837469236,8.373902643974452,01
TCGA-21-A5DI,TCGA-21-A5DI-01A,6.882097656464794,6.0173117505301805,6.757065929161296,13.166330649665396,7.795709162990629,0.0508847400250934,10.822968931171465,01
TCGA-22-0940,TCGA-22-0940-01A,7.142218383102393,6.242623464104073,6.659409422032314,12.42933000148808,7.8699626818752675,2.658165772877864,9.873599447648475,01
TCGA-22-0944,TCGA-22-0944-01A,8.36984289977427,6.38452130031863,8.377155858803745,11.304125572713742,7.485565293486715,2.1647219281337,9.475536060026558,01
TCGA-22-1000,TCGA-22-1000-01A,6.749157455168378,5.602688473865136,5.638540175259815,12.506037862674056,6.9035962903590455,4.385085853547684,10.734224915195467,01
TCGA-22-1002,TCGA-22-1002-01A,6.959814195679646,6.022765054352843,6.889580621185121,11.996127391077447,8.02244382995672,5.125382472226411,9.762288846072655,01
TCGA-22-1005,TCGA-22-1005-01A,5.99119302152306,4.472812666192388,7.186197455259005,4.839732889243428,8.142423649438967,4.708214831300802,7.633410139413995,01
TCGA-22-1011,TCGA-22-1011-01A,6.629599963264704,5.520067031510748,6.37050084686698,11.801613630955728,8.004132244294079,0.5700742739544855,11.157061842278198,01
TCGA-22-1012,TCGA-22-1012-01A,7.881546551335012,5.71948191712006,8.558396221686078,11.075859361170966,6.990237871518774,2.3600270932198204,9.456313546726856,01
TCGA-22-1016,TCGA-22-1016-01A,7.429026715513544,6.445943501774194,7.519326452909217,11.748096848460882,8.241083180116522,5.693514835395016,9.837800730884362,01
TCGA-22-1017,TCGA-22-1017-01A,9.165629601208506,6.518950514924372,9.89243686839869,1.211136826982275,9.166492767965265,7.368562334847892,8.862038460589192,01
TCGA-22-4591,TCGA-22-4591-01A,7.97614478594441,7.593046702439167,10.482041037631337,11.562636678365646,9.393802076307027,3.015711645573419,9.40444292751486,01
TCGA-22-4593,TCGA-22-4593-01A,4.764494782551536,5.141747487786616,6.843905980620121,12.423034473860609,8.012018842936893,0.0963968041871571,7.770326261120911,01
TCGA-22-4594,TCGA-22-4594-01A,8.00674851520987,6.530254938844128,8.672989579974605,2.2516282113157544,8.439818835505974,6.259255536212991,7.012921706229221,01
TCGA-22-4595,TCGA-22-4595-01A,6.753355829644479,3.995502608984038,8.249509339347757,10.655114132896342,5.703792858785754,3.167084907519901,8.235150709050005,01
TCGA-22-4596,TCGA-22-4596-01A,8.203608374313117,6.59920619477797,8.089722707014452,5.337739631807244,7.513308344306246,5.9825122158962,8.206124994463924,01
TCGA-22-4599,TCGA-22-4599-01A,5.268524222351413,4.585948005656579,7.904151083527622,11.972212046529217,7.233925438188817,0.7967638579044434,5.219211122908169,01
TCGA-22-4601,TCGA-22-4601-01A,8.472302548723349,6.128188214411327,9.177954407092225,10.114354530425832,8.637453026093032,2.9975092021231244,11.073585556730446,01
TCGA-22-4604,TCGA-22-4604-01A,5.9501137624669935,3.5553621744868606,7.908346381731769,11.681494419107738,8.379291716118301,0.0186341741390509,8.813965203248847,01
TCGA-22-4605,TCGA-22-4605-01A,8.140798590844396,6.228145275667782,7.818662697747712,12.137749736866988,7.924413480912249,3.884773729578357,10.70500670950384,01
TCGA-22-4607,TCGA-22-4607-01A,8.503668344496942,6.849721598994202,7.863631250506147,10.881945909476752,8.675740436058616,0.2418401835646706,11.87004188815746,01
TCGA-22-4609,TCGA-22-4609-01A,7.964024855532208,5.430415752018346,5.483906043627226,11.613436020740032,7.354767733235013,4.434368018708071,9.032366473895427,01
TCGA-22-4613,TCGA-22-4613-01A,6.110962432074966,5.530613898573503,8.854319244494796,11.337749665153996,7.891734498885216,1.0024504992348224,9.504450174536007,01
TCGA-22-5471,TCGA-22-5471-01A,7.679553991749341,4.855805363307222,8.499694037431702,12.493343812082584,8.302194738367145,0.1314577854790878,9.48702421836003,01
TCGA-22-5472,TCGA-22-5472-01A,9.206174090162008,7.469587282743236,7.206418566747925,12.56264473882071,8.502399427907509,5.461724991502711,11.980377495571227,01
TCGA-22-5473,TCGA-22-5473-01A,7.045259476801706,5.408705068663906,9.464294558630092,13.425085399072792,9.410200103525714,3.5578021734803515,8.436255553468607,01
TCGA-22-5474,TCGA-22-5474-01A,8.141924729983716,7.101800278980274,8.897799180139394,8.08032615499029,8.665869899791897,0.234256047688296,9.671657822101,01
TCGA-22-5477,TCGA-22-5477-01A,7.166832920222251,6.812467420128363,9.894639537029866,10.535288014729552,10.997840258962883,2.586716712758177,8.172115932884713,01
TCGA-22-5478,TCGA-22-5478-01A,8.653962494314536,5.980333828447872,8.47544648442949,11.371716975414769,9.420050948943022,3.035483152128689,9.092609164609051,01
TCGA-22-5479,TCGA-22-5479-01A,6.07633675657341,5.81421713984492,8.938174621030942,12.645834255780947,7.976019877729255,1.091936738210585,8.294863781183473,01
TCGA-22-5480,TCGA-22-5480-01A,5.313256737272457,4.726787630421184,7.490888572796486,11.645442867579495,7.31915003730073,2.944952124262225,6.353025051603184,01
TCGA-22-5481,TCGA-22-5481-01A,3.303196246987749,4.636792804332868,8.79711644078936,3.590745718931927,4.8239174611654025,2.0113882914631835,3.676357686732856,01
TCGA-22-5482,TCGA-22-5482-01A,7.389418817801173,5.242259510712191,7.740540397793345,13.06680203471617,7.668808416600839,0.653426951688062,9.967536815599251,01
TCGA-22-5483,TCGA-22-5483-01A,9.02462968301905,6.522525038487082,10.595900535766356,4.6958602240509695,10.497148676045502,0.574149960509702,8.120726729432818,01
TCGA-22-5485,TCGA-22-5485-01A,6.287422426418566,4.933379069985779,7.679444911392397,12.498473154507062,9.590546444308082,3.7033000754978502,7.911813199293148,01
TCGA-22-5489,TCGA-22-5489-01A,5.588198920462938,3.467227302480596,7.433333390846487,11.726997293789715,6.553512568158551,2.3475239307700457,5.813609339972823,01
TCGA-22-5491,TCGA-22-5491-01A,8.695248478643386,6.676878088363855,8.177780291226671,13.12081901861179,9.06460859191367,0.0777898886436676,11.184766393009228,01
TCGA-22-5492,TCGA-22-5492-01A,7.213778859087053,6.390413183152412,7.174318524594928,12.434251972912469,7.894670455411662,3.7192710730543057,9.891415996921324,01
TCGA-22-A5C4,TCGA-22-A5C4-01A,7.016158650163474,4.540021067838398,7.529378233539661,10.78810670914296,8.497159256935301,3.084251394697172,8.01396242648416,01
TCGA-33-4532,TCGA-33-4532-01A,6.996262188700192,6.339673662714175,9.574189516161958,13.74078826712744,9.085868896874585,3.696605938071342,9.402188365510478,01
TCGA-33-4533,TCGA-33-4533-01A,5.728342313127147,3.93769278165132,6.206942061560533,10.13809026776076,7.464827523120851,1.6107945380878377,7.0445176175115405,01
TCGA-33-4538,TCGA-33-4538-01A,7.56406486972364,6.0294815980479965,9.083486241614086,13.258905262881054,8.824799033142012,0.4252444421481007,10.058079418629092,01
TCGA-33-4547,TCGA-33-4547-01A,6.7873789162165865,6.677977506938699,7.431345491678801,11.227541821397963,7.4464481352731395,3.4458591032069936,10.142537631129654,01
TCGA-33-4566,TCGA-33-4566-01A,5.408168370708106,4.977371520277249,8.285492384484657,6.730351931547425,7.720263414277115,1.0794975840217798,9.445632567936237,01
TCGA-33-4582,TCGA-33-4582-01A,6.320073039631394,4.989116294736035,8.344701581110712,11.663943853488751,8.55306823274897,0.845991770664573,8.775252731193802,01
TCGA-33-4583,TCGA-33-4583-01A,8.022655213642643,6.508373187574614,8.519272584964117,13.061889190550025,7.940471587463196,1.4819188778347905,10.72854375810231,01
TCGA-33-4586,TCGA-33-4586-01A,6.9212494596084975,5.486154431783703,8.301709725482059,12.887703578474314,8.39398929292914,2.086817727490001,7.9103471163287296,01
TCGA-33-4587,TCGA-33-4587-01A,8.058716407008431,7.934718761932788,9.62113611327464,9.356668523292509,9.010701806262151,0.1925729413869225,8.139048879612051,01
TCGA-33-4589,TCGA-33-4589-01A,6.623926836369254,3.1991069331406115,5.083077178218352,12.384182133060436,2.9845164391055103,0.0,9.61222439194931,01
TCGA-33-6737,TCGA-33-6737-01A,6.310151045364695,6.213162558278675,8.679305206115883,3.212693837905154,9.52857249090373,3.605802467811301,8.272097394098656,01
TCGA-33-6738,TCGA-33-6738-01A,9.881750411367232,7.131506145046996,9.8825241443834,7.291695638874682,10.15351947887154,1.8449078373951568,11.023068459726172,01
TCGA-33-A4WN,TCGA-33-A4WN-01A,8.358959265249611,7.506044112697055,8.746336618535452,12.709844258839246,8.370123294303445,1.0565835283663676,10.89318403214225,01
TCGA-33-A5GW,TCGA-33-A5GW-01A,7.537237817568642,6.984109663382103,7.684252093632068,13.509356223084971,8.03878019864491,2.165493938876343,10.42815945871429,01
TCGA-33-AAS8,TCGA-33-AAS8-01A,6.233636931480927,3.887447285118125,8.783052902565121,11.8930809379095,8.882935532244426,3.797241299990261,6.476658728409281,01
TCGA-33-AASB,TCGA-33-AASB-01A,7.51531743400428,6.205896836312851,9.60416363955393,2.4895429356424734,8.60709058450322,4.499437729981504,9.282854677712823,01
TCGA-33-AASD,TCGA-33-AASD-01A,7.1820794589187775,4.779963558617646,7.522557208251009,12.98400663378536,6.735622360973595,0.2655569156025046,10.02549437731814,01
TCGA-33-AASI,TCGA-33-AASI-01A,6.624204734512169,5.783419984085611,8.632862913749802,8.189234514304864,8.361592485156354,1.3886304080990888,9.784102978643606,01
TCGA-33-AASJ,TCGA-33-AASJ-01A,8.854275291893517,7.911374010223152,9.927601835890066,12.741583821429147,9.9285428024171,1.1828194016122056,11.444868654333648,01
TCGA-33-AASL,TCGA-33-AASL-01A,8.046994636482992,6.204989709611132,7.894718953499223,11.872212181870886,6.661036967765506,0.6870606883398922,9.454314512275628,01
TCGA-34-2596,TCGA-34-2596-01A,5.672012276027922,4.775967083508016,9.107970794737914,13.407418585984171,9.150285489724707,1.678477606043868,6.903464940005648,01
TCGA-34-2600,TCGA-34-2600-01A,10.30864517213117,7.923549147174658,7.802541567636406,13.040346818011546,8.952323372873073,2.150462193887356,11.876507852953235,01
TCGA-34-2608,TCGA-34-2608-01A,7.397625009374383,4.908428650168787,6.8223821768790405,11.290916622152938,7.380448943369289,3.747827768004054,9.860408990333417,01
TCGA-34-5231,TCGA-34-5231-01A,3.884080137921418,3.658759888304771,8.128991356967932,12.738266926642885,8.16138184446959,1.40735275114004,6.029841557136715,01
TCGA-34-5232,TCGA-34-5232-01A,7.735089547621604,6.880483504428764,6.94792442564418,13.00212535223962,8.131939251027108,2.1436546345260377,11.770498431825274,01
TCGA-34-5234,TCGA-34-5234-01A,6.78603171856782,5.04799635603865,5.914198541497814,9.22347588734632,5.790970082113442,4.178132984798474,9.325908944359146,01
TCGA-34-5236,TCGA-34-5236-01A,7.2407569932267,4.173015468323568,7.9248433757619345,11.569481693053053,6.774432600566752,0.9225784565085572,8.894146875383466,01
TCGA-34-5239,TCGA-34-5239-01A,7.597484990558249,4.032718001198022,6.2215503888631485,12.339230991781308,8.089048403784481,0.6746414290858245,9.096574962515309,01
TCGA-34-5240,TCGA-34-5240-01A,8.228302113198389,5.445382406845802,9.03676018927426,8.701092944622854,9.635408147897886,0.663299071842335,11.057169517749882,01
TCGA-34-5241,TCGA-34-5241-01A,8.342898258423434,6.585899947860409,7.565130265394005,11.59536602920945,7.632004957810051,2.782890780636221,10.95439764828115,01
TCGA-34-5927,TCGA-34-5927-01A,7.1912428410163125,7.567474716617356,9.093067577604474,12.374494732882122,10.27842587774651,1.5448809974104043,8.677421207186557,01
TCGA-34-5928,TCGA-34-5928-01A,7.673959157826109,5.8544121328211896,7.791284030772417,11.866471554674096,8.029241391335486,1.3371972813408008,8.783304401139127,01
TCGA-34-5929,TCGA-34-5929-01A,6.257257711388836,5.899956234438349,9.343975372058202,12.352840385705765,9.58630369620808,2.34930865579861,6.316549452110842,01
TCGA-34-7107,TCGA-34-7107-01A,5.493794618652925,4.460860490444551,7.494093144181413,13.360052423122731,8.960717018685441,1.050188223311478,9.105992292420122,01
TCGA-34-8454,TCGA-34-8454-01A,5.571764776498863,5.288262576219007,6.454786210993967,13.75161657905234,8.108740844805606,3.4552548782266825,10.824009064703544,01
TCGA-34-8455,TCGA-34-8455-01A,5.537563208104639,6.511623003017666,5.982482553465985,13.228601323096838,9.195389679595086,4.332485963482326,10.542385847228026,01
TCGA-34-8456,TCGA-34-8456-01A,8.040865040216765,3.4441237013352164,8.495689167369587,11.742928996557495,9.007541722368252,1.688046044029979,9.116558140061649,01
TCGA-34-A5IX,TCGA-34-A5IX-01A,6.444448419964088,5.330769912873586,4.694740929799818,11.794319927189296,5.050000977100355,2.318287914828634,10.615244683036575,01
TCGA-37-3783,TCGA-37-3783-01A,7.900648878170254,6.164142648848307,6.225756930395542,11.77519860541481,3.4851047610809727,0.2252749298695693,9.76106831417585,01
TCGA-37-3789,TCGA-37-3789-01A,7.656840985918638,5.499415405559519,7.185614844413443,11.98459412079478,7.361509584365941,0.4223406604749629,10.077019697244683,01
TCGA-37-3792,TCGA-37-3792-01A,7.928025598539243,6.290470482667477,8.613404203333253,6.941415057851529,9.278893349703022,4.643983141352535,11.152876124669836,01
TCGA-37-4129,TCGA-37-4129-01A,7.3400744046601885,4.12868108145835,8.771794153005462,2.8866086733193974,8.480558785963378,5.959083877400941,1.8113477179915425,01
TCGA-37-4130,TCGA-37-4130-01A,4.816947795350514,3.83131991285765,9.316521847750796,2.68329221852398,8.484415297992836,0.1058121511292314,1.8673034537599211,01
TCGA-37-4132,TCGA-37-4132-01A,6.215243703712866,4.588960434887962,9.95484261514007,3.2151038888650647,7.363706380292821,0.9562797323356714,6.895011726072539,01
TCGA-37-4133,TCGA-37-4133-01A,9.08885633125606,8.236793945623008,9.461418463994134,8.126688987661256,8.95280355396186,1.0019463248313376,11.900586126693169,01
TCGA-37-4135,TCGA-37-4135-01A,7.92956615075437,7.206018981138468,8.369924887016035,5.922837688293949,8.864155804396622,1.0788147484160335,9.016273444451084,01
TCGA-37-4141,TCGA-37-4141-01A,6.633268447503627,5.698799107253462,9.75118786024244,5.241916433930212,8.405797548667154,2.0043216059500937,8.62539104991746,01
TCGA-37-5819,TCGA-37-5819-01A,7.183164909275555,5.251033554945926,8.723164660694218,2.8205057660445525,8.643516034321436,7.241684810972995,4.571834539241831,01
TCGA-37-A5EL,TCGA-37-A5EL-01A,7.210808667208148,7.239459145526281,9.5239752995341,12.213147943456244,8.49603884889289,0.915176677970458,9.574978131676652,01
TCGA-37-A5EM,TCGA-37-A5EM-01A,8.342638298197464,5.745498198586357,7.654685430142595,10.57958050170502,5.100960832999316,0.1342209397606333,10.599365592595117,01
TCGA-37-A5EN,TCGA-37-A5EN-01A,7.569068745333872,5.552168005353334,8.981491649023237,9.665068496338264,9.57198940805685,0.3220435058742555,9.540047617476729,01
TCGA-39-5011,TCGA-39-5011-01A,8.06523785691113,5.717607884856882,9.703184641598158,5.938064618157252,8.766851532676421,6.223827961327315,9.437264365214622,01
TCGA-39-5016,TCGA-39-5016-01A,8.53952680653475,7.273828228458479,9.09864457178896,13.2875030004522,9.059541584129954,0.7548875021634686,11.311072212548565,01
TCGA-39-5019,TCGA-39-5019-01A,8.534290041146948,4.830524080197469,7.981819553102921,11.579254126674265,8.437608107683245,3.7840641975327607,9.061172428654771,01
TCGA-39-5021,TCGA-39-5021-01A,6.866487666482479,3.635522241459754,8.957866148239352,8.723928812055707,9.53084931985183,2.390475093275644,7.365220974018303,01
TCGA-39-5022,TCGA-39-5022-01A,6.691502061247437,5.828083155867049,6.77199514947186,9.649628032297077,7.438176393173979,1.842536404501239,8.695153457363416,01
TCGA-39-5024,TCGA-39-5024-01A,6.470230983922608,6.840604223354095,6.437598953376398,13.191755140841012,7.37663507319225,2.126246041089778,10.416732620699756,01
TCGA-39-5027,TCGA-39-5027-01A,7.162286584791108,5.021968242150917,9.089085490706482,12.53013796500882,9.29322516259045,3.336683287496202,8.188486975725803,01
TCGA-39-5028,TCGA-39-5028-01A,6.803166320018589,5.78276762129776,5.932337604697967,11.427501052746893,6.3927724869370985,2.4273111677998838,10.797595387306677,01
TCGA-39-5029,TCGA-39-5029-01A,7.965728884108819,6.140150815989781,7.392113885371355,11.591517858594734,7.178427826242744,2.4921864806606413,10.305914335561535,01
TCGA-39-5030,TCGA-39-5030-01A,6.315778141381738,3.5356673009012134,4.744069578430115,11.493188373743145,6.744240495444606,1.6660748426206928,7.266453933045783,01
TCGA-39-5031,TCGA-39-5031-01A,7.174715003690449,5.579967549104375,8.568044269096395,12.46097510652968,8.61315958646242,3.906063213246128,9.034360448676702,01
TCGA-39-5034,TCGA-39-5034-01A,7.8165971467472595,5.916789512911578,9.470934779624262,1.3303862989063695,9.194376681273836,6.6128257501380165,7.663092666602957,01
TCGA-39-5035,TCGA-39-5035-01A,6.428561172814805,7.484884909687447,8.322187305864734,11.039799696934654,7.502177819707549,2.1792562471905077,10.640343553170634,01
TCGA-39-5036,TCGA-39-5036-01A,8.508954275222372,7.109106644466147,9.14122457305242,12.611933874538948,9.246725399650511,3.3940887887839764,11.411392771152194,01
TCGA-39-5037,TCGA-39-5037-01A,6.583765769869827,5.438119824270737,9.08269886423644,12.082696768866944,8.35675082254087,3.1522321031056304,8.84173478795374,01
TCGA-39-5039,TCGA-39-5039-01A,7.497940431270678,5.988330217360946,6.565019799544464,11.877846797570138,7.878502201776096,5.204250292320337,10.244223483681356,01
TCGA-39-5040,TCGA-39-5040-01A,9.277693529622535,5.4742478251442686,9.905453346403414,1.356369213716225,12.015517710076963,1.5438422866135448,7.6027270691983775,01
TCGA-43-2576,TCGA-43-2576-01A,8.107721342128864,6.175893810320876,9.41839890597449,0.4020672498278254,9.64704480658238,5.599157088518093,9.6050527579813,01
TCGA-43-2578,TCGA-43-2578-01A,7.320240056206336,5.192138918791823,9.703021426185554,6.139205473406094,9.420848478096127,4.836318033811328,7.704420360105215,01
TCGA-43-2581,TCGA-43-2581-01A,6.912136064773358,4.427934630077927,9.850559108093483,1.997581459713087,9.33399701236952,6.720582187337943,8.712354348175912,01
TCGA-43-3394,TCGA-43-3394-01A,7.188290138589144,4.957046306592781,8.817863047263648,11.442947278772577,8.28670745222246,3.736063627871813,9.86236676875398,01
TCGA-43-3920,TCGA-43-3920-01A,7.057553163431353,4.972279083414311,6.738184156705561,10.842349871944764,7.297185912886586,0.5669612423144887,8.67084989359127,01
TCGA-43-5668,TCGA-43-5668-01A,7.777700467951455,5.945972825111651,9.12040948692245,2.8309651372402493,9.098337965063864,5.817303475831991,9.552051737857097,01
TCGA-43-5670,TCGA-43-5670-01A,7.695763503418637,6.108079034338111,8.238781606119709,12.25408262747842,9.484627367142082,2.391767719955997,11.237505820356184,01
TCGA-43-6143,TCGA-43-6143-01A,7.3248196022387315,7.4583984102563345,8.451930219111578,11.547131819628325,8.803822761459982,0.6067264750128128,9.47643677594874,01
TCGA-43-6647,TCGA-43-6647-01A,3.8869695311677672,1.7225534578847046,4.903260057783016,12.623080174068445,7.77197336795648,1.5926364286065773,7.843120832238435,01
TCGA-43-6770,TCGA-43-6770-01A,6.2275889903943815,4.094447221699913,8.870306147441918,13.848137005227745,8.569709053443749,2.9177563491260647,9.232318507783017,01
TCGA-43-6771,TCGA-43-6771-01A,7.232262617787874,6.181255640092708,5.288890061222084,13.787596964136482,6.359804017189534,0.0,10.286609161756616,01
TCGA-43-6773,TCGA-43-6773-01A,6.492796951267578,3.931342669453712,6.474775098395845,11.32879142641882,6.246717800169152,1.6800092252281962,8.601342186762258,01
TCGA-43-7656,TCGA-43-7656-01A,6.387631366641874,4.76037532254685,8.030891660603393,10.00052358637115,7.165611513634597,0.1326426425396186,7.927524949843265,01
TCGA-43-7657,TCGA-43-7657-01A,6.939699091121649,4.911720339626401,8.288582350841143,12.510591162687364,7.241350178814825,0.1011121584741504,9.17914550330672,01
TCGA-43-7658,TCGA-43-7658-01A,7.9382010910587075,6.490777085864317,9.291892902300695,6.152836459931756,8.209623944484896,2.717034777997311,6.585456839631933,01
TCGA-43-8115,TCGA-43-8115-01A,6.382618839347466,4.611048411559772,8.874624547638136,10.408712603942467,8.745490803537493,1.4367481815460077,9.199375923976888,01
TCGA-43-8116,TCGA-43-8116-01A,6.401203792785209,5.341245713849533,7.491809013307709,12.722911119783776,7.874019230218391,2.649753399404938,9.061981896548463,01
TCGA-43-8118,TCGA-43-8118-01A,7.05633749493798,5.349474975999737,7.991450418148329,12.682839555839802,7.583983841282321,5.786609429721486,10.274392248139153,01
TCGA-43-A474,TCGA-43-A474-01A,6.664246733331751,7.004514875303159,9.043954139582402,12.624515661015716,8.884899468413296,0.217727042033043,9.740778171062503,01
TCGA-43-A475,TCGA-43-A475-01A,7.3440446351449244,6.059067523332691,6.204756970964193,12.249404096257134,7.11949728530374,2.138323004056484,9.60293988165104,01
TCGA-43-A56U,TCGA-43-A56U-01A,6.336956369526851,5.735562793139247,5.540842523727693,10.687541378252352,5.151745188655564,1.6976848713729764,8.969861345304215,01
TCGA-43-A56V,TCGA-43-A56V-01A,7.404588111143735,6.750878458300387,7.843967518193827,12.189156694666828,7.27610299738254,3.02747257020065,9.663723355380688,01
TCGA-46-3765,TCGA-46-3765-01A,7.191474808806298,4.685194507304387,8.70619035190362,11.121663794331306,8.993867930725958,3.5586594844121584,9.65922422765784,01
TCGA-46-3766,TCGA-46-3766-01A,6.891919765723741,4.174558222714853,6.413951124201677,9.953362302162647,6.882019376888288,3.986065011060398,8.445602153643582,01
TCGA-46-3767,TCGA-46-3767-01A,7.030407814024469,5.105581705060428,6.940389951504168,12.136223755594044,8.214432783205224,3.839425530292912,9.383915281993376,01
TCGA-46-3768,TCGA-46-3768-01A,8.394553583678528,7.409905971188279,9.792408181622124,4.966421238163159,9.994518347278143,2.565329082610842,9.33074257927216,01
TCGA-46-3769,TCGA-46-3769-01A,8.546727421621009,4.801303539281697,9.099476950159207,6.177750397977435,10.642781883760769,0.3216972452123536,10.102268905998264,01
TCGA-46-6025,TCGA-46-6025-01A,6.23243435868833,4.949152031097834,7.306961213053352,13.415974748422766,7.898877052606235,1.891924624861612,9.272264458137723,01
