ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
CCL5	CCR5	T_recruit	1.2311891255085357	False	0.6813313878258954	0.002112251056125528	36323	3314	1.232422599918209	False	0.6813313878258954	0.004527618472683369	36323	3313	-0.001233474409673363	False	False
CX3CL1	CX3CR1	T_recruit	0.0023655405384488404	False	0.0022850535473391514	0.0024140012070006035	36323	3314	0.0025502134230919182	False	0.0022850535473391514	0.0024147298520977964	36323	3313	-0.00018467288464307785	False	False
CXCL10	CXCR3	T_recruit	0.013200363086070865	False	0.015417228753131625	0.0030175015087507543	36323	3314	0.015317458426579833	False	0.015417228753131625	0.004829459704195593	36323	3313	-0.0021170953405089676	False	False
CXCL11	CXCR3	T_recruit	0.0019410175154916942	False	0.001321476750268425	0.0030175015087507543	36323	3314	0.004058112856000662	False	0.001321476750268425	0.004829459704195593	36323	3313	-0.0021170953405089676	False	False
CXCL12	CXCR4	T_recruit	0.06284950021654367	False	0.0007983922032871734	0.14665057332528667	36323	3314	0.10879743937402964	False	0.0007983922032871734	0.19710232417748264	36323	3313	-0.04594793915748596	False	False
CXCL13	CXCR5	T_recruit	0.3216717484174296	False	0.22324697849847205	0.0012070006035003018	36323	3314	0.32213696953840554	False	0.22324697849847205	0.0033202535466344703	36323	3313	-0.0004652211209759116	False	False
CXCL16	CXCR6	T_recruit	0.02601119689643383	False	0.030559149849957327	0.0024140012070006035	36323	3314	0.025985856365878135	False	0.030559149849957327	0.003018412315122246	36323	3313	2.5340530555695295e-05	False	False
CXCL9	CXCR3	T_recruit	0.017151003645267338	False	0.01965696666024282	0.0030175015087507543	36323	3314	0.019268098985776305	False	0.01965696666024282	0.004829459704195593	36323	3313	-0.0021170953405089676	False	False
CCL19	ACKR4	T_recruit_partial	0.0011666062200674787	False	0.0003303691875671062	0.004224502112251056	36323	3314	0.001355860978947021	False	0.0003303691875671062	0.0033202535466344703	36323	3313	-0.00018925475887954235	False	False
CCL19	CCRL2	T_recruit_partial	0.008757331073866226	False	0.0003303691875671062	0.03168376584188292	36323	3314	0.013927002102718689	False	0.0003303691875671062	0.03893751886507697	36323	3313	-0.005169671028852463	False	False
CCL21	ACKR4	T_recruit_partial	0.0012570563412737101	False	0.0003854307188282906	0.004224502112251056	36323	3314	0.0014463111001532525	False	0.0003854307188282906	0.0033202535466344703	36323	3313	-0.00018925475887954235	False	False
CCL23	CCR1	T_recruit_partial	0.0064739740919321775	False	0.0032761611100404703	0.012070006035003017	36323	3314	0.00663159997202456	False	0.0032761611100404703	0.012677331723513431	36323	3313	-0.00015762588009238243	False	False
CCL3	ACKR2	T_recruit_partial	0.23408777080476284	False	0.1881727830850976	0.028062764031382016	36323	3314	0.2417306061834097	False	0.1881727830850976	0.055236945366737095	36323	3313	-0.007642835378646851	False	False
CCL3	CCR3	T_recruit_partial	0.2267637507757172	False	0.1881727830850976	0.003621001810500905	36323	3314	0.2263733620638959	False	0.1881727830850976	0.0018110473890733474	36323	3313	0.00039038871182128787	False	False
CCL4	ACKR2	T_recruit_partial	0.7798065897077322	False	0.5171929631363048	0.028062764031382016	36323	3314	0.787449425086379	False	0.5171929631363048	0.055236945366737095	36323	3313	-0.007642835378646851	False	False
CCL5	ACKR1	T_recruit_partial	1.2315817307098769	False	0.6813313878258954	0.0024140012070006035	36323	3314	1.2315255221910775	False	0.6813313878258954	0.002112888620585572	36323	3313	5.620851879939437e-05	False	False
CCL5	ACKR2	T_recruit_partial	1.239148234948516	False	0.6813313878258954	0.028062764031382016	36323	3314	1.2467910703271627	False	0.6813313878258954	0.055236945366737095	36323	3313	-0.007642835378646851	False	False
CCL5	CCR3	T_recruit_partial	1.2318242149194703	False	0.6813313878258954	0.003621001810500905	36323	3314	1.231433826207649	False	0.6813313878258954	0.0018110473890733474	36323	3313	0.00039038871182128787	False	False
CCL5	CCR4	T_recruit_partial	1.2308834816722083	False	0.6813313878258954	0.00030175015087507544	36323	3314	1.231139304698445	False	0.6813313878258954	0.0012073649260488982	36323	3313	-0.00025582302623661235	False	False
CCL5	GPR75	T_recruit_partial	1.2314844076172449	False	0.6813313878258954	0.0030175015087507543	36323	3314	1.231318033504067	False	0.6813313878258954	0.0033202535466344703	36323	3313	0.00016637411317788064	False	False
CCL7	CCR1	T_recruit_partial	0.005249327281489968	False	0.001927153594141453	0.012070006035003017	36323	3314	0.005406953161582351	False	0.001927153594141453	0.012677331723513431	36323	3313	-0.00015762588009238243	False	False
CCL7	CCR5	T_recruit_partial	0.0019208535668440163	False	0.001927153594141453	0.002112251056125528	36323	3314	0.0031543279765173793	False	0.001927153594141453	0.004527618472683369	36323	3313	-0.001233474409673363	False	False
CCL8	CCR1	T_recruit_partial	0.008028423180803657	False	0.0059466453762079124	0.012070006035003017	36323	3314	0.008186049060896039	False	0.0059466453762079124	0.012677331723513431	36323	3313	-0.00015762588009238243	False	False
CCL8	CCR5	T_recruit_partial	0.004699949466157705	False	0.0059466453762079124	0.002112251056125528	36323	3314	0.0059334238758310676	False	0.0059466453762079124	0.004527618472683369	36323	3313	-0.001233474409673363	False	False
CXCL10	DPP4	T_recruit_partial	0.03292989544570446	False	0.015417228753131625	0.045262522631261314	36323	3314	0.05175160802900791	False	0.015417228753131625	0.08783579837005735	36323	3313	-0.01882171258330345	False	False
CXCL11	ACKR3	T_recruit_partial	0.20000659651122987	False	0.001321476750268425	0.38111044055522025	36323	3314	0.19156419462524354	False	0.001321476750268425	0.33262903712647146	36323	3313	0.008442401885986328	False	False
CXCL11	DPP4	T_recruit_partial	0.02167054987512529	False	0.001321476750268425	0.045262522631261314	36323	3314	0.04049226245842874	False	0.001321476750268425	0.08783579837005735	36323	3313	-0.01882171258330345	False	False
CXCL12	DPP4	T_recruit_partial	0.021075078286230564	False	0.0007983922032871734	0.045262522631261314	36323	3314	0.039896790869534016	False	0.0007983922032871734	0.08783579837005735	36323	3313	-0.01882171258330345	False	False
CXCL13	ACKR4	T_recruit_partial	0.32233713497407734	False	0.22324697849847205	0.004224502112251056	36323	3314	0.3225263897329569	False	0.22324697849847205	0.0033202535466344703	36323	3313	-0.00018925475887954235	False	False
CXCL14	CXCR4	T_recruit_partial	0.18604621291160583	True	0.14643614238911984	0.14665057332528667	36323	3314	0.2319941520690918	True	0.14643614238911984	0.19710232417748264	36323	3313	-0.04594793915748596	True	True
CXCL9	DPP4	T_recruit_partial	0.03688053600490093	False	0.01965696666024282	0.045262522631261314	36323	3314	0.055702248588204384	False	0.01965696666024282	0.08783579837005735	36323	3313	-0.01882171258330345	False	False
PF4	CXCR3	T_recruit_partial	0.0008926519949454814	False	5.506153126118437e-05	0.0030175015087507543	36323	3314	0.003009747335454449	False	5.506153126118437e-05	0.004829459704195593	36323	3313	-0.0021170953405089676	False	False
ADCYAP1	VIPR1	other	0.023999649070901796	False	0.0003303691875671062	0.0823777911888956	36323	3314	0.011126662575406954	False	0.0003303691875671062	0.03954120132810142	36323	3313	0.012872986495494843	False	False
ADCYAP1	VIPR2	other	0.000982436555204913	False	0.0003303691875671062	0.004224502112251056	36323	3314	0.005319397401763126	False	0.0003303691875671062	0.016299426501660125	36323	3313	-0.004336960846558213	False	False
ADM2	CALCRL+RAMP2	other	0.011294378899037838	False	0.00831429122043884	0.019010259505129752	36323	3314	0.012083658948540688	False	0.00831429122043884	0.022939933594929067	36323	3313	-0.0007892800495028496	False	False
AGRN	PTPRS	other	0.010280748829245567	False	0.006084299204360873	0.024743512371756187	36323	3314	0.009509087074548006	False	0.006084299204360873	0.021430727437367944	36323	3313	0.0007716617546975613	False	False
AKR1B1	PTGFR	other	0.10797010779060656	False	0.12975249841698097	0.00030175015087507544	36323	3314	0.10798217687261058	False	0.12975249841698097	0.0006036824630244491	36323	3313	-1.2069082004018128e-05	False	False
AKR1C3	PTGDR	other	0.021341517414839473	False	0.023208435426589215	0.00030175015087507544	36323	3314	0.022012621397152543	False	0.023208435426589215	0.0012073649260488982	36323	3313	-0.0006711039823130704	False	False
AKR1C3	PTGFR	other	0.021294897866027895	False	0.023208435426589215	0.00030175015087507544	36323	3314	0.021306966948031913	False	0.023208435426589215	0.0006036824630244491	36323	3313	-1.2069082004018128e-05	False	False
ALCAM	CD6	other	0.02963665616698563	False	0.03149519588139746	0.008147254073627036	36323	3314	0.028251151903532445	False	0.03149519588139746	0.005131300935707818	36323	3313	0.0013855042634531856	False	False
ALDH1A1	CRABP2+RARA	other	0.05642205476760864	False	0.014013159705971423	0.15660832830416416	36323	3314	0.051503412425518036	False	0.014013159705971423	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A1	CRABP2+RARA+RXRA	other	0.05642205476760864	False	0.014013159705971423	0.15660832830416416	36323	3314	0.051503412425518036	False	0.014013159705971423	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A1	CRABP2+RARB	other	0.06655531749129295	False	0.014013159705971423	0.16656608328304165	36323	3314	0.041842639446258545	False	0.014013159705971423	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A1	CRABP2+RARB+RXRB	other	0.06655531749129295	False	0.014013159705971423	0.16656608328304165	36323	3314	0.041842639446258545	False	0.014013159705971423	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A1	CRABP2+RARG	other	0.09237826615571976	False	0.014013159705971423	0.16656608328304165	36323	3314	0.0694296807050705	False	0.014013159705971423	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A1	CRABP2+RXRA	other	0.09237826615571976	False	0.014013159705971423	0.16656608328304165	36323	3314	0.0694296807050705	False	0.014013159705971423	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A1	CRABP2+RXRB	other	0.08562325686216354	False	0.014013159705971423	0.16656608328304165	36323	3314	0.0694296807050705	False	0.014013159705971423	0.11017204950196197	36323	3313	0.016193576157093048	False	False
ALDH1A1	RORB	other	0.013638343254569918	False	0.014013159705971423	0.0030175015087507543	36323	3314	0.013691815314814448	False	0.014013159705971423	0.00392393600965892	36323	3313	-5.347206024453044e-05	False	False
ALDH1A2	CRABP2+RARA	other	0.04372342900023796	False	0.00030283842193651404	0.15660832830416416	36323	3314	0.03880478665814735	False	0.00030283842193651404	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A2	CRABP2+RARA+RXRA	other	0.04372342900023796	False	0.00030283842193651404	0.15660832830416416	36323	3314	0.03880478665814735	False	0.00030283842193651404	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A2	CRABP2+RARB	other	0.05385669172392227	False	0.00030283842193651404	0.16656608328304165	36323	3314	0.02914401367888786	False	0.00030283842193651404	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A2	CRABP2+RARB+RXRB	other	0.05385669172392227	False	0.00030283842193651404	0.16656608328304165	36323	3314	0.02914401367888786	False	0.00030283842193651404	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A2	CRABP2+RARG	other	0.07967964038834907	False	0.00030283842193651404	0.16656608328304165	36323	3314	0.05673105493769981	False	0.00030283842193651404	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A2	CRABP2+RXRA	other	0.07967964038834907	False	0.00030283842193651404	0.16656608328304165	36323	3314	0.05673105493769981	False	0.00030283842193651404	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A2	CRABP2+RXRB	other	0.07292463109479286	False	0.00030283842193651404	0.16656608328304165	36323	3314	0.05673105493769981	False	0.00030283842193651404	0.11017204950196197	36323	3313	0.016193576157093048	False	False
ALDH1A2	RORB	other	0.000939717487199232	False	0.00030283842193651404	0.0030175015087507543	36323	3314	0.0009931895474437624	False	0.00030283842193651404	0.00392393600965892	36323	3313	-5.347206024453044e-05	False	False
ALDH1A3	CRABP2+RARA	other	0.044072313874494284	False	0.0007157999063953968	0.15660832830416416	36323	3314	0.03915367153240368	False	0.0007157999063953968	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A3	CRABP2+RARA+RXRA	other	0.044072313874494284	False	0.0007157999063953968	0.15660832830416416	36323	3314	0.03915367153240368	False	0.0007157999063953968	0.11017204950196197	36323	3313	0.004918642342090607	False	False
ALDH1A3	CRABP2+RARB	other	0.054205576598178595	False	0.0007157999063953968	0.16656608328304165	36323	3314	0.029492898553144187	False	0.0007157999063953968	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A3	CRABP2+RARB+RXRB	other	0.054205576598178595	False	0.0007157999063953968	0.16656608328304165	36323	3314	0.029492898553144187	False	0.0007157999063953968	0.09507998792635074	36323	3313	0.02471267804503441	False	False
ALDH1A3	CRABP2+RARG	other	0.0800285252626054	False	0.0007157999063953968	0.16656608328304165	36323	3314	0.05707993981195614	False	0.0007157999063953968	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A3	CRABP2+RXRA	other	0.0800285252626054	False	0.0007157999063953968	0.16656608328304165	36323	3314	0.05707993981195614	False	0.0007157999063953968	0.11017204950196197	36323	3313	0.02294858545064926	False	False
ALDH1A3	CRABP2+RXRB	other	0.07327351596904919	False	0.0007157999063953968	0.16656608328304165	36323	3314	0.05707993981195614	False	0.0007157999063953968	0.11017204950196197	36323	3313	0.016193576157093048	False	False
ALDH1A3	RORB	other	0.0012886023614555597	False	0.0007157999063953968	0.0030175015087507543	36323	3314	0.0013420744217000902	False	0.0007157999063953968	0.00392393600965892	36323	3313	-5.347206024453044e-05	False	False
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	0.001990573713555932	False	0.0014040690471602015	0.0024140012070006035	36323	3314	0.0035127255832776427	False	0.0014040690471602015	0.006036824630244492	36323	3313	-0.0015221518697217107	False	False
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	0.0028427913784980774	False	0.0014040690471602015	0.004828002414001207	36323	3314	0.002139649703167379	False	0.0014040690471602015	0.0024147298520977964	36323	3313	0.0007031416753306985	False	False
ALOX5+ALOX5AP+LTC4S	FPR2	other	0.0018048221827484667	False	0.0014040690471602015	0.003621001810500905	36323	3314	0.0018271327717229724	False	0.0014040690471602015	0.001509206157561123	36323	3313	-2.2310588974505663e-05	False	False
ALOX5+ALOX5AP+LTC4S	OXER1	other	0.002261469722725451	False	0.0014040690471602015	0.005431502715751358	36323	3314	0.0025959601625800133	False	0.0014040690471602015	0.00724418955629339	36323	3313	-0.0003344904398545623	False	False
AMH	ACVR1+AMHR2	other	0.0008554506930522621	False	0.0008259229689177656	0.0012070006035003018	36323	3314	0.0008011009922483936	False	0.0008259229689177656	0.0009055236945366737	36323	3313	5.434970080386847e-05	False	False
AMH	AMHR2+BMPR1A	other	0.0008554506930522621	False	0.0008259229689177656	0.0012070006035003018	36323	3314	0.0008011009922483936	False	0.0008259229689177656	0.0009055236945366737	36323	3313	5.434970080386847e-05	False	False
AMH	AMHR2+BMPR1B	other	0.0008554506930522621	False	0.0008259229689177656	0.0012070006035003018	36323	3314	0.0008011009922483936	False	0.0008259229689177656	0.0009055236945366737	36323	3313	5.434970080386847e-05	False	False
ANXA1	FPR1	other	0.4145809058099985	False	0.37260138204443466	0.022933011466505733	36323	3314	0.4171933177858591	False	0.37260138204443466	0.02444913975249019	36323	3313	-0.0026124119758605957	False	False
ANXA1	FPR2	other	0.4094946106779389	False	0.37260138204443466	0.003621001810500905	36323	3314	0.4095169212669134	False	0.37260138204443466	0.001509206157561123	36323	3313	-2.2310588974505663e-05	False	False
ANXA1	FPR3	other	0.4113843257073313	False	0.37260138204443466	0.008147254073627036	36323	3314	0.41071000474039465	False	0.37260138204443466	0.005433142167220043	36323	3313	0.0006743209669366479	False	False
APLN	APLNR	other	0.00018283098324900493	False	0.00022024612504473748	0.00030175015087507544	36323	3314	0.00029527630249504	False	0.00022024612504473748	0.0006036824630244491	36323	3313	-0.00011244531924603507	False	False
APLP2	PIGR	other	0.14903063559904695	False	0.16339509401756463	0.009052504526252263	36323	3314	0.1481863376684487	False	0.16339509401756463	0.005433142167220043	36323	3313	0.000844297930598259	False	False
APLP2	PLXNA4	other	0.1446715414058417	False	0.16339509401756463	0.0024140012070006035	36323	3314	0.1448236259748228	False	0.16339509401756463	0.0027165710836100213	36323	3313	-0.00015208456898108125	False	False
APOA1	ABCA1	other	0.10525489691644907	False	0.0009360460314401343	0.28786964393482195	36323	3314	0.06579053495079279	False	0.0009360460314401343	0.1952912767884093	36323	3313	0.03946436196565628	False	False
APOA1	AMN+CUBN	other	0.001186518813483417	False	0.0009360460314401343	0.0015087507543753772	36323	3314	0.0010661035485100001	False	0.0009360460314401343	0.0018110473890733474	36323	3313	0.00012041526497341692	False	False
APOA1	TREM2+TYROBP	other	0.0018023280426859856	False	0.0009360460314401343	0.005733252866626433	36323	3314	0.0016498340992257	False	0.0009360460314401343	0.003622094778146695	36323	3313	0.00015249394346028566	False	False
APOB	APOBR	other	0.001110815312131308	False	0.00022024612504473748	0.003922751961375981	36323	3314	0.0025979756464948878	False	0.00022024612504473748	0.005131300935707818	36323	3313	-0.0014871603343635798	False	False
APOB	TREM2+TYROBP	other	0.0011733608407666907	False	0.00022024612504473748	0.005733252866626433	36323	3314	0.001020866897306405	False	0.00022024612504473748	0.003622094778146695	36323	3313	0.00015249394346028566	False	False
APOE	TREM2+TYROBP	other	0.03741638921201229	False	0.04355367122759684	0.005733252866626433	36323	3314	0.037263895268552005	False	0.04355367122759684	0.003622094778146695	36323	3313	0.00015249394346028566	False	False
APP	CD74	other	0.33157891780138016	False	0.03956171021116097	0.4302957151478576	36323	3314	0.4245213642716408	False	0.03956171021116097	0.5086024750980984	36323	3313	-0.09294244647026062	False	False
APP	FPR2	other	0.03459654207108542	False	0.03956171021116097	0.003621001810500905	36323	3314	0.03461885266005993	False	0.03956171021116097	0.001509206157561123	36323	3313	-2.2310588974505663e-05	False	False
APP	PLXNA4	other	0.03466910566203296	False	0.03956171021116097	0.0024140012070006035	36323	3314	0.03482119023101404	False	0.03956171021116097	0.0027165710836100213	36323	3313	-0.00015208456898108125	False	False
APP	SORL1	other	0.1437757983803749	False	0.03956171021116097	0.3246831623415812	36323	3314	0.13349178433418274	False	0.03956171021116097	0.28674916993661337	36323	3313	0.01028401404619217	False	False
APP	TNFRSF21	other	0.17424336820840836	False	0.03956171021116097	0.36149668074834035	36323	3314	0.17555417865514755	False	0.03956171021116097	0.33534560821008147	36323	3313	-0.0013108104467391968	False	False
APP	TREM2+TYROBP	other	0.03501577861607075	False	0.03956171021116097	0.005733252866626433	36323	3314	0.03486328467261046	False	0.03956171021116097	0.003622094778146695	36323	3313	0.00015249394346028566	False	False
AREG	EGFR	other	0.3558013141155243	False	0.08768548853343612	0.5715147857573929	36323	3314	0.4176581799983978	False	0.08768548853343612	0.5786296408089345	36323	3313	-0.061856865882873535	False	False
ARTN	GFRA1+RET	other	0.0021319935331121087	False	0.0020923381879250063	0.0024140012070006035	36323	3314	0.0019340200524311513	False	0.0020923381879250063	0.002112888620585572	36323	3313	0.00019797348068095744	False	False
