cohort	n	scale	unit	CD274_rho	CD274_p	IFN_rho	IFN_p	MHCI_rho	MHCI_p	CXCL9_rho	CXCL9_p	CXCL10_rho	CXCL10_p	CXCL910_rho	CXCL910_p
GSE248249	29	RMA	post-AR sample (1/patient)	-0.05911330049261083	0.7606718835048377	0.0817733990147783	0.673243761027488	0.01822660098522167	0.9252336080556403	-0.013300492610837433	0.9454054484448567	0.18128078817733986	0.34664603434297864	0.15517241379310343	0.4215367741534132
