unit	n	rho_pct	p	locked_rho
sample_authorMalignant	21	-0.5220779220779221	0.015195754492505785	-0.522077922077922
patient_authorMalignant_all_tumor_samples	21	-0.47792207792207797	0.028433024289660953	-0.477922077922078
