n_low,n_high,median_low,median_high,delta_median,mwu_p,anchor,feature
117,117,2.3479490656017328,2.7024359142268084,0.3544868486250756,0.0417743574866604,TACSTD2,CD274
117,117,0.005127908380051699,-0.09546792975235116,-0.10059583813240286,0.34592639034173855,TACSTD2,IFN_compact
117,117,0.039777014743336725,0.1547290055967904,0.11495199085345367,0.454792338132038,TACSTD2,MHC1
117,117,1.4483723946120535,1.383496944155365,-0.06487545045668841,0.2720047272290306,TACSTD2,IL6
117,117,0.08711187263631677,0.10761243910746998,0.02050056647115321,0.7310056545674302,TACSTD2,IL6_STAT3_compact
117,117,2.4905701304462013,2.2842179831783613,-0.20635214726784,0.16550250940830846,TACSTD2,CD8A
117,117,0.010192771715752613,-0.014979526527979526,-0.02517229824373214,0.893982880283209,TACSTD2,GEP18
117,117,-0.0013274267617407046,0.15532507218887515,0.15665249895061584,0.06596125340498105,TACSTD2,HALLMARK_IFNG
117,117,-0.041856370160340384,0.14818057090165496,0.19003694106199534,0.03204513966629129,TACSTD2,HALLMARK_IFNA
117,117,0.05883308754130713,0.12209624530776014,0.06326315776645301,0.11771686222010501,TACSTD2,HALLMARK_IL6_JAK_STAT3
117,117,0.005857492124367675,-0.16441632908633,-0.17027382121069767,0.3743035027867804,TACSTD2,immune8
117,117,0.14298592667985513,-0.03627719658544709,-0.17926312326530222,0.14936147629161883,TACSTD2,CYT
117,117,6.655695286545587,6.911859327357197,0.25616404081161015,0.037162364167346446,TACSTD2,STAT3
117,117,0.20914139783859167,0.20914139783859167,0.0,0.7432398331026631,TACSTD2,IFNG
117,117,2.3790663992809042,2.6755901396324258,0.2965237403515215,0.11214450265549541,CLDN4,CD274
117,117,-0.13464520491236776,-0.05785798100821943,0.07678722390414833,0.08956531565304253,CLDN4,IFN_compact
117,117,-0.02168147699164808,0.20684470979749606,0.22852618678914413,0.007345197738212654,CLDN4,MHC1
117,117,1.5864044748950628,1.3091761874785144,-0.27722828741654837,0.19546645793140371,CLDN4,IL6
117,117,0.06245562978901193,0.1580076325071749,0.09555200271816297,0.06826769485886444,CLDN4,IL6_STAT3_compact
117,117,2.5096958419333872,2.330271553416697,-0.17942428851669012,0.8855833284751491,CLDN4,CD8A
117,117,-0.10144417986264496,0.010192771715752613,0.11163695157839758,0.12185205160737805,CLDN4,GEP18
117,117,-0.0365432477211259,0.2078029443742499,0.2443461920953758,0.0006250650392217445,CLDN4,HALLMARK_IFNG
117,117,-0.08710066793386963,0.2755688778098895,0.3626695457437591,4.1946843862191e-05,CLDN4,HALLMARK_IFNA
117,117,0.05658159394255143,0.14008183375765745,0.08350023981510601,0.005256755132235649,CLDN4,HALLMARK_IL6_JAK_STAT3
117,117,0.01433936261706975,-0.18418681946969503,-0.19852618208676479,0.986131434852467,CLDN4,immune8
117,117,0.04375006553752753,-0.009744288131066259,-0.053494353668593786,0.7950385883489626,CLDN4,CYT
117,117,6.655695286545587,6.966811118021887,0.3111158314763003,0.00043952224161000205,CLDN4,STAT3
117,117,0.2228045610452611,0.20914139783859167,-0.013663163206669438,0.8332164695389346,CLDN4,IFNG
