n_q1,n_q4,median_q1,median_q4,delta_median,mwu_p,mwu_u,anchor,feature
59,59,1.9467308601403095,2.464145456691186,0.5174145965508765,0.01660297583470821,2186.0,TACSTD2,CD274
59,59,-0.41603174109941027,-0.22419721207139795,0.19183452902801232,0.20209802811900224,1978.0,TACSTD2,IFN_compact
59,59,-0.05821959449357916,0.002669435180235896,0.06088902967381506,0.32729725826448797,1923.0,TACSTD2,MHC1
59,59,1.6378420603241048,1.3840498067951599,-0.25379225352894497,0.4772135020409105,1608.0,TACSTD2,IL6
59,59,0.062263228678572986,0.12815374788395104,0.06589051920537806,0.812796676069458,1785.0,TACSTD2,IL6_STAT3_compact
59,59,2.0844044829343473,1.8114710305298358,-0.2729334524045115,0.2757024630630911,1537.5,TACSTD2,CD8A
59,59,-0.16726916133458133,-0.1487545348658338,0.018514626468747547,0.9527888890550181,1729.0,TACSTD2,GEP18
59,59,-0.020709854337749346,0.025719670614903586,0.04642952495265293,0.17671187193289772,1992.0,TACSTD2,HALLMARK_IFNG
59,59,-0.06281898481238596,-0.038553375577406006,0.024265609234979953,0.09205628183587465,2054.0,TACSTD2,HALLMARK_IFNA
59,59,-0.0013379181938250983,0.0979168045502491,0.09925472274407421,0.1522346589206417,2007.0,TACSTD2,HALLMARK_IL6_JAK_STAT3
59,59,-0.21762405397200352,-0.35288935686221123,-0.13526530289020772,0.49766678081947446,1614.0,TACSTD2,immune8
59,59,-0.17117079187770604,-0.2425084427572835,-0.07133765087957747,0.8253455709724002,1699.0,TACSTD2,CYT
59,59,6.594742607644127,6.815626660021147,0.2208840523770199,0.023455433936689026,2162.0,TACSTD2,STAT3
59,59,0.07450543636362976,0.14274017211608214,0.06823473575245238,0.37780455035593197,1902.5,TACSTD2,IFNG
59,59,1.9467308601403095,2.8375396343794033,0.8908087742390938,0.0032887244087243,2287.0,CLDN4,CD274
59,59,-0.5393699510246437,0.25623628192066233,0.795606232945306,0.0008634130640246602,2360.0,CLDN4,IFN_compact
59,59,-0.14657536650293784,0.4253548171096858,0.5719301836126236,0.0001215703432289613,2455.0,CLDN4,MHC1
59,59,1.740711733399101,1.6576400052078242,-0.08307172819127673,0.9526729062080275,1752.0,CLDN4,IL6
59,59,0.062263228678572986,0.3288496452040331,0.2665864165254601,0.0031830754069253234,2289.0,CLDN4,IL6_STAT3_compact
59,59,2.1836453053946556,2.537544571964575,0.3538992665699192,0.10001316247850424,2046.5,CLDN4,CD8A
59,59,-0.18189750242074462,0.23605135853765402,0.41794886095839867,0.0017980146382006275,2321.0,CLDN4,GEP18
59,59,-0.14075843195476678,0.3195122492434201,0.46027068119818687,4.187805969607363e-06,2596.0,CLDN4,HALLMARK_IFNG
59,59,-0.24004364027632932,0.33541975027305004,0.5754633905493793,7.156542070922612e-07,2662.0,CLDN4,HALLMARK_IFNA
59,59,-0.0013379181938250983,0.2217139771396183,0.22305189533344338,5.420848798222266e-05,2491.0,CLDN4,HALLMARK_IL6_JAK_STAT3
59,59,-0.21762405397200352,0.17440893718695052,0.39203299115895407,0.06409774244474323,2085.0,CLDN4,immune8
59,59,-0.17266144318424415,0.04579362007717941,0.21845506326142355,0.043831847384601996,2115.5,CLDN4,CYT
59,59,6.533158389926871,7.137718682391618,0.6045602924647477,6.310173021294601e-06,2580.0,CLDN4,STAT3
59,59,0.06901467791518046,0.43295940727610627,0.3639447293609258,0.020146301882115563,2167.5,CLDN4,IFNG
