gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
PVRL4,1,0.7250917783659182,1.2096106195927399e-09,0.8101468442443972,3.4732679780215134e-13,10.041694230769227,100.0,2.980480566676511e-06,8.558132297845009e-10,1
MUC16,2,0.667378126867583,6.541437044647252e-08,0.7117678690805032,3.3100101037232e-09,11.041725000000001,100.0,5.9428189930640504e-05,4.0779324477869826e-06,2
SLC26A9,3,0.6557670963886281,1.3163207334879398e-07,0.6123490248256307,1.4053937138463251e-06,6.349867307692306,100.0,6.486828574628567e-05,0.00034628901109173447,4
GJB3,4,0.5805515239477503,6.433893691081484e-06,0.6025740858140896,2.2830283044853844e-06,9.187296153846155,100.0,0.0018167937174132624,0.0005113983402047261,5
PTPRU,5,0.5687697430205755,1.0864857606300682e-05,0.5318520451605248,4.958627390624307e-05,10.768859615384615,100.0,0.002677100914192488,0.0033021778082427816,16
ITGB8,6,0.5592077179202596,1.638225267607285e-05,0.5686173083626611,1.093732056095126e-05,10.63776923076923,100.0,0.003348890298806431,0.0014183977822202053,9
PSCA,7,0.5574148382139503,1.7668658232339126e-05,0.5490449566914929,2.5002619511135858e-05,7.804042307692308,100.0,0.003348890298806431,0.002392441043002809,12
LYNX1,8,0.5522069495432426,2.1953233478459813e-05,0.5700466771962757,1.0275055436891206e-05,9.300794230769231,100.0,0.003863769092208927,0.0014183977822202053,8
VTCN1,9,0.5292410142576625,5.484334904402418e-05,0.5605242451012706,1.5493336526677475e-05,8.71281923076923,100.0,0.007370809771461902,0.00182168956739861,10
SLC6A14,10,0.5246307521557244,6.539170969959332e-05,0.5319440645081924,4.940974309598073e-05,8.228984615384617,100.0,0.00800654270508732,0.0033021778082427816,15
SLC16A8,11,0.5195936139332366,7.902097154454474e-05,0.47912953370740324,0.0003262911434356946,5.464748076923073,98.07692307692307,0.00800654270508732,0.008714823670657594,29
GJB5,12,0.5179714846751473,8.393543638920564e-05,0.5604750070684259,1.552576335851088e-05,6.5062134615384615,100.0,0.00800654270508732,0.00182168956739861,11
RAET1L,13,0.5179539847332197,8.398994833981224e-05,0.4767281503477223,0.000353020872213586,2.859290384615385,92.3076923076923,0.00800654270508732,0.008967458032312121,32
LYPD2,14,0.5171199941347502,8.662571734738751e-05,0.5029112308752425,0.00014487954961019705,5.703894230769229,88.46153846153845,0.00800654270508732,0.006610800189620843,19
SCNN1A,15,0.5167762315376078,8.77340312651614e-05,0.6324501373808716,4.913616683033514e-07,12.241509615384617,100.0,0.00800654270508732,0.0001729593072427797,3
P2RY2,16,0.5142149748143089,9.64093600613022e-05,0.4374602720282116,0.0011828197943707923,6.859557692307693,100.0,0.008191471144518918,0.01694458124028856,53
BDKRB1,17,0.5108853410740203,0.0001088603660714821,0.4936316541729872,0.00020029313424409272,4.961182692307691,100.0,0.008366300803713152,0.007587397431573887,23
TM4SF1,18,0.5107999658499104,0.00010919813006134091,0.4179071603851091,0.002051121369499413,11.613844230769226,100.0,0.008366300803713152,0.02361664978713343,59
MSLN,19,0.509263211815931,0.00011544408576552238,0.5466262257280932,2.7593731174072465e-05,11.40895576923077,100.0,0.008366300803713152,0.0024282483433183772,14
MUC21,20,0.5041332549181484,0.00013873357750815988,0.46375794726053204,0.0005348393690318799,4.08136923076923,88.46153846153845,0.009496330096022925,0.01080200168274223,37
