gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
GRIN2D,77,0.3396543981113094,3.6270119954649504e-08,0.3220990480128346,1.9219330705701014e-07,7.455554400000004,100.0,9.014709425621623e-07,3.0750929129121623e-06,109
PVRL1,78,0.3381497313204558,4.201544713114294e-08,0.40618715954042234,2.382633801750734e-11,12.604628000000003,100.0,1.0342263909204415e-06,1.0338207682172678e-09,50
TMEM171,79,0.3369497118897411,4.721675375956908e-08,0.4064440436180569,2.3085012541112173e-11,6.636363199999996,100.0,1.137097958667835e-06,1.0189246914697788e-09,49
ZDHHC5,80,0.33688219147782517,4.7527141241194665e-08,0.35137528956579217,1.1229294016860679e-08,11.620601200000001,100.0,1.137097958667835e-06,2.711980441807862e-07,83
VNN1,81,0.3362025003417656,5.076314705569622e-08,0.358325793778696,5.475302015864361e-09,5.725148,100.0,1.2006021989238547e-06,1.4158356727891683e-07,77
FGFR3,82,0.3361302426208947,5.111939050105476e-08,0.363752287354105,3.087398952787387e-09,11.087662800000006,100.0,1.2006021989238547e-06,8.591023172973598e-08,73
RAET1E,83,0.33163698586608126,7.869024771124186e-08,0.4267579892301909,1.7376633485401207e-12,6.167419999999999,99.6,1.7740069465509662e-06,9.464719515452572e-11,42
IGSF3,84,0.3315958972007736,7.899874683859771e-08,0.3537704972715555,8.784212374006292e-09,11.2382848,100.0,1.7740069465509662e-06,2.141674635948201e-07,82
SCNN1B,85,0.32852723489922986,1.056396485088392e-07,0.30073690074230464,1.2735621607611156e-06,7.7270664000000036,98.8,2.2536458348552364e-06,1.5903995763651005e-05,131
EDAR,86,0.3281819833125945,1.0912888835845983e-07,0.30810918991255026,6.743042439617586e-07,5.088653599999999,97.6,2.3088425966748525e-06,9.182015236926073e-06,123
SLC15A2,87,0.32708388694240365,1.2097910393713313e-07,0.2884520764908079,3.5365920212255017e-06,7.814528399999997,100.0,2.5385779186808263e-06,3.788148775873341e-05,146
GABRP,88,0.3258944146001238,1.35209641155323e-07,0.2868525300286459,4.02562001881606e-06,8.777286000000002,98.4,2.7807864822881894e-06,4.22360133121685e-05,149
PCDH1,89,0.3258492441509673,1.35780589955478e-07,0.3622687068682379,3.614771259794069e-09,10.268938399999994,100.0,2.7807864822881894e-06,9.740857289550333e-08,76
NOTCH2,90,0.32260489949882004,1.8344369034224686e-07,0.29874214521895454,1.5081619604580118e-06,11.433560000000002,100.0,3.612429594431938e-06,1.8298078761955023e-05,134
TSPAN14,91,0.3211187332093249,2.1030438922050905e-07,0.3374800298182782,4.484590704798455e-08,11.733027600000002,100.0,4.064840722511354e-06,8.697388033548519e-07,96
TLR5,92,0.3210733588198319,2.1118117816172273e-07,0.3336653103163851,6.482251198175128e-08,7.4462635999999955,100.0,4.064840722511354e-06,1.1938534580811748e-06,101
GPR111,93,0.318727028055064,2.616286760193363e-07,0.2926657957774731,2.5047104965429836e-06,1.9160528,84.8,4.96125489340371e-06,2.7757830611039125e-05,142
LPAR5,94,0.3181453114088882,2.758211550743662e-07,0.42646180765151953,1.8067237020198213e-12,8.2262208,100.0,5.154030342995456e-06,9.635859744105714e-11,43
CD1E,95,0.3176284769352076,2.8904817804519463e-07,0.2723428418586838,1.2574946716596316e-05,4.047668399999999,95.6,5.33919209980757e-06,0.00011100642618788471,168
ILDR1,96,0.3175959204699836,2.899014460442392e-07,0.2898448837077855,3.1573770923205303e-06,7.6044111999999995,100.0,5.33919209980757e-06,3.454224511256648e-05,143
EMP2,97,0.31450691288126065,3.8284581477755827e-07,0.33179146771844237,7.754072002496072e-08,12.465002800000002,100.0,6.950959473975527e-06,1.368994781130341e-06,104
CLDN8,98,0.31287759639708074,4.427713333425262e-07,0.22485148059011817,0.00033916176193788896,3.215320399999999,83.6,7.871490370533799e-06,0.0019040660319320083,229
TMEM184A,99,0.31264595836336356,4.519888070153578e-07,0.35771654841068673,5.835165498615969e-09,9.562223600000014,100.0,7.9799403169608e-06,1.493802367645688e-07,78
C10orf54,100,0.3125534728760996,4.5572019495987703e-07,0.37407434444904863,1.0076615758778559e-09,10.157456800000007,100.0,7.990710267789626e-06,3.034839569702719e-08,67
LRRC4,101,0.3120169561785602,4.779557932893334e-07,0.27235136792396,1.2566768653149983e-05,6.929849600000001,100.0,8.211857924971097e-06,0.00011100642618788471,167
ACE2,102,0.3109409707562042,5.257240231018477e-07,0.3366028105598262,4.8832462783620823e-08,6.037992800000003,100.0,8.90400188090242e-06,9.260081831560689e-07,98
TNFRSF21,103,0.3106476496510919,5.395196190185924e-07,0.27049378712739763,1.4472901755309744e-05,11.230725999999988,100.0,9.027256370507165e-06,0.00012645265697471995,170
GPR183,104,0.3099698190313155,5.72739218756007e-07,0.29369506636047865,2.3003501558384247e-06,6.881732400000002,100.0,9.459434838808888e-06,2.5896988328519188e-05,140
CEACAM1,105,0.30859776481501355,6.460794382928429e-07,0.3079445457262105,6.840789363376599e-07,9.0767404,100.0,1.0602329243779986e-05,9.265831095367246e-06,124
LRFN2,106,0.30848997364082514,6.522074800579994e-07,0.2600354683814341,3.144363068594703e-05,1.4799020000000005,70.39999999999999,1.0634720693939353e-05,0.00024921267664403834,179
ACVR1B,107,0.3083191538955952,6.620329313199581e-07,0.3021532046964133,1.128630711273844e-06,10.167257199999993,100.0,1.0659146567164105e-05,1.42329784278869e-05,130
CEACAM7,108,0.3067838385080115,7.569408222935294e-07,0.2999919678263089,1.356768132661838e-06,5.8436816,96.0,1.196153398192244e-05,1.677935468412708e-05,132
CD9,109,0.30456959806829476,9.170487414487945e-07,0.3446097005995647,2.2224218762376465e-08,13.545374400000005,100.0,1.4228150170357054e-05,4.828586469230679e-07,88
MR1,110,0.3030866821575087,1.0418818037335412e-06,0.305598421448982,8.389940543840376e-07,7.8718727999999984,100.0,1.5876294152130152e-05,1.1014486047298134e-05,125
ERBB3,111,0.3029668139779141,1.0526532759762606e-06,0.3315653506321864,7.922884857374779e-08,11.194809199999996,100.0,1.590837210608703e-05,1.389218166772564e-06,105
IL12RB2,112,0.3029252249652482,1.0564153351698418e-06,0.3863528450164497,2.5244529133445796e-10,7.163492399999999,100.0,1.590837210608703e-05,8.285383920720672e-09,63
LYPD5,113,0.30194913913469557,1.148494118268791e-06,0.3644934646415165,2.8526326268806496e-09,8.560668800000002,100.0,1.6897384728552328e-05,8.024988488807103e-08,72
SLC22A25,114,0.2990909018287898,1.4643660179508732e-06,0.24513452039486158,8.987591503353216e-05,0.39956920000000007,39.6,2.1179531107086077e-05,0.0006135529132955795,202
SLC26A9,115,0.2989284882500873,1.484608095428303e-06,0.3288865573821238,1.0212226277422905e-07,6.5542968,100.0,2.1351666990429528e-05,1.7087123706014798e-06,107
NIPAL3,116,0.29651967417834174,1.8180826050253338e-06,0.2862108491439048,4.239364777016477e-06,9.660438000000001,100.0,2.5714317507540633e-05,4.393835558365256e-05,151
TLR2,117,0.2961533321761944,1.8746818420352912e-06,0.3462979538508797,1.8771627733614876e-08,8.5712488,100.0,2.6369151184672228e-05,4.2153830700047445e-07,87
PTPRH,118,0.29488111933225913,2.0845919866162726e-06,0.36872238265621426,1.809642158769101e-09,7.1061651999999995,100.0,2.916150538654458e-05,5.324924053389539e-08,69
ADAM28,119,0.2947324523078732,2.1105370890085852e-06,0.2870726552082799,3.95469066061474e-06,6.873287599999996,100.0,2.920938460455544e-05,4.166258473734047e-05,148
GJB2,120,0.2939598882388089,2.2504027102497358e-06,0.35554969120211816,7.309794360222381e-09,11.475613200000002,100.0,3.0807652076146116e-05,1.8049228734688123e-07,80
CD1A,121,0.2923252740165667,2.5760530070270323e-06,0.2784707060934452,7.834068271935448e-06,5.3434843999999995,97.6,3.496360914471084e-05,7.319421451151367e-05,161
VLDLR,122,0.2923005970529821,2.581297706386855e-06,0.20456865120830953,0.0011428525741803397,8.820846400000002,100.0,3.496360914471084e-05,0.005224468910538696,273
GLDN,123,0.2920110002421213,2.643613135445999e-06,0.2556634534526824,4.307803568851067e-05,4.9501264,99.6,3.5619208561798724e-05,0.0003311704845723343,186
FAT2,124,0.289771531616774,3.1763414322356233e-06,0.4030295704655171,3.5061870671133345e-11,11.404778400000003,100.0,4.169966187960614e-05,1.4477159502919575e-09,53
NIPAL4,125,0.2885250471943732,3.5156914096329307e-06,0.34030381279453503,3.4031562723996617e-08,7.493006799999999,99.2,4.564638972873937e-05,6.82130897483607e-07,92
LRP10,126,0.2873100512878803,3.879531079391939e-06,0.3086613551146962,6.424901689160667e-07,11.781747600000005,100.0,4.941094310071325e-05,8.795587339171822e-06,122
KIAA0247,127,0.28717115128588594,3.923339968881756e-06,0.3168724231686323,3.094993371624239e-07,10.811472800000011,100.0,4.972153623929354e-05,4.716180375808364e-06,111
ATP1A1,128,0.286898396543329,4.01074156671941e-06,0.24722649752655934,7.785510683519182e-05,14.251385999999993,100.0,5.033087456275339e-05,0.0005416007432013344,198
ERMAP,129,0.28681852323468465,4.036685269840098e-06,0.2984892502470735,1.5406997711102088e-06,8.192465200000006,100.0,5.0409338003856835e-05,1.854862498731347e-05,135
GABRQ,130,0.2866562138090245,4.089898409371249e-06,0.2318118792618389,0.0002178283414335534,4.7933552,93.60000000000001,5.0825921980535905e-05,0.0013042325116856437,217
DSG4,131,0.28531554509014456,4.555719658811931e-06,0.18643741261002994,0.00308590206643952,1.6706459999999996,68.8,5.607039580076224e-05,0.01224792137997701,307
SLC20A2,132,0.2848261065909304,4.738038034415558e-06,0.3402814018566641,3.410654487418035e-08,10.504019199999998,100.0,5.803529841198003e-05,6.82130897483607e-07,93
ITGA2,133,0.2847491133294728,4.7673432431793596e-06,0.3121741123376741,4.713370780298884e-07,10.732494000000004,100.0,5.811618429780553e-05,6.855812044071104e-06,114
DSG1,134,0.28413600397875055,5.0069414911901235e-06,0.24262427578440332,0.0001065985217980838,4.333246399999997,87.2,6.046118027097508e-05,0.0007106568119872253,206
SLC34A1,135,0.28363887992467496,5.209584154046055e-06,0.30973719066913746,5.845852000988774e-07,1.9293387999999991,87.2,6.261284241482582e-05,8.268166366039371e-06,118
PRSS8,136,0.28064940827522394,6.602758317475522e-06,0.20457965824089802,0.001142133643950109,11.609936800000014,100.0,7.789429167160062e-05,0.005224468910538696,272
TLR10,137,0.2784663329268679,7.836746199511377e-06,0.259517816047022,3.264732727474844e-05,3.740028399999995,99.6,9.119122850340512e-05,0.0002571604856103262,180
DRD5,138,0.2774802429775366,8.463310830760707e-06,0.2431201655488182,0.00010307970767812204,1.2953963999999996,67.60000000000001,9.71572902544727e-05,0.0006926090594645471,205
FFAR2,139,0.27247583592874036,1.2447953787148062e-05,0.24048108797315476,0.00012314232113394327,4.708141200000003,100.0,0.00013708028860677626,0.0008021484531880274,208
CDCP1,140,0.27244588344374976,1.2476448142726122e-05,0.2956276242756143,1.9588504843534448e-06,11.402974400000007,100.0,0.00013708028860677626,2.269075674183176e-05,138
RAET1G,141,0.27095209925639613,1.3978649302367236e-05,0.29579407435437877,1.9318181443546807e-06,6.567945599999996,100.0,0.0001512935978189806,2.2479338407036283e-05,137
GPR157,142,0.2708154450402515,1.4124320072778829e-05,0.25315480287825554,5.1477234989510755e-05,5.682397200000002,100.0,0.0001512935978189806,0.00038420326989255845,191
SLCO3A1,143,0.2708151130313186,1.412467573388139e-05,0.2822117738539778,5.835581499503275e-06,9.705460799999999,100.0,0.0001512935978189806,5.723788750470645e-05,155
SLC5A10,144,0.26928940403759577,1.5851890989635476e-05,0.281279836955179,6.282314553637419e-06,3.0461751999999986,99.6,0.00016838523208907393,6.109072794900462e-05,156
SERINC2,145,0.26842615789417096,1.6915908443920918e-05,0.2829659714006842,5.496343398599303e-06,11.948857599999993,100.0,0.00017894514717536178,5.517897686436948e-05,152
ABCC5,146,0.2678454889541621,1.7669308646275912e-05,0.257352766746732,3.816933270511096e-05,11.029023199999997,100.0,0.0001853829103871571,0.0002961014900760123,184
P2RY12,147,0.26696243293969335,1.8876224250089557e-05,0.22770170133532838,0.0002833798154993149,1.8981452000000003,88.4,0.00019643550439117587,0.0016199557443956933,223
GPR68,148,0.266239242063742,1.992235877434168e-05,0.329336772135655,9.787394312203747e-08,8.5235508,100.0,0.0002064827468109907,1.6484032525816837e-06,106
GUCY2C,149,0.2658370806563761,2.0527610629929133e-05,0.12943948440471545,0.040857616471021804,1.4410703999999996,88.8,0.00021189791617991365,0.09448554486523561,496
LYPD2,150,0.26541710631384463,2.117822251980283e-05,0.23425343242458982,0.00018589915542313484,4.2954636000000015,86.0,0.0002169527339214865,0.0011385211432613043,214
STEAP4,151,0.26529261561803696,2.137479820326807e-05,0.28863090697301214,3.4855796981471664e-06,8.886126400000002,100.0,0.00021800590996161855,3.749194969435608e-05,145
ABCA13,152,0.2645922487434599,2.2513276297559694e-05,0.23921451357502785,0.0001340201632565228,6.422543999999999,94.8,0.00022780232142985304,0.0008577290448417459,211
ULBP2,153,0.2628449599855969,2.560878391165264e-05,0.3491726856353067,1.4048940670039085e-08,7.955862000000001,100.0,0.00025608783911652643,3.2995677170000053e-07,84
SCNN1A,154,0.26162507269720986,2.8003947390910733e-05,0.2989773305677552,1.478492788959493e-06,10.919442,100.0,0.00027894982615070613,1.810976813270958e-05,133
LTB4R,155,0.26149978620454306,2.8261582481387372e-05,0.35551975210383097,7.33249917346705e-09,9.828353200000008,100.0,0.0002804250044664794,1.8049228734688123e-07,81
TNFRSF25,156,0.2608688639886505,2.9593385006575394e-05,0.2788920570597194,7.5800907062827985e-06,8.528321600000005,100.0,0.0002913810216032039,7.160528490067883e-05,159
S1PR5,157,0.26024562189711453,3.096702574781639e-05,0.398677280240737,5.932225613817624e-11,9.058300800000001,100.0,0.0003014280833247527,2.3363842417497104e-09,56
RNF149,158,0.260123507919845,3.124312966793183e-05,0.31061599675513213,5.410289007110495e-07,10.450705200000009,100.0,0.0003029636816284298,7.737620032515569e-06,116
IL1RAP,159,0.2590436824353108,3.378788892271037e-05,0.3972137418374724,7.067613176452334e-11,9.751317200000003,100.0,0.0003251766753463855,2.6607484899585256e-09,57
GJB6,160,0.2584281204681314,3.5324849678211276e-05,0.357389286995132,6.03780295703903e-09,8.975684799999998,99.6,0.00033743139991127187,1.5153701539235214e-07,79
CRB3,161,0.25833984864008014,3.5550586064660794e-05,0.2545059258070103,4.67788142395775e-05,8.651454800000002,100.0,0.0003383252800205637,0.0003553524167754255,188
OR10H2,162,0.25736301497704894,3.814123244488683e-05,0.21919224372532123,0.0004813731328997008,0.25582160000000004,28.799999999999997,0.0003603009411767907,0.0025566705813760042,239
CD200R1,163,0.25707449855028525,3.8939841201739783e-05,0.22831809502305034,0.00027249850755608546,4.0130872,99.6,0.0003651501592544097,0.0015747092084505165,221
