ModelID,TACSTD2,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,CLDN4
ACH-001113,3.0669502439246266,5.567727963304803,4.498889086976805,3.670160514126634,4.257764968571387,3.9088129077395473,6.349082146391089
ACH-001289,0.0976107966264223,2.5160151470036647,5.637784110291324,0.963474123974886,0.4854268271702416,5.303415462685624,0.6229303509201767
ACH-001339,0.2016338611696504,1.8439838440483265,5.012568673503056,4.836934011321092,0.0565835283663675,4.281698250098829,0.6870606883398922
ACH-001979,0.0,2.356143810225275,3.765534746362977,3.55581615506164,0.01435529297707,4.758089934201813,0.2630344058337938
ACH-002438,0.0565835283663675,3.4802651220544627,6.239550796613645,4.398487190018967,0.1505596765753814,4.955591791753994,1.0
ACH-001538,10.130827934145133,6.066735028732031,5.083638879250706,2.978195629681652,4.493775408460703,4.364572432295856,7.697176093573043
ACH-000242,8.266552317942395,6.371733090622668,5.585263030883869,2.9873208659292536,4.445594291341182,4.819157223674968,8.598424760527719
ACH-000708,6.956405199635573,5.453846773749929,6.232468896288511,4.1945598860226125,3.882643049361841,4.517905553529951,9.246313069955152
ACH-000327,0.3561438102252753,3.04788732939655,4.292045492492862,0.2387868595871165,0.1110313123887439,5.314696525656286,3.016139702655253
ACH-000233,0.6870606883398922,1.411426245726465,3.056583528366368,1.144046369616707,0.2016338611696504,5.51853513898218,0.8875252707415875
ACH-000461,7.133501877815012,4.438292851579146,6.446090773723216,1.8155754288625725,2.049630767724601,7.1136379965815895,8.37347421446529
ACH-000705,0.5945485495503542,6.437127844272808,4.672425341971495,2.035623909730721,5.70265754339091,5.084914659767938,8.272769732436512
ACH-001794,0.0565835283663675,1.4541758931858022,6.037821465434967,5.433627167084783,0.1505596765753814,4.3008558712687615,1.3391373849195856
ACH-002023,8.674192268145683,1.7865963618908067,5.810186007695356,4.072105800480419,3.759155833800272,5.340918270272116,7.740387932468353
ACH-000528,7.385689870739212,2.2265085298086795,7.321657564204151,3.4154882710497003,6.072320216032704,6.558879853475442,8.603477988254005
ACH-002501,0.0426443374084937,5.844988156682612,4.937815168803419,4.094236069845765,0.5849625007211562,3.9240998856407416,0.01435529297707
ACH-001655,0.0,2.4594316186372973,6.100977647724821,2.495695162624069,0.01435529297707,4.681449265314958,0.2630344058337938
ACH-000167,1.0840642647884746,3.606442228131608,0.2868811477881615,0.0285691521967709,0.2509615735332187,0.1890338243900171,1.4436066514756145
ACH-000792,3.2387868595871163,2.15704371014558,6.489286022625876,3.5084286525318573,0.4436066514756145,6.493455200926176,1.298658315564515
ACH-001098,8.35363205414768,3.3175935046234715,6.197118380047158,3.932628157022127,1.3617683594191536,4.2539892662307865,7.213833283099293
ACH-000570,0.2986583155645151,2.782408564927373,6.342874708400922,4.23342794374847,0.0565835283663675,5.593951283948411,2.27500704749987
ACH-000351,1.2141248053528475,3.5185351389821804,5.251340382788616,2.298658315564515,1.063502942306158,5.468583317006828,3.418189947945766
ACH-002075,0.2265085298086797,4.398487190018967,4.738767836800191,0.137503523749935,0.2265085298086797,4.709290635723358,5.617944917420585
ACH-002040,0.0,1.5310694927259538,3.503348735167504,2.456806149230474,0.5459683691052926,4.929790997718597,2.353323291162897
ACH-000769,5.211790976252541,1.879705766282288,3.1473066987802936,2.3103401206121505,0.4329594072761062,3.353323291162897,2.541019153133559
ACH-000154,0.6690267655096305,3.140778655782796,6.167719198601074,4.708187236020708,0.1243281350022017,5.452858964713811,3.349082146391089
ACH-000828,7.043191372276796,3.485426827170241,6.844486087757799,0.1505596765753814,5.711494906650088,3.7311832415722,9.316009940058503
ACH-000421,7.620952902271679,5.014801602351361,6.536363792395467,1.516015147003665,3.883620816285672,5.632849830117706,8.464504909131913
ACH-000765,1.15704371014558,2.150559676575381,4.4276061727819,5.063934305754099,0.0840642647884745,5.095080491901415,1.7570232465074596
ACH-001375,7.902676586651137,4.396433531250992,6.483976963236257,3.411426245726465,1.4750848829487828,7.595220177927569,8.692162136557195
ACH-000008,0.3673710656485294,2.15704371014558,4.853496703702325,4.352617298958503,0.84799690655495,6.584962500721156,3.032100843167024
ACH-001814,0.0426443374084937,3.2047667506546134,5.008092420948722,4.132576842670009,0.0,5.699329525673156,0.4646682670034443
ACH-000800,0.3895668117627256,3.792855352362489,3.0789513413948217,0.070389327891398,0.5655971758542251,6.054631448782967,0.7048719644563528
ACH-000606,9.3091579935704,5.4212232992251375,5.391630261517429,1.8678964639926547,4.662205499653616,4.813011548605618,5.640100297890389
ACH-000317,0.8875252707415875,2.5084286525318573,5.940401697969842,3.848998430400023,1.3950627995175775,6.338959175415203,2.3015876466031866
ACH-001492,0.0,0.01435529297707,0.0,0.0,0.0285691521967709,0.0,0.0565835283663675
ACH-000123,0.3561438102252753,3.19377174339668,7.062747745782185,2.596935142387232,0.070389327891398,4.085764553778314,0.8953026213333066
ACH-000723,6.517590657743283,5.528571318870758,4.272769732436511,0.2141248053528473,1.4698859762744636,4.219555769166913,1.8639384504239715
ACH-002066,0.01435529297707,1.570462931026041,6.920650594563984,4.861459166361513,2.472487771462744,6.348551125573773,5.762348815644129
ACH-001536,0.0,1.8519988371124465,7.300947363486878,3.12267271882414,0.0426443374084937,6.408542042296858,0.1243281350022017
ACH-003136,1.8875252707415875,2.9873208659292536,5.782670658677007,4.628190334615213,0.6229303509201767,5.80683958179819,0.5655971758542251
ACH-000313,0.1505596765753814,2.150559676575381,7.04023491675437,4.860466258517167,1.565597175854225,8.321928094887362,3.833902076669163
ACH-002019,7.283644019370923,4.994579724215747,5.797012977836145,0.0565835283663675,5.285402218862249,6.824258696603374,6.116239979469368
ACH-000728,0.4114262457264649,4.351204277257994,4.085764553778314,2.111031312388744,0.1505596765753814,0.0976107966264223,0.5558161550616396
ACH-000700,0.2016338611696504,2.2479275134435857,6.6860802635377095,6.192391456913176,0.137503523749935,7.277612870756686,3.817623257511431
ACH-000823,5.271649772457207,4.794935662803536,5.680042992622571,3.408711861029429,3.304511041809953,4.537296067090842,5.965784284662087
ACH-000678,9.186411416494265,2.4620523187964327,7.477110628234981,0.8237493603082727,2.430285272977781,6.2720231890610485,6.658639942401795
ACH-000006,0.2265085298086797,0.7570232465074596,5.020146573111776,0.1505596765753814,0.2630344058337938,5.501757585738664,0.5360529002402097
ACH-002790,0.0426443374084937,2.9726926540042644,5.711494906650088,1.8155754288625725,0.0,4.71259578044703,0.1505596765753814
ACH-002029,7.96682265132437,4.37920505996061,4.854494418154875,0.0426443374084937,3.588564737401352,5.77663042305105,4.797531839571962
ACH-001377,1.0,3.473786911614367,5.4584476274379226,2.5185351389821804,0.918386234446348,4.87528859822269,6.432124272641562
ACH-000754,0.2265085298086797,2.875780063068488,1.3561438102252754,0.0565835283663675,0.0565835283663675,0.1110313123887439,0.2387868595871165
ACH-000465,0.7048719644563528,0.9855004303048848,4.519164449806069,3.0531113364595623,0.1634987322828795,4.488000770834068,0.8237493603082727
ACH-000138,9.144505298855108,3.0992952043377757,6.662775171937776,3.905928478173135,3.7803100990433753,5.848748114611959,9.123371329179072
ACH-001864,9.863566829323505,2.4646682670034443,5.558573776240628,2.144046369616707,5.616475328782878,6.748461233004035,8.54554371207463
ACH-000383,8.445056242549704,4.710944154575872,5.969933274697856,1.903038270112912,5.313608657030487,6.561478891501007,9.61847727383339
ACH-001547,0.01435529297707,2.27500704749987,5.808642467918064,3.996388746447621,0.4329594072761062,4.598722499676621,0.7907720378619999
ACH-000917,2.341985747228616,3.177917792195843,4.885574364371426,2.286881147788161,5.672990993827748,5.293885430302371,7.878602741519047
ACH-002471,0.070389327891398,3.263034405833794,4.569248029867182,3.1176950426697547,0.0285691521967709,4.294988267691446,0.6229303509201767
ACH-000984,0.3219280948873623,4.238022517825721,6.777025123260769,3.873813198359087,0.918386234446348,6.374170076068501,1.7398481026993275
ACH-002678,0.0,3.007195501404204,0.0,0.0,0.0,2.1602748314085933,0.6870606883398922
ACH-001409,10.179535930973094,6.405481881977208,6.445263208140443,3.748461233004035,2.817623257511431,6.595443984589479,9.092307880212722
ACH-001707,1.9523335663696857,1.599317793698226,0.1110313123887439,0.0,0.1243281350022017,1.4168397419128291,0.01435529297707
ACH-000117,7.147510224920278,3.968090752045256,6.978081198189155,0.1505596765753814,5.331275267146615,4.854494418154875,9.050828160591449
ACH-000999,7.133707360658386,3.3798981635246923,6.273515889702116,3.300123724569014,2.752748591407134,5.783718557790366,8.94054852072171
