patient,histology,TACSTD2,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,CLDN4,purity
TCGA-05-4244,LUAD,9.565255767190102,3.0188121857428167,6.991781451136973,3.28405507472565,6.054746477801981,4.928559827162273,9.26510186676829,0.44
TCGA-05-4249,LUAD,9.029772001491423,6.218945805380082,7.915357763734569,5.295609161731505,7.166696366885256,4.553280624482053,9.333033443021083,0.49
TCGA-05-4250,LUAD,9.26600900899515,5.561335302212863,8.691236131630328,3.708319688551601,5.695896405642537,6.856176498280824,10.17168021413308,0.5
TCGA-05-4382,LUAD,9.308320598113411,3.8552821250103246,7.804390489306319,4.530645108242561,7.226430497317589,5.196744729296002,8.771875347067512,0.21
TCGA-05-4384,LUAD,8.694224494886948,4.787411567855668,6.5355475575556525,2.2002846242158616,7.513110914333689,4.584090609056816,7.905433339005325,0.49
TCGA-05-4389,LUAD,8.938076383571048,5.193712615339093,6.945377113847333,2.616969277575251,5.871370556181455,4.988989097387418,8.137026986821704,0.48
TCGA-05-4390,LUAD,8.593964725143941,3.9878574559607034,7.7321742108092915,2.0338986820842537,4.681915844918948,5.671734946236252,8.7280817279661,0.57
TCGA-05-4395,LUAD,10.21236955863949,3.5774409133886134,6.867958221876309,2.4973057842984177,5.701931581006577,5.112024493073902,8.772072042191986,0.61
TCGA-05-4396,LUAD,9.222883755659124,4.880465137495711,7.1033937770285895,2.5092144410670225,6.823202897211278,3.8794803275692913,8.279279988433151,0.82
TCGA-05-4397,LUAD,8.811545205651651,3.6011259806018283,6.712591653739066,3.1091264995081,5.2393445734787445,4.188978456741584,7.118381530685115,0.87
TCGA-05-4398,LUAD,9.613616919980938,4.187403544077952,6.913344222281189,0.8143453349632198,6.224601787705176,5.411887183657505,9.58055913691774,0.33
TCGA-05-4402,LUAD,9.9910747964497,4.776472512726626,7.637131287259191,3.768607806115812,6.122482224124497,4.331203596462237,8.766583236390336,0.44
TCGA-05-4403,LUAD,9.69403570449897,3.6450214166794623,7.003371737841245,2.9888119109612443,5.5276240048951015,4.009606948647362,8.595456292948647,0.46
TCGA-05-4405,LUAD,8.921235770639344,4.145465518323827,7.118552842113672,3.9583230258969695,6.934970515809092,4.872149104874488,9.227662869345451,0.38
TCGA-05-4410,LUAD,9.308742655218868,5.492090320009653,7.602119072734499,3.3985966364158093,6.2417829931456845,5.848324982183799,8.6593112969529,0.24
TCGA-05-4415,LUAD,4.680155544896063,2.015818671751405,7.856648996762827,1.9498337126998504,1.9024595330425491,6.4419664439483295,3.2614555945629284,0.67
TCGA-05-4417,LUAD,7.621867259859773,3.943293115934105,6.896222191726572,1.9964972156812264,4.889561152930065,4.427834089867874,7.077740762496451,0.4
TCGA-05-4418,LUAD,7.784479117688277,2.272351715740585,6.826537047372987,1.798009027613393,5.070479493513807,5.924667633126575,7.064921642457255,0.55
TCGA-05-4420,LUAD,10.175929728337811,4.573483597048737,7.698919232170153,3.000288510158124,4.759219762740154,4.199719452476763,8.486001536490326,0.59
TCGA-05-4422,LUAD,8.136512355149486,3.393594672830558,6.4901930423185386,2.5091384157177106,6.150813506834651,4.716656238112523,8.151619883040189,0.62
TCGA-05-4424,LUAD,8.615841106401504,5.571831506149239,7.796907236869572,2.030759818840293,6.338490379311708,4.884314628748645,7.706132665262957,0.24
TCGA-05-4425,LUAD,9.526209497317373,5.493163750293166,6.623272833236251,6.541945328753803,5.854504391815809,5.209535245996849,7.622007146481743,0.61
TCGA-05-4426,LUAD,10.63315490227543,6.267127501047202,6.925520022470786,3.2495818672794226,5.89113966190857,5.112712641611672,7.9075108211371665,0.7
TCGA-05-4427,LUAD,9.361018880827569,1.945195659780636,7.295315280699877,3.9678326109894897,5.129019185729329,6.176175144190005,8.746444452026717,0.47
TCGA-05-4430,LUAD,8.527414057830327,5.202441230808527,7.197416248025857,3.752513117511119,6.159734122892898,4.364418349840338,9.0631480491761,0.2
TCGA-05-4432,LUAD,8.011718135563463,5.131680020313456,7.154996283542044,1.622977190907872,6.965762355530804,4.984320471842004,7.937107180212816,0.36
TCGA-05-4433,LUAD,9.361935442037694,3.314638526699882,7.897329380957709,2.94781574800758,5.712133515765153,5.360248378664479,8.441220768705149,0.62
TCGA-05-4434,LUAD,10.532385928357863,5.754077762747938,6.869925678910105,3.008002754082669,6.771435326153576,3.841983179526975,8.786945885601432,0.45
TCGA-05-5420,LUAD,7.983499854702663,1.3855966960122454,6.542739383795284,0.963474123974886,2.955461603923501,3.449112319549416,6.150443915150022,0.25
TCGA-05-5423,LUAD,8.854522157228557,3.61575762564994,6.235537521367506,3.0095263333946445,5.559445925228416,3.5637072752578383,9.090993121271207,0.59
TCGA-05-5425,LUAD,8.2498349754152,4.34910338315884,7.08853173679768,3.986975159874833,5.929457264894062,5.325595089492543,8.48900135774915,0.71
TCGA-05-5428,LUAD,9.637992719516456,2.7358903857958765,6.13414494157941,3.2797981308231323,5.904546717696101,3.4591430507713707,9.1116278765949,0.63
TCGA-05-5429,LUAD,10.290254245136756,4.099724413805609,6.363637178786752,4.6111074454998455,5.555592250064342,4.027375252503974,9.203103739783566,0.82
TCGA-05-5715,LUAD,9.973311496012892,4.608489922371531,7.69511133970277,1.273396530469742,7.806483245209795,4.98391478059586,9.502860240091234,0.73
TCGA-35-3615,LUAD,6.238674144634062,2.9201027070353693,5.6893019564538045,1.9286545699001751,5.943218087426284,4.025073102626871,7.454995074496842,0.69
TCGA-35-4122,LUAD,9.042990908076174,2.7488905426459147,5.657748603361974,4.003737145743856,4.2234920571222405,3.402449326718855,8.085138867929606,0.21
TCGA-35-4123,LUAD,8.85752012970299,4.738659765708273,6.325172311695254,3.808549802994856,4.987502783216033,4.917589287941757,8.722946501252785,0.4
TCGA-35-5375,LUAD,9.759190628808982,4.909192261682311,5.801582915776477,1.0663992289113826,4.025657842515608,3.2958111702203245,7.776817919115007,0.58
TCGA-38-4625,LUAD,4.806597308270112,4.082396035153889,6.971815973428062,2.6824384597344246,4.896659357550207,5.320163321262074,7.678250117662404,0.35
TCGA-38-4626,LUAD,7.859089951545911,3.723744210508531,7.091507320928208,2.645678604782609,4.762396656617176,4.790469707369724,7.345934766095225,0.28
TCGA-38-4627,LUAD,9.071672047600696,3.6107354913421896,7.09935517509928,2.67771118626068,4.1944101720516445,4.331676557194749,7.822074923866471,0.22
TCGA-38-4628,LUAD,9.650853037775017,2.329094885656815,7.299105423092051,3.3936358556243578,5.300929065507425,3.96657812556761,9.286817169274553,0.5
TCGA-38-4629,LUAD,9.790322102767211,4.505979825453148,6.994188224673219,3.00460925325259,5.700140050358329,4.445031404683476,8.104496542665675,0.4
TCGA-38-4630,LUAD,7.60396602444387,4.545529812095594,7.649665751340622,6.572792677258429,5.871274440342802,4.894080466886041,8.09554682320218,0.79
TCGA-38-4631,LUAD,8.333430442670906,3.373926562684365,7.8345121338144255,0.6317096447856027,5.131251981956246,4.78320518232877,7.7314161126484,0.49
TCGA-38-4632,LUAD,9.37530665281743,5.59953203942902,9.503489467402751,4.293208606034655,5.692374189678971,7.192012633152033,8.847621782126074,0.37
TCGA-38-6178,LUAD,9.38274937890032,5.183276089545899,6.905624074942891,2.9830026984285647,6.047315895050186,4.904753825347689,8.384600299270165,0.32
TCGA-38-7271,LUAD,8.879739150270916,3.561778244484,6.605950585714888,2.658782734012828,6.216850601326973,3.841218373923888,8.454552231516981,0.26
TCGA-38-A44F,LUAD,8.884481008627658,3.71662880382628,6.389897162115096,3.418567779299712,5.244909886396118,4.379648684599514,7.21263742560232,0.26
TCGA-44-2655,LUAD,9.389224337537213,4.207416558755908,6.461022623857345,2.367734489551153,7.2880724312990655,3.741391478890382,7.915766467849042,0.33
TCGA-44-2656,LUAD,9.351003692654148,1.844546345255008,5.841969346184169,3.6932248789449127,6.408063045776814,3.887603252149725,8.008881809248624,0.32
TCGA-44-2657,LUAD,8.836321821361858,3.5876410209838494,5.741806721303377,2.977389838934878,4.834721327172717,3.397638698806629,8.528755707016508,0.34
TCGA-44-2659,LUAD,8.386955760407865,2.764579705662586,6.899343628918029,2.9671870562003586,4.636844995315668,3.83332528805134,7.650712869276242,0.42
TCGA-44-2661,LUAD,7.890984684531132,3.948273774627925,5.735029280611864,4.580893176029546,4.883244454467553,3.48221583626093,7.604660709098934,0.29
TCGA-44-2662,LUAD,9.600481441995608,4.11116906315118,7.033171884669148,0.7798480266421047,6.650280612283323,5.907207953609414,8.899861702335619,0.26
TCGA-44-2665,LUAD,8.165131105072115,3.789744898742551,6.671018736023065,2.464681334834123,5.494356403640791,4.902121829174157,7.002622643443173,0.43
TCGA-44-2666,LUAD,8.06521119414312,4.440065186049547,5.636939224252806,6.705126405100211,5.117520512551887,5.224167646956399,7.750747176821229,0.56
TCGA-44-2668,LUAD,9.096210056938975,5.417741144654362,7.924081174677102,2.833881842375221,5.211308180461719,6.236144339611959,7.624754157095699,0.3
TCGA-44-3396,LUAD,9.014023260824889,4.34066195823054,6.902705524665116,2.507820006042353,5.303050084681673,4.193077821546367,8.826007216238986,0.24
TCGA-44-3398,LUAD,8.522408907516972,4.882285999291163,6.22927066413652,2.8396170074931586,5.769427947639005,3.4612535096909856,7.030890005760531,0.19
TCGA-44-3917,LUAD,2.9022279731938543,0.6069159418252053,4.585695684365216,0.6344074020398196,3.659193894906948,2.867402305727543,6.41680428197815,0.38
TCGA-44-3918,LUAD,5.191643578948434,3.0084689609407755,5.569967982304887,2.8233825268001165,6.029735566243607,4.253077842375984,7.5269663032875,0.45
TCGA-44-3919,LUAD,9.477038358067457,5.66792050211561,6.927583614711872,3.3199358007315727,5.951722994516864,4.102834468641707,8.56763366642965,0.51
TCGA-44-4112,LUAD,6.40718362228649,1.8081996817832056,5.710281596660596,2.584565705023002,4.275442919975408,4.055902769456521,8.040278760337996,0.57
TCGA-44-5643,LUAD,10.407328317920404,7.636878338566241,6.871855966549634,1.3363405231703107,6.695851874324052,4.823112436965232,7.533366334630676,0.56
TCGA-44-5644,LUAD,6.96953848201354,4.7953201916439205,7.144318685243775,2.005579639699847,4.028622191480646,4.937160747608003,7.323680805942462,0.75
TCGA-44-5645,LUAD,9.93071102587651,3.410232545598205,5.9640739661847855,3.714767541415653,5.657554264048243,4.2586018358369175,8.10341816969221,0.54
TCGA-44-6145,LUAD,9.144508357893548,3.7415856330770496,7.710025307630227,2.7562760955799317,5.210310929375784,4.8560943088328274,7.0882423224426265,0.31
TCGA-44-6146,LUAD,9.716457842175515,3.885881807211313,7.060608935093966,3.4427643915541903,6.163733191428231,4.331239432249486,6.266924245922069,0.7
TCGA-44-6147,LUAD,8.97249981274872,4.199338621673761,7.15817340580019,1.9758319220541376,5.950729680667096,4.473319355917435,8.555590716348643,0.47
TCGA-44-6148,LUAD,9.387940195998306,4.668056703396433,6.289087477997655,4.199931417825605,4.588342859507091,3.762019201381173,7.15360168286917,0.3
TCGA-44-6774,LUAD,7.889543509596995,4.988025667674682,6.847140051970537,2.189919417901073,4.522137375662376,4.781239046711466,7.389185610460888,0.45
TCGA-44-6775,LUAD,9.812213573031803,4.446927787081155,6.732797629536212,3.317955218312439,6.407990842792935,4.778836727010736,7.922082456727884,0.27
TCGA-44-6776,LUAD,8.48705578225439,3.537917249034083,7.250579822595926,1.4426516107752236,6.720080053656982,4.981007790188383,7.978434762196633,0.65
TCGA-44-6777,LUAD,8.20575220346748,3.807942185496591,6.227155747769753,3.260236472818349,4.890115895274909,4.108390635379665,7.427208069448772,0.34
TCGA-44-6778,LUAD,6.369178544079422,5.343876799624343,5.927827729759223,2.8452491634889925,2.6580743487850027,4.611195991880912,6.371555377837124,0.25
TCGA-44-6779,LUAD,10.479189729331686,4.482622441034611,6.851159352034695,3.034444640478996,5.573153330184488,4.143548521298035,7.676592525344454,0.6
TCGA-44-7659,LUAD,8.478886081816738,3.1861835863061025,6.188157579857499,5.11177834814797,6.828827034942115,4.182763794948086,8.54004432302261,0.56
TCGA-44-7660,LUAD,10.386533022468202,6.530150355513871,6.138323004056484,0.4592217568228478,6.0209177308856345,5.051332944810365,7.223967898333549,0.58
TCGA-44-7661,LUAD,8.335899897840799,6.761236065556621,7.678315621090406,4.021719564407953,4.899601027421038,5.72629719028426,8.538899723251783,0.29
TCGA-44-7662,LUAD,9.638870286246128,5.539794697795741,7.36942896750815,2.4848599427588764,6.967145546366203,5.727555651585258,8.756622701647432,0.33
TCGA-44-7667,LUAD,6.28790072551903,1.7648556712547043,7.001571456008172,2.4724357815155,2.261590988964125,5.348558207137156,7.411461838092701,0.37
