sample,CLDN4,NECTIN1,NECTIN2,NECTIN3,NECTIN4,PVR,TACSTD2
TCGA-60-2698-01A,6.574249888487681,7.473058725255944,7.26871883217849,2.8681533594140367,7.801366921101458,5.737129691394254,10.19716692295928
TCGA-33-4589-01A,6.623926836369254,4.798200895701016,4.83670178839194,1.0556121566866925,4.523950804051747,2.874285490498035,9.61222439194931
TCGA-18-3410-01A,7.542863173659125,8.297139130765064,7.318694640564619,1.9856825772707085,6.460557465018159,4.911835364910602,9.690541586864722
TCGA-60-2715-01A,6.342268496283948,6.280225133403045,6.401724317888637,2.2012574568432415,6.437758729300502,3.94012915533393,8.074464226314683
TCGA-22-5471-01A,7.679553991749341,7.7141884957352564,6.963802392227521,1.6174395478189638,7.288306878231628,3.9935022786332026,9.48702421836003
TCGA-21-1070-01A,7.306346097950607,7.258514213708831,6.529992685715957,1.3272849628311707,6.527914830796533,4.837665773856536,10.221643788826423
TCGA-NK-A5D1-01A,6.435265207811706,6.544548753134515,6.390806955031908,3.0294705549383028,3.815565182412543,5.113929652138703,7.629433853201334
TCGA-18-3407-01A,6.313652187529127,7.752262215246899,6.02189719574105,1.3940750656257375,6.300134709514814,4.285690729020372,10.541758650767488
TCGA-60-2710-01A,7.872520984591662,8.981902587479404,6.840631916098155,2.6184970957269122,6.843900957028831,4.558065544620664,10.612257387451036
TCGA-56-8623-11A,7.0194150368770565,3.4010433307876733,6.6397270640125114,3.107202426211061,3.781800323992794,4.730047541422417,8.793723921670818
TCGA-56-8504-01A,7.268873191496476,7.284073587976278,6.020451085226192,3.108909124169033,6.897599844245678,4.58540125373912,9.527171427311462
TCGA-43-7658-01A,7.9382010910587075,5.733150938817186,6.850411899272938,0.6097549621724434,7.7475914895035665,4.103312989778426,6.585456839631933
TCGA-90-6837-01A,6.946496941203293,8.405269555151017,6.793122059745892,2.030018191322923,7.275822803948841,4.969297870225074,10.938163518180275
TCGA-90-7964-01A,8.27334757167867,7.652151595919141,6.631046061052247,1.5196928588405652,6.500395759947363,4.95695341019182,10.978168667578583
TCGA-33-4532-01A,6.996262188700192,7.737959133608233,5.727683615371984,4.800791208486643,6.1528891770448535,4.009383006266305,9.402188365510478
TCGA-43-8115-01A,6.382618839347466,7.012834573269654,6.435671927586899,2.5311443711482036,6.537858248245688,4.817991558166341,9.199375923976888
TCGA-43-A475-01A,7.3440446351449244,7.810470096283199,6.094322645843842,3.6025162667207957,6.120372678127872,3.5801092959668117,9.602939881651041
TCGA-22-5481-11A,7.066713505446897,3.4182844150613403,6.806067515360163,2.8490985445557753,3.8049208983060736,4.863056313626395,8.354392211603063
TCGA-22-5481-01A,3.303196246987749,4.202315843803618,6.63809846128352,4.2266703615215935,2.335711910320462,5.02884316751028,3.6763576867328562
TCGA-68-A59J-01A,7.48163880940262,7.191686015117585,6.1631303632822085,1.0911243336611647,8.026821633226348,4.576510044868639,8.99154111967245
TCGA-66-2780-01A,8.04682934316945,8.511307918946232,6.6268421004876705,1.605209844081142,6.4683340493794805,4.844164671926594,11.369593202477446
TCGA-22-4605-01A,8.140798590844396,8.385246374216182,6.929351921838613,1.9392641964043922,6.624387533049018,4.382833229203824,10.70500670950384
TCGA-22-5478-11A,7.068833083236481,3.356580497510003,6.52152035320475,3.352348931309471,3.466118074057104,4.9571670629721085,8.703085122202024
TCGA-L3-A524-01A,9.115816696332585,7.413976502955848,6.5052129196628945,1.3284343833125496,8.888314637848746,4.932292717413513,9.737709235752286
TCGA-63-A5MI-01A,5.14350362489039,8.725144681099215,6.053415487085961,3.8631851987126846,6.001543308771868,4.131828157853438,8.981683434869352
TCGA-77-8139-01A,6.585716712825096,7.398926635442909,6.478669324925852,1.8946043741433167,6.522126387748496,4.796846902661461,9.757608355697121
TCGA-34-7107-11A,6.059727325889359,4.092461173118858,6.446451443762805,2.33431083288471,2.98110371846482,4.314188955712307,6.986702175514638
TCGA-34-7107-01A,5.493794618652925,8.823524240036381,6.012865852373443,1.4774701033418987,7.139554421959445,3.973289824519901,9.105992292420122
TCGA-56-A5DS-01A,7.2345223967542145,8.101528221705166,6.150947511198499,1.4447200671556806,6.595555874902027,3.4542943578051863,10.32557575236101
TCGA-MF-A522-01A,7.97369220100307,8.1937953939412,5.4288927617859155,1.2225572913487281,7.563224496509858,3.883620816285671,10.202377191736927
TCGA-85-A4QQ-01A,6.60596687775594,8.226988673911647,4.669474702677978,0.9416321976544819,7.979457778863401,4.778303210724022,10.53355585362479
TCGA-66-2786-01A,8.02923034638697,7.84973535820391,6.470766233417715,2.321639527021436,5.491105907441794,5.142760590549502,10.506280998368574
TCGA-63-A5MJ-01A,7.255332660716439,8.238907206510714,6.416081384773957,0.7327467621500614,6.981644908509147,4.68726789285589,9.384134877001015
TCGA-63-A5MM-01A,7.1472334223405944,7.683896424924949,6.262260252387545,2.521151269637904,5.7094726155924125,5.486160869124786,10.160614183888628
TCGA-51-4079-11A,6.791463771447731,3.4885921288694983,7.17691911759317,3.5309946104171805,3.2129739215016637,5.3501683599943455,9.366854164607288
TCGA-79-5596-01A,8.555716859017164,9.171694473373558,6.983583077429536,1.908505509871045,7.73764079775471,4.7933965217174865,10.226811949380643
TCGA-66-2777-01A,8.207467806830484,7.843455671764472,6.066747942548985,2.0641930619274924,7.125985785277897,4.494159563712843,10.61343781649171
TCGA-85-A4CL-01A,6.762787298526852,7.479032455175152,6.974452449297909,1.9097347085531164,7.218135994747102,4.636398411426915,9.712567237142075
TCGA-56-7580-11A,5.71498453781141,3.21795963599217,6.153369625018519,3.5548712239224507,3.2704990416555098,4.684594350735617,7.683775042557332
TCGA-66-2769-01A,4.9344881946692505,6.599719478347699,6.145498126022972,1.4208326918015763,2.97166310300877,3.9320422679826725,7.42343614659738
TCGA-21-1079-01A,3.603430510877461,7.35914249059292,6.164973279068082,2.7949356628035362,6.325208297608168,4.986611169248111,9.29654642588372
TCGA-33-AASJ-01A,8.854275291893517,8.05882029007626,7.290962512503079,0.437121184384194,7.218348178081252,4.903110595925661,11.444868654333648
TCGA-77-8128-01A,6.953014911105854,7.958508636436793,6.27816135508351,1.3687683490903348,7.228139502181778,3.871153670339761,8.625182802651555
TCGA-63-A5MB-01A,7.3305503332491995,8.078645056313313,6.015591231631969,2.019986511778558,7.798255988240371,4.809316683413805,8.540676332897533
TCGA-37-A5EN-01A,7.569068745333872,7.371091827760508,5.847348048831054,1.6438100227947405,7.153893475569575,3.2665466961290424,9.540047617476727
TCGA-66-2771-01A,6.401860817978352,6.379735314115579,5.071037536269691,3.5026870301607,6.5114522257132155,2.385210129174731,11.006212173360199
TCGA-NC-A5HG-01A,8.611309618441425,7.550213466732772,6.79513703359376,0.7644310869375373,7.588946197656161,4.45134960390874,10.673521886096264
TCGA-34-5927-01A,7.1912428410163125,8.229027385283237,6.911922825915893,3.7533478061359085,6.343356296554817,4.744392554191794,8.677421207186557
TCGA-68-8251-01A,7.63800937798037,7.5076979288281205,6.903251620832467,1.9800618699917398,5.866069705833746,4.488122918986411,9.689442793807611
TCGA-39-5011-01A,8.06523785691113,5.729946969856107,6.763941332976046,1.8447471854041344,4.66471037684349,4.9891253798318225,9.437264365214622
TCGA-39-5022-01A,6.691502061247437,5.7483189960127605,6.3726021740798,1.6077682346963613,5.8098465706090545,3.634500338235999,8.695153457363416
TCGA-66-2734-01A,6.894403080435547,8.72368107886615,6.488376825472089,1.2842179831783613,6.813787603180748,4.898029334975499,10.06666561498539
TCGA-34-5240-01A,8.228302113198389,6.199709638511859,6.213049768119115,4.1649873534256745,6.314042089670876,4.516361907019969,11.057169517749882
TCGA-63-6202-01A,8.02272455849859,3.2275100536537527,8.085096366689253,2.3199069066680056,4.203624034248541,5.432989463109711,5.327852603646779
TCGA-43-A56U-01A,6.336956369526851,6.6672279467203674,5.328323073255021,1.181293412885475,6.474690747624414,3.962169559959569,8.969861345304215
TCGA-60-2724-01A,6.252909487426213,7.473316108473024,6.560504036604426,1.9969671548109422,6.196347373386677,5.5880849585339805,9.708198964079243
TCGA-85-8353-01A,6.304750132637812,8.102028704441844,5.943138365361148,1.9769501269409562,7.71510332264705,4.507724881828921,8.21915448074412
