nes_rank	Name	geneset	ES	NES	pval	fdr	tag_pct	gene_pct	lead_genes	log2err	n_genes_ranked
11	prerank	Mitotic Spindle	0.19175759806916876	0.7595841153363476	0.9852941176470589	1.0	37/186	23.57%	CCDC88A;RAPGEF5;TUBA4A;DOCK4;WASF1;TIAM1;ARHGAP5;ARHGDIA;KIF3C;PALLD;PPP4R2;ALS2;PKD2;CSNK1D;ARHGAP29;CD2AP;CEP72;TOP2A;CDC27;TLK1;KLC1;ARFIP2;BUB1;TSC1;ALMS1;FGD6;MARK4;PLEKHG2;RFC1;BIRC5;AURKA;MAPRE1;TTK;KIF3B;CLASP1;SPTBN1;NCK2	0.055710422676667086	12344
12	prerank	Spermatogenesis	0.2215901506746293	0.7465898040470555	0.9047619047619048	1.0	8/66	8.90%	CLVS1;NPHP1;MLF1;HSPA4L;CLGN;DCC;PIAS2;GAD1	0.05605958750323351	12344
13	prerank	Unfolded Protein Response	0.1718770115629277	0.6227212603373449	0.9976635514018691	1.0	41/100	34.73%	TSPYL2;NABP1;CHAC1;CEBPG;NFYA;FKBP14;SLC1A4;GOSR2;EIF4E;SLC7A5;DDIT4;MTHFD2;SSR1;ARFGAP1;EDC4;XBP1;RRP9;YWHAZ;XPOT;EDEM1;HYOU1;PREB;DKC1;CKS1B;PAIP1;DDX10;TTC37;EIF2S1;EIF4G1;EXOSC9;EXOSC2;SRPRB;NOP56;HSPA9;WFS1;GEMIN4;DCTN1;EXOSC4;EIF4A3;NPM1;ZBTB17	0.05291298484305838	12344
14	prerank	Myc Targets V2	0.1852376536310466	0.5987112073273925	0.977728285077951	1.0	25/55	37.82%	SRM;PRMT3;HSPD1;MYBBP1A;HK2;PHB;RCL1;WDR43;MRTO4;NIP7;RRP9;TCOF1;PES1;MPHOSPH10;NOP16;FARSA;NOP56;DDX18;NPM1;TMEM97;WDR74;UTP20;PLK1;PUS1;GNL3	0.051635596448420085	12344
15	prerank	E2F Targets	0.1089510084289753	0.4323579826022319	1.0	1.0	50/187	33.50%	CDKN1A;KIF18B;ANP32E;PSIP1;GINS4;TUBG1;TRIP13;PRPS1;PAICS;LUC7L3;TFRC;MAD2L1;PSMC3IP;TOP2A;MTHFD2;ASF1A;KPNA2;POLD1;RFC1;ORC2;BIRC5;LYAR;RAN;AURKA;SYNCRIP;DCLRE1B;UBE2S;HMMR;CDC20;CIT;BARD1;CTPS1;RFC3;TACC3;HMGB3;RRM2;ORC6;CKS1B;PRDX4;AK2;EIF2S1;PPM1D;LBR;AURKB;TIPIN;MMS22L;XPO1;NOP56;TP53;CENPE	0.05502111171631167	12344
16	prerank	G2-M Checkpoint	-0.10688472835166778	-0.3976641097235605	1.0	1.0	45/183	31.23%	DMD;BCL3;ORC5;DBF4;MT2A;CDC45;HIRA;SLC12A2;SLC38A1;TGFB1;PDS5B;MCM5;BUB3;HMGA1;STAG1;NUMA1;CDKN1B;MKI67;UCK2;KIF11;POLE;BRCA2;E2F1;FOXN3;EZH2;CUL1;RASAL2;CDKN2C;CENPF;MYBL2;SQLE;SMC2;TLE3;E2F2;LMNB1;MARCKS;CDK1;KIF4A;INCENP;LIG3;KIF20B;KIF15;SMARCC1;MAPK14;RBM14	0.03847869176354322	12344
17	prerank	DNA Repair	-0.17548091553530587	-0.6294131581636376	0.9965635738831615	1.0	9/133	9.19%	BCAM;TAF6;NME3;RFC2;ADCY6;MPG;MPC2;POLR2J;SNAPC5	0.038875878582578016	12344
18	prerank	Oxidative Phosphorylation	-0.1832170752141401	-0.676729511636554	0.9965397923875432	1.0	33/178	23.96%	ATP1B1;POR;MDH2;ECI1;VDAC2;DECR1;NDUFS2;DLD;IDH2;SLC25A20;SDHC;ACO2;TIMM17A;COX15;NDUFA4;ECHS1;ECH1;NDUFB2;PHB2;MGST3;NDUFA9;GLUD1;ATP6V0C;NQO2;OAT;RHOT2;NDUFS4;CPT1A;ATP6V1E1;ATP6V1F;SUCLA2;ACAA2;OGDH	0.03919563361181461	12344
19	prerank	Reactive Oxygen Species Pathway	-0.3102483553324885	-0.8957982982079084	0.6355140186915887	0.8194786030496802	10/38	16.02%	SBNO2;SCAF4;PDLIM1;TXNRD2;MGST1;NDUFS2;GLRX2;JUNB;ATOX1;PRDX6	0.06364240816510187	12344
20	prerank	heme Metabolism	-0.24945594300018575	-0.9046544167554137	0.6598639455782312	0.8290598290598289	31/148	18.70%	CA2;BCAM;AQP3;OSBP2;SELENBP1;SPTB;PPOX;SLC22A4;DMTN;RAP1GAP;FOXJ2;HEBP1;DCAF10;PIGQ;ABCG2;NUDT4;NCOA4;TNS1;ERMAP;KAT2B;IGSF3;PGLS;NR3C1;BLVRA;HAGH;MGST3;FBXO7;MKRN1;BTRC;TFDP2;BLVRB	0.057366742676855605	12344
21	prerank	Cholesterol Homeostasis	-0.2920682435915206	-0.9353835649310864	0.5793226381461676	0.80103668261563	15/64	15.73%	SEMA3B;LGALS3;LSS;CLU;TNFRSF12A;ETHE1;ATF3;CYP51A1;CD9;ACSS2;GUSB;JAG1;MVK;ECH1;LDLR	0.06583119583688658	12344
22	prerank	UV Response Up	-0.2710663100099354	-0.9670018510394732	0.5069204152249135	0.7305617748829636	24/123	15.08%	CA2;PLCL1;AQP3;LYN;RASGRP1;ATF3;NAT1;NPTXR;CREG1;RET;EPHX1;NFKBIA;BID;CTSV;FURIN;RHOB;IRF1;PPT1;LHX2;SQSTM1;PDAP1;TYRO3;TST;JUNB	0.07096094569382844	12344
23	prerank	Fatty Acid Metabolism	-0.2807906628187664	-1.0025144158599848	0.44540727902946275	0.6613623234073841	32/124	17.21%	CA2;LGALS1;MDH2;ECI1;ADIPOR2;GSTZ1;RDH16;EPHX1;PCBD1;S100A10;DECR1;DLD;BMPR1B;GLUL;DHCR24;ALDH9A1;PSME1;PPARA;NTHL1;BCKDHB;SDHC;METAP1;HSD17B11;ACO2;ECHS1;BLVRA;ACADS;ECH1;LTC4S;PRDX6;ACOT2;NBN	0.07767985601172366	12344
24	prerank	Bile Acid Metabolism	-0.317283178537429	-1.021076540571333	0.4275618374558304	0.6547040636042403	22/67	20.84%	SOAT2;PEX6;HSD3B7;BCAR3;EPHX2;GSTK1;CROT;PEX11A;PXMP2;PEX1;IDH2;DHCR24;ALDH9A1;RXRA;HSD17B11;PAOX;PNPLA8;PEX26;SOD1;MLYCD;NEDD4;ABCA2	0.08085891502800327	12344
25	prerank	Myogenesis	-0.2935435767980455	-1.0376419185479269	0.3801369863013699	0.6008616880247459	37/114	21.25%	CACNA1H;KIFC3;DMD;EPHB3;HRC;CLU;MYOZ1;APOD;FKBP1B;PPP1R3C;CDH13;MYLK;KCNH1;PGAM2;MYH9;ERBB3;BAG1;ITGB4;TEAD4;IFRD1;MB;DTNA;SSPN;ITGA7;TGFB1;FABP3;PSEN2;DMPK;SPDEF;AEBP1;NCAM1;OCEL1;ABLIM1;ITGB5;CRAT;TSC2;SCD	0.08553569479878835	12344
26	prerank	Complement	-0.3068930258931405	-1.075025232252893	0.28987993138936535	0.518859649122807	21/108	12.08%	SRC;CA2;TIMP1;LYN;KYNU;TFPI2;LGALS3;RASGRP1;CLU;RCE1;CSRP1;CTSH;CDH13;GNB2;MMP15;CTSV;BRPF3;IRF1;USP16;PDGFB;S100A13	0.10135074379709887	12344
27	prerank	Pperoxisome	-0.32960218940874003	-1.0854955637691595	0.3139745916515426	0.518859649122807	17/80	12.56%	UGT2B17;PEX6;SEMA3C;HSD3B7;EPHX2;GSTK1;FIS1;CRABP2;TSPO;DHRS3;PEX11A;CADM1;HSD11B2;ABCC5;IDH2;DHCR24;ALDH9A1	0.09992769737310928	12344
28	prerank	Adipogenesis	-0.2991007376022548	-1.0975747437266563	0.2707275803722504	0.518859649122807	47/162	23.53%	CYP4B1;ARL4A;POR;MDH2;EPHX2;ADCY6;ADIPOR2;FZD4;MYLK;SLC25A1;YWHAG;FAH;QDPR;PFKL;BCL2L13;DECR1;REEP5;DLD;DNAJB9;SSPN;ITGA7;LPCAT3;DNAJC15;SDHC;TST;ACO2;ECHS1;SLC5A6;ACADS;ECH1;LTC4S;MGST3;MCCC1;ESRRA;ANGPTL4;BCL6;ESYT1;SOD1;ABCB8;UBC;CRAT;DHRS7B;UCK1;ITSN1;GHITM;ACAA2;REEP6	0.10473282158065096	12344
29	prerank	Apoptosis	-0.31113319913249904	-1.1012198553023067	0.257679180887372	0.518859649122807	26/116	12.45%	TIMP3;TIMP1;TNFSF10;BIRC3;HSPB1;CAV1;LGALS3;CLU;BIK;AIFM3;TNFRSF12A;ATF3;SAT1;IFITM3;TSPO;PEA15;VDAC2;BMF;ERBB3;BID;RHOB;IRF1;PPT1;JUN;SMAD7;SQSTM1	0.10839425585339668	12344
30	prerank	Notch Signaling	-0.4215632025267437	-1.1134983410257133	0.30988593155893535	0.518859649122807	6/25	12.66%	LFNG;DTX2;TCF7L2;ARRB1;JAG1;FZD1	0.1035763266125924	12344
31	prerank	Wnt-beta Catenin Signaling	-0.4077447199776553	-1.1225222239164254	0.30812854442344045	0.518859649122807	9/31	13.60%	DKK1;TCF7;HEY1;AXIN2;FRAT1;NCSTN;JAG1;FZD1;NCOR2	0.1035763266125924	12344
32	prerank	Hedgehog Signaling	-0.42873237535408065	-1.1255344406652659	0.3176691729323308	0.518859649122807	7/24	9.17%	AMOT;HEY1;NRP1;NRCAM;TLE1;MYH9;OPHN1	0.10135074379709887	12344
33	prerank	Androgen Response	-0.33902387346300134	-1.133703211532907	0.22586520947176686	0.5155723905723906	21/87	17.30%	PTPN21;SLC26A2;PTK2B;ADAMTS1;NDRG1;SAT1;MAK;ZBTB10;CAMKK2;ZMIZ1;NCOA4;INSIG1;TSC22D1;BMPR1B;DNAJB9;DHCR24;B4GALT1;HSD17B14;SORD;HERC3;SPDEF	0.1215432820354691	12344
34	prerank	Allograft Rejection	-0.36130442254806283	-1.1555457378288456	0.225177304964539	0.5155723905723906	11/62	10.01%	TIMP1;ST8SIA4;INHBB;LYN;GPR65;GCNT1;IL4R;GBP2;BCL3;CD47;CAPG	0.11988784511542344	12344
35	prerank	IL-6/JAK/STAT3 Signaling	-0.39428823301224614	-1.156625856611841	0.23148148148148148	0.5155723905723906	14/41	18.09%	IL1R1;IL4R;TNFRSF12A;IL17RA;SOCS3;CD9;IRF1;TNFRSF1A;JUN;LTBR;TGFB1;IL10RB;IL7;IFNAR1	0.12098514214525236	12344
36	prerank	TGF-beta Signaling	-0.3877972503479388	-1.1611848545803185	0.22916666666666666	0.5155723905723906	12/46	16.17%	ID3;BCAR3;ENG;ID1;SMAD6;SMURF1;FURIN;SMAD7;NCOR2;THBS1;JUNB;TGFB1	0.12325722638133738	12344
37	prerank	Apical Surface	-0.4396242863905283	-1.1612040866859377	0.26045627376425856	0.518859649122807	6/25	10.05%	ATP6V0A4;LYN;HSPB1;LYPD3;ADIPOR2;EPHB4	0.11475071922702333	12344
38	prerank	UV Response Dn	-0.3364413584733296	-1.173635456616077	0.18370883882149047	0.5000962834585018	31/106	18.34%	TFPI;EFEMP1;PTPN21;ARHGEF9;PLCB4;PMP22;CAV1;IGFBP5;RUNX1;GCNT1;NRP1;MET;ID1;ZMIZ1;SYNE1;SRI;INSIG1;ICA1;ATP2B4;MIOS;SMAD7;DYRK1A;BCKDHB;RXRA;NR3C1;ANXA2;LDLR;NIPBL;CDC42BPA;CDKN1B;MGMT	0.13284630060618327	12344
39	prerank	Apical Junction	-0.33634120285588776	-1.1817953130296408	0.17728055077452667	0.5000962834585018	26/111	20.41%	SRC;CLDN9;CLDN4;LAMA3;NRTN;CLDN15;PCDH1;JAM3;TNFRSF11B;TGFBI;MYH9;ITGB4;BMP1;PARVA;INSIG1;SYK;B4GALT1;EPB41L2;RRAS;TSPAN4;PARD6G;WASL;CERCAM;MPZL1;GAMT;CRAT	0.13500203382863138	12344
40	prerank	Epithelial Mesenchymal Transition	-0.33880533039278116	-1.181881890038242	0.17504332755632582	0.5000962834585018	32/106	12.79%	TIMP3;MATN3;DKK1;TIMP1;NTM;MGP;LGALS1;COL12A1;NT5E;PMP22;SDC1;LAMA3;TFPI2;LOXL1;TNFRSF12A;TNFRSF11B;MCM7;MATN2;SAT1;TGFBI;PCOLCE;MYLK;QSOX1;PLOD3;BMP1;CAPG;CADM1;RHOB;VIM;JUN;SDC4;NID2	0.13649043778041264	12344
41	prerank	TNF-alpha Signaling via NF-kB	-0.3312043587827267	-1.1889826413578966	0.157439446366782	0.5000962834585018	32/136	12.52%	ACKR3;TNFAIP2;BIRC3;PTGER4;KYNU;CLCF1;SOCS3;ATF3;DUSP2;DRAM1;ZFP36;BCL3;SAT1;SIK1;EFNA1;KLF4;ZBTB10;NFKBIA;FUT4;IER2;NFKB2;RCAN1;EDN1;RHOB;LITAF;IRF1;JAG1;TSC22D1;JUN;NAMPT;SQSTM1;SDC4	0.14463052803448384	12344
42	prerank	KRAS Signaling Up	-0.3900522327780704	-1.3249033180177556	0.07446808510638298	0.2806873977086743	18/90	7.80%	GPNMB;CA2;TFPI;BIRC3;TSPAN1;KCNN4;RBM4;CAB39L;LCP1;SEMA3B;APOD;NRP1;ENG;ST6GAL1;CROT;SCN1B;KLF4;ADAM8	0.21925034670375515	12344
43	prerank	KRAS Signaling Dn	-0.42072884038872366	-1.356588299231244	0.057692307692307696	0.2806873977086743	21/68	13.18%	SLC6A14;UGT2B17;PKP1;CALML5;LFNG;CAPN9;IFI44L;HTR1D;GP2;EFHD1;LYPD3;BRDT;EDN1;KCNE2;SLC29A3;HSD11B2;SLC25A23;BMPR1B;C5;YPEL1;FGFR3	0.24891111443470246	12344
44	prerank	Xenobiotic Metabolism	-0.3892151144974283	-1.3894538785630082	0.027998660717019983	0.18038120585317755	26/127	12.56%	ABCC2;VTN;CA2;FBP1;DDC;IL1R1;AOX1;KYNU;CYP2J2;COMT;ABCC3;POR;ENPEP;CROT;RAP1GAP;HSD17B2;PAPSS2;EPHX1;EPHA2;ENTPD5;FAH;ACOX3;TNFRSF1A;MT2A;PMM1;ALDH9A1	0.35248785758361917	12344
45	prerank	Coagulation	-0.4431357921193695	-1.4105806611404255	0.06608118196203913	0.2806873977086743	21/60	12.08%	TIMP3;TIMP1;CAPN5;APOC3;TFPI2;CLU;MASP2;CSRP1;CTSH;CD9;GNB2;MMP15;C8G;CAPN2;KLF7;BMP1;CTSV;THBD;FURIN;PDGFB;S100A13	0.2878051305355643	12344
46	prerank	Interferon Gamma Response	-0.422429101695039	-1.4897914584461076	0.01374129286066347	0.15470757444929145	26/113	12.61%	BST2;IFI44;TNFAIP2;IFI35;TNFSF10;ST8SIA4;ISG15;ITGB7;HLA-DRB1;IFIT1;ARL4A;IFI44L;IL4R;SOCS3;OAS3;IFITM3;NFKBIA;VAMP5;USP18;SRI;IRF1;SSPN;NAMPT;MT2A;RNF213;PSME1	0.3807304007227925	12344
47	prerank	Interferon Alpha Response	-0.49975823536897995	-1.5908200479261958	0.01578648718870321	0.15470757444929145	16/60	12.70%	BST2;IFI44;OAS1;IFI35;ISG15;IFI44L;IL4R;TMEM140;GBP2;PARP9;IFITM3;CD47;USP18;IRF1;PSME1;ELF1	0.35248785758361917	12344
48	prerank	Inflammatory Response	-0.512821545455887	-1.688901137447507	0.0022940573522847365	0.05620440513097604	15/80	6.12%	CCL17;VIP;BST2;TIMP1;IL1R1;PCDH7;TNFSF10;PTGER4;LYN;RNF144B;RASGRP1;IL4R;MET;CD82;SCN1B	0.4317076958033465	12344
49	prerank	Angiogenesis	-0.6954504027518765	-1.75126190166106	0.004827676381793648	0.07885204756929626	8/20	11.41%	VTN;TIMP1;SERPINA5;KCNJ8;NRP1;PDGFA;THBD;JAG1	0.40701791892395406	12344
