dataset	estimable	unit	primary_kernel	kernel_note	n_units_included	n_units_loaded	n_cells	median_unit_fate	mean_unit_fate	sd_unit_fate	se_unit_fate	mean_minus_0.5	frac_units_gt_0.5	wilcoxon_p_vs_0.5	mean_fate_connectivity_units	mean_within_unit_cr	n_within_unit	mean_within_contact	contact_absorb_intermediate	contact_absorb_at2	gpcca_mean_fate_nonmember	airway_removed_frac	airway_filter_relaxed	airway_frac_in_barrier	mean_cldn4_barrier	mean_cldn4_cycle	mean_barrier_score_barrier	mean_barrier_score_rest	n_barrier	n_cycle	n_at2	n_intermediate	orientation_ok	dpt_at2	dpt_barrier	dpt_cycle
GSE123902	True	donor	connectivity	barrier terminal is not downstream of the AT2-like root	13	13	3090	0.39907076280006437	0.476675704297452	0.22998694564983016	0.06378690194060095	-0.023324295702548015	0.46153846153846156	0.786865234375	0.476675704297452	0.42694350339765186	8	0.44922112510113066	0.4917567200677077	0.4963173535039866	0.6329388886021297	0.37454545454545457	False	0.0	2.190045087143432	0.01102772467682884	0.5787653982870571	0.04539600006396102	344	397	169	2180	False	0.04616719669198821	0.03161140368235444	0.18864446649348693
GSE131907	True	sample	connectivity	barrier terminal is not downstream of the AT2-like root	21	21	6533	0.6904735224036193	0.6427411955207618	0.1548480936047425	0.033790624293492375	0.1427411955207618	0.8571428571428571	0.0013742446899414062	0.6427411955207618	0.5658643927986234	16	0.5403267234256984	0.5564420363414377	0.5718369757492476	0.015718000330338922	0.355464759959142	False	0.0	2.660463777850434	0.3864811465290247	0.7219176985576636	0.27830295978016667	631	816	788	4298	False	0.016724956382614405	0.02436163224987966	0.02767182345954044
GSE205335	True	patient	connectivity	barrier terminal is not downstream of the AT2-like root	22	22	7552	0.63051733715578	0.5869267488375522	0.18938642487190796	0.040377321450718776	0.08692674883755225	0.8181818181818182	0.018956661224365234	0.5869267488375522	0.5402506797379832	21	0.5281281677156271	0.5231264031256281	0.5463124621732521	0.1783915881700647	0.34974958263772954	False	0.0	2.8934374521271837	0.2703428236114379	1.073410753420429	0.41091609345269126	779	792	630	5351	False	0.1138513371363164	0.09949829041556155	0.22588429425730172
GSE189357	True	patient	connectivity	barrier terminal is not downstream of the AT2-like root	9	9	3600	0.45193552202551135	0.4508028210136142	0.12986214274934368	0.0432873809164479	-0.049197178986385814	0.2222222222222222	0.30078125	0.4508028210136142	0.43113721841219144	8	0.44800222300278836	0.44785867113997074	0.4663116389625546	0.14730979443994707	0.34294871794871795	False	0.0	2.4844293443168084	0.0	0.6126836828740874	0.023823172767676783	410	488	164	2538	False	0.07047367684909416	0.08908255933301251	0.19926183421897595
