accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	3555.6666666666665	3505.6666666666665	3472.3739249755613	0.18431362770296525	2.3191432729585477	0.02038726909738489	0.05650257449352909	0.03988813519053566	False	SIG_SMALL_FC				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	1462.0	1630.3333333333333	1512.3973077450844	-0.0021613529951475946	-0.02576536332726792	0.979444488732405	0.9884637085464658	0.979444488732405	False	NS				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	27905.0	22840.333333333332	25210.18472007349	0.4482008599655547	5.498211296519462	3.8366304258336365e-08	3.8266578209994446e-07	1.918315212916818e-07	False	SIG_SMALL_FC				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	668.6666666666666	981.0	795.5761947151241	-0.3945774644570562	-3.4788914308324626	0.0005034925255885565	0.0022119260151514534	0.0011328581825742522	False	SIG_SMALL_FC				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	1.3333333333333333	7.0	3.8580212183677234	-2.0840230852066934	-1.7488667134516556	0.08031406157990635	0.17435401126403144	0.12047109236985953	False	NS				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	1.0	3.3333333333333335	2.080279270726131	-1.4665843429140342	-1.0177486351292533	0.30879742785005304	0.48084517019847817	0.37556443927709154	False	NS				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.6666666666666666	5.333333333333333	2.6246628428638523	-2.5911440104680645	-1.6185002933937032	0.10555482364745791	0.21546476772799017	0.1484364707542377	False	NS				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	625.0	657.0	633.591305249933	0.07209397643449718	0.6370969864502958	0.5240616713849757	0.6856234564732672	0.5751896393249734	False	NS				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	1072.6666666666667	4123.666666666667	2457.955344745166	-1.784245932716781	-18.613255636720808	2.5089849247862775e-77	1.2445177174482567e-74	3.763477387179416e-76	False	DOWN				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	3135.3333333333335	14085.333333333334	8168.644645896989	-2.029175741675993	-21.370637876561396	2.506846912554212e-101	2.3173520754825002e-98	5.640405553246977e-100	False	DOWN				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE296527	IFNL1KO_vs_WT	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	50.0	310.3333333333333	166.07452895422188	-2.4483524362739617	-10.159818959475494	2.9963230413261574e-24	1.687983980372578e-22	2.247242280994618e-23	False	DOWN				IFNL1 KO is new. WT_high columns are the same three libraries as GSE279172 WT high, not an independent cohort.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	0.3333333333333333	0.6666666666666666		-0.4854268271702417					False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	1639.0	1638.0	1623.7398140171197	0.02997319268613645	0.07940308344563703	0.9367120161525411	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	18308.0	19897.0	19016.9158356663	-0.07467779480108704	-0.2442424050635918	0.8070430868305206	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	5826.0	5788.666666666667	5777.44649826486	0.05008121346404577	0.138752625987169	0.8896456307429266	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	16142.333333333334	16870.666666666668	16430.355798516393	-0.02071890727788224	-0.05826469053231631	0.9535377925872347	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	2134.0	2028.0	2043.0820784350997	0.0811192122460712	0.4741695614429836	0.6353789973042081	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	1763.6666666666667	1439.0	1587.8272591383102	0.3231912500348415	1.073021847474354	0.28326131382398034	0.9999297066692288	0.8756700740981134	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	9426.666666666666	9352.666666666666	9327.745717347492	0.04930719243271265	0.16858424271127592	0.8661236756472168	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	653.6666666666666	623.0	622.8979410104185	0.062331601765025425	0.3102095989277568	0.7564015714627329	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	1.6666666666666667	1.0		0.53051471669878					False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.0	0.0		0.0					True	LOW				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	136.66666666666666	129.66666666666666	131.63277927115126	0.10252621883784686	0.4664734338476779	0.6408766590373944	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	1554.6666666666667	1395.6666666666667	1462.8818021330874	0.19100226020084915	1.098908130105566	0.2718081400705198	0.9999297066692288	0.8756700740981134	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	341.3333333333333	271.6666666666667	300.0589279713954	0.32873177126789327	1.093590580067711	0.2741345824824062	0.9999297066692288	0.8756700740981134	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	2.0	2.0	1.9694004052379996	0.010889263157855725	0.007387241648145601	0.9941058875503417	0.9999297066692288	0.996899887928395	False	NS				OE33 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	18.0	24.333333333333332	21.18356562199795	-0.46664139588918346	-0.5778151082328414	0.5633889539606305	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	3127.3333333333335	2295.6666666666665	2766.3164816455414	0.48151399269487566	1.163989710399854	0.24442818170660585	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	28423.333333333332	27074.666666666668	28169.023805413646	0.10486481778119575	0.28683252105332463	0.7742405605314301	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	7696.666666666667	7199.333333333333	7569.460913271105	0.1421868179129742	0.3578731869124244	0.720438217334002	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	22528.0	19235.333333333332	21501.96161702641	0.2535435285187859	0.5596634270789215	0.5757090328847878	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	2470.6666666666665	2298.0	2404.8463919206965	0.09746327229689744	0.29796369170021314	0.7657308754261757	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	2402.6666666666665	2060.0	2288.804169900316	0.24329812350349703	0.5710007213648961	0.5679991538577664	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	12688.0	11473.333333333334	12458.640491462762	0.15356228824153126	0.3400403041389511	0.7338261761237326	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	53.0	142.33333333333334	96.35871011894737	-1.4004800811955576	-2.1338931657388973	0.03285152705329092	0.9999773475338231	0.7458098398403418	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	2.3333333333333335	3.0	2.8533515112723973	-0.4393163919173808	-0.2932287440736261	0.7693473146375467	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	2.0	0.6666666666666666		1.0995356735509147					False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	4.333333333333333	0.0	2.264452612792845	4.6403082662220365	1.7696042925118867	0.07679308328934839	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	227.0	235.66666666666666	231.91510920745677	-0.02859262554528026	-0.09903174119268038	0.9211130681426846	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	2173.6666666666665	2741.3333333333335	2461.3537721112666	-0.30234722598600566	-0.8988774633911673	0.3687179332996282	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	973.6666666666666	1241.0	1173.3820054087726	-0.3756461588229446	-0.36587232011444887	0.7144603517912735	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	2.3333333333333335	1.6666666666666667	2.0269594659454584	0.5347201021473688	0.34835467922637176	0.7275738341674725	0.9999773475338231	0.9660454129301326	False	NS				OE33 cGAS KO: reversine vs DMSO. Tests whether the reversine shift needs cGAS.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	24.333333333333332	0.6666666666666666	12.234324694924254	5.092666585041108	3.9164005433184017	8.988087049928931e-05	0.016731823381612148	0.001797617409985786	False	UP				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	2295.6666666666665	1638.0	1967.5596628326011	0.3841942633686302	0.9396624331412783	0.34739074056703245	0.9996011108272418	0.6634698396480215	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	27074.666666666668	19897.0	23463.0517661098	0.3375457017592041	1.0024177677368313	0.3161418643038044	0.9996011108272418	0.6634698396480215	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	7199.333333333333	5788.666666666667	6488.063183501302	0.20335197377449246	0.5602173851675427	0.5753311701323301	0.9996011108272418	0.8292733459521354	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	19235.333333333332	16870.666666666668	18255.20548756063	0.10693825556332383	0.26753879693848837	0.7890543467975364	0.9996011108272418	0.901768113973338	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	2298.0	2028.0	2177.487534472831	0.0860859553820906	0.28507854127720206	0.7755839697964029	0.9996011108272418	0.901768113973338	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	2060.0	1439.0	1761.1155002392425	0.43202891397653875	1.1992433047535558	0.2304333532114644	0.9996011108272418	0.572163251076469	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	11473.333333333334	9352.666666666666	10563.477311229666	0.22457092135950107	0.5774900162903427	0.5636084810075237	0.9996011108272418	0.8292733459521354	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	142.33333333333334	623.0	391.8678515725073	-2.265886123487404	-2.5498595474910877	0.010776632484502047	0.36697500131168154	0.06158075705429742	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	3.0	1.0	2.1172605774007462	1.5848749545318999	0.9378496804043843	0.3483216658152113	0.9996011108272418	0.6634698396480215	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	0.6666666666666666	0.0		1.2223924213364477					True	LOW				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	0.0	0.0		0.0					True	LOW				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	235.66666666666666	129.66666666666666	180.56914217100112	0.7408352443672036	2.742472169645905	0.006097861697372609	0.26128791528844164	0.0435727467277933	False	UP				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	2741.3333333333335	1395.6666666666667	2038.3298238217349	0.8514514746201443	3.0202598120756723	0.002525579354261592	0.16658880512322324	0.025255793542615916	False	UP				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	1241.0	271.6666666666667	781.054458172554	2.1757299658317018	2.4098261428302408	0.015960123972642428	0.44491833117745627	0.07980061986321213	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_DMSO	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	1.6666666666666667	2.0	1.8417035911407478	-0.3941463906500045	-0.24663456919533328	0.8051910484710174	0.9996011108272418	0.901768113973338	False	NS				OE33 cGAS KO vs Cas9 in DMSO.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	18.0	0.3333333333333333	8.573528400337596	5.485560751100593	3.4123981137271144	0.0006439399372442192	0.02646193779429859	0.008023771006581294	False	UP				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	3127.3333333333335	1639.0	2364.4531423999606	0.8472844043489176	2.299495089085893	0.02147684191918141	0.2580840722760059	0.10022526228951326	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	28423.333333333332	18308.0	23301.87474454124	0.5286856407720918	1.6226857342204166	0.10465660251446104	0.5561750876482787	0.3381213312005664	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	7696.666666666667	5826.0	6769.828558372189	0.30719725288369104	0.8074386136382016	0.419413827861134	0.8849580052231474	0.6775146450064472	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	22528.0	16142.333333333334	19424.32312151526	0.3926087658512531	0.9965352197436518	0.3189901634214496	0.8209278016198847	0.6324728786568691	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	2470.6666666666665	2134.0	2254.3482711963156	0.11450720341193134	0.5416258736183662	0.5880762640154337	0.9455336770260051	0.7194154019353965	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	2402.6666666666665	1763.6666666666667	2078.6736609592554	0.3639905968727577	1.0105788867463332	0.31221802520980013	0.8165691169168631	0.6324728786568691	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CDH1	tight_junction	12688.0	9426.666666666666	11071.73009339078	0.34034978477524025	0.9623887286136853	0.33585437339904156	0.8355830237866239	0.6324728786568691	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CGAS	sensor	53.0	653.6666666666666	352.69446314799694	-3.7156251235165056	-14.302340102156597	2.115737175187996e-46	1.8102247270908492e-42	8.886096135789583e-45	False	DOWN				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	STING1	sensor									True	ABSENT				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL1	ifnl	2.3333333333333335	1.6666666666666667	1.8269966490585536	0.6114632936808979	0.32083736238074884	0.7483336438578642	0.9735899352810361	0.7857503260507575	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL2	ifnl	2.0	0.0		2.321928094887362					False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNL3	ifnl	4.333333333333333	0.0	2.1337175709197376	4.467555856065603	1.7420241901030922	0.08150421152270129	0.49668805825372664	0.28526474032945454	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	IFNLR1	ifnl	227.0	136.66666666666666	178.428148439728	0.621757704495249	2.4915330602126007	0.012719312930227185	0.1924724284851089	0.06677639288369272	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	ISG15	isg_control	2173.6666666666665	1554.6666666666667	1842.6388854140387	0.3703998305088473	1.4581215962076866	0.14480702966869255	0.6310181571675025	0.40545968307233915	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	MX1	isg_control	973.6666666666666	341.3333333333333	653.4890379926171	1.4837670700859176	3.3654573978658493	0.0007641686672934565	0.029923236235070084	0.008023771006581294	False	UP				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	OE33_cGASKO_vs_Cas9_reversine	human	bulk_library	3	3	pydeseq2_wald	CXCL10	isg_control	2.3333333333333335	2.0	2.1471441584112805	0.13685522114665005	0.09311357310311784	0.9258133345072158	0.9933596259088207	0.9483941475439772	False	NS				OE33 cGAS KO vs Cas9 under reversine.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN2	claudin	1.3333333333333333	0.0		1.874469117916141					False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN3	claudin	128.33333333333334	111.66666666666667	120.85880362534321	0.5331313324646444	1.141044373242166	0.2538514579509026	0.9767742639546017	0.6651993834415839	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN4	claudin	84.0	86.33333333333333	84.29615677465061	0.24085196085808158	0.6994378188958045	0.4842784600397819	0.9767742639546017	0.8247444346612248	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	CLDN7	claudin	480.3333333333333	422.3333333333333	464.0518883400493	0.42061937991620835	0.749644258808924	0.45346898731145513	0.9767742639546017	0.8244890678390092	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TACSTD2	surface	607.6666666666666	548.3333333333334	583.7995732483884	0.4258573419274875	1.179466668784181	0.23821240147960476	0.9767742639546017	0.6651993834415839	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	TJP1	tight_junction	709.6666666666666	931.6666666666666	785.7438018539809	-0.12180380962539117	-0.397915807207651	0.6906922476747711	0.9781169222000807	0.8695279276682782	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
GSE315942	SKGT4_Cas9_reversine_vs_DMSO	human	bulk_library	3	3	pydeseq2_wald	OCLN	tight_junction	60.666666666666664	51.333333333333336	55.60403995798182	0.4851367941661433	1.5007078627823187	0.1334311384933353	0.9767742639546017	0.6651993834415839	False	NS				SK-GT-4 Cas9: reversine (MPS1 inhibitor, micronuclei/CIN) vs DMSO.
