nhood	n_samples_present	n_cells	spearman_rho	p	testable	BH_FDR	SpatialFDR
304	2	31			False		
305	1	31			False		
306	7	31	-0.14285714285714288	0.7599453002180927	True	0.9350723596258934	0.935864878998267
307	1	31			False		
308	1	31			False		
309	1	31			False		
310	1	31			False		
311	1	31			False		
312	1	31			False		
313	1	31			False		
314	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
315	7	31	0.5357142857142858	0.21521745567801298	True	0.7435552096169782	0.7562221770949795
316	2	31			False		
317	4	31			False		
318	1	31			False		
319	3	31			False		
320	1	31			False		
321	1	31			False		
322	3	31			False		
323	7	31	0.3571428571428572	0.431611352038328	True	0.8668785215648666	0.8656679144447362
324	1	31			False		
325	1	31			False		
326	1	31			False		
327	7	31	0.7857142857142859	0.03623846267982715	True	0.48179898726407755	0.48308958366454857
328	1	31			False		
329	7	31	0.03571428571428572	0.9394082054712856	True	0.9845048977130059	0.9845357607221918
330	1	31			False		
331	1	31			False		
332	2	31			False		
333	1	31			False		
334	1	31			False		
335	4	31			False		
336	1	31			False		
337	2	31			False		
338	4	31			False		
339	1	31			False		
340	1	31			False		
341	2	31			False		
342	1	31			False		
343	1	31			False		
344	1	31			False		
345	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
346	2	31			False		
347	7	31	0.5714285714285715	0.18020198891152767	True	0.7269038432178028	0.7358549180546268
348	3	31			False		
349	8	31	0.8095238095238096	0.014902667686230072	True	0.4389587064398788	0.45312206444292386
350	7	31	0.39285714285714296	0.3833168704269727	True	0.8356884790826783	0.8339400942598598
351	4	31			False		
352	4	31			False		
353	10	31	0.43030303030303024	0.21449233253280775	True	0.7435552096169782	0.7562221770949795
354	3	31			False		
355	4	31			False		
356	7	31	0.03571428571428572	0.9394082054712856	True	0.9845048977130059	0.9845357607221918
357	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
358	6	31	0.7714285714285715	0.07239650145772594	True	0.6132819017716977	0.6115753715137424
359	3	31			False		
360	2	31			False		
361	7	31	0.25	0.5887244480896832	True	0.8668785215648666	0.8656679144447362
362	8	31	0.7380952380952381	0.03655276105286081	True	0.48179898726407755	0.48308958366454857
363	10	31	0.5515151515151515	0.09840117666963498	True	0.6894854290306043	0.6886277719358238
364	10	31	0.6	0.06668799999999998	True	0.6132819017716977	0.6115753715137424
365	7	31	0.42857142857142866	0.3373683110858243	True	0.8256152279628088	0.8339400942598598
366	9	31	0.6166666666666666	0.07692880993776312	True	0.6454693481444697	0.6435585225953919
367	2	31			False		
368	3	31			False		
369	2	31			False		
370	2	31			False		
371	4	31			False		
372	3	31			False		
373	3	31			False		
374	3	31			False		
375	2	31			False		
376	3	31			False		
377	3	31			False		
378	2	31			False		
379	1	31			False		
380	3	31			False		
381	2	31			False		
382	2	31			False		
383	3	31			False		
384	3	31			False		
385	3	31			False		
386	3	31			False		
387	2	31			False		
388	3	31			False		
389	2	31			False		
390	2	31			False		
391	3	31			False		
392	4	31			False		
393	2	31			False		
394	2	31			False		
395	3	31			False		
396	2	31			False		
397	2	31			False		
398	3	31			False		
399	2	31			False		
400	2	31			False		
401	3	31			False		
402	3	31			False		
403	3	31			False		
404	2	31			False		
405	3	31			False		
406	2	31			False		
407	2	31			False		
408	1	31			False		
409	1	31			False		
410	3	31			False		
411	2	31			False		
412	2	31			False		
413	3	31			False		
414	1	31			False		
415	3	31			False		
416	2	31			False		
417	4	31			False		
418	3	31			False		
419	1	31			False		
420	2	31			False		
421	3	31			False		
422	5	31	-0.39999999999999997	0.5046315754686912	True	0.8668785215648666	0.8656679144447362
423	3	31			False		
424	2	31			False		
425	2	31			False		
426	2	31			False		
427	1	31			False		
428	2	31			False		
429	2	31			False		
430	4	31			False		
431	2	31			False		
432	3	31			False		
433	3	31			False		
434	2	31			False		
435	3	31			False		
436	3	31			False		
437	2	31			False		
438	2	31			False		
439	3	31			False		
440	2	31			False		
441	2	31			False		
442	3	31			False		
443	4	31			False		
444	5	31	-0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
445	7	31	-0.5	0.2531699951003227	True	0.7749672981459638	0.7865687939163453
446	2	31			False		
447	2	31			False		
448	1	31			False		
449	2	31			False		
450	2	31			False		
451	1	31			False		
452	4	31			False		
453	3	31			False		
454	3	31			False		
455	5	31	0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
456	1	31			False		
457	1	31			False		
458	1	31			False		
459	2	31			False		
460	3	31			False		
461	3	31			False		
462	6	31	0.8285714285714287	0.04156268221574335	True	0.48179898726407755	0.48308958366454857
463	4	31			False		
464	2	31			False		
465	3	31			False		
466	3	31			False		
467	2	31			False		
468	2	31			False		
469	3	31			False		
470	3	31			False		
471	3	31			False		
472	2	31			False		
473	2	31			False		
474	4	31			False		
475	2	31			False		
476	4	31			False		
477	3	31			False		
478	5	31	-0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
479	3	31			False		
480	3	31			False		
481	3	31			False		
482	3	31			False		
483	3	31			False		
484	4	31			False		
485	2	31			False		
486	2	31			False		
487	6	31	-0.6571428571428573	0.1561749271137024	True	0.7269038432178028	0.7358549180546268
488	1	31			False		
489	3	31			False		
490	1	31			False		
491	2	31			False		
492	2	31			False		
493	1	31			False		
494	1	31			False		
495	2	31			False		
496	3	31			False		
497	3	31			False		
498	2	31			False		
499	2	31			False		
500	2	31			False		
501	3	31			False		
502	2	31			False		
503	4	31			False		
504	3	31			False		
505	3	31			False		
506	2	31			False		
507	3	31			False		
508	1	31			False		
509	1	31			False		
510	4	31			False		
511	2	31			False		
512	4	31			False		
513	5	31	-0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
514	1	31			False		
515	2	31			False		
516	2	31			False		
517	2	31			False		
518	2	31			False		
519	1	31			False		
520	5	31	0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
521	3	31			False		
522	3	31			False		
523	3	31			False		
524	2	31			False		
525	3	31			False		
526	4	31			False		
527	2	31			False		
528	3	31			False		
529	4	31			False		
530	1	31			False		
531	4	31			False		
532	3	31			False		
533	3	31			False		
534	3	31			False		
535	3	31			False		
536	2	31			False		
537	1	31			False		
538	2	31			False		
539	2	31			False		
540	3	31			False		
541	2	31			False		
542	1	31			False		
543	2	31			False		
544	1	31			False		
545	2	31			False		
546	3	31			False		
547	4	31			False		
548	3	31			False		
549	2	31			False		
550	1	31			False		
551	2	31			False		
552	2	31			False		
553	3	31			False		
554	3	31			False		
555	1	31			False		
556	4	31			False		
557	3	31			False		
558	3	31			False		
559	7	31	0.5	0.2531699951003227	True	0.7749672981459638	0.7865687939163453
560	4	31			False		
561	3	31			False		
562	2	31			False		
563	2	31			False		
564	3	31			False		
565	4	31			False		
566	3	31			False		
567	2	31			False		
568	3	31			False		
569	2	31			False		
570	3	31			False		
571	2	31			False		
572	4	31			False		
573	3	31			False		
574	3	31			False		
575	3	31			False		
576	1	31			False		
577	2	31			False		
578	4	31			False		
579	4	31			False		
580	5	31	-0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
581	3	31			False		
582	2	31			False		
583	4	31			False		
584	3	31			False		
585	4	31			False		
586	3	31			False		
587	3	31			False		
588	6	31	0.2	0.7040000000000001	True	0.933560182709514	0.9336372586175995
589	1	31			False		
590	3	31			False		
591	8	31	0.4285714285714286	0.2894032248467901	True	0.7749672981459638	0.7865687939163453
592	1	31			False		
593	6	31	0.14285714285714288	0.7871720116618076	True	0.9361392150827743	0.9374282607474242
594	3	31			False		
595	3	31			False		
596	3	31			False		
597	5	31	-0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
598	2	31			False		
599	6	31	-0.5428571428571429	0.26570262390670546	True	0.7749672981459638	0.7865687939163453
600	3	31			False		
601	3	31			False		
602	3	31			False		
603	3	31			False		
604	4	31			False		
605	3	31			False		
606	3	31			False		
607	4	31			False		
608	3	31			False		
609	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
610	4	31			False		
611	2	31			False		
612	4	31			False		
613	2	31			False		
614	4	31			False		
615	2	31			False		
616	2	31			False		
617	6	31	-0.4285714285714286	0.3965014577259473	True	0.8356884790826783	0.8339400942598598
618	6	31	0.48571428571428577	0.3287230320699708	True	0.8180931956317634	0.8303488547484117
619	2	31			False		
620	6	31	0.2571428571428572	0.6227871720116619	True	0.8668785215648666	0.8656679144447362
621	3	31			False		
622	3	31			False		
623	1	31			False		
624	4	31			False		
625	8	31	0.880952380952381	0.0038503204637324005	True	0.21164548104956205	0.21845429707535405
626	4	31			False		
627	4	31			False		
628	2	31			False		
629	4	31			False		
630	4	31			False		
631	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
632	4	31			False		
633	3	31			False		
634	5	31	0.8999999999999998	0.03738607346849874	True	0.48179898726407755	0.48308958366454857
635	3	31			False		
636	5	31	-0.09999999999999999	0.8728885715695384	True	0.9361392150827743	0.9374282607474242
637	4	31			False		
638	2	31			False		
639	4	31			False		
640	2	31			False		
641	5	31	0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
642	6	31	0.028571428571428574	0.9571545189504373	True	0.9845048977130059	0.9845357607221918
643	3	31			False		
644	3	31			False		
645	3	31			False		
646	2	31			False		
647	7	31	0.6071428571428572	0.14823116148116164	True	0.7269038432178028	0.7358549180546268
648	5	31	0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
649	3	31			False		
650	2	31			False		
651	3	31			False		
652	5	31	0.39999999999999997	0.5046315754686912	True	0.8668785215648666	0.8656679144447362
653	1	31			False		
654	1	31			False		
655	2	31			False		
656	2	31			False		
657	2	31			False		
658	3	31			False		
659	2	31			False		
660	3	31			False		
661	4	31			False		
662	3	31			False		
663	4	31			False		
664	3	31			False		
665	1	31			False		
666	4	31			False		
667	3	31			False		
668	5	31	0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
669	1	31			False		
670	1	31			False		
671	3	31			False		
672	1	31			False		
673	4	31			False		
674	6	31	0.6	0.208	True	0.7359357429718875	0.7499832391051507
675	4	31			False		
676	1	31			False		
677	3	31			False		
678	3	31			False		
679	2	31			False		
680	4	31			False		
681	2	31			False		
682	3	31			False		
683	2	31			False		
684	4	31			False		
685	3	31			False		
686	1	31			False		
687	2	31			False		
688	2	31			False		
689	4	31			False		
690	4	31			False		
691	4	31			False		
692	2	31			False		
693	3	31			False		
694	2	31			False		
695	3	31			False		
696	2	31			False		
697	4	31			False		
698	3	31			False		
699	4	31			False		
700	2	31			False		
701	2	31			False		
702	3	31			False		
703	4	31			False		
704	2	31			False		
705	2	31			False		
706	4	31			False		
707	5	31	-0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
708	4	31			False		
709	2	31			False		
710	3	31			False		
711	2	31			False		
712	4	31			False		
713	2	31			False		
714	3	31			False		
715	3	31			False		
716	1	31			False		
717	2	31			False		
718	4	31			False		
719	6	31	0.2	0.7040000000000001	True	0.933560182709514	0.9336372586175995
720	4	31			False		
721	4	31			False		
722	1	31			False		
723	3	31			False		
724	3	31			False		
725	1	31			False		
726	4	31			False		
727	4	31			False		
728	3	31			False		
729	4	31			False		
730	1	31			False		
731	3	31			False		
732	2	31			False		
733	3	31			False		
734	3	31			False		
735	2	31			False		
736	2	31			False		
737	5	31	-0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
738	3	31			False		
739	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
740	3	31			False		
741	1	31			False		
742	3	31			False		
743	3	31			False		
744	5	31	-0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
745	2	31			False		
746	2	31			False		
747	2	31			False		
748	1	31			False		
749	4	31			False		
750	4	31			False		
751	3	31			False		
752	2	31			False		
753	4	31			False		
754	2	31			False		
755	3	31			False		
756	1	31			False		
757	4	31			False		
758	3	31			False		
759	4	31			False		
760	3	31			False		
761	2	31			False		
762	5	31	-0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
763	3	31			False		
764	5	31	-0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
765	1	31			False		
766	4	31			False		
767	4	31			False		
768	4	31			False		
769	5	31	0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
770	4	31			False		
771	5	31	-0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
772	4	31			False		
773	4	31			False		
774	4	31			False		
775	1	31			False		
776	3	31			False		
777	4	31			False		
778	2	31			False		
779	3	31			False		
780	4	31			False		
781	3	31			False		
782	4	31			False		
783	3	31			False		
784	4	31			False		
785	4	31			False		
786	3	31			False		
787	3	31			False		
788	3	31			False		
789	3	31			False		
790	5	31	0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
791	4	31			False		
792	3	31			False		
793	9	31	0.41666666666666663	0.26458604674749636	True	0.7749672981459638	0.7865687939163453
794	3	31			False		
795	1	31			False		
796	4	31			False		
797	5	31	-0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
798	4	31			False		
799	1	31			False		
800	3	31			False		
801	3	31			False		
802	1	31			False		
803	2	31			False		
804	4	31			False		
805	5	31	0.7999999999999999	0.10408803866182788	True	0.6894854290306043	0.6886277719358238
806	4	31			False		
807	2	31			False		
808	2	31			False		
809	2	31			False		
810	3	31			False		
811	5	31	-0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
812	2	31			False		
813	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
814	4	31			False		
815	2	31			False		
816	1	31			False		
817	3	31			False		
818	1	31			False		
819	2	31			False		
820	3	31			False		
821	4	31			False		
822	4	31			False		
823	4	31			False		
824	2	31			False		
825	2	31			False		
826	4	31			False		
827	4	31			False		
828	3	31			False		
829	2	31			False		
830	3	31			False		
831	5	31	0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
832	5	31	0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
833	2	31			False		
834	2	31			False		
835	4	31			False		
836	3	31			False		
837	1	31			False		
838	4	31			False		
839	5	31	0.0	1.0	True	1.0	0.9999999999999998
840	3	31			False		
841	2	31			False		
842	3	31			False		
843	5	31	-0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
844	3	31			False		
845	4	31			False		
846	3	31			False		
847	3	31			False		
848	4	31			False		
849	2	31			False		
850	4	31			False		
851	3	31			False		
852	4	31			False		
853	3	31			False		
854	4	31			False		
855	2	31			False		
856	2	31			False		
857	2	31			False		
858	3	31			False		
859	2	31			False		
860	3	31			False		
861	3	31			False		
862	5	31	0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
863	2	31			False		
864	3	31			False		
865	4	31			False		
866	4	31			False		
867	4	31			False		
868	3	31			False		
869	5	31	0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
870	4	31			False		
871	2	31			False		
872	3	31			False		
873	2	31			False		
874	4	31			False		
875	3	31			False		
876	2	31			False		
877	4	31			False		
878	2	31			False		
879	4	31			False		
880	2	31			False		
881	4	31			False		
882	5	31	0.09999999999999999	0.8728885715695384	True	0.9361392150827743	0.9374282607474242
883	4	31			False		
884	4	31			False		
885	5	31	0.49999999999999994	0.3910022189557703	True	0.8356884790826783	0.8339400942598598
886	4	31			False		
887	2	31			False		
888	3	31			False		
889	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
890	3	31			False		
891	4	31			False		
892	3	31			False		
893	3	31			False		
894	3	31			False		
895	4	31			False		
896	2	31			False		
897	3	31			False		
898	4	31			False		
899	1	31			False		
900	4	31			False		
901	3	31			False		
902	5	31	0.3	0.623837664781073	True	0.8668785215648666	0.8656679144447362
903	2	31			False		
904	4	31			False		
905	2	31			False		
906	3	31			False		
907	2	31			False		
908	4	31			False		
909	4	31			False		
910	3	31			False		
911	3	31			False		
912	3	31			False		
913	3	31			False		
914	2	31			False		
915	5	31	-0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
916	3	31			False		
917	3	31			False		
918	4	31			False		
919	4	31			False		
920	4	31			False		
921	4	31			False		
922	2	31			False		
923	2	31			False		
924	1	31			False		
925	3	31			False		
926	4	31			False		
927	4	31			False		
928	3	31			False		
929	1	31			False		
930	3	31			False		
931	2	31			False		
932	4	31			False		
933	3	31			False		
934	2	31			False		
935	3	31			False		
936	1	31			False		
937	3	31			False		
938	3	31			False		
939	5	31	0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
940	3	31			False		
941	2	31			False		
942	3	31			False		
943	1	31			False		
944	1	31			False		
945	1	31			False		
946	1	31			False		
947	1	31			False		
948	1	31			False		
949	1	31			False		
950	1	31			False		
951	1	31			False		
952	1	31			False		
953	1	31			False		
954	1	31			False		
955	1	31			False		
956	1	31			False		
957	1	31			False		
958	1	31			False		
959	1	31			False		
960	1	31			False		
961	1	31			False		
962	5	31	-0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
963	1	31			False		
964	5	31	-0.09999999999999999	0.8728885715695384	True	0.9361392150827743	0.9374282607474242
965	1	31			False		
966	1	31			False		
967	1	31			False		
968	1	31			False		
969	1	31			False		
970	1	31			False		
971	1	31			False		
972	1	31			False		
973	1	31			False		
974	1	31			False		
975	1	31			False		
976	1	31			False		
977	1	31			False		
978	1	31			False		
979	1	31			False		
980	1	31			False		
981	1	31			False		
982	1	31			False		
983	1	31			False		
984	1	31			False		
985	1	31			False		
986	1	31			False		
987	1	31			False		
988	1	31			False		
989	1	31			False		
990	1	31			False		
991	1	31			False		
992	1	31			False		
993	1	31			False		
994	1	31			False		
995	1	31			False		
996	1	31			False		
997	1	31			False		
998	2	31			False		
999	1	31			False		
1000	5	31	-0.7999999999999999	0.10408803866182788	True	0.6894854290306043	0.6886277719358238
1001	2	31			False		
1002	1	31			False		
1003	1	31			False		
1004	1	31			False		
1005	1	31			False		
1006	1	31			False		
1007	1	31			False		
1008	1	31			False		
1009	1	31			False		
1010	1	31			False		
1011	1	31			False		
1012	1	31			False		
1013	1	31			False		
1014	1	31			False		
1015	1	31			False		
1016	1	31			False		
1017	1	31			False		
1018	1	31			False		
1019	1	31			False		
1020	1	31			False		
1021	1	31			False		
1022	1	31			False		
1023	1	31			False		
1024	1	31			False		
1025	1	31			False		
1026	1	31			False		
1027	1	31			False		
1028	1	31			False		
1029	1	31			False		
1030	1	31			False		
1031	1	31			False		
1032	1	31			False		
1033	1	31			False		
1034	1	31			False		
1035	1	31			False		
1036	1	31			False		
1037	1	31			False		
1038	1	31			False		
1039	1	31			False		
1040	5	31	-0.7	0.1881204043741873	True	0.7269038432178028	0.7358549180546268
1041	4	31			False		
1042	1	31			False		
1043	1	31			False		
1044	1	31			False		
1045	1	31			False		
1046	1	31			False		
1047	1	31			False		
1048	1	31			False		
1049	1	31			False		
1050	1	31			False		
1051	1	31			False		
1052	2	31			False		
1053	1	31			False		
1054	1	31			False		
1055	1	31			False		
1056	1	31			False		
1057	3	31			False		
1058	1	31			False		
1059	1	31			False		
1060	1	31			False		
1061	2	31			False		
1062	1	31			False		
1063	1	31			False		
1064	1	31			False		
1065	1	31			False		
1066	1	31			False		
1067	1	31			False		
1068	1	31			False		
1069	1	31			False		
1070	1	31			False		
1071	1	31			False		
1072	3	31			False		
1073	5	31	-0.6	0.28475697986529386	True	0.7749672981459638	0.7865687939163453
1074	1	31			False		
1075	1	31			False		
1076	1	31			False		
1077	1	31			False		
1078	1	31			False		
1079	6	31	-0.2571428571428572	0.6227871720116619	True	0.8668785215648666	0.8656679144447362
1080	1	31			False		
1081	1	31			False		
1082	1	31			False		
1083	1	31			False		
1084	1	31			False		
1085	1	31			False		
1086	1	31			False		
1087	1	31			False		
1088	1	31			False		
1089	1	31			False		
1090	1	31			False		
1091	1	31			False		
1092	1	31			False		
1093	1	31			False		
1094	6	31	-0.8857142857142858	0.01884548104956266	True	0.4487261839098568	0.462837236515213
1095	2	31			False		
1096	2	31			False		
1097	1	31			False		
1098	2	31			False		
1099	1	31			False		
1100	1	31			False		
1101	2	31			False		
1102	1	31			False		
1103	1	31			False		
1104	1	31			False		
1105	2	31			False		
1106	2	31			False		
1107	1	31			False		
1108	1	31			False		
1109	1	31			False		
1110	1	31			False		
1111	1	31			False		
1112	1	31			False		
1113	1	31			False		
1114	1	31			False		
1115	1	31			False		
1116	1	31			False		
1117	1	31			False		
1118	4	31			False		
1119	1	31			False		
1120	1	31			False		
1121	1	31			False		
1122	2	31			False		
1123	2	31			False		
1124	1	31			False		
1125	1	31			False		
1126	1	31			False		
1127	1	31			False		
1128	7	31	0.0	1.0	True	1.0	0.9999999999999998
1129	1	31			False		
1130	1	31			False		
1131	1	31			False		
1132	1	31			False		
1133	1	31			False		
1134	2	31			False		
1135	1	31			False		
1136	1	31			False		
1137	1	31			False		
1138	1	31			False		
1139	3	31			False		
1140	1	31			False		
1141	1	31			False		
1142	1	31			False		
1143	1	31			False		
1144	2	31			False		
1145	3	31			False		
1146	4	31			False		
1147	1	31			False		
1148	1	31			False		
