nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_hl	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
0	31	0	31	0.0	1.0	1.1369798183441162	1.1369798183441162	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
1	31	0	31	0.0	1.0	1.1178003549575806	1.1178003549575806	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
2	31	0	10	0.0	0.3225806451612903	2.135775089263916	1.8075883388519287	Epithelial	2	1	1	31	0.00028706334201122517	1.607200257152041e-05				False					False		
3	31	0	23	0.0	0.7419354838709677	0.962235152721405	1.1021666526794434	Epithelial	8	6	2	31	0.00023850280631977132	0.00010110686153792258	-1.2380431390402986	-1.1185748665497846	0.271322624060897	True	0.7971745069331668	0.8251105914064104	0.523809523809524	0.1827207505397148	True	0.7269038432178028	0.7358549180546268
4	31	0	31	0.0	1.0	1.337815523147583	1.337815523147583	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
5	31	0	31	0.0	1.0	1.3024417161941528	1.3024417161941528	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
6	31	0	22	0.0	0.7096774193548387	1.6770784854888916	1.502692461013794	Epithelial	6	4	2	31	0.000412052977999622	7.1493896123041e-05	-2.526771090706255	-1.2210508979091939	0.23657909977987115	True	0.7971745069331668	0.8251105914064104	-0.08571428571428573	0.8717434402332361	True	0.9361392150827743	0.9374282607474242
7	31	0	31	0.0	1.0	1.2803868055343628	1.2803868055343628	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
8	31	0	31	0.0	1.0	1.1164742708206177	1.1164742708206177	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
9	31	0	31	0.0	1.0	1.341874361038208	1.341874361038208	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
10	31	0	31	0.0	1.0	1.1223206520080566	1.1223206520080566	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
11	31	0	31	0.0	1.0	0.9282910227775574	0.9282910227775574	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
12	31	0	31	0.0	1.0	0.9276434183120728	0.9276434183120728	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
13	31	0	29	0.0	0.9354838709677419	1.4543180465698242	1.4128280878067017	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
14	31	0	31	0.0	1.0	1.5767585039138794	1.5767585039138794	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
15	31	0	31	0.0	1.0	1.3862074613571167	1.3862074613571167	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
16	31	0	25	0.0	0.8064516129032258	1.594692349433899	1.583342432975769	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
17	31	0	30	0.0	0.967741935483871	0.4975244998931885	0.5141086578369141	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
18	31	0	29	0.0	0.9354838709677419	1.2994357347488403	1.2695930004119873	Epithelial	2	2	0	31	0.0003452841151830929	0.0				False					False		
19	31	0	30	0.0	0.967741935483871	1.4459865093231201	1.4514473676681519	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
20	31	1	10	0.03225806451612903	0.3225806451612903	1.868708848953247	1.7913833856582642	Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
21	31	0	30	0.0	0.967741935483871	1.028928518295288	1.0411391258239746	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
22	31	0	29	0.0	0.9354838709677419	1.4523084163665771	1.4489054679870605	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
23	31	0	24	0.0	0.7741935483870968	1.4243944883346558	1.3827838897705078	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
24	31	0	31	0.0	1.0	1.2528585195541382	1.2528585195541382	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
25	31	0	30	0.0	0.967741935483871	1.0981191396713257	1.0843530893325806	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
26	31	0	30	0.0	0.967741935483871	1.3892375230789185	1.4355453252792358	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
27	31	0	31	0.0	1.0	1.1068556308746338	1.1068556308746338	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
28	31	0	30	0.0	0.967741935483871	0.5631139874458313	0.5818844437599182	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
29	31	0	31	0.0	1.0	1.1944928169250488	1.1944928169250488	Epithelial	3	3	0	31	0.00037206800380191416	0.0				False					False		
30	31	0	31	0.0	1.0	0.8581528067588806	0.8581528067588806	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
31	31	0	31	0.0	1.0	0.891755223274231	0.891755223274231	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
32	31	0	29	0.0	0.9354838709677419	1.3407689332962036	1.2914481163024902	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
33	31	0	0	0.0	0.0	0.08682044595479965		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
34	31	0	0	0.0	0.0	0.09451998770236969		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
35	31	0	31	0.0	1.0	1.2256762981414795	1.2256762981414795	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
36	31	0	25	0.0	0.8064516129032258	1.5904732942581177	1.5793991088867188	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
37	31	0	27	0.0	0.8709677419354839	1.598254680633545	1.569898009300232	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
38	31	0	31	0.0	1.0	0.9884846806526184	0.9884846806526184	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
39	31	0	29	0.0	0.9354838709677419	1.0707117319107056	1.0394320487976074	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
40	31	0	31	0.0	1.0	0.8844662308692932	0.8844662308692932	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
41	31	3	20	0.0967741935483871	0.6451612903225806	1.689561367034912	1.6352869272232056	Epithelial	4	3	1	31	0.0002619753116598297	4.8216007714561236e-05				False					False		
42	31	0	31	0.0	1.0	1.6448034048080444	1.6448034048080444	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
43	31	0	31	0.0	1.0	0.9318903684616089	0.9318903684616089	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
44	31	0	0	0.0	0.0	0.12908081710338593		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
45	31	0	0	0.0	0.0	0.09451998770236969		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
46	31	0	31	0.0	1.0	1.5047475099563599	1.5047475099563599	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
47	31	0	21	0.0	0.6774193548387096	1.6826255321502686	1.6252597570419312	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
48	31	0	30	0.0	0.967741935483871	0.5013116598129272	0.5180220007896423	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
49	31	0	29	0.0	0.9354838709677419	0.9670255184173584	0.9453340768814087	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
50	31	0	0	0.0	0.0	0.1097850576043129		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
51	31	0	18	0.0	0.5806451612903226	1.5324227809906006	1.4981287717819214	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
52	31	0	29	0.0	0.9354838709677419	1.4906255006790161	1.5263298749923706	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
53	31	0	27	0.0	0.8709677419354839	1.32321035861969	1.2708616256713867	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
54	31	0	0	0.0	0.0	0.11001964658498764		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
55	31	0	0	0.0	0.0	0.05178903043270111		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
56	31	0	24	0.0	0.7741935483870968	1.526772379875183	1.5931237936019897	Epithelial	12	8	4	31	0.0003993462748784209	0.00037206972804229425	-0.10206459169087623	-0.08462393980737866	0.9330554171465023	True	0.9879410299198259	0.9905784463320176	0.2377622377622378	0.45680085263992326	True	0.8668785215648666	0.8656679144447362
57	31	0	24	0.0	0.7741935483870968	1.033280372619629	1.1333247423171997	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
58	31	0	17	0.0	0.5483870967741935	1.880874514579773	2.022487163543701	Epithelial	3	2	1	31	0.000137996481831571	0.00015268402442944392				False					False		
59	31	0	29	0.0	0.9354838709677419	0.8374475240707397	0.8345581293106079	Epithelial	2	1	1	31	0.0002969620779426467	8.036001285760205e-06				False					False		
60	31	0	31	0.0	1.0	1.7288892269134521	1.7288892269134521	Epithelial	2	2	0	31	0.00030049833344641816	0.0				False					False		
61	31	0	0	0.0	0.0	0.0913543850183487		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
62	31	0	30	0.0	0.967741935483871	1.1220871210098267	1.0987722873687744	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
63	31	0	22	0.0	0.7096774193548387	2.3272669315338135	2.355133295059204	Epithelial	5	4	1	31	0.00034963400536332885	4.1597337770382697e-05				False			0.19999999999999998	0.7470600781046621	True	0.933560182709514	0.9336372586175995
64	31	0	30	0.0	0.967741935483871	0.6157336235046387	0.6362581253051758	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
65	31	0	0	0.0	0.0	0.10710762441158295		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
66	31	0	0	0.0	0.0	0.08344593644142151		Endothelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
67	31	0	31	0.0	1.0	1.2046071290969849	1.2046071290969849	Epithelial	3	3	0	31	0.00038004464715257134	0.0				False					False		
68	31	0	28	0.0	0.9032258064516129	1.2043217420578003	1.227643370628357	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
69	31	0	29	0.0	0.9354838709677419	0.7012002468109131	0.7107939124107361	Epithelial	2	2	0	31	0.000367894125041526	0.0				False					False		
70	31	0	0	0.0	0.0	0.05620025843381882		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
71	31	0	0	0.0	0.0	0.0720762088894844		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
72	31	0	24	0.0	0.7741935483870968	0.7884953618049622	0.8187311291694641	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
73	31	0	0	0.0	0.0	0.04461301118135452		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
74	31	0	30	0.0	0.967741935483871	1.4064832925796509	1.3804939985275269	Epithelial	2	2	0	31	0.00032607246452858054	0.0				False					False		
75	31	0	0	0.0	0.0	0.059292908757925034		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
76	31	0	31	0.0	1.0	1.6046513319015503	1.6046513319015503	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
77	31	0	0	0.0	0.0	0.07731661200523376		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
78	31	0	0	0.0	0.0	0.08600675314664841		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
79	31	0	31	0.0	1.0	1.1492762565612793	1.1492762565612793	Epithelial	2	2	0	31	0.0003036795736602432	0.0				False					False		
80	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
81	31	0	0	0.0	0.0	0.04308738186955452		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
82	31	0	0	0.0	0.0	0.07949002832174301		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
83	31	0	0	0.0	0.0	0.04461301118135452		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
84	31	0	0	0.0	0.0	0.048344988375902176		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
85	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
86	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
87	31	0	0	0.0	0.0	0.047744400799274445		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
88	31	0	0	0.0	0.0	0.12908081710338593		Plasma	1	1	0	31	0.0003068608138740683	0.0				False					False		
89	31	0	0	0.0	0.0	0.0		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
90	31	0	0	0.0	0.0	0.04383494704961777		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
91	31	0	27	0.0	0.8709677419354839	1.1651135683059692	1.2567540407180786	Epithelial	2	2	0	31	0.00032607246452858054	0.0				False					False		
92	31	0	23	0.0	0.7419354838709677	0.8184527158737183	0.9267223477363586	Epithelial	7	5	2	31	0.0005801344187830534	8.373401339744214e-05	-2.792354118147376	-1.799125756044908	0.08738121257917948	True	0.7971745069331668	0.8251105914064104	-0.1785714285714286	0.7016579425162727	True	0.933560182709514	0.9336372586175995
93	31	0	0	0.0	0.0	0.0		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
94	31	0	0	0.0	0.0	0.04121868684887886		Fibroblast	1	1	0	31	0.0003068608138740683	0.0				False					False		
95	31	0	0	0.0	0.0	0.043758850544691086		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
96	31	0	27	0.0	0.8709677419354839	1.0723100900650024	1.170828104019165	Epithelial	7	5	2	31	0.0004777428750060279	0.00013723496769402896	-1.7995113035510304	-1.2284802772960344	0.2297321470169597	True	0.7971745069331668	0.8251105914064104	-0.14285714285714288	0.7599453002180927	True	0.9350723596258934	0.935864878998267
97	31	0	0	0.0	0.0	0.03967262804508209		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
98	31	0	0	0.0	0.0	0.029791006818413734		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
99	31	6	3	0.1935483870967742	0.0967741935483871	0.20175863802433014	0.6798639893531799	Myeloid	4	3	1	31	0.00031746035757446845	8.036001285760205e-06				False					False		
100	31	0	29	0.0	0.9354838709677419	1.371809720993042	1.3317631483078003	Epithelial	4	3	1	31	0.0003216342363348566	8.036001285760205e-06				False					False		
101	31	0	24	0.0	0.7741935483870968	1.9427955150604248	2.0903334617614746	Epithelial	4	3	1	31	0.00030993545754107074	1.3865779256794233e-05				False					False		
102	31	0	26	0.0	0.8387096774193549	0.9986423254013062	0.9628874659538269	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
103	31	5	0	0.16129032258064516	0.0	0.04227881878614426		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
104	31	0	31	0.0	1.0	1.169751763343811	1.169751763343811	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
105	31	0	31	0.0	1.0	1.0404481887817383	1.0404481887817383	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
106	31	0	31	0.0	1.0	1.1955057382583618	1.1955057382583618	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
107	31	0	0	0.0	0.0	0.5425800681114197		Fibroblast	8	6	2	31	0.0003344937404957448	5.064963764939657e-05	-2.7231136803871987	-1.8917193298229802	0.0722713829710006	True	0.7971745069331668	0.8251105914064104	-0.523809523809524	0.1827207505397148	True	0.7269038432178028	0.7358549180546268
108	31	0	12	0.0	0.3870967741935484	0.9778335690498352	0.8504638075828552	Fibroblast	10	7	3	31	0.0005767693890837926	7.162433167998081e-05	-3.0092965229292563	-1.7976412216860231	0.08814278734774157	True	0.7971745069331668	0.8251105914064104	-0.2727272727272727	0.4458383415427516	True	0.8668785215648666	0.8656679144447362
109	31	2	29	0.06451612903225806	0.9354838709677419	1.1560969352722168	1.1747510433197021	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
110	31	0	31	0.0	1.0	1.388234257698059	1.388234257698059	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
111	31	0	1	0.0	0.03225806451612903	0.2544586956501007	0.8951923251152039	Myeloid	4	3	1	31	0.00027390447841060047	0.0005154639175257732				False					False		
112	31	0	31	0.0	1.0	0.9320576190948486	0.9320576190948486	Epithelial	2	2	0	31	0.00042892743620898376	0.0				False					False		
113	31	0	31	0.0	1.0	1.2449790239334106	1.2449790239334106	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
114	31	0	31	0.0	1.0	0.9466927647590637	0.9466927647590637	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
115	31	0	31	0.0	1.0	1.1064599752426147	1.1064599752426147	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
116	31	0	31	0.0	1.0	1.2291043996810913	1.2291043996810913	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
117	31	0	30	0.0	0.967741935483871	0.8625136613845825	0.8912640810012817	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
118	31	0	31	0.0	1.0	1.3620682954788208	1.3620682954788208	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
119	31	0	31	0.0	1.0	1.2796010971069336	1.2796010971069336	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
120	31	0	31	0.0	1.0	1.0621697902679443	1.0621697902679443	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
121	31	0	31	0.0	1.0	1.278633952140808	1.278633952140808	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
122	31	0	31	0.0	1.0	1.1875965595245361	1.1875965595245361	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
123	31	0	31	0.0	1.0	1.123192548751831	1.123192548751831	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
124	31	0	23	0.0	0.7419354838709677	1.6049853563308716	1.457625389099121	Epithelial	3	3	0	31	0.0004094057569458418	0.0				False					False		
125	31	0	31	0.0	1.0	1.5381382703781128	1.5381382703781128	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
126	31	0	31	0.0	1.0	1.4023350477218628	1.4023350477218628	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
127	31	0	31	0.0	1.0	1.7161082029342651	1.7161082029342651	Epithelial	3	3	0	31	0.0003046722122068063	0.0				False					False		
128	31	0	31	0.0	1.0	1.3916096687316895	1.3916096687316895	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
129	31	0	30	0.0	0.967741935483871	1.208937406539917	1.21475350856781	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
130	31	0	30	0.0	0.967741935483871	1.4233293533325195	1.3985730409622192	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
131	31	0	31	0.0	1.0	1.390716791152954	1.390716791152954	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
132	31	0	31	0.0	1.0	1.2706769704818726	1.2706769704818726	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
