feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
tacstd2	gene		1	none	immune8	True	4	5	-0.26838131715471314	0.002898928395803176	0.6505668917559527	DL random	420	4	-0.4269589898944948	-0.09378910065692474	-0.1917338451217139	0.025934661707316977	0.32146809914412167	DL random	251	0.26838131715471314	0.1917338451217139
tacstd2	gene		1	purity	immune8	True	4	5	-0.2024146183072269	0.0027388428529553175	0.3821645301395339	DL random	420	4	-0.3270653586148653	-0.07084070657653543	-0.12722539066195776	0.047976883874115105	0.0	fixed	251	0.2024146183072269	0.12722539066195776
tacstd2	gene		1	keratin	immune8	True	5	5	-0.2784800136093319	7.297663396836176e-05	0.42078262824844515	DL random	420	4	-0.4031259483515538	-0.1436898752922741	-0.20150572367881742	0.001817573645627481	0.0	fixed	251	0.2784800136093319	0.20150572367881742
tacstd2	gene		1	purity_keratin	immune8	True	5	5	-0.2521674060221962	3.348141300191165e-07	0.0	fixed	420	4	-0.34232093481538667	-0.15741307057584528	-0.2032371691680804	0.0017734272000329834	0.0	fixed	251	0.2521674060221962	0.2032371691680804
tacstd2	gene		1	residual	immune8	True	4	5	-0.18416017456011738	0.00016803291767729676	0.0	fixed	420	4	-0.27597335964208236	-0.089016601169347	-0.12212419659777526	0.05621865162386703	0.0	fixed	251	0.18416017456011738	0.12212419659777526
