dataset	cohort	malignant_def	metric	tnk_def	min_mal_cells	n	n_corr	n_NMPR	n_MPR	mean_NMPR	mean_MPR	delta_NMPR_minus_MPR	p_nmpr	p_onesided_NMPR_gt_MPR	p_method	rho	p_rho	dir_nmpr	dir_rho	recovers_user_direction	note
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.0727272727272727	0.831716405381337	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.0181818181818181	0.9576852410216188	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.0454545454545454	0.8944269969053026	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_all_epi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.555129229287045	1.7639401262812135	-0.2088108969941688	0.3151515151515151	0.8151515151515152	exact_enumeration	-0.0727272727272727	0.831716405381337	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_all_epi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.555129229287045	1.7639401262812135	-0.2088108969941688	0.3151515151515151	0.8151515151515152	exact_enumeration	-0.0181818181818181	0.9576852410216188	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_all_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.555129229287045	1.7639401262812135	-0.2088108969941688	0.3151515151515151	0.8151515151515152	exact_enumeration	-0.0454545454545454	0.8944269969053026	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_zero	mean_log1p_cp10k	author_TNK	0	11	11	7	4	0.8755739489253127	0.8988335400171652	-0.0232595910918524	0.8242424242424242	0.5424242424242425	exact_enumeration	-0.302407368379503	0.3660652158977583	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_zero	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	0.8755739489253127	0.8988335400171652	-0.0232595910918524	0.8242424242424242	0.5424242424242425	exact_enumeration	-0.2093589473396559	0.5366873804139183	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_zero	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	0.8755739489253127	0.8988335400171652	-0.0232595910918524	0.8242424242424242	0.5424242424242425	exact_enumeration	-0.2698404210155565	0.4222848226394138	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_p75	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.6054118021381296	1.8804729466648105	-0.2750611445266808	0.109090909090909	0.8909090909090909	exact_enumeration	-0.1454545454545454	0.6695786456420787	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_p75	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.6054118021381296	1.8804729466648105	-0.2750611445266808	0.109090909090909	0.8909090909090909	exact_enumeration	-0.0909090909090909	0.7903727377532903	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	marker_epi_nnl_p75	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.6054118021381296	1.8804729466648105	-0.2750611445266808	0.109090909090909	0.8909090909090909	exact_enumeration	-0.1636363636363636	0.6306852146425356	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_markerEpi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.984996332402701	2.05919623769152	-0.0741999052888187	0.6484848484848484	0.5818181818181818	exact_enumeration	0.2545454545454546	0.4500365768888283	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_markerEpi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.984996332402701	2.05919623769152	-0.0741999052888187	0.6484848484848484	0.5818181818181818	exact_enumeration	0.3272727272727273	0.3258949410128415	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_markerEpi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.984996332402701	2.05919623769152	-0.0741999052888187	0.6484848484848484	0.5818181818181818	exact_enumeration	0.2181818181818182	0.5192482475549817	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_authorEpi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.984996332402701	2.056030883354395	-0.071034550951694	0.6484848484848484	0.5818181818181818	exact_enumeration	0.2545454545454546	0.4500365768888283	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_authorEpi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.984996332402701	2.056030883354395	-0.071034550951694	0.6484848484848484	0.5818181818181818	exact_enumeration	0.3272727272727273	0.3258949410128415	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p95_on_authorEpi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.984996332402701	2.056030883354395	-0.071034550951694	0.6484848484848484	0.5818181818181818	exact_enumeration	0.2181818181818182	0.5192482475549817	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p90_on_authorEpi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	2.051843144379603	2.053673123903884	-0.0018299795242811	0.7878787878787878	0.4878787878787878	exact_enumeration	0.4090909090909091	0.211545010342096	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p90_on_authorEpi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	2.051843144379603	2.053673123903884	-0.0018299795242811	0.7878787878787878	0.4878787878787878	exact_enumeration	0.4727272727272727	0.1419985202063199	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_p90_on_authorEpi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	2.051843144379603	2.053673123903884	-0.0018299795242811	0.7878787878787878	0.4878787878787878	exact_enumeration	0.3818181818181818	0.2465595757789701	NMPR<MPR	positive	neither	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	cnv_gmm_on_authorEpi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.7131166390917651	1.9932051388403424	-0.2800884997485773	0.4121212121212121	0.8272727272727273	exact_enumeration	-0.0636363636363636	0.8525390725425217	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
