dataset	cohort	malignant_def	metric	tnk_def	min_mal_cells	n	n_corr	n_NMPR	n_MPR	mean_NMPR	mean_MPR	delta_NMPR_minus_MPR	p_nmpr	p_onesided_NMPR_gt_MPR	p_method	rho	p_rho	dir_nmpr	dir_rho	recovers_user_direction	note
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	author_TNK	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.07272727272727274	0.831716405381337	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	author_TNK	5	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.07272727272727274	0.831716405381337	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	lineage_TNK	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.018181818181818184	0.9576852410216187	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	lineage_TNK	5	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.018181818181818184	0.9576852410216187	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	0	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.045454545454545456	0.8944269969053026	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	mean_log1p_cp10k	umi_CD3E_CD8A_NKG7	5	11	11	7	4	1.5904654133914984	1.7781207199231537	-0.1876553065316553	0.3151515151515151	0.803030303030303	exact_enumeration	-0.045454545454545456	0.8944269969053026	NMPR<MPR	negative	rho_neg_only	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	pct_pos_ge1	author_TNK	0	11	11	7	4	0.8147323369668643	0.8064367778781032	0.008295559088761117	0.7878787878787878	0.4303030303030303	exact_enumeration	-0.13636363636363638	0.6893090205863619	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	pct_pos_ge1	author_TNK	5	11	11	7	4	0.8147323369668643	0.8064367778781032	0.008295559088761117	0.7878787878787878	0.4303030303030303	exact_enumeration	-0.13636363636363638	0.6893090205863619	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	pct_pos_ge1	lineage_TNK	0	11	11	7	4	0.8147323369668643	0.8064367778781032	0.008295559088761117	0.7878787878787878	0.4303030303030303	exact_enumeration	-0.06363636363636364	0.8525390725425217	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
GSE241934	IIT_EGFRmut	author_epi	pct_pos_ge1	lineage_TNK	5	11	11	7	4	0.8147323369668643	0.8064367778781032	0.008295559088761117	0.7878787878787878	0.4303030303030303	exact_enumeration	-0.06363636363636364	0.8525390725425217	NMPR>MPR	negative	both	pCR counted as MPR; author_epi is deposited major.cell.type==Epi
