cohort	tier	in_immune_set	in_keratin_funnel	family	role	x	y	covariates	n	n_marginal	rho_marginal	p_marginal	rho_partial	p_partial	ci_low	ci_high
LUSC	lung	True	False	squamous_sensitivity	sensitivity	TACSTD2	CLDN4	KRT5+KRT6A+KRT14	501	501	0.39143583748836985	8.587182907798651e-20	0.4601731705088883	1.81660658118935e-27	0.3879946472294127	0.5267416161771714
LUSC	lung	True	False	squamous_sensitivity	sensitivity	TACSTD2	CLDN7	KRT5+KRT6A+KRT14	501	501	0.3721204284657776	6.702925247462339e-18	0.4116746111988818	8.601946847227069e-22	0.3359604809455151	0.4821024264398768
LUSC	lung	True	False	squamous_sensitivity	sensitivity	TACSTD2	CD8_score	KRT5+KRT6A+KRT14	501	501	-0.30159353007133144	5.390100394189463e-12	-0.1384582164717629	0.001954989465141613	-0.22360452556581084	-0.051214636169800085
LUSC	lung	True	False	squamous_sensitivity	sensitivity	CLDN4	CD8_score	KRT5+KRT6A+KRT14	501	501	-0.07677018870625282	0.08605389341672992	-0.11581023015830771	0.009692095068479487	-0.20162517162364527	-0.028230852900377214
LUSC	lung	True	False	squamous_sensitivity	sensitivity	CLDN7	CD8_score	KRT5+KRT6A+KRT14	501	501	-0.09913801083092778	0.026491152199850224	-0.11075472927740722	0.013398624211025851	-0.19670709562569688	-0.02311300651956723
