family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
module	STING	BRCA	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.1510293056935932	1.200173229007815e-05	837	False
module	STING	BRCA	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.25701528050781447	7.120217305234914e-18	1093	False
module	IFN	BRCA	TACSTD2	IFN	none	none	spearman	0	-0.09707009211572007	0.0012996631073593594	1095	True
module	IFN	BRCA	TACSTD2	IFN	none	none	pearson	0	-0.05065385267701402	0.0938681694523255	1095	True
module	IFN	BRCA	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	-0.08213236348183015	0.00661599272215852	1095	True
module	IFN	BRCA	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	-0.04414572932260339	0.1448807116120304	1095	True
module	IFN	BRCA	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	-0.14007306167488665	3.412906641144143e-06	1095	True
module	IFN	BRCA	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	-0.08239136052589308	0.0064707459475833165	1095	True
module	IFN	BRCA	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.06234087432501543	0.039697087612463065	1093	True
module	IFN	BRCA	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.08752587272599317	0.011497371233597476	837	True
module	IFN	BRCA	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	-0.06850463478929883	0.02384159920029763	1093	True
module	IFN	BRCA	CLDN4	IFN	none	none	spearman	0	0.019151357259155247	0.5266894540962785	1095	False
module	IFN	BRCA	CLDN4	IFN	none	none	pearson	0	0.03646864579575427	0.22789505162237794	1095	False
module	IFN	BRCA	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	0.03585713823529629	0.23643761939623992	1095	False
module	IFN	BRCA	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	0.03837751406455382	0.2050782192689933	1095	False
module	IFN	BRCA	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	5.1135231089367095e-05	0.9986539093169651	1095	False
module	IFN	BRCA	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	0.02260855405412158	0.4556635623865578	1095	False
module	IFN	BRCA	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.14765926171286	9.88020287866565e-07	1093	False
module	IFN	BRCA	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.04483800057899067	0.19607690483654153	837	False
module	IFN	BRCA	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.147515857326866	1.0240832482796482e-06	1093	False
module	IFN	BRCA	CLDN7	IFN	none	none	spearman	0	-0.147752116927247	9.078680475731047e-07	1095	True
module	IFN	BRCA	CLDN7	IFN	none	none	pearson	0	-0.0877591013959009	0.003657194444351947	1095	True
module	IFN	BRCA	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	-0.06930213932218451	0.02200684922636715	1095	True
module	IFN	BRCA	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	-0.0044995518706037844	0.8819323599116659	1095	True
module	IFN	BRCA	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	-0.13825894923910947	4.571972695177947e-06	1095	True
module	IFN	BRCA	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	-0.06382443371481022	0.035042045019157836	1095	True
module	IFN	BRCA	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0986933278247967	0.001109793902456187	1093	False
module	IFN	BRCA	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.005876638725101853	0.8655160130752872	837	False
module	IFN	BRCA	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.06755650208964296	0.02585883020777064	1093	False
module	NHEJ	CESC	TACSTD2	NHEJ	none	none	spearman	0	-0.06422188810770636	0.26429945688644974	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	none	none	pearson	0	-0.03882084265428408	0.5001013294820639	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	simple_KRT8_18_19	none	spearman	3	-0.043180699682783985	0.45543290361484934	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	simple_KRT8_18_19	none	pearson	3	-0.026366757914861955	0.6486617885253474	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	squamous_KRT5_6	none	spearman	4	-0.07628383761515646	0.18761089449609342	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	squamous_KRT5_6	none	pearson	4	-0.016505204398930436	0.7758705646000148	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.007722967994918329	0.8940278661507436	304	False
module	NHEJ	CESC	TACSTD2	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	CESC	TACSTD2	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	-0.05928585654858577	0.3068976875556665	304	False
module	NHEJ	CESC	CLDN4	NHEJ	none	none	spearman	0	0.1497313320633185	0.00893173944234315	304	False
module	NHEJ	CESC	CLDN4	NHEJ	none	none	pearson	0	0.15192273359940434	0.007969248606426655	304	False
module	NHEJ	CESC	CLDN4	NHEJ	simple_KRT8_18_19	none	spearman	3	0.12378274486673908	0.03180300089017063	304	False
module	NHEJ	CESC	CLDN4	NHEJ	simple_KRT8_18_19	none	pearson	3	0.1379779367286899	0.016605175518397023	304	False
module	NHEJ	CESC	CLDN4	NHEJ	squamous_KRT5_6	none	spearman	4	0.0950768807971829	0.10025256397201858	304	False
module	NHEJ	CESC	CLDN4	NHEJ	squamous_KRT5_6	none	pearson	4	0.1328296491649511	0.021375877875020714	304	False
module	NHEJ	CESC	CLDN4	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.07734737038599736	0.1815148376985576	304	False
module	NHEJ	CESC	CLDN4	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	CESC	CLDN4	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.04789716238466073	0.4092444477068219	304	False
module	NHEJ	CESC	CLDN7	NHEJ	none	none	spearman	0	0.08984486455548057	0.11800362103086873	304	False
module	NHEJ	CESC	CLDN7	NHEJ	none	none	pearson	0	0.09336786065476807	0.10421182381642154	304	False
module	NHEJ	CESC	CLDN7	NHEJ	simple_KRT8_18_19	none	spearman	3	0.05873088941938778	0.30982936650847154	304	False
module	NHEJ	CESC	CLDN7	NHEJ	simple_KRT8_18_19	none	pearson	3	0.10476252895900699	0.06952438959043354	304	False
module	NHEJ	CESC	CLDN7	NHEJ	squamous_KRT5_6	none	spearman	4	0.011648997336358099	0.8407524803678895	304	False
module	NHEJ	CESC	CLDN7	NHEJ	squamous_KRT5_6	none	pearson	4	0.06315123373078876	0.27556613282559844	304	False
module	NHEJ	CESC	CLDN7	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.027925839774672515	0.6299732809073164	304	False
module	NHEJ	CESC	CLDN7	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	CESC	CLDN7	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	-0.028640552718324434	0.6218230539020828	304	False
module	STING	CESC	TACSTD2	STING	none	none	spearman	0	0.27254461425435034	1.406851956060282e-06	304	False
module	STING	CESC	TACSTD2	STING	none	none	pearson	0	0.26895780566968075	1.9544086595584883e-06	304	False
module	STING	CESC	TACSTD2	STING	simple_KRT8_18_19	none	spearman	3	0.23609254928368134	3.508803862845692e-05	304	False
module	STING	CESC	TACSTD2	STING	simple_KRT8_18_19	none	pearson	3	0.25729464459173923	6.135190242086663e-06	304	False
module	STING	CESC	TACSTD2	STING	squamous_KRT5_6	none	spearman	4	0.22330884757083072	9.577647874650102e-05	304	False
module	STING	CESC	TACSTD2	STING	squamous_KRT5_6	none	pearson	4	0.23785832720730488	3.147514094920847e-05	304	False
module	STING	CESC	TACSTD2	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.21498955009700443	0.00017532370185329354	304	False
module	STING	CESC	TACSTD2	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	CESC	TACSTD2	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.2149386907778327	0.00018044240905442128	304	False
module	STING	CESC	CLDN4	STING	none	none	spearman	0	0.21455804337983408	0.0001635565081666509	304	False
module	STING	CESC	CLDN4	STING	none	none	pearson	0	0.20091506013732663	0.00042404243868224875	304	False
module	STING	CESC	CLDN4	STING	simple_KRT8_18_19	none	spearman	3	0.15879466181333796	0.005761378459070035	304	False
module	STING	CESC	CLDN4	STING	simple_KRT8_18_19	none	pearson	3	0.14996213158502497	0.009169440491772402	304	False
module	STING	CESC	CLDN4	STING	squamous_KRT5_6	none	spearman	4	0.239980621447278	2.6599574172883156e-05	304	False
module	STING	CESC	CLDN4	STING	squamous_KRT5_6	none	pearson	4	0.2591159472324977	5.4368940121367495e-06	304	False
module	STING	CESC	CLDN4	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.2070461371774988	0.0003057582801241662	304	False
module	STING	CESC	CLDN4	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	CESC	CLDN4	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.2797760901533097	8.831314981089551e-07	304	False
module	STING	CESC	CLDN7	STING	none	none	spearman	0	0.15593803124919914	0.006442679763563904	304	False
module	STING	CESC	CLDN7	STING	none	none	pearson	0	0.1492803754635697	0.009142167057740612	304	False
module	STING	CESC	CLDN7	STING	simple_KRT8_18_19	none	spearman	3	0.1171887028753874	0.04218464080120274	304	False
module	STING	CESC	CLDN7	STING	simple_KRT8_18_19	none	pearson	3	0.13888121601555237	0.01590145005779085	304	False
module	STING	CESC	CLDN7	STING	squamous_KRT5_6	none	spearman	4	0.18514579433104913	0.0012759860129275369	304	False
module	STING	CESC	CLDN7	STING	squamous_KRT5_6	none	pearson	4	0.2041941002473494	0.00037148088435656285	304	False
module	STING	CESC	CLDN7	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.14693145247379014	0.010829666083614279	304	False
module	STING	CESC	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	STING	CESC	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.21475798165044238	0.00018277365961806504	304	False
module	IFN	CESC	TACSTD2	IFN	none	none	spearman	0	0.18804064616988014	0.0009858593434230966	304	False
module	IFN	CESC	TACSTD2	IFN	none	none	pearson	0	0.19318299885888135	0.0007083191220850031	304	False
module	IFN	CESC	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	0.14460813014034482	0.01201737644197049	304	False
module	IFN	CESC	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	0.18676598891119334	0.0011320162448678938	304	False
module	IFN	CESC	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	0.03402316328272162	0.5571981167434427	304	False
module	IFN	CESC	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	-0.0007140569156699698	0.9901733438708322	304	True
module	IFN	CESC	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0817991107102487	0.15758022703101932	304	False
module	IFN	CESC	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	CESC	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	-0.014123958590811378	0.8078386721057006	304	True
module	IFN	CESC	CLDN4	IFN	none	none	spearman	0	-0.14211551439872203	0.013128582730477982	304	True
module	IFN	CESC	CLDN4	IFN	none	none	pearson	0	-0.1401765918982546	0.014441786186870139	304	True
module	IFN	CESC	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	-0.16491691061838926	0.004118155641989106	304	True
module	IFN	CESC	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	-0.16880299534026275	0.003308215314628821	304	True
module	IFN	CESC	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	-0.10425381356398238	0.07137139543427923	304	True
module	IFN	CESC	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	-0.07302766558890456	0.20720779448172275	304	True
module	IFN	CESC	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.06323698193641619	0.27491343711126587	304	True
module	IFN	CESC	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	CESC	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.013769636500620816	0.8125689743965571	304	False
module	IFN	CESC	CLDN7	IFN	none	none	spearman	0	-0.0522300720149668	0.3641263747648432	304	True
module	IFN	CESC	CLDN7	IFN	none	none	pearson	0	-0.021334903504559084	0.7110126007565203	304	True
module	IFN	CESC	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	-0.0350232280297837	0.5449877785888986	304	True
module	IFN	CESC	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	0.005086429634816345	0.9299723302453659	304	False
module	IFN	CESC	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	-0.0015424114891013883	0.9787757117197978	304	True
module	IFN	CESC	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	0.05060879279191848	0.38240669299585633	304	False
module	IFN	CESC	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.052365196467379735	0.366087844882551	304	False
module	IFN	CESC	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	IFN	CESC	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.1157134869186667	0.0455853536650423	304	False
module	NHEJ	KIRC	TACSTD2	NHEJ	none	none	spearman	0	0.09994228990060583	0.021015256792448495	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	none	none	pearson	0	0.08832420176530736	0.04151791928520008	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	simple_KRT8_18_19	none	spearman	3	0.1518783681207386	0.0004504352574689073	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	simple_KRT8_18_19	none	pearson	3	0.13911935447359874	0.0013235082161682692	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	squamous_KRT5_6	none	spearman	4	0.12096436600556969	0.005338997261960177	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	squamous_KRT5_6	none	pearson	4	0.11255524696057734	0.009572961731773064	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.145150734014247	0.0008130357595860821	533	False
module	NHEJ	KIRC	TACSTD2	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.11208706252529282	0.023388328809873345	413	False
module	NHEJ	KIRC	TACSTD2	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.120572919284866	0.0055352003028620944	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	none	none	spearman	0	0.22254280746874253	2.091984149480215e-07	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	none	none	pearson	0	0.19894448286268474	3.68230376980843e-06	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	simple_KRT8_18_19	none	spearman	3	0.150616415171864	0.0005030444669309105	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	simple_KRT8_18_19	none	pearson	3	0.15200827492527919	0.00044532067143855495	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	squamous_KRT5_6	none	spearman	4	0.20514214328562327	1.9571351974011264e-06	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	squamous_KRT5_6	none	pearson	4	0.18320854454696026	2.2375250170060847e-05	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.18992470704732062	1.0923907458569934e-05	533	False
module	NHEJ	KIRC	CLDN4	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.20221140817430117	3.795457444447289e-05	413	False
module	NHEJ	KIRC	CLDN4	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.2440185399977517	1.3476267987812422e-08	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	none	none	spearman	0	0.05655391614774862	0.19236089093787265	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	none	none	pearson	0	0.05759571964839765	0.18428353053945576	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	simple_KRT8_18_19	none	spearman	3	0.09265930106484571	0.03294681814564545	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	simple_KRT8_18_19	none	pearson	3	0.0842765877788355	0.05249371276977073	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	squamous_KRT5_6	none	spearman	4	0.042195600044393405	0.33272757731215874	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	squamous_KRT5_6	none	pearson	4	0.051716776314826025	0.23504352376217058	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.10016195450392096	0.02121859031518787	533	False
module	NHEJ	KIRC	CLDN7	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.04371709649092002	0.37786370268821173	413	False
module	NHEJ	KIRC	CLDN7	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.05067641483558395	0.24505573333707184	533	False
module	STING	KIRC	TACSTD2	STING	none	none	spearman	0	0.18540356097148875	1.649405485630753e-05	533	False
module	STING	KIRC	TACSTD2	STING	none	none	pearson	0	0.16214127637748155	0.0001702951596457799	533	False
module	STING	KIRC	TACSTD2	STING	simple_KRT8_18_19	none	spearman	3	0.09838343932072557	0.02350612864264287	533	False
module	STING	KIRC	TACSTD2	STING	simple_KRT8_18_19	none	pearson	3	0.06802663935534024	0.1177692937182121	533	False
module	STING	KIRC	TACSTD2	STING	squamous_KRT5_6	none	spearman	4	0.12462498643085265	0.004094425672467242	533	False
module	STING	KIRC	TACSTD2	STING	squamous_KRT5_6	none	pearson	4	0.1344226123780937	0.001945159564087854	533	False
module	STING	KIRC	TACSTD2	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.08529939037782619	0.04990002617786928	533	False
module	STING	KIRC	TACSTD2	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.03004416571702053	0.5445925582062323	413	False
module	STING	KIRC	TACSTD2	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.1350144104888732	0.0018753734004990153	533	False
module	STING	KIRC	CLDN4	STING	none	none	spearman	0	-0.08350378761161815	0.05402019923338764	533	False
module	STING	KIRC	CLDN4	STING	none	none	pearson	0	-0.05804141761333171	0.18090545170282754	533	False
module	STING	KIRC	CLDN4	STING	simple_KRT8_18_19	none	spearman	3	-0.047243207446526894	0.277630041890451	533	False
module	STING	KIRC	CLDN4	STING	simple_KRT8_18_19	none	pearson	3	-0.006424567492958139	0.8826924218612725	533	False
module	STING	KIRC	CLDN4	STING	squamous_KRT5_6	none	spearman	4	-0.060281557782345785	0.16621906913177895	533	False
module	STING	KIRC	CLDN4	STING	squamous_KRT5_6	none	pearson	4	-0.048423592985148846	0.26624121203112816	533	False
module	STING	KIRC	CLDN4	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.042028572571484867	0.3346465681578667	533	False
module	STING	KIRC	CLDN4	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.008868171361761035	0.8580929536408808	413	False
module	STING	KIRC	CLDN4	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.08844995144203056	0.04219502717678992	533	False
module	STING	KIRC	CLDN7	STING	none	none	spearman	0	0.12494759571103488	0.003862272002094632	533	False
module	STING	KIRC	CLDN7	STING	none	none	pearson	0	0.08480305590534952	0.05037568263838781	533	False
module	STING	KIRC	CLDN7	STING	simple_KRT8_18_19	none	spearman	3	0.09832102035785294	0.023594870086651457	533	False
module	STING	KIRC	CLDN7	STING	simple_KRT8_18_19	none	pearson	3	0.03919164869129971	0.36786740928502204	533	False
module	STING	KIRC	CLDN7	STING	squamous_KRT5_6	none	spearman	4	0.1208404719416833	0.005386528031449528	533	False
module	STING	KIRC	CLDN7	STING	squamous_KRT5_6	none	pearson	4	0.080688696260589	0.06367127937591097	533	False
module	STING	KIRC	CLDN7	STING	simple_KRT8_18_19	ESTIMATE	spearman	4	0.12974196634850083	0.0027929556547254867	533	False
module	STING	KIRC	CLDN7	STING	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.055792364220859834	0.2602694613100086	413	False
module	STING	KIRC	CLDN7	STING	squamous_KRT5_6	ESTIMATE	spearman	5	0.18216705701198016	2.5396488500125647e-05	533	False
module	IFN	KIRC	TACSTD2	IFN	none	none	spearman	0	-0.01576352712208245	0.7165321042084395	533	True
module	IFN	KIRC	TACSTD2	IFN	none	none	pearson	0	-0.10834227617010501	0.012322413655817106	533	True
module	IFN	KIRC	TACSTD2	IFN	simple_KRT8_18_19	none	spearman	3	0.005872283411250398	0.8927130082420461	533	False
module	IFN	KIRC	TACSTD2	IFN	simple_KRT8_18_19	none	pearson	3	-0.08033411562644707	0.06459491335557906	533	True
module	IFN	KIRC	TACSTD2	IFN	squamous_KRT5_6	none	spearman	4	-0.03507108018282737	0.4208344613007249	533	True
module	IFN	KIRC	TACSTD2	IFN	squamous_KRT5_6	none	pearson	4	-0.08626991011288755	0.04734365516038153	533	True
module	IFN	KIRC	TACSTD2	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.03198968993166049	0.4628205601908405	533	True
module	IFN	KIRC	TACSTD2	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.01533283152491481	0.7572025069530168	413	True
module	IFN	KIRC	TACSTD2	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	-0.05019283967399608	0.24959402830289784	533	True
module	IFN	KIRC	CLDN4	IFN	none	none	spearman	0	-0.03527662569793796	0.4163527641839731	533	True
module	IFN	KIRC	CLDN4	IFN	none	none	pearson	0	-0.01911645824053286	0.6596895713032008	533	True
module	IFN	KIRC	CLDN4	IFN	simple_KRT8_18_19	none	spearman	3	-0.021287403247702435	0.6248621233039717	533	True
module	IFN	KIRC	CLDN4	IFN	simple_KRT8_18_19	none	pearson	3	0.00962345276534832	0.8250686452369591	533	False
module	IFN	KIRC	CLDN4	IFN	squamous_KRT5_6	none	spearman	4	-0.03617562463260016	0.4063449009330838	533	True
module	IFN	KIRC	CLDN4	IFN	squamous_KRT5_6	none	pearson	4	-0.029086155600771275	0.5044270572662027	533	True
module	IFN	KIRC	CLDN4	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.10658161089123502	0.01418407023675751	533	False
module	IFN	KIRC	CLDN4	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	0.08209933042541016	0.09730239380375813	413	False
module	IFN	KIRC	CLDN4	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.17585761619746906	4.8439846022865596e-05	533	False
module	IFN	KIRC	CLDN7	IFN	none	none	spearman	0	-0.03183763633634544	0.46326010993594446	533	True
module	IFN	KIRC	CLDN7	IFN	none	none	pearson	0	-0.07671628318918972	0.07679658001565183	533	True
module	IFN	KIRC	CLDN7	IFN	simple_KRT8_18_19	none	spearman	3	-0.006031709497583565	0.8898185712582297	533	True
module	IFN	KIRC	CLDN7	IFN	simple_KRT8_18_19	none	pearson	3	-0.0502240192726413	0.24840083197746538	533	True
module	IFN	KIRC	CLDN7	IFN	squamous_KRT5_6	none	spearman	4	-0.03976436025528725	0.36135937876160906	533	True
module	IFN	KIRC	CLDN7	IFN	squamous_KRT5_6	none	pearson	4	-0.07691470212904603	0.07714914333469473	533	True
module	IFN	KIRC	CLDN7	IFN	simple_KRT8_18_19	ESTIMATE	spearman	4	0.014186923783707723	0.7447695667828934	533	False
module	IFN	KIRC	CLDN7	IFN	simple_KRT8_18_19	ABSOLUTE	spearman	4	-0.004295302777987088	0.9309881449564333	413	True
module	IFN	KIRC	CLDN7	IFN	squamous_KRT5_6	ESTIMATE	spearman	5	0.014837969330601513	0.733735098656681	533	False
module	NHEJ	STAD	TACSTD2	NHEJ	none	none	spearman	0	0.07898479763439063	0.10941076911761201	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	none	none	pearson	0	0.07676891009342339	0.11975539826531051	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	simple_KRT8_18_19	none	spearman	3	0.03127572589352634	0.5282164930926172	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	simple_KRT8_18_19	none	pearson	3	0.022594099392476266	0.6486797497422382	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	squamous_KRT5_6	none	spearman	4	0.09518790592997672	0.05471068859123076	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	squamous_KRT5_6	none	pearson	4	0.09901324727995865	0.045635694097329406	412	False
module	NHEJ	STAD	TACSTD2	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.017224371534134968	0.7290078690673192	411	False
module	NHEJ	STAD	TACSTD2	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	STAD	TACSTD2	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.0710382336440355	0.15306945600300856	411	False
module	NHEJ	STAD	CLDN4	NHEJ	none	none	spearman	0	0.2781892031065353	9.28901233203334e-09	412	False
module	NHEJ	STAD	CLDN4	NHEJ	none	none	pearson	0	0.2787905727656889	8.605089059130808e-09	412	False
module	NHEJ	STAD	CLDN4	NHEJ	simple_KRT8_18_19	none	spearman	3	0.17692849971754337	0.000323629255018046	412	False
module	NHEJ	STAD	CLDN4	NHEJ	simple_KRT8_18_19	none	pearson	3	0.18171017891227087	0.0002203933625037767	412	False
module	NHEJ	STAD	CLDN4	NHEJ	squamous_KRT5_6	none	spearman	4	0.2924916575589655	1.7215491044571457e-09	412	False
module	NHEJ	STAD	CLDN4	NHEJ	squamous_KRT5_6	none	pearson	4	0.29366762492143506	1.4715826489484802e-09	412	False
module	NHEJ	STAD	CLDN4	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.13921895462997766	0.004897293218042763	411	False
module	NHEJ	STAD	CLDN4	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	STAD	CLDN4	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.24057972267468702	9.35112186526711e-07	411	False
module	NHEJ	STAD	CLDN7	NHEJ	none	none	spearman	0	0.2614085520148707	7.293349047700634e-08	412	False
module	NHEJ	STAD	CLDN7	NHEJ	none	none	pearson	0	0.24566479098146266	4.444102506669879e-07	412	False
module	NHEJ	STAD	CLDN7	NHEJ	simple_KRT8_18_19	none	spearman	3	0.1550177420446124	0.001663858411068868	412	False
module	NHEJ	STAD	CLDN7	NHEJ	simple_KRT8_18_19	none	pearson	3	0.14461824538231993	0.003376601471340075	412	False
module	NHEJ	STAD	CLDN7	NHEJ	squamous_KRT5_6	none	spearman	4	0.2638839695274668	6.30140363718379e-08	412	False
module	NHEJ	STAD	CLDN7	NHEJ	squamous_KRT5_6	none	pearson	4	0.2534628289383231	2.1146615598625753e-07	412	False
module	NHEJ	STAD	CLDN7	NHEJ	simple_KRT8_18_19	ESTIMATE	spearman	4	0.12155413745828197	0.014134551559670382	411	False
module	NHEJ	STAD	CLDN7	NHEJ	simple_KRT8_18_19	ABSOLUTE	spearman	4			0	False
module	NHEJ	STAD	CLDN7	NHEJ	squamous_KRT5_6	ESTIMATE	spearman	5	0.21009839498889432	1.971950025714691e-05	411	False
module	STING	STAD	TACSTD2	STING	none	none	spearman	0	0.1634241004776552	0.0008700849446572336	412	False
module	STING	STAD	TACSTD2	STING	none	none	pearson	0	0.18568571326035066	0.00015030032813608758	412	False
