family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	simple_KRT8_18_19	ESTIMATE	spearman	4	0.040517213528283844	0.25899110014597926	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CD8_AB	simple_KRT8_18_19	ESTIMATE	pearson	4	-0.04997033950644134	0.16379096525172582	782	True
histology	BRCA_ductal	BRCA	CLDN4	CD8_AB	simple_KRT8_18_19	ESTIMATE	pearson	4	0.1759018363381013	7.932368404327048e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	simple_KRT8_18_19	ESTIMATE	pearson	4	0.041476029408669554	0.24788018001046136	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CD8_AB	squamous_KRT5_6	none	spearman	4	-0.16370466883102042	4.373972520369203e-06	783	True
histology	BRCA_ductal	BRCA	CLDN4	CD8_AB	squamous_KRT5_6	none	spearman	4	-0.004524158848055327	0.8996767236399696	783	True
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	squamous_KRT5_6	none	spearman	4	-0.15323387603264263	1.7440272095017354e-05	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CD8_AB	squamous_KRT5_6	none	pearson	4	-0.14460071656134643	5.106133964024101e-05	783	True
histology	BRCA_ductal	BRCA	CLDN4	CD8_AB	squamous_KRT5_6	none	pearson	4	-0.03827963410561743	0.2859348431517855	783	True
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	squamous_KRT5_6	none	pearson	4	-0.14238628671849676	6.662220057297381e-05	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CD8_AB	squamous_KRT5_6	ESTIMATE	spearman	5	-0.10235241379366068	0.004290757330969638	782	True
histology	BRCA_ductal	BRCA	CLDN4	CD8_AB	squamous_KRT5_6	ESTIMATE	spearman	5	0.15312707738299253	1.81258452975387e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	squamous_KRT5_6	ESTIMATE	spearman	5	0.022528594731347856	0.5306285338022316	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CD8_AB	squamous_KRT5_6	ESTIMATE	pearson	5	-0.09276990270187235	0.009671636312175906	782	True
histology	BRCA_ductal	BRCA	CLDN4	CD8_AB	squamous_KRT5_6	ESTIMATE	pearson	5	0.16201779812663109	5.65347628379562e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	CD8_AB	squamous_KRT5_6	ESTIMATE	pearson	5	0.03259731748602795	0.3641850642098133	782	False
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	none	none	spearman	0	-0.09701643086655225	0.006591620415410534	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	none	none	spearman	0	-0.030048151194510802	0.4011002760342906	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	none	none	spearman	0	-0.20617322391225357	5.79326951554977e-09	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	none	none	pearson	0	-0.07352520629228114	0.039696800542070546	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	none	none	pearson	0	-0.06595601739815363	0.06508836263952168	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	none	none	pearson	0	-0.19689373717256325	2.7733746340932552e-08	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	none	ESTIMATE	spearman	1	-0.05567035171642483	0.12006557763042215	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	none	ESTIMATE	spearman	1	0.15458009440144696	1.4304063915182482e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	none	ESTIMATE	spearman	1	0.005166462492194466	0.885379169556843	782	False
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	none	ESTIMATE	pearson	1	-0.02134753607257135	0.5513765721313503	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	none	ESTIMATE	pearson	1	0.16397533661512403	4.097184278415884e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	none	ESTIMATE	pearson	1	-0.0010911354170358583	0.9757125951510046	782	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	simple_KRT8_18_19	none	spearman	3	-0.09131790111055402	0.010722553132738724	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	simple_KRT8_18_19	none	spearman	3	-0.016984551967187653	0.6357665290506603	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	simple_KRT8_18_19	none	spearman	3	-0.14052821972502405	8.216267965918907e-05	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	simple_KRT8_18_19	none	pearson	3	-0.07484199284627317	0.03663554988475563	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	simple_KRT8_18_19	none	pearson	3	-0.08225633240772592	0.02159000859682851	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	simple_KRT8_18_19	none	pearson	3	-0.1449233140630035	4.8557867290217545e-05	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.05446241036396987	0.12906858356812295	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	simple_KRT8_18_19	ESTIMATE	spearman	4	0.17139109561996552	1.5207538892978528e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	simple_KRT8_18_19	ESTIMATE	spearman	4	0.04771863334084836	0.18364462021526282	782	False
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	simple_KRT8_18_19	ESTIMATE	pearson	4	-0.027861162954527986	0.43773550135916883	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	simple_KRT8_18_19	ESTIMATE	pearson	4	0.15560735120961391	1.3011775703408299e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	simple_KRT8_18_19	ESTIMATE	pearson	4	0.019586795324344798	0.5854086087506801	782	False
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	none	spearman	4	-0.16377557211080768	4.3318882094655326e-06	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	squamous_KRT5_6	none	spearman	4	-0.05051970299733977	0.1589330297415757	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	squamous_KRT5_6	none	spearman	4	-0.1865614059597712	1.5646260856759138e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	none	pearson	4	-0.12345201101524134	0.0005537707405552775	783	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	squamous_KRT5_6	none	pearson	4	-0.08109420574131723	0.02360611974347739	783	True
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	squamous_KRT5_6	none	pearson	4	-0.17701413609137182	6.628413358819845e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	-0.09441290013863171	0.008453957785850978	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	0.14741292274876067	3.706792348372312e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ESTIMATE	spearman	5	0.02812769900576985	0.4336597864968313	782	False
histology	BRCA_ductal	BRCA	TACSTD2	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	-0.05656721159759452	0.11513686077501387	782	True
histology	BRCA_ductal	BRCA	CLDN4	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	0.15744860991574244	1.0370527569368185e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	T_CD3	squamous_KRT5_6	ESTIMATE	pearson	5	0.022439805258188273	0.5322500958627453	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	none	none	spearman	0	-0.09542338984208994	0.0075404252637562025	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	none	none	spearman	0	-0.01369040869721202	0.7020958681291005	783	True
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	none	none	spearman	0	-0.19876736301717093	2.0336977415729145e-08	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	none	none	pearson	0	-0.08860073788893041	0.013132482113426203	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	none	none	pearson	0	-0.04197231093621059	0.24074944916484173	783	True
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	none	none	pearson	0	-0.18401740903866845	2.156475408695931e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	none	ESTIMATE	spearman	1	-0.0544314353147812	0.12854821827440743	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	none	ESTIMATE	spearman	1	0.1637945179841361	4.199805155682012e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	none	ESTIMATE	spearman	1	0.0034867841404177444	0.922498315171672	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	none	ESTIMATE	pearson	1	-0.04743655983517739	0.18540269060797593	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	none	ESTIMATE	pearson	1	0.18114775822296655	3.4592280326265636e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	none	ESTIMATE	pearson	1	0.006246211236000234	0.8616445631058135	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	-0.08937691769458168	0.012519336337813658	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	0.00410587391101444	0.908851436169269	783	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	none	spearman	3	-0.12551673484188175	0.0004417873018531714	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	-0.08680996718097037	0.015301566927450475	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	-0.047258620755134165	0.18734253059512465	783	True
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	none	pearson	3	-0.12140267239915364	0.0006794756569764193	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.05307744821942573	0.13910475108969317	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	0.18506861949691633	2.0065794454272228e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	spearman	4	0.0559729431352328	0.11877250339044793	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	-0.04866597507530863	0.1750851498013916	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	0.18634591332271083	1.6476473465780658e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	simple_KRT8_18_19	ESTIMATE	pearson	4	0.04223692287122653	0.2393030227689374	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.1602276842717523	6.992056549848676e-06	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.0399933871018818	0.2648967520636604	783	True
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	none	spearman	4	-0.18117363623799504	3.5669572611234867e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.13594827559678935	0.00014124144212662482	783	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.06136343595389433	0.08697935955639577	783	True
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	none	pearson	4	-0.16239901546825167	5.22249758133582e-06	783	True
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	-0.09061834259584854	0.011501031778559625	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	0.15020424545151256	2.622004371604796e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ESTIMATE	spearman	5	0.024951353253887466	0.4873684696545698	782	False
histology	BRCA_ductal	BRCA	TACSTD2	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	-0.07825566713410458	0.029169466229091903	782	True
histology	BRCA_ductal	BRCA	CLDN4	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	0.1697267771258054	1.954894336196809e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	CYT_Rooney	squamous_KRT5_6	ESTIMATE	pearson	5	0.032697297392106126	0.36271491773997855	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	none	none	spearman	0	-0.0985930860262214	0.005759510780448782	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	none	none	spearman	0	0.0072916972886105935	0.8385769915978	783	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	none	none	spearman	0	-0.18888232454401052	1.0101433467134704e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	none	none	pearson	0	-0.09472379491205413	0.007994417968354275	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	none	none	pearson	0	-0.02349929689355592	0.5114376972207041	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	none	none	pearson	0	-0.18511123183176423	1.8215719364961892e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	none	ESTIMATE	spearman	1	-0.06019899070445652	0.09272912371464717	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	none	ESTIMATE	spearman	1	0.17854601162069436	5.110160652498233e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	none	ESTIMATE	spearman	1	0.004925447400397999	0.8906918882295645	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	none	ESTIMATE	pearson	1	-0.05688578368988207	0.11217519264619555	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	none	ESTIMATE	pearson	1	0.19287444200977324	5.553964534206727e-08	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	none	ESTIMATE	pearson	1	-0.00541596235639686	0.8798848354040525	782	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	-0.09417365269586932	0.008494390066912437	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	0.023505152115571394	0.5121452839490221	783	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	none	spearman	3	-0.11371951211726146	0.001466436355127339	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	-0.0954777207379279	0.007622043506253012	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	-0.0313279495714128	0.38225261829296453	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	none	pearson	3	-0.11869728055707159	0.0008954559232795406	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.061027223120681026	0.0889317516470432	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	spearman	4	0.1951288837340545	4.094286178653936e-08	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	spearman	4	0.05863929834514397	0.10217862230574001	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	pearson	4	-0.061660788793101634	0.08565931678716054	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	pearson	4	0.19136388030412027	7.496348026215338e-08	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	simple_KRT8_18_19	ESTIMATE	pearson	4	0.03559456506155014	0.32141969172083046	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	squamous_KRT5_6	none	spearman	4	-0.17095783604758236	1.5926678771633014e-06	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	squamous_KRT5_6	none	spearman	4	-0.023981392823953743	0.5039065810104921	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	squamous_KRT5_6	none	spearman	4	-0.1723708656226503	1.3015840615847524e-06	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	squamous_KRT5_6	none	pearson	4	-0.14967299871152437	2.7359558115815787e-05	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	squamous_KRT5_6	none	pearson	4	-0.04840692398944171	0.17711651811393572	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	squamous_KRT5_6	none	pearson	4	-0.16350736757441772	4.493147345676216e-06	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	squamous_KRT5_6	ESTIMATE	spearman	5	-0.10780249813275179	0.0026219605028624904	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	squamous_KRT5_6	ESTIMATE	spearman	5	0.15789653936861853	9.7789818787101e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	squamous_KRT5_6	ESTIMATE	spearman	5	0.024385751299086822	0.49729465329374223	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_4	squamous_KRT5_6	ESTIMATE	pearson	5	-0.09877542307791663	0.005857637494186597	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_4	squamous_KRT5_6	ESTIMATE	pearson	5	0.17436853168169378	1.0075478370445659e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_4	squamous_KRT5_6	ESTIMATE	pearson	5	0.021043401319844987	0.5580775300957573	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	none	none	spearman	0	-0.1047279613040116	0.003347300227556185	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	none	none	spearman	0	-0.007185232913755203	0.8409022295405759	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	none	none	spearman	0	-0.19753671083625857	2.4941533395541387e-08	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	none	none	pearson	0	-0.10202409747844987	0.004266545015231205	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	none	none	pearson	0	-0.04067439948048459	0.25561823555920316	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	none	none	pearson	0	-0.19074734696488907	7.513019492465339e-08	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	none	ESTIMATE	spearman	1	-0.06832854332904006	0.05629978623911548	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	none	ESTIMATE	spearman	1	0.1641241156868553	4.014549853380218e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	none	ESTIMATE	spearman	1	-0.0024049147245219994	0.9465012153723967	782	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	none	ESTIMATE	pearson	1	-0.06637903789707707	0.06372089813009728	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	none	ESTIMATE	pearson	1	0.17729699487939504	6.150567671343342e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	none	ESTIMATE	pearson	1	-0.007513340433610933	0.8339507679657505	782	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	simple_KRT8_18_19	none	spearman	3	-0.10019640650167863	0.005096082100009426	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	simple_KRT8_18_19	none	spearman	3	0.007188867828097351	0.8411249430236188	783	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	simple_KRT8_18_19	none	spearman	3	-0.12891019251771965	0.00030671379702223534	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	simple_KRT8_18_19	none	pearson	3	-0.1019361841771343	0.004374902237168792	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	simple_KRT8_18_19	none	pearson	3	-0.047672730603879034	0.18350248499565983	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	simple_KRT8_18_19	none	pearson	3	-0.12950950276036252	0.00028730437263966386	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	spearman	4	-0.06853650199870717	0.056025365688217664	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	spearman	4	0.179671369821397	4.545676562231035e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	spearman	4	0.04325102276383175	0.22819948363819278	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	pearson	4	-0.06959281886899626	0.0523359426310809	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	pearson	4	0.1788663736746485	5.124669556625465e-07	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	simple_KRT8_18_19	ESTIMATE	pearson	4	0.026509386368790945	0.4602969641529809	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	squamous_KRT5_6	none	spearman	4	-0.16960576423290805	1.9289913010357784e-06	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	squamous_KRT5_6	none	spearman	4	-0.03231415009564614	0.36775139506263294	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	squamous_KRT5_6	none	spearman	4	-0.1801407120963973	4.165899708719069e-07	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	squamous_KRT5_6	none	pearson	4	-0.15062709527685475	2.4274126090356877e-05	783	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	squamous_KRT5_6	none	pearson	4	-0.060175412894274784	0.09327795432520389	783	True
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	squamous_KRT5_6	none	pearson	4	-0.17051643162156155	1.6957443874948063e-06	783	True
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	squamous_KRT5_6	ESTIMATE	spearman	5	-0.1053167301259931	0.0032913989864961873	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	squamous_KRT5_6	ESTIMATE	spearman	5	0.15082638029438827	2.425231803044851e-05	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	squamous_KRT5_6	ESTIMATE	spearman	5	0.01731689758786351	0.6298324577300513	782	False
histology	BRCA_ductal	BRCA	TACSTD2	cytotoxic_8	squamous_KRT5_6	ESTIMATE	pearson	5	-0.0992191265017338	0.005638663095701949	782	True
histology	BRCA_ductal	BRCA	CLDN4	cytotoxic_8	squamous_KRT5_6	ESTIMATE	pearson	5	0.16464135674385993	3.960179421071599e-06	782	False
histology	BRCA_ductal	BRCA	CLDN7	cytotoxic_8	squamous_KRT5_6	ESTIMATE	pearson	5	0.015918849993574426	0.6577316170015474	782	False
histology	BRCA_lobular	BRCA	TACSTD2	CD8_AB	none	none	spearman	0	-0.15449245591032593	0.02774902751119263	203	True
histology	BRCA_lobular	BRCA	CLDN4	CD8_AB	none	none	spearman	0	-0.08001841911226765	0.2564308230405891	203	True
histology	BRCA_lobular	BRCA	CLDN7	CD8_AB	none	none	spearman	0	-0.21880298722425126	0.0017109227736803927	203	True
histology	BRCA_lobular	BRCA	TACSTD2	CD8_AB	none	none	pearson	0	-0.1349537425158324	0.05489422262535193	203	True
histology	BRCA_lobular	BRCA	CLDN4	CD8_AB	none	none	pearson	0	-0.11108661830276827	0.11459905486822525	203	True
histology	BRCA_lobular	BRCA	CLDN7	CD8_AB	none	none	pearson	0	-0.22096860895753004	0.0015342223234096402	203	True
histology	BRCA_lobular	BRCA	TACSTD2	CD8_AB	none	ESTIMATE	spearman	1	0.005688982082725998	0.9359553120509916	203	False
histology	BRCA_lobular	BRCA	CLDN4	CD8_AB	none	ESTIMATE	spearman	1	0.048263383952449224	0.4951805773062004	203	False
