family	stratum	cohort	predictor	outcome	keratin	purity	method	k_cov	rho	p	n	thesis_aligned
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8A	squamous_pearson	see_adjustment	mannwhitney	4	-0.1812992007691846	0.011861377566211754	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8A	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.06528585271317833	0.366107752046098	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8A	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.025171065493646116	0.7711010256238877	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8A	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.04481589147286824	0.5351603291011102	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	none	see_adjustment	mannwhitney	0	-0.21146565711195242	0.0033348402229368746	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	simple_spearman	see_adjustment	mannwhitney	3	-0.17492939126254436	0.015190456150434167	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	simple_pearson	see_adjustment	mannwhitney	3	-0.1835827173847725	0.010835951938942589	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	squamous_spearman	see_adjustment	mannwhitney	4	-0.22841175410131598	0.0015226528470989056	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	squamous_pearson	see_adjustment	mannwhitney	4	-0.20605732828555978	0.004236778243650108	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.09568798449612403	0.18515376072190093	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.05913978494623651	0.4930465873009233	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_AB	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.07994186046511631	0.2683511153921746	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	none	see_adjustment	mannwhitney	0	-0.19283696893215552	0.007441178475952909	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	simple_spearman	see_adjustment	mannwhitney	3	-0.15618051799771648	0.030196340811730206	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	simple_pearson	see_adjustment	mannwhitney	3	-0.15906496003845927	0.027275542274370835	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	squamous_spearman	see_adjustment	mannwhitney	4	-0.23730545039360618	0.0009884025736853132	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	squamous_pearson	see_adjustment	mannwhitney	4	-0.2017306652244456	0.005111796334633277	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.041787790697674465	0.5631362267395714	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.03910068426197455	0.6507480299956442	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	T_CD3	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.03234011627906974	0.6546738988238461	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	none	see_adjustment	mannwhitney	0	-0.24163211345472024	0.0007968787291967989	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	simple_spearman	see_adjustment	mannwhitney	3	-0.2129078781323238	0.003125855761038473	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	simple_pearson	see_adjustment	mannwhitney	3	-0.20677843879574542	0.004104925523156548	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	squamous_spearman	see_adjustment	mannwhitney	4	-0.2680728321615288	0.00019846086677770137	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	squamous_pearson	see_adjustment	mannwhitney	4	-0.23225767682230636	0.0012653430698507677	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.14365310077519378	0.046626574010783225	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.11925708699902249	0.16644565105511833	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CYT_Rooney	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.1048934108527132	0.1463330225552101	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	none	see_adjustment	mannwhitney	0	-0.2624241331650742	0.0002699571684070223	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	simple_spearman	see_adjustment	mannwhitney	3	-0.26362598401538373	0.0002529745974747379	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	simple_pearson	see_adjustment	mannwhitney	3	-0.25413136229793887	0.00041964547305504567	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	squamous_spearman	see_adjustment	mannwhitney	4	-0.2730004206477976	0.00015102371017954028	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	squamous_pearson	see_adjustment	mannwhitney	4	-0.24944414398173187	0.0005355094273584973	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.20239825581395354	0.005052406731394822	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.1593352883675464	0.06442730761966231	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_4	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.11506782945736438	0.11102846867547446	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	none	see_adjustment	mannwhitney	0	-0.23141638122708974	0.001317932428807388	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	simple_spearman	see_adjustment	mannwhitney	3	-0.2255273120605733	0.0017463684895588946	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	simple_pearson	see_adjustment	mannwhitney	3	-0.23105582597199692	0.001341082188959303	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	squamous_spearman	see_adjustment	mannwhitney	4	-0.25100655008713424	0.0004939294645387755	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	squamous_pearson	see_adjustment	mannwhitney	4	-0.2208400937443663	0.002175174489981576	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.16630329457364346	0.021249216931588256	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.1307429130009775	0.12923648252816133	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	cytotoxic_8	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.09459786821705429	0.19021365060165785	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	none	see_adjustment	mannwhitney	0	-0.26062135688960997	0.0002974454041523281	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	simple_spearman	see_adjustment	mannwhitney	3	-0.2525689561925365	0.0004553759701150187	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	simple_pearson	see_adjustment	mannwhitney	3	-0.24439637041043205	0.0006932005615354641	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	squamous_spearman	see_adjustment	mannwhitney	4	-0.27384171624301423	0.00014407827604494118	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	squamous_pearson	see_adjustment	mannwhitney	4	-0.2483624782164533	0.0005661817196327779	258	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.1790213178294574	0.013147343168308056	257	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.14882697947214074	0.0841388397041697	181	True
quantile	Q4_vs_Q1	LUAD	CLDN4	CD8_effector	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.10961724806201545	0.12899877654856173	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	none	see_adjustment	mannwhitney	0	-0.4184243735352443	6.308005233398493e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	simple_spearman	see_adjustment	mannwhitney	3	-0.3619373835706988	5.056917662554027e-07	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	simple_pearson	see_adjustment	mannwhitney	3	-0.3792440358151553	1.4063388281155247e-07	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	squamous_spearman	see_adjustment	mannwhitney	4	-0.41445826572922295	8.75092786430051e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	squamous_pearson	see_adjustment	mannwhitney	4	-0.4407787993510005	9.431863774358101e-10	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.07776162790697672	0.281633282854579	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.13907615480649194	0.10838952701759666	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8A	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.0683139534883721	0.3442777793737949	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	none	see_adjustment	mannwhitney	0	-0.4113334535184183	1.1302045186385868e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	simple_spearman	see_adjustment	mannwhitney	3	-0.3532840574484707	9.390365048101965e-07	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	simple_pearson	see_adjustment	mannwhitney	3	-0.3659034913767202	3.7901902356755206e-07	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	squamous_spearman	see_adjustment	mannwhitney	4	-0.3997956853554474	2.8608140825692186e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	squamous_pearson	see_adjustment	mannwhitney	4	-0.425875848807163	3.383207460577307e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.09011627906976749	0.21208649972368598	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.11485642946317098	0.18496096485276392	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_AB	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.07764050387596899	0.2823840374509682	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	none	see_adjustment	mannwhitney	0	-0.4898143140436272	1.049638644488918e-11	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	simple_spearman	see_adjustment	mannwhitney	3	-0.4017186467159426	2.4548251774654816e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	simple_pearson	see_adjustment	mannwhitney	3	-0.41638122708971814	7.469426948256767e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	squamous_spearman	see_adjustment	mannwhitney	4	-0.46613785229253046	9.747714286286397e-11	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	squamous_pearson	see_adjustment	mannwhitney	4	-0.4977465296556697	4.8583935337099476e-12	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.0357315891472868	0.6211139197775863	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.12684144818976284	0.14316347903093501	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	T_CD3	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.015625	0.8292471864726059	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	none	see_adjustment	mannwhitney	0	-0.4765939546902229	3.690968026843582e-11	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	simple_spearman	see_adjustment	mannwhitney	3	-0.4138573403040683	9.193521335433177e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	simple_pearson	see_adjustment	mannwhitney	3	-0.4334475091641128	1.7772861947806674e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	squamous_spearman	see_adjustment	mannwhitney	4	-0.4763535845201611	3.775171172733101e-11	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	squamous_pearson	see_adjustment	mannwhitney	4	-0.5033952286521243	2.7867873812639982e-12	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.12742248062015504	0.07760099743015382	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.20948813982521852	0.015561974583525073	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CYT_Rooney	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.1281492248062015	0.07592289338059698	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	none	see_adjustment	mannwhitney	0	-0.4232317769364822	4.225263135207655e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	simple_spearman	see_adjustment	mannwhitney	3	-0.38693588125713596	7.821073628379924e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	simple_pearson	see_adjustment	mannwhitney	3	-0.4110930833483565	1.1525783127673478e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	squamous_spearman	see_adjustment	mannwhitney	4	-0.4362117661198245	1.401278742571957e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	squamous_pearson	see_adjustment	mannwhitney	4	-0.4637341505919116	1.2150461984386935e-10	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.10186531007751942	0.15834844001947324	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.17602996254681647	0.0421084806630503	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_4	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.08878391472868219	0.21892680282959398	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	none	see_adjustment	mannwhitney	0	-0.40147827654588064	2.5023362560134283e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	simple_spearman	see_adjustment	mannwhitney	3	-0.35208220659816114	1.022200579930657e-06	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	simple_pearson	see_adjustment	mannwhitney	3	-0.3824890331109909	1.0994422214585952e-07	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	squamous_spearman	see_adjustment	mannwhitney	4	-0.4115738236884803	1.1082530235562832e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	squamous_pearson	see_adjustment	mannwhitney	4	-0.4413797247761553	8.950526603465662e-10	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.062378875968992276	0.38785828434528136	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.13757802746566794	0.11224918623099626	179	True
quantile	Q4_vs_Q1	LUAD	CLDN7	cytotoxic_8	squamous_ESTIMATE_spearman	see_adjustment	mannwhitney	5	-0.051962209302325535	0.47203598369727495	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	none	see_adjustment	mannwhitney	0	-0.4399375037557839	1.014837289625344e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	simple_spearman	see_adjustment	mannwhitney	3	-0.4017186467159426	2.4548251774654816e-08	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	simple_pearson	see_adjustment	mannwhitney	3	-0.4232317769364822	4.225263135207655e-09	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	squamous_spearman	see_adjustment	mannwhitney	4	-0.45219638242894056	3.446010406050365e-10	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	squamous_pearson	see_adjustment	mannwhitney	4	-0.4812811730064299	2.3722685850018758e-11	258	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	simple_ESTIMATE_spearman	see_adjustment	mannwhitney	4	-0.10925387596899228	0.1302728156941544	257	True
quantile	Q4_vs_Q1	LUAD	CLDN7	CD8_effector	simple_ABSOLUTE_spearman	see_adjustment	mannwhitney	4	-0.18152309612983775	0.03608970390461776	179	True
