gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
FAM110C,3.522206958486631,0.5371304608031144,2.985076497683517,0.9017391304347825,1.792626154079057e-09,6.574268025610823,0.00017317182297673855,0.0001554001554001554,5.475332138613469e-06,0.0408892820604723,True,8,8,24
RAB25,6.554686939504162,2.37879901079363,4.175887928710532,0.8913043478260868,5.174945788928269e-09,6.375489435151624,0.00014099149213944384,0.0001554001554001554,1.4271848876504672e-05,0.03681938460263763,True,8,8,24
EDN2,2.388244445950674,0.11072738573032419,2.2775170602203496,0.8906284185319605,5.522174992397189e-09,4.841721765653807,0.0017911706167281045,0.000930972271575002,1.4271848876504672e-05,0.11494038814483779,False,8,8,24
FGFBP1,5.677035295524789,0.3744631218523325,5.3025721736724565,0.888695652173913,6.633714206345659e-09,8.55619478980803,1.472443083739704e-05,0.0001554001554001554,1.5919966421771532e-05,0.011239448702863575,True,8,8,24
GJB5,4.500993531036615,0.44759891320268463,4.053394617833931,0.879895894600921,1.4683634979274467e-08,9.197790587247937,1.4001569038139002e-06,0.0009068567509923489,3.1552854209597695e-05,0.003353275773426876,True,8,8,24
FAM83H,4.695600979590605,1.6129840909347517,3.082616888655853,0.8782608695652173,1.6904320964722686e-08,7.544741151209051,2.8451010718661563e-06,0.0001554001554001554,3.1552854209597695e-05,0.004147538862547841,True,8,8,24
PITX1,4.968170480313395,1.0338017710735072,3.934368709239888,0.8782608695652173,1.6904320964722686e-08,6.775382318204243,1.0157592731725045e-05,0.0003108003108003108,3.1552854209597695e-05,0.008732664787231,True,8,8,24
CLDN1,6.315552177715346,1.253100795805772,5.0624513819095736,0.8782608695652172,1.6904320964722858e-08,8.093846114856223,7.128953494794025e-06,0.0001554001554001554,3.1552854209597695e-05,0.006832769387420768,True,8,8,24
SFN,8.175478304142505,2.584717657463963,5.590760646678541,0.8721739130434781,2.8072593384603077e-08,6.329801035706675,2.0377882174916967e-05,0.0001554001554001554,4.718061123678764e-05,0.012422727480778018,True,8,8,24
PRRG4,3.126063022071445,0.8481164686256617,2.2779465534457835,0.8713043478260869,3.0118938578162415e-08,8.168377560349576,1.1456626333728728e-06,0.0001554001554001554,4.718061123678764e-05,0.003043515800961091,True,8,8,24
RIPK4,3.7261008360472982,0.6864582809662317,3.0396425550810666,0.8704347826086957,3.229817424983947e-08,8.585778324657772,6.920694106913111e-07,0.0001554001554001554,4.718061123678764e-05,0.002578266141229886,True,8,8,24
PERP,7.13114134118188,2.145379855112342,4.985761486069538,0.8704347826086956,3.2298174249839745e-08,7.549886508623161,3.2016541269487286e-06,0.0001554001554001554,4.718061123678764e-05,0.0044728442176026634,True,8,8,24
F11R,6.51540108031258,3.9563319415678877,2.5590691387446927,0.8704347826086956,3.2298174249839745e-08,8.94172811437713,4.444765839257728e-07,0.0001554001554001554,4.718061123678764e-05,0.0020373750177137013,True,8,8,24
RP11-800A3.4,2.3860747581320325,0.6816171236243646,1.7044576345076679,0.8695652173913042,3.461787327652278e-08,6.454849965076402,2.9159945519888587e-05,0.0001554001554001554,4.846213776435885e-05,0.01629506355560574,True,8,8,24
ELF3,7.881743574981565,3.3304902172774185,4.551253357704146,0.8669565217391303,4.250113483030396e-08,5.91182786937349,0.00034714222725072734,0.0003108003108003108,5.492127415494432e-05,0.05595832566100788,False,8,8,24
MAL2,5.909916054154521,1.5137025307903291,4.3962135233641915,0.8669565217391303,4.250113483030396e-08,6.767929832585604,1.3520491090834405e-05,0.0001554001554001554,5.492127415494432e-05,0.011239448702863575,True,8,8,24
IRF6,5.252359767448994,1.0103403333130054,4.2420194341359885,0.8660869565217391,4.5466065192121197e-08,8.016127768771012,1.6261643657400294e-06,0.0001554001554001554,5.657662438240326e-05,0.00350984294019959,True,8,8,24
C6orf132,3.70572345021783,1.0689158237033347,2.6368076265144955,0.8652173913043478,4.861519796759553e-08,6.103553451144903,4.464708601604793e-05,0.0006216006216006216,5.833476504697409e-05,0.020791279819889878,True,8,8,24
LINC00511,4.60076470838786,1.006490906481388,3.594273801906472,0.8643478260869564,5.1958569004559625e-08,10.64658686943994,1.4105071609387813e-07,0.0001554001554001554,6.0196689703972216e-05,0.0015807906193507561,True,8,8,24
WNT3A,1.6995849558603533,0.06449405145893822,1.635090904401415,0.8626086956521739,5.92705348810324e-08,5.024750951977415,0.0014732776922753337,0.0001554001554001554,6.637904769776422e-05,0.10408609973711833,False,8,8,24
C1orf106,4.88425932726814,1.6521145049742603,3.2321448222938796,0.8617391304347826,6.326162243897688e-08,8.370388003569262,5.778424039293742e-06,0.0001554001554001554,6.856335453886276e-05,0.006249831600434834,True,8,8,24
JUP,7.464511299858073,3.8716388030209985,3.592872496837075,0.8591304347826085,7.672131009844962e-08,6.9906817834267585,6.392844281810088e-06,0.0001554001554001554,8.055258052149096e-05,0.006698302372650326,True,8,8,24
CLDN4,6.610784212076535,2.7250780601785793,3.8857061518979554,0.8582608695652173,8.1747163102769e-08,4.881080060879248,0.0012195640258422652,0.0001554001554001554,8.322852078566161e-05,0.09795975229731979,False,8,8,24
ALDH3B2,3.6335510460404423,0.33903547727282074,3.2945155687676215,0.8573913043478261,8.706604985673441e-08,6.860618084282048,0.000102624653983345,0.0001554001554001554,8.603662185548715e-05,0.031912411737518576,True,8,8,24
S100A14,7.693166745698532,2.2880117075661697,5.405155038132362,0.8547826086956521,1.0493389191403896e-07,6.787185067019181,1.6185197440283095e-05,0.0003108003108003108,0.00010073054001508233,0.011546244361175573,True,8,8,24
PADI3,2.691721226732766,0.03392726795221885,2.6577939587805472,0.8531610661665706,1.176311720442744e-07,4.7124561665594245,0.0021672327312656026,0.0008598969101507296,0.00010978255884287588,0.12426310247290184,False,8,8,24
KRT15,9.05964879999272,2.1357963155254858,6.9238524844672344,0.8521739130434782,1.2601850342386072e-07,6.6714304795347905,0.00010640022058815473,0.0001554001554001554,0.0001103873176141544,0.03207689950600618,True,8,8,24
GDA,2.01265514620803,0.034922220993754485,1.9777329252142757,0.8521739130434782,1.2601850342386072e-07,4.797693018018067,0.001961713622456653,0.0001554001554001554,0.0001103873176141544,0.11964183654048804,False,8,8,24
RP11-465N4.4,2.91586720430275,0.35289366622416696,2.562973538078583,0.8519243515156791,1.2822193522106866e-07,7.911350830293887,2.5408767784644624e-06,0.000930972271575002,0.0001103873176141544,0.004056812262149284,True,8,8,24
PAK6,2.11456854179247,0.5710792011564828,1.543489340635987,0.851304347826087,1.338461277676691e-07,5.280206216696974,0.00016205751245268452,0.0003108003108003108,0.0001103873176141544,0.03881161667875757,True,8,8,24
YBX3,8.102420444645702,6.610595890769969,1.491824553875733,0.8504347826086955,1.4210625789641425e-07,5.6081836331249235,8.875664141101581e-05,0.0001554001554001554,0.0001103873176141544,0.029759214298699495,True,8,8,24
DSG2,5.039378922058833,1.1027744407750162,3.936604481283817,0.8504347826086955,1.4210625789641425e-07,7.175274669216239,6.985626681564296e-06,0.0001554001554001554,0.0001103873176141544,0.006832769387420768,True,8,8,24
RP5-1056H1.2,1.1798937989742722,0.06370371078388876,1.1161900881903835,0.8503049347429276,1.433780908635299e-07,3.357102301695015,0.011839900455670542,0.0009068567509923489,0.0001103873176141544,0.22463672356877235,False,8,8,24
RP11-510N19.5,2.957092805253299,0.5405297607546413,2.4165630444986577,0.8501848428857338,1.4456342565101476e-07,7.74483031834531,2.6898474952360055e-06,0.000930972271575002,0.0001103873176141544,0.0040994498485349105,True,8,8,24
WNT7B,4.192539969227975,0.5678091476269272,3.624730821601048,0.8495652173913043,1.5081980924883665e-07,6.7226388597729905,5.096487787994033e-05,0.0001554001554001554,0.00011260542113649808,0.02324258936410117,True,8,8,24
EPN3,3.3571102820296597,0.5657281061698318,2.7913821758598276,0.8484453342557887,1.627449576726276e-07,8.28731314565128,1.1800443023202059e-06,0.000930972271575002,0.00011886750191054222,0.003043515800961091,True,8,8,24
DSP,5.418631178907018,1.4958462636429941,3.9227849152640237,0.8478260869565216,1.6969519414972827e-07,6.146283380891721,5.439081347645038e-05,0.0001554001554001554,0.00012130679006473554,0.02338037929553724,True,8,8,24
RP11-624L4.1,1.288839899670633,0.09358102595767127,1.1952588737129617,0.8470608338242152,1.7865042196444714e-07,4.253356472163735,0.0033355153254033504,0.0009068567509923489,0.00012504785160753114,0.14252569257025235,False,8,8,24
CKMT1A,4.060871578570764,0.7757859649421722,3.285085613628592,0.8434782608695652,2.2645673084393318e-07,4.994373211029084,0.0004687584849835324,0.0010878010878010878,0.00015216986485788934,0.06483411429413355,False,8,8,24
ELMO3,3.9799824270671453,2.019593583608685,1.9603888434584604,0.8434782608695652,2.2645673084393318e-07,6.445063034361085,1.742223095591211e-05,0.0003108003108003108,0.00015216986485788934,0.011682999634415542,True,8,8,24
SERPINB5,4.2036204793275465,0.26317743343075484,3.9404430458967914,0.8391304347826086,2.9963679566263104e-07,4.699492890583167,0.0018630438173440455,0.0003108003108003108,0.00019739602079751133,0.11682311011241354,False,8,8,24
FXYD3,9.41298365130801,3.745630733034589,5.667352918273422,0.8382608695652174,3.1658476949679804e-07,5.314618894458199,0.00012814744858391042,0.0003108003108003108,0.00020069085067082044,0.0349321610046336,True,8,8,24
ESRP2,4.551245716716457,1.1703711924130022,3.3808745243034544,0.8382608695652173,3.165847694967999e-07,6.485587251891261,1.7178263470727986e-05,0.0006216006216006216,0.00020069085067082044,0.011682999634415542,True,8,8,24
STYK1,2.533711054577111,0.6948518876711833,1.8388591669059278,0.837391304347826,3.343844486033036e-07,6.938763318228574,1.4749492765247915e-05,0.0001554001554001554,0.00020804905007729246,0.011239448702863575,True,8,8,24
PTPRF,6.087356134838423,3.2497760189212115,2.8375801159172114,0.8365217391304347,3.5307321921862656e-07,4.1992611598411616,0.0025281159878317245,0.0003108003108003108,0.00020811498279486694,0.12713492162699846,False,8,8,24
STAP2,5.5823837753830015,3.0789179596637055,2.503465815719296,0.8365217391304347,3.5307321921862656e-07,5.630733203779821,6.570552030260311e-05,0.0001554001554001554,0.00020811498279486694,0.025616748723557903,True,8,8,24
RP11-540O11.1,0.8022049027275335,0.08878804744527816,0.7134168552822554,0.8356521739130435,3.726898669868491e-07,3.1264275065128126,0.016084927258132875,0.0006216006216006216,0.00021589024398317513,0.24992979079915223,False,8,8,24
CLDN7,6.71669869639058,3.7996199007154736,2.9170787956751063,0.8347826086956521,3.932746200056466e-07,5.106802962418193,0.0002910369940139543,0.0006216006216006216,0.00021661050299917777,0.050299893671617905,False,8,8,24
FAM83H-AS1,4.428591961855225,0.9921261271730873,3.4364658346821373,0.8347826086956521,3.932746200056466e-07,6.552788423520761,1.9701539901502398e-05,0.0003108003108003108,0.00021661050299917777,0.012232832062175443,True,8,8,24
RHOD,4.756124581286584,2.1124228246671426,2.6437017566194414,0.834782608695652,3.9327462000565045e-07,5.445162285296938,8.633111739234178e-05,0.0006216006216006216,0.00021661050299917777,0.029238343788361893,True,8,8,24
CHMP4C,3.561156289594891,0.9309990839012787,2.6301572056936124,0.8339130434782608,4.148691928914364e-07,8.019261568927528,2.3291139711613346e-06,0.0001554001554001554,0.00022481895391558842,0.004010353304909429,True,8,8,24
OVOL1,2.5880700706176287,0.1857727651306329,2.4022973054869956,0.8330434782608696,4.37516831879704e-07,6.07887563242341,0.00046211928738860243,0.0001554001554001554,0.00023325927489532586,0.06455998994521854,False,8,8,24
FOXQ1,2.7016947326774483,0.39201252065185954,2.3096822120255887,0.8327897565862816,4.443298289571062e-07,5.150641959845969,0.0002084684458332389,0.001932593085439987,0.00023325927489532586,0.04543112313069654,True,8,8,24
KRT8,9.310563107133525,5.432086229285627,3.8784768778478984,0.8321739130434782,4.612623609765017e-07,4.706365715655295,0.0008797828477615616,0.0003108003108003108,0.00023481049703164494,0.08421945903960937,False,8,8,24
TFAP2C,3.1648440080023454,0.6313577380768276,2.533486269925518,0.8321739130434781,4.6126236097650355e-07,8.071244443126368,4.954099954510082e-06,0.0001554001554001554,0.00023481049703164494,0.005727793702578225,True,8,8,24
VTCN1,2.9285563177729492,0.2967240445966067,2.6318322731763426,0.8306153707988501,5.067173419643382e-07,4.491004421687724,0.001816442457250352,0.0027417331272205033,0.0002530890691987329,0.1157028717672947,False,8,8,24
RP11-7K24.3,1.7302221357261993,0.22722755998996375,1.5029945757362355,0.8304347826086956,5.12234558768791e-07,5.626350328310154,0.0002734598511252783,0.0003108003108003108,0.0002530890691987329,0.04944782114172849,True,8,8,24
SSH3,4.744479962089317,3.618886034194716,1.1255939278946006,0.8286956521739129,5.681777552577369e-07,4.6867391643215575,0.000525484201713279,0.0010878010878010878,0.0002712483205329363,0.06818610226196938,False,8,8,24
CKMT1B,3.82856415553497,0.5797794520613492,3.248784703473621,0.8286956521739129,5.681777552577369e-07,5.083881706934824,0.0004108608311935639,0.0010878010878010878,0.0002712483205329363,0.06095465844729647,False,8,8,24
RP11-465N4.5,1.6236409550485655,0.13761191059731973,1.4860290444512458,0.8285468760238149,5.732076539626906e-07,8.021365309078273,2.4517086825356477e-05,0.0013153776178700327,0.0002712483205329363,0.01467916793156031,True,8,8,24
ABHD17C,4.432991267633552,1.90115989364764,2.531831373985912,0.8269565217391304,6.29512299873985e-07,6.11286773808256,2.765067488899849e-05,0.0001554001554001554,0.00028973088015296096,0.015713550480563228,True,8,8,24
DLG5,4.409518281012843,2.2462091682212875,2.163309112791555,0.8269565217391304,6.29512299873985e-07,6.31794396626407,0.00010796103139876929,0.0001554001554001554,0.00028973088015296096,0.03207689950600618,True,8,8,24
B3GNT5,4.1624524848232936,1.4225301097286573,2.739922375094636,0.826086956521739,6.623408570174884e-07,8.76639869834703,4.861165003939757e-07,0.0001554001554001554,0.00030072065019018347,0.0020373750177137013,True,8,8,24
COL17A1,5.6106254682895464,0.8640926471720114,4.746532821117535,0.8252173913043478,6.966885939410445e-07,4.488069604846366,0.0010081126258240632,0.0006216006216006216,0.00031209791172308283,0.09061932501676946,False,8,8,24
TMPRSS4,7.112381630279597,1.6888849706553324,5.423496659624265,0.8243478260869563,7.326167928700657e-07,9.311789763482649,2.3573482945372008e-07,0.0001554001554001554,0.0003238744606164272,0.0015807906193507561,True,8,8,24
FAM83B,1.8475056202175026,0.13386856293811625,1.7136370572793864,0.8233249419312278,7.769887854648654e-07,4.003951636305839,0.0039916851608929734,0.0018882244778923654,0.0003390294703123188,0.15472510030009307,False,8,8,24
RP11-225H22.7,0.7318722563285271,0.1719026057052135,0.5599696506233136,0.8217391304347825,8.505288480562742e-07,3.6218133738894194,0.006294177528201634,0.0006216006216006216,0.00036635984919223977,0.18224307283512314,False,8,8,24
FRK,1.3708275678850144,0.21968327891370007,1.1511442889713144,0.82,9.382599700820831e-07,6.504371948699222,0.0001410518617883586,0.0001554001554001554,0.0003844348594489979,0.03681938460263763,True,8,8,24
DDR1,6.998881015304542,3.9575693225872124,3.04131169271733,0.82,9.382599700820831e-07,6.014179181154821,4.0078175306289143e-05,0.0003108003108003108,0.0003844348594489979,0.019761487350655423,True,8,8,24
IGSF3,3.4049003438758603,0.6783697181458219,2.7265306257300383,0.82,9.382599700820831e-07,7.0301688611975965,1.778417579375089e-05,0.0001554001554001554,0.0003844348594489979,0.011691875101738696,True,8,8,24
BIK,3.78733086462113,1.6342138534341482,2.153117011186982,0.82,9.382599700820831e-07,5.665104670201776,6.241737340304662e-05,0.0003108003108003108,0.0003844348594489979,0.025521855034521344,True,8,8,24
CXADR,3.308438888866954,0.7039250770000051,2.604513811866949,0.8191304347826087,9.850796912877386e-07,6.117946914582598,3.6407948484236626e-05,0.0006216006216006216,0.000392803026844505,0.01870700870958814,True,8,8,24
LRRC1,3.489688006779574,1.3766014335550878,2.113086573224486,0.8191304347826085,9.850796912877473e-07,6.141338111586529,2.5596748936319242e-05,0.0003108003108003108,0.000392803026844505,0.015056726229576278,True,8,8,24
SLC9A2,0.6468914041968803,0.009964705670773025,0.6369266985261073,0.8189733301874053,9.93757285605778e-07,1.9468908014966797,0.09258012466176513,0.0009068567509923489,0.000392803026844505,0.44030056734529405,False,8,8,24
KRTCAP3,6.465985888323075,2.9141029853065703,3.551882903016505,0.8182608695652173,1.0339710495710773e-06,7.956341966794922,1.8842546131287131e-06,0.0001554001554001554,0.00039476544685783014,0.00350984294019959,True,8,8,24
GRHL2,3.566446668119053,0.5256392520939566,3.040807416025096,0.8182608695652173,1.0339710495710773e-06,9.420962133732452,2.097470014755852e-07,0.0001554001554001554,0.00039476544685783014,0.0015807906193507561,True,8,8,24
TFAP2A,3.52859019540009,0.5576077447755865,2.9709824506245033,0.8182608695652173,1.0339710495710773e-06,5.637420072833439,0.00027676367137422067,0.0003108003108003108,0.00039476544685783014,0.04944782114172849,True,8,8,24
LUZP2,0.33382238113894563,0.014588046136051025,0.3192343350028946,0.8178668647572284,1.056827375406559e-06,5.264465908692516,0.0010893573204129598,0.0018882244778923654,0.0003989582714484221,0.09462451190706252,False,8,8,24
C1orf226,2.4393589578259935,0.5308212296827863,1.9085377281432072,0.817391304347826,1.0850138497745737e-06,5.496826289560218,0.000375042563004087,0.0001554001554001554,0.0004050477258302903,0.058487451604483875,False,8,8,24
ARHGEF5,4.0147736277614525,1.63429454320086,2.3804790845605925,0.8165217391304348,1.1382905036326315e-06,5.5193471610504865,9.079202025463954e-05,0.0003108003108003108,0.00042026686089065003,0.030140253931859495,True,8,8,24
NUDT8,4.03592803867648,2.370771318836491,1.665156719839989,0.8156521739130433,1.1938860990183236e-06,4.258829857432477,0.001289597486731368,0.0010878010878010878,0.0004267253739874217,0.0984941096414944,False,8,8,24
RP11-549B18.1,0.6587287608210133,0.30341219322990876,0.3553165675911045,0.8156521739130433,1.1938860990183236e-06,6.0188851229679585,3.6823721996862934e-05,0.0001554001554001554,0.0004267253739874217,0.01870700870958814,True,8,8,24
GPR87,4.177489275601852,0.4898226271481939,3.687666648453658,0.8156521739130433,1.1938860990183236e-06,5.8797814822068855,5.7063375306530996e-05,0.0006216006216006216,0.0004267253739874217,0.02421870772978073,True,8,8,24
RP11-96D1.11,2.674556271423654,0.5875858396413995,2.0869704317822544,0.8147826086956521,1.2518884705729724e-06,5.294912877649668,0.00015749329579723548,0.0006216006216006216,0.0004381348836907367,0.03826516459989499,True,8,8,24
RP11-164P12.5,2.8946061893171353,0.7097821549145289,2.1848240344026064,0.8147826086956521,1.2518884705729724e-06,7.5309442082736355,4.280078812085313e-06,0.0001554001554001554,0.0004381348836907367,0.00525739995137398,True,8,8,24
KCNK1,3.6951334658934925,0.946146985960357,2.7489864799331354,0.8139130434782609,1.3123882717353464e-06,5.4602041530455105,9.509909918598086e-05,0.0003108003108003108,0.0004499349097322892,0.03065940092891108,True,8,8,24
ESRP1,4.643995206074077,1.1345647831002468,3.5094304229738302,0.8139130434782608,1.3123882717353515e-06,5.532879340106182,7.967537289603444e-05,0.0006216006216006216,0.0004499349097322892,0.02812037450348567,True,8,8,24
DSG3,3.524508764087365,0.008591816661484137,3.5159169474258807,0.8131081893181447,1.3706926282942385e-06,3.544157539360006,0.009416572720118487,0.0008598969101507296,0.0004575578718910405,0.20936887714380156,False,8,8,24
NOS1AP,0.9198741903014425,0.12362698764570226,0.7962472026557402,0.8130434782608694,1.3754790481872462e-06,5.432050838203252,0.0006062108855934608,0.0001554001554001554,0.0004575578718910405,0.07259158851093982,False,8,8,24
C5orf66,1.1227835268170507,0.15339422968093838,0.9693892971361123,0.8130434782608694,1.3754790481872462e-06,4.9465973177141445,0.0008603976366314676,0.0006216006216006216,0.0004575578718910405,0.0836932341530252,False,8,8,24
CDH8,0.716436956031715,0.025860590011330724,0.6905763660203843,0.8118529968013881,1.4662317193129217e-06,3.953330833477317,0.005156209386950905,0.0011487415455531834,0.00048296522848505436,0.16916100248050575,False,8,8,24
ITGB4,7.689180054394745,3.427790103283585,4.26138995111116,0.811304347826087,1.5098226216258048e-06,5.796444595795942,8.617049327555191e-05,0.0003108003108003108,0.0004924953440911047,0.029238343788361893,True,8,8,24
AC133785.1,0.5685146474831374,0.0,0.5685146474831374,0.8104821877388113,1.577305988067417e-06,3.002691213123116,0.01986636173936993,0.0014600619162422404,0.0005012053449463664,0.2688424622485177,False,8,8,24
ETS2,5.69753063436374,3.586801618276529,2.1107290160872108,0.8104347826086956,1.5812776523696217e-06,5.585607019030644,0.00019720489191798592,0.0003108003108003108,0.0005012053449463664,0.04451563515400676,True,8,8,24
SDC1,7.875376582745364,4.559082331222119,3.316294251523245,0.8104347826086955,1.5812776523696302e-06,4.690901625809186,0.0008699969778240757,0.0006216006216006216,0.0005012053449463664,0.08382220882029723,False,8,8,24
RP3-325F22.5,0.6885482617501486,0.04477817852782158,0.643770083222327,0.8096147062276263,1.6514088628819817e-06,5.215769709214063,0.0008939299315819648,0.0007853381460163174,0.0005057196259274159,0.08421945903960937,False,8,8,24
KRT17,9.639521348074007,2.4892058729608824,7.150315475113125,0.8095652173913043,1.655728282993504e-06,6.861177279455291,1.9013934207867195e-05,0.0001554001554001554,0.0005057196259274159,0.012232832062175443,True,8,8,24
TACC2,4.41907554014503,2.0629441404371,2.3561313997079303,0.8095652173913043,1.655728282993504e-06,4.962592504444137,0.00031620512457828303,0.0003108003108003108,0.0005057196259274159,0.05360726284775118,False,8,8,24
RP3-523K23.2,2.76929663242347,0.27007863365498436,2.4992179987684855,0.8093063900820209,1.6784831989168496e-06,4.566987139630395,0.0015165893318890898,0.001932593085439987,0.0005080511578126875,0.1054973520931728,False,8,8,24
KDF1,3.407577371430386,0.9029598873715037,2.5046174840588824,0.808695652173913,1.7332836728352658e-06,8.551743677624868,9.382112232092041e-06,0.0001554001554001554,0.00051083214771859,0.008278232658679316,True,8,8,24
OTX1,2.7857911907218047,0.5200314749987853,2.2657597157230196,0.808695652173913,1.7332836728352658e-06,6.781650942089801,5.2415637231718603e-05,0.0001554001554001554,0.00051083214771859,0.02324258936410117,True,8,8,24
PLEKHG6,2.9953140585759224,0.41896122264648605,2.5763528359294363,0.808695652173913,1.7332836728352658e-06,5.269863822535215,0.000410807852921819,0.0003108003108003108,0.00051083214771859,0.06095465844729647,False,8,8,24
MARVELD3,3.009198902902261,0.5757418874718082,2.4334570154304527,0.8078260869565217,1.8140563448392224e-06,6.7769993332926255,1.423126167071471e-05,0.0006216006216006216,0.0005254195264992105,0.011239448702863575,True,8,8,24
RP11-532F12.5,4.633414605860785,2.019057150959082,2.614357454901703,0.8078260869565216,1.814056344839229e-06,4.85889354808644,0.00033734393819542325,0.0010878010878010878,0.0005254195264992105,0.05496133696983474,False,8,8,24
LAMB3,7.014837714182665,2.6880383919943442,4.326799322188321,0.8069565217391304,1.8981622693887476e-06,5.542962823206479,0.0001778481793325742,0.0018648018648018648,0.0005404614909061284,0.0416998014324607,True,8,8,24
PVRL1,5.252502652016902,1.8445127768643461,3.4079898751525555,0.8069565217391304,1.8981622693887476e-06,5.555554797020903,0.00014861031761561355,0.0006216006216006216,0.0005404614909061284,0.036909298809880794,True,8,8,24
CH17-360D5.3,1.5690573196509325,0.12461794649775412,1.4444393731531784,0.8063992682884504,1.9538684817446376e-06,3.708811491217092,0.0066982274215511275,0.002380668718071383,0.0005513739873362082,0.18825219381155722,False,8,8,24
ARHGEF16,3.8917584421684643,1.0692199814551973,2.8225384607132673,0.8060869565217391,1.9857209496898774e-06,7.480441394139243,5.260323653504128e-06,0.0001554001554001554,0.0005513739873362082,0.005879113059277997,True,8,8,24
RP11-90L1.8,0.41956530056716046,0.06963474739696249,0.34993055317019794,0.806086956521739,1.9857209496898977e-06,3.6243676085592322,0.0074904362000123015,0.0010878010878010878,0.0005513739873362082,0.19581908722953664,False,8,8,24
IL17RE,3.064517605027407,1.2061099586679451,1.858407646359462,0.8052173913043477,2.0768555087227397e-06,5.651685100654047,0.00012279946459594493,0.0006216006216006216,0.0005719523883775951,0.03459952309611292,True,8,8,24
SPINT1,6.851177072247186,3.6435964623753923,3.2075806098717936,0.8043478260869564,2.171692777777196e-06,6.068457458591553,4.3822680621377876e-05,0.0001554001554001554,0.000588423660869018,0.02076430975981784,True,8,8,24
RHBDL2,3.0348799896301935,0.847431117062877,2.1874488725673165,0.8043478260869564,2.171692777777196e-06,6.405042557961382,3.319985992178786e-05,0.0001554001554001554,0.000588423660869018,0.017669176243136908,True,8,8,24
AC010127.3,0.3463844197464784,0.006758117268132638,0.33962630247834574,0.8038598547849137,2.2265829419876487e-06,4.247293789009502,0.0036842778063536415,0.0024552337317397506,0.0005984698694792083,0.1499152312733389,False,8,8,24
PTPRK,4.023288940209705,1.5444668269570259,2.478822113252679,0.8034782608695652,2.27036338658983e-06,6.793864086882391,8.693601178009566e-06,0.0001554001554001554,0.0006053941989098818,0.00787804740263467,True,8,8,24
MYO5B,3.5390873429071914,1.2429188688901107,2.2961684740170805,0.8026086956521739,2.373001855098365e-06,5.534714063045638,7.481536452103625e-05,0.0003108003108003108,0.0006171446606231454,0.027565762165118947,True,8,8,24
OVOL2,2.5560131370132138,0.6174423758929879,1.9385707611202259,0.8017391304347826,2.479746686830294e-06,4.893193773786179,0.00023732083061198835,0.0010878010878010878,0.0006171446606231454,0.047647485805924296,True,8,8,24
AMN,3.144805124188257,0.9708542994453889,2.173950824742868,0.8017391304347825,2.4797466868303065e-06,6.349935420679139,3.448408989477277e-05,0.0001554001554001554,0.0006171446606231454,0.01806589140752869,True,8,8,24
