rank_pos_NES	cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
49	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Oxidative phosphorylation	0.34882881002260935	1.7767627941913229	0.0	0.02332913568217959	0.255	32/115	18.58%	Ndufb6;Uqcr10;Cox8a;Cox11;Uqcrc1;Ndufb8;Ndufa1;Atp5l;Sdhd;Cox5a;Uqcrfs1;Ndufs4;Uqcrq;Uqcrc2;Cox5b;Ndufb9;Atp6v1d;Atp4a;Atp5a1;Atp6v0b;Cox7a2;Cox4i1;Atp6v1b2;Cox6c;Ndufa11;Atp5b;Atp5d;Sdhb;Uqcrh;Atp5g1;Cox10;Ndufa8
50	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__AMPK signaling pathway	0.35264418588697677	1.7716892769956711	0.0	0.023259135547835902	0.262	40/121	18.68%	Srebf1;Rps6kb1;Ppp2r3a;Ccnd1;Strada;Irs1;Cftr;Map3k7;Creb3l4;Rab10;Prkaa2;Foxo3;Creb1;Pfkp;Igf1r;Hmgcr;Ppp2ca;Scd2;Prkaa1;Mtor;Ppargc1a;Ppp2r2b;Sirt1;Ppp2r5b;Ppp2r1b;G6pc;Prkab1;Slc2a4;Cab39;Stradb;Tbc1d1;Rptor;Pfkl;Prkab2;Ppp2r3c;Adipor2;Cpt1a;Pik3r3;Cab39l;Pfkfb2
51	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.5371552365516227	1.7679454533115824	0.010830324909747292	0.05477070202129972	0.0705	6/18	12.67%	Npnt;L1cam;Cd24a;Swap70;Adam9;Ada
52	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Wnt Signaling Pathway WP403	0.38617949606758906	1.746560663743513	0.005270092226613966	0.0723832541240207	0.3475	13/60	7.34%	Ccnd1;Ccnd2;Prkd1;Fzd3;Mapk9;Ldlr;Wnt10a;Apc;Fzd5;Wnt5b;Wnt4;Prkca;Wnt6
53	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__ABC transporters	0.41555548692175787	1.7457053225094863	0.003911342894393742	0.02711621365737975	0.3115	12/47	9.32%	Abcc8;Abcd3;Abcb7;Abcb10;Cftr;Defb1;Abcc1;Abca12;Abca7;Abcd4;Abcb1b;Abca5
54	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__SREBF and miR33 in cholesterol and lipid homeostasis WP2084	0.6322160203794286	1.7427055827097675	0.01718213058419244	0.06784155974761157	0.356	7/11	15.63%	Srebf1;Ldlr;Hmgcr;Mtor;Ppargc1a;Sirt1;Srebf2
55	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_ADIPOGENESIS	0.3209547470135753	1.7340999252437592	0.0	0.003864195895547953	0.023	56/193	18.61%	Gbe1;Uqcr10;Cox8a;Dhrs7b;Idh3a;Dld;Acox1;Uqcrc1;Enpp2;Echs1;Aldoa;Tob1;Ucp2;Tank;Por;Map4k3;Reep6;Ifngr1;Nkiras1;Sult1a1;Dnajb9;Sncg;Uqcrq;Cmpk1;Gpd2;Cpt2;Coq3;Bcl6;Dlat;Taldo1;Riok3;Rnf11;Gpam;Rmdn3;Bcl2l13;Pgm1;Sorbs1;Mgst3;Chuk;Dhcr7;Sspn;Reep5;Dnajc15;Fah;Mrpl15;Mdh2;Ubqln1;Phyh;Ephx2;Sdhb;Pfkl;Mtch2;Adipor2;Gphn;Agpat3;Esrra
56	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Pancreatic cancer	0.37018322990631586	1.7204669220751254	0.0012804097311139564	0.03170233357013513	0.3655	27/75	18.21%	Rps6kb1;Ccnd1;Smad4;Erbb2;Casp9;Gadd45b;Mapk9;Smad2;Rala;Cdkn1a;Tgfbr2;Mtor;Trp53;Bad;Rb1;Egfr;Pld1;Stat3;Chuk;Jak1;Nfkb1;Smad3;Map2k1;Rac1;Rac3;Ralbp1;Pik3r3
57	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Non-alcoholic fatty liver disease (NAFLD)	0.32894507024322606	1.712683002076504	0.0	0.03243485848696282	0.3835	36/140	18.58%	Srebf1;Ndufb6;Uqcr10;Cox8a;Mlx;Mapk9;Uqcrc1;Irs1;Ndufb8;Ndufa1;Sdhd;Cox5a;Prkaa2;Xbp1;Uqcrfs1;Ndufs4;Uqcrq;Uqcrc2;Cox5b;Prkaa1;Ndufb9;Mlxip;Cox7a2;Ern1;Prkab1;Cox4i1;Cox6c;Ndufa11;Nfkb1;Sdhb;Rac1;Uqcrh;Prkab2;Adipor2;Pik3r3;Ndufa8
58	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_BILE_ACID_METABOLISM	0.345490656967281	1.6957744836917732	0.0015060240963855422	0.0058021664814610595	0.0365	33/110	16.65%	Pex12;Aldh1a1;Abcd3;Isoc1;Pex13;Idi1;Dhcr24;Fads2;Optn;Bcar3;Fdxr;Cyp27a1;Slco1a4;Bmp6;Pnpla8;Pex19;Gclm;Crot;Abca5;Paox;Acsl1;Slc22a18;Cyp39a1;Slc29a1;Sult1b1;Abca2;Pex7;Bbox1;Akr1d1;Hacl1;Phyh;Ephx2;Ar
59	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Homologous recombination	0.43128181542293015	1.6903523136445424	0.006289308176100629	0.037751284573172415	0.443	11/37	15.09%	Rpa1;Rad51c;Nbn;Rad51d;Brcc3;Xrcc2;Mre11a;Rbbp8;Rad50;Bard1;Atm
60	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Thermogenesis	0.30249718871342024	1.6664952741545072	0.0015408320493066256	0.042404480209315226	0.491	59/211	18.84%	Ndufaf4;Hras;Ndufb6;Uqcr10;Rps6kb1;Cox8a;Cox11;Slc25a20;Ndufaf3;Rps6ka3;Uqcrc1;Ndufb8;Ndufa1;Atp5l;Sdhd;Creb3l4;Cox5a;Prkaa2;Kdm3b;Creb1;Uqcrfs1;Ndufs4;Coa7;Uqcrq;Uqcrc2;Cox5b;Cpt2;Prkaa1;Ndufb9;Frs2;Acsl1;Mtor;Rps6ka1;Ppargc1a;Atp5a1;Cox7a2;Prkab1;Rps6;Cox4i1;Bmp8a;Cox18;Cox6c;Ndufa11;Atp5b;Prkg2;Atp5d;Zfp516;Rptor;Sdhb;Uqcrh;Coa6;Prkab2;Atp5g1;Cpt1a;Cox10;Grb2;Adcy9;Ndufa8;Ndufaf2
61	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Insulin Signaling WP65	0.3186491044696762	1.6656072123960717	0.0	0.10212261826185363	0.5185	53/158	18.72%	Hras;Rps6kb1;Map3k6;Sgk1;Pik3r4;Mapk9;Kif5b;Rps6ka3;Vamp2;Arf1;Irs1;Map3k9;Map3k7;Map2k5;Map3k10;Cyth3;Pik3c2a;Map4k3;Prkaa2;Xbp1;Foxo3;Map2k4;Crk;Flot2;Pten;Map3k14;Prkca;Ptpn1;Igf1r;Snap25;Myo1c;Cblb;Enpp1;Prkaa1;Mtor;Rps6ka1;Pik3c3;Map4k5;Slc2a4;Sorbs1;Rab4a;Ptpn11;Map3k3;Mink1;Map2k1;Rac1;Pfkl;Stxbp4;Pik3r3;Grb2;Ptprf;Shc2;Map2k6
62	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Hippo signaling pathway	0.3158015803362629	1.6601031357823757	0.0	0.04325093527957276	0.5085	52/156	18.69%	Birc2;Ccnd1;Ccnd2;Smad4;Fzd3;Csnk1d;Pard6g;Sox2;Sav1;Smad2;Fbxw11;Yap1;Bmp5;Wnt10a;Apc;Fzd5;Wnt9a;Wnt5b;Trp73;Areg;Bmp6;Wnt4;Dlg3;Wnt9b;Bmpr1b;Wnt6;Ppp2ca;Pak1;Tgfbr2;Snai2;Serpine1;Fzd9;Nf2;Ppp2r2b;Ppp1cb;Ppp2r1b;Ctnna2;Tead4;Bmp8a;Fzd1;Wnt7b;Llgl1;Ywhaq;Smad3;Bmpr1a;Bmp7;Tcf7;Amh;Cdh1;Gdf5;Fzd10;Lats1
63	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__FoxO signaling pathway	0.32745110536535793	1.6498667797559972	0.001445086705202312	0.04522432921840962	0.5285	54/127	26.36%	Hras;Ccnd1;Ccnd2;Smad4;Sgk1;Gadd45b;Mapk9;Homer2;Smad2;Irs1;Atg12;Prkaa2;Foxo3;Pten;Cdkn2d;Igf1r;Cdkn1a;Tgfbr2;Bcl6;Prkaa1;Il10;Ep300;Sirt1;G6pc;Prkab1;Slc2a4;Egfr;Stat3;Rbl2;Chuk;Mdm2;Atm;Cdkn2b;Smad3;Map2k1;Prkab2;Foxg1;Pik3r3;Grb2;Foxo6;Rag2;Irs4;G6pc3;Pik3cb;Sos1;Pdpk1;Homer1;Il6;Plk3;Akt1;Mapk10;Bnip3;Plk2;Mapk1
64	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__mTOR signaling pathway	0.3132162674393891	1.6377326952699187	0.0	0.04807923665830921	0.556	46/147	18.59%	Hras;Rps6kb1;Lrp6;Strada;Sgk1;Fzd3;Slc3a2;Rps6ka3;Irs1;Wnt10a;Fzd5;Wnt9a;Lamtor5;Wnt5b;Mapkap1;Prkaa2;Wnt4;Pten;Nprl3;Wnt9b;Rraga;Prkca;Wnt6;Igf1r;Ulk2;Prkaa1;Mtor;Fzd9;Atp6v1d;Sesn2;Rps6ka1;Cab39;Rps6;Chuk;Atp6v1b2;Stradb;Fzd1;Ddit4;Rragc;Wnt7b;Rptor;Map2k1;Pik3r3;Grb2;Fzd10;Cab39l
65	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__cAMP signaling pathway	0.30103315205697917	1.6360769573143612	0.0	0.04736736363433425	0.561	58/201	18.38%	Ppp1r1b;Camk2b;Sox9;Rock1;Edn2;Pde10a;Acox1;Mapk9;Htr4;Vav3;Hcn2;Chrm1;Cftr;Oxt;Slc9a1;Creb3l4;Plce1;Sst;Pde4b;Atp2a2;Grin2d;Creb1;Glp1r;Sucnr1;Pak1;Oxtr;Pde4d;Htr1b;Drd2;Ghsr;Bdnf;Ep300;Ppp1cb;Cnga3;Bad;Adora2a;Pld2;Pld1;Tiam1;Hcn4;Gria2;Grin2c;Calml3;Nfkb1;Htr1d;Abcc4;Ppp1r12a;Atp2b2;Camk4;Map2k1;Rac1;Gria1;Rras2;Rac3;Amh;Sstr2;Pik3r3;Adcy9
66	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Amino sugar and nucleotide sugar metabolism	0.3824078089327488	1.6166577947137288	0.012315270935960592	0.05234808026399242	0.605	17/49	12.28%	Pgm2;Pmm1;Gmds;Chit1;Uap1;Fuk;Ugp2;Fpgt;Gck;Gne;Uxs1;Hk1;Gpi1;Cyb5r4;Gmppb;Pgm1;Gmppa
67	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_HYPOXIA	0.29890943926824937	1.6162110520183999	0.0016750418760469012	0.010688201413217741	0.072	54/191	17.23%	Gbe1;Pgm2;Noct;Grhpr;Edn2;Gpc4;Aldoc;Stc2;Car12;Aldoa;Pkp1;Ugp2;Tgfbi;Pam;Gck;B3galt6;Cp;Mxi1;Isg20;Foxo3;Adm;Prkca;Tnfaip3;Pfkp;Slc2a5;Plac8;Hk1;Xpnpep1;Cdkn1a;P4ha2;Gpi1;Serpine1;Hs3st1;Tpst2;Ldha;Ppargc1a;Cav1;S100a4;Pgm1;F3;Egfr;Ackr3;Igfbp3;Pgk1;Aldob;Eno1b;Gpc1;Ddit4;Fosl2;Akap12;Tgm2;Bhlhe40;Pfkl;Ids
68	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Central carbon metabolism in cancer	0.36438009004382793	1.6128241136179775	0.00938337801608579	0.05209592307789769	0.613	20/63	18.55%	Hras;Pdha1;Erbb2;G6pdx;Tigar;Gck;Ret;Pten;Pfkp;Hk1;Mtor;Ldha;Trp53;Egfr;Gls;Map2k1;Pfkl;G6pd2;Pik3r3;Pkm
69	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Homologous recombination WP1258	0.5447624883843469	1.6076417645521386	0.03903559127439724	0.13819727173930674	0.6385	5/13	15.09%	Rpa1;Nbn;Mre11a;Rad50;Atm
70	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_APOPTOSIS	0.30327844136827187	1.606597530785009	0.0030257186081694403	0.010487797636719911	0.0755	48/160	18.95%	Rock1;Ccnd1;Ccnd2;Il18;Ebp;Erbb2;Casp9;Gadd45b;Dnajc3;Ppp3r1;Bcap31;Fdxr;Gpx1;Ereg;Nefh;Btg2;Ank;Nedd9;Sc5d;Isg20;Birc3;Ifngr1;Ifitm3;Gch1;Pea15a;Cdkn1a;App;Pak1;Dffa;Cav1;Ppp2r5b;Psen1;Mcl1;Lgals3;F2;Dap;Gsr;Anxa1;Cyld;Bcl10;Xiap;Gna15;Etf1;Mgmt;Clu;Egr3;Rnasel;Plat
71	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__EGFR1 Signaling Pathway WP572	0.29815390736526304	1.601291023041947	0.0	0.13386644174465948	0.651	52/178	18.99%	Reps2;Hras;Appl2;Ceacam1;Prkd1;Casp9;Rps6ka3;Smad2;Vav3;Map2k5;Eps8;Hist1h3g;Sh3gl2;Eps15;Crk;Map3k14;Hist1h3i;Creb1;Prkca;Ptprr;Cav2;Cblb;Elf3;Pak1;Rps6ka1;Cav1;Plscr1;Pitpna;Egfr;Pld2;Pld1;Stat3;Jak1;Ptpn11;Map3k3;Usp6nl;Smad3;Ap2a1;Nck1;Map2k1;Rac1;Krt7;Stat5b;Reps1;Shoc2;Ralbp1;Pik3r3;Grb2;Ptk2b;Abi1;Zpr1;Htt
72	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Sphingolipid metabolism	0.37945513256917324	1.599885703017404	0.016352201257861635	0.05553623098659961	0.6495	10/46	6.71%	Galc;Sgpp1;Neu3;Cers5;Degs1;Gal3st1;Sphk1;Sptlc3;Asah1;Asah2
73	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3675	0.42502323339391257	1.5912749820983814	0.02802547770700637	0.13497347974890916	0.681	13/31	15.83%	Rps6kb1;Smad2;Irs1;Pten;Igf1r;Mtor;Ppargc1a;Prkab1;Igfbp3;Pld1;Jkamp;Nfkb1;Smad3
74	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_APICAL_SURFACE	0.38538039893466103	1.5894094146636837	0.015170670037926675	0.011316919143407022	0.0865	16/43	18.63%	Shroom2;Atp8b1;Sulf2;Dcbld2;Mal;Flot2;Gas1;B4galt1;App;Adam10;Slc2a4;Rhcg;Slc34a3;Efna5;Adipor2;Lyn
75	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Exercise-induced Circadian Regulation WP544	0.3766663797414248	1.5846661278298595	0.018134715025906734	0.13274437607519365	0.6945	16/47	18.33%	Idi1;Cry1;Clock;Ugp2;Tob1;Psma4;Pura;Per1;Per2;Nr1d2;Herpud1;Pigf;Eif4g2;Dazap2;Hspa8;Etv6
76	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Inositol phosphate metabolism	0.34985352037029077	1.5842792921050883	0.013227513227513227	0.06062435877402189	0.6925	26/72	18.06%	Sacm1l;Minpp1;Impad1;Ipmk;Inpp5j;Itpk1;Pik3c2a;Plce1;Inpp5k;Pten;Fig4;Mtmr1;Pikfyve;Inpp5a;Mtmr2;Mtmr3;Pik3c3;Pip4k2c;Plcb4;Mtmr6;Synj1;Ippk;Itpka;Itpkc;Plcd1;Pip4k2a
77	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Colorectal cancer	0.3357405072818437	1.5835541097599697	0.006711409395973154	0.059398295814911156	0.6935	27/87	18.96%	Hras;Rps6kb1;Mlh1;Ccnd1;Smad4;Casp9;Gadd45b;Mapk9;Smad2;Apc;Ereg;Rala;Areg;Cdkn1a;Tgfbr2;Mtor;Trp53;Bad;Egfr;Smad3;Map2k1;Rac1;Tcf7;Rac3;Pik3r3;Grb2;Bcl2
78	GSE137396_GEMM_KL_KP_nodules	30105	prerank	GOFOCUS__GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	0.5042539563391503	1.5806138511224441	0.04260355029585799	0.15477613562269074	0.238	10/16	28.07%	Tmx1;Ceacam1;Cd24a;Zfp703;Alox12;Map2k1;Cd9;C1qtnf1;Adamts18;Sh2b3
79	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Phosphatidylinositol signaling system	0.3247200250671477	1.579685104971135	0.005689900426742532	0.059422508721690796	0.702	33/94	18.21%	Sacm1l;Dgka;Impad1;Dgki;Ipmk;Inpp5j;Itpk1;Pik3c2a;Plce1;Inpp5k;Pten;Prkca;Mtmr1;Ip6k1;Pikfyve;Inpp5a;Mtmr2;Mtmr3;Pik3c3;Pip4k2c;Plcb4;Mtmr6;Ip6k3;Synj1;Calml3;Ippk;Dgkh;Itpka;Itpkc;Itpr1;Plcd1;Pip4k2a;Pik3r3
80	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Glyoxylate and dicarboxylate metabolism	0.42165776641285346	1.575797250925957	0.028639618138424822	0.05974102374539911	0.7115	6/31	3.21%	Acss2;Acat2;Mdh1;Dld;Grhpr;Glul
81	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Adherens junction	0.3535389005458871	1.5751811747299505	0.008917197452229299	0.05850560911224487	0.7125	28/66	18.53%	Smad4;Erbb2;Smad2;Map3k7;Yes1;Ptpn1;Igf1r;Farp2;Fer;Tjp1;Tgfbr2;Snai2;Ep300;Ctnna2;Csnk2a2;Sorbs1;Egfr;Wasf2;Ptprj;Smad3;Rac1;Actn1;Tcf7;Rac3;Cdh1;Baiap2;Lmo7;Ptprf
82	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Peroxisome	0.32707510119040595	1.5555251751288472	0.010526315789473684	0.06578710972916375	0.7615	23/84	16.55%	Pex12;Acaa1b;Abcd3;Pex13;Agps;Acox1;Mvk;Nudt7;Pmvk;Pex19;Abcd4;Far1;Crot;Paox;Acsl1;Pex7;Pex11b;Pex2;Hacl1;Mpv17l;Phyh;Ephx2;Nudt19
83	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Amino Acid metabolism WP662	0.3200634191998692	1.5539165764763903	0.009695290858725761	0.1510586473320249	0.751	28/93	19.14%	Aldh1a1;Ppm1l;Mdh1;Pdha1;Fh1;Dld;Ogdh;Oat;Adh7;Glul;Dbh;Sdhd;Gsta4;Sms;Gclm;P4ha2;Cbs;Ldha;Pcx;Gls;Gsr;Tph1;Fah;Mdh2;Hal;Got1;Pkm;Bhmt
84	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Propanoate metabolism	0.41130488599493786	1.5414910924174277	0.03109452736318408	0.0702815490251951	0.79	5/31	4.27%	Acss2;Acat2;Dld;Echs1;Echdc1
85	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Apoptosis WP1254	0.32578689498757213	1.532290242475583	0.014824797843665768	0.1656523264658703	0.8005	36/80	28.41%	Birc2;Cradd;Casp9;Trp63;Tnfrsf21;Trp73;Map2k4;Birc3;Igf1r;Fadd;Dffa;Trp53;Mcl1;Bad;Chuk;Mdm2;Irf7;Nfkb1;Xiap;Bcl2;Irf2;Traf3;Bax;Irf6;Tradd;Nfkbib;Igf2;Irf1;Akt1;Cflar;Mapk10;Casp6;Apaf1;Casp1;Bcl2l2;Ikbkb
86	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Endometrial cancer	0.34892216870647824	1.5290410180223413	0.013647642679900745	0.07476042015943614	0.8195	19/58	18.30%	Hras;Mlh1;Ccnd1;Erbb2;Casp9;Gadd45b;Apc;Foxo3;Pten;Cdkn1a;Trp53;Ctnna2;Bad;Egfr;Map2k1;Tcf7;Cdh1;Pik3r3;Grb2
87	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Cellular senescence	0.28894233142868037	1.5282793173971825	0.004739336492890996	0.07348660138305402	0.82	45/172	16.74%	Hras;Slc25a5;Nbn;Vdac1;Ccnd1;Ccnd2;Gadd45b;Atr;Smad2;Fbxw11;E2f5;Hus1;Slc25a31;Ppp3r1;Trpv4;Lin54;Foxo3;Mre11a;Pten;Cdkn1a;Tgfbr2;Serpine1;Mtor;Rad50;Trp53;Sirt1;Mcu;Ppp1cb;Rb1;Igfbp3;Traf3ip2;Rbl2;Lin52;Nfatc3;Mdm2;Mras;Calml3;Atm;Nfkb1;Cdkn2b;Smad3;Map2k1;Nfatc2;Rras2;Itpr1
88	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Protein export	0.4208212498649014	1.5274154244128788	0.03654080389768575	0.07226585838902115	0.821	9/26	15.79%	Sec61g;Srpr;Srprb;Sec11c;Sec63;Spcs3;Srp54b;Srp68;Srp54a
89	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_PEROXISOME	0.313756601867699	1.5251248252321505	0.005747126436781609	0.018526215782910752	0.143	12/101	1.91%	Abcc8;Aldh1a1;Hras;Abcd3;Cacna1b;Isoc1;Pex13;Cadm1;Idi1;Dhcr24;Acox1;Ide
90	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Proteoglycans in cancer	0.2782286505205704	1.5094090843135648	0.0016420361247947454	0.07990794556647562	0.8535	52/197	16.74%	Hras;Camk2b;Rps6kb1;Rock1;Ccnd1;Erbb2;Fzd3;Arhgef12;Smad2;Slc9a1;Wnt10a;Fzd5;Wnt9a;Ddx5;Wnt5b;Plce1;Wnt4;Wnt9b;Esr1;Prkca;Cav2;Wnt6;Igf1r;Ank1;Cdkn1a;Pak1;Frs2;Mtor;Fzd9;Trp53;Cav1;Sdc1;Ppp1cb;Itgav;Egfr;Rps6;Stat3;Tiam1;Flnb;Mdm2;Ihh;Mras;Hpse2;Fzd1;Gpc1;Ptpn11;Wnt7b;Ppp1r12a;Map2k1;Rac1;Rras2;Itpr1
91	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Oxidative phosphorylation WP1248	0.3606676512849456	1.5093795916180701	0.021464646464646464	0.18215033008385917	0.8485	11/49	18.58%	Ndufb6;Ndufb8;Atp5l;Ndufs4;Ndufb9;Atp5a1;Ndufa11;Atp5b;Atp5d;Atp5g1;Ndufa8
92	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Glycogen Metabolism WP317	0.39296122393989763	1.5024980479353367	0.034610630407911	0.18053235146226337	0.858	8/33	11.86%	Gbe1;Pgm2;Ppp2r3a;Ugp2;Ppp2ca;Ppp2r2b;Ppp2r5b;Ppp2r1b
93	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Insulin signaling pathway	0.2908404471266578	1.4997347822554574	0.004335260115606936	0.08373670616135526	0.867	40/133	18.65%	Mknk2;Hras;Srebf1;Rps6kb1;Prkar2a;Mapk9;Irs1;Exoc7;Gck;Prkaa2;Inpp5k;Crk;Flot2;Ptpn1;Prkar2b;Cblb;Ppp1r3b;Hk1;Prkaa1;Mtor;Ppargc1a;Ppp1cb;G6pc;Bad;Prkab1;Slc2a4;Sorbs1;Rps6;Calml3;Phka1;Rptor;Mknk1;Map2k1;Socs4;Prkab2;Ppp1r3f;Pik3r3;Grb2;Ptprf;Shc2
94	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_UV_RESPONSE_DN	0.2923457889380906	1.4987432836138395	0.006144393241167435	0.021488910209732516	0.174	44/140	18.21%	Erbb2;Sipa1l1;Efemp1;Ldlr;Irs1;Add3;Map2k5;Nek7;Abcc1;Atrn;Nfib;Pten;Prkca;Wdr37;Prkar2b;Atp2c1;Igf1r;Aggf1;Cap2;Sfmbt1;Tjp1;Tgfbr2;Snai2;Serpine1;Slc22a18;Cdk13;Bdnf;Ltbp1;Cav1;Cdon;F3;Plcb4;Nr1d2;Pias3;Dbp;Bckdhb;Ptpn21;Nfkb1;Smad3;Bmpr1a;Bhlhe40;Mgmt;Pmp22;Pik3r3
95	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.37061986260465746	1.4942392922877252	0.02753441802252816	0.021643607861765928	0.184	12/41	16.96%	Ccnd2;Jag2;Wnt5b;Wnt6;Adam17;Maml1;Trp53;Numb;Fzd1;Ncstn;Kat2a;Tcf7
96	GSE137396_GEMM_KL_KP_nodules	30105	prerank	HALLMARK__HALLMARK_PANCREAS_BETA_CELLS	0.3784585306204812	1.490446185045996	0.034229828850855744	0.021172818037612288	0.188	9/35	10.72%	Abcc8;Srprb;Pdx1;Syt13;Sst;Gck;Iapp;Nkx2-2;Pcsk2
97	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__IL-7 Signaling Pathway WP297	0.3621874142229648	1.4827343815728757	0.029639175257731958	0.19338328214096653	0.886	25/44	29.52%	Hras;Ccnd2;Irs1;Foxo3;Muc1;Cblb;Mcl1;Bad;Rb1;Stat3;Jak1;Cltc;Map2k1;Stat5b;Grb2;Ptk2b;Lyn;Bax;Sos1;Irf1;Akt1;Mapk1;Cbl;Foxo1;Stam2
98	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Glutathione and one carbon metabolism WP730	0.39388750082514384	1.4791985894931687	0.04529201430274136	0.188899929688365	0.8925	10/31	15.48%	Gpx2;Mat2b;G6pdx;Gpx1;Gclm;Cbs;Gclc;Ahcyl2;Gsr;Shmt2
99	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__Fatty Acid Beta Oxidation WP1269	0.38490840276468313	1.47788196830648	0.03536585365853658	0.1823064508280482	0.8935	8/34	10.25%	Acss2;Dld;Slc25a20;Echs1;Acadvl;Gpd2;Cpt2;Acsl1
100	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__IL-6 signaling Pathway WP387	0.30629535320293527	1.4772005185151065	0.008522727272727272	0.1758998231983261	0.8965	31/98	18.72%	Hras;Rps6kb1;Ppp2r3a;Erbb2;Casp9;Sgk1;Map3k7;Foxo3;Map2k4;Bmx;Tyk2;Ppp2ca;Ep300;Ppp2r2b;Ppp2r5b;Il6st;Ppp2r1b;Bad;Rb1;Stat3;Jak1;Ptpn11;Nfkb1;Map2k1;Rac1;Ar;Stat5b;Grb2;Ptk2b;Lyn;Map2k6
101	GSE137396_GEMM_KL_KP_nodules	30105	prerank	WIKI__G1 to S cell cycle control WP413	0.3303885992580319	1.4693892584692192	0.026143790849673203	0.17735534890568871	0.91	15/61	15.38%	Rpa1;Ccnd1;Ccnd2;Orc2;E2f5;E2f6;Cdkn2d;Mnat1;Cdkn1a;Trp53;Tfdp2;Rb1;Mdm2;Atm;Cdkn2b
102	GSE137396_GEMM_KL_KP_nodules	30105	prerank	KEGG__Other glycan degradation	0.45026973443048124	1.4661113445228493	0.081145584725537	0.1036688264113543	0.9155	3/18	1.27%	Fuca2;Engase;Neu3
