method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	n_thin_tail	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
liana_cpdb	TNK	median	TNFSF12_TNFRSF25	other	TNFSF12	TNFRSF25	TNFSF12	TNFRSF25	other	cellphonedb_v5_interactors	12	2	0	GSE123902,GSE189357	-0.029524417594075203	-0.03857755055651069	0.12847485967601338	0.16705241023252407	0.8333333333333334	0.9166666666666666	256.5	3559.0	0.02685546875	0.05292107077205882
liana_cpdb	TNK	median	ICAM3_ITGAL+ITGB2	other	ICAM3	ITGAL+ITGB2	ICAM3	ITGAL|ITGB2	other	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	-0.029194699600338936	-0.0363721303375704	0.17336438157196557	0.20973651190953596	0.9285714285714286	0.9285714285714286	374.5	4035.5	0.0166015625	0.034759521484375
liana_cpdb	TNK	median	SPP1_ITGA4+ITGB1	other	SPP1	ITGA4+ITGB1	SPP1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	8	2	1	GSE123902,GSE189357	-0.028573992662131786	-0.0392944966442883	0.19948229705914855	0.23877679370343685	0.875	0.875	161.5	840.0	0.546875	0.6106770833333333
liana_cpdb	TNK	median	FN1_ITGA4+ITGB1	other	FN1	ITGA4+ITGB1	FN1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	14	2	1	GSE123902,GSE189357	-0.010698840022087097	0.018833836008395468	0.34911157935857773	0.3302777433501823	1.0	0.8571428571428571	315.0	3559.0	0.855224609375	0.8681825580018939
liana_cpdb	TNK	median	TNFSF12_TNFRSF12A	other	TNFSF12	TNFRSF12A	TNFSF12	TNFRSF12A	other	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	-0.008423460647463799	0.003345948178321123	0.12846866948530078	0.12512272130697966	1.0	0.875	198.5	1014.0	0.1953125	0.2516526442307692
liana_cpdb	TNK	median	FN1_ITGA4+ITGB7	other	FN1	ITGA4+ITGB7	FN1	ITGA4|ITGB7	other	cellphonedb_v5_interactors	9	2	1	GSE123902,GSE189357	-0.0038647055625915527	-0.02310638626416524	0.29720840147799915	0.3203147877421644	1.0	0.8888888888888888	149.0	3726.0	0.65234375	0.7165087090163935
liana_cpdb	TNK	median	FN1_ITGA5+ITGB1	other	FN1	ITGA5+ITGB1	FN1	ITGA5|ITGB1	other	cellphonedb_v5_interactors	3	1	0	GSE189357	-0.0038647055625915527	-0.005980875343084335	0.23092040295402208	0.23690127829710642	1.0	1.0	319.0	6525.0		
liana_cpdb	TNK	median	FN1_ITGAV+ITGB1	other	FN1	ITGAV+ITGB1	FN1	ITGAV|ITGB1	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	-0.0038647055625915527	0.0002973206341266632	0.22903632521629333	0.22873900458216667	1.0	1.0	149.0	3392.0		
liana_cpdb	TNK	median	HLA-C_CD8A	MHC_I	HLA-C	CD8A	HLA-C	CD8A	other	curated_overlay	18	2	0	GSE123902,GSE189357	-0.0032407045364379883	0.0073894245756997	1.224934524546067	1.2175450999703672	1.0	1.0	263.0	2582.0	0.7987060546875	0.8494175502232142
liana_cpdb	TNK	median	HLA-F_VSIR	MHC_I_partial	HLA-F	VSIR	HLA-F	VSIR	inhibitory	cellphonedb_v5_interactors	9	1	0	GSE189357	0.0015276595950126648	0.004506405029031966	0.31422845191425747	0.30972204688522553	1.0	1.0	462.0	7096.0	1.0	1.0
liana_cpdb	TNK	median	HLA-E_KLRD1	MHC_I	HLA-E	KLRD1	HLA-E	KLRD1	inhibitory	curated_overlay	18	2	0	GSE123902,GSE189357	0.005507469177246094	-0.04339285443226496	0.847038602663411	0.890431457095676	1.0	1.0	263.0	2582.0	0.83172607421875	0.8681825580018939
liana_cpdb	TNK	median	LIPA_RORA	other	LIPA	RORA	LIPA	RORA	other	cellphonedb_v5_interactors	20	2	1	GSE123902,GSE189357	0.01749918796122074	0.10082937059924006	0.34829567270353434	0.2474663021042943	0.95	0.65	263.0	2582.0	0.06372261047363281	0.09928871864496276
liana_cpdb	TNK	median	HLA-C_CD8B	MHC_I	HLA-C	CD8B	HLA-C	CD8B	other	curated_overlay	16	2	0	GSE123902,GSE189357	0.020920664072036743	0.004628360271453857	1.1638570008799434	1.1592286406084895	1.0	1.0	267.0	2999.0	0.781951904296875	0.8450125417401714
liana_cpdb	TNK	median	LGALS9_HAVCR2	other	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	0.02139154076576233	0.03537171543575823	0.18538501881994307	0.15001330338418484	1.0	0.75	171.5	1947.0	0.078125	0.11631944444444443
liana_cpdb	TNK	median	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	cellphonedb_v5_interactors	18	2	1	GSE123902,GSE189357	0.028515199199318886	0.12045588665124443	0.439842052033378	0.3193861653821336	1.0	0.7222222222222222	204.5	2582.0	0.0055999755859375	0.0150079345703125
liana_cpdb	TNK	median	PTGES3_PTGER2	other	PTGES3	PTGER2	PTGES3	PTGER2	other	cellphonedb_v5_interactors	6	2	0	GSE123902,GSE189357	0.031043022871017456	0.028988892833391827	0.6638481703897318	0.6348592775563399	1.0	1.0	256.5	4565.5	0.84375	0.8681825580018939
liana_cpdb	TNK	median	CD58_CD2	other	CD58	CD2	CD58	CD2	other	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.033057309687137604	0.2775672825382036	0.6171874894815332	0.3396202069433296	0.9411764705882353	0.5294117647058824	215.0	2558.0	0.10888671875	0.15198771158854169
liana_cpdb	TNK	median	HLA-B_CD8B	MHC_I	HLA-B	CD8B	HLA-B	CD8B	other	curated_overlay	16	2	0	GSE123902,GSE189357	0.03795427083969116	0.02911665290594101	1.418548564426601	1.38943191152066	1.0	1.0	267.0	2999.0	0.49542236328125	0.5633606991525424
liana_cpdb	TNK	median	HLA-B_CD8A	MHC_I	HLA-B	CD8A	HLA-B	CD8A	other	curated_overlay	18	2	0	GSE123902,GSE189357	0.04354017972946167	0.034512854284710355	1.4501952392359574	1.4156823849512472	1.0	1.0	263.0	2582.0	0.39273834228515625	0.4616398058439556
liana_cpdb	TNK	median	HLA-A_CD8B	MHC_I	HLA-A	CD8B	HLA-A	CD8B	other	curated_overlay	16	2	0	GSE123902,GSE189357	0.044718652963638306	0.07781745493412018	1.2998825078830123	1.2220650529488921	1.0	1.0	267.0	2999.0	0.129730224609375	0.17738622548628827
liana_cpdb	TNK	median	LGALS9_P4HB	other	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellphonedb_v5_interactors	15	2	1	GSE123902,GSE189357	0.0478731170296669	0.09546976052224636	0.2973554706821839	0.20188571015993753	0.9333333333333333	0.6	194.0	2558.0	0.02557373046875	0.051922422466856064
liana_cpdb	TNK	median	CD320_JAML	other	CD320	JAML	CD320	JAML	other	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.0529056191444397	0.08767519715954275	0.2464415643583326	0.1587663671987898	1.0	0.6470588235294118	319.0	2606.0	0.0020904541015625	0.006089583687160326
liana_cpdb	TNK	median	CLU_TREM2+TYROBP	other	CLU	TREM2+TYROBP	CLU	TREM2|TYROBP	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	0.05437299609184265	0.062183745205402374	0.4061750859022141	0.3439913406968117	1.0	1.0	194.0	177.0		
liana_cpdb	TNK	median	COL4A4_ITGA1+ITGB1	other	COL4A4	ITGA1+ITGB1	COL4A4	ITGA1|ITGB1	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.056864578276872635	0.06243642419576645	0.24990414703885713	0.18746772284309068	1.0	1.0	129.0	344.0		
liana_cpdb	TNK	median	HLA-A_CD8A	MHC_I	HLA-A	CD8A	HLA-A	CD8A	other	curated_overlay	18	2	0	GSE123902,GSE189357	0.05763930082321167	0.09403207732571496	1.330915761904584	1.236883684578869	1.0	1.0	263.0	2582.0	0.0987396240234375	0.14075648531000665
liana_cpdb	TNK	median	PTGES3_PTGER4	other	PTGES3	PTGER4	PTGES3	PTGER4	other	cellphonedb_v5_interactors	18	2	0	GSE123902,GSE189357	0.05989499390125275	0.050375011232164174	0.8145763327678045	0.7642013215356402	1.0	1.0	315.0	2999.0	0.03423309326171875	0.06035834864566201
liana_cpdb	TNK	median	TNFSF10_TNFRSF10B	other	TNFSF10	TNFRSF10B	TNFSF10	TNFRSF10B	attack	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	0.06105376034975052	0.0366336228325963	0.2956630806438625	0.2590294578112662	1.0	1.0	446.0	7176.5	0.1953125	0.2516526442307692
liana_cpdb	TNK	median	LAMC1_ITGA6+ITGB1	other	LAMC1	ITGA6+ITGB1	LAMC1	ITGA6|ITGB1	other	cellphonedb_v5_interactors	3	2	1	GSE123902,GSE189357	0.0630282461643219	0.07935809964934985	0.17814906065662703	0.09879096100727718	1.0	0.6666666666666666	149.0	6525.0		
liana_cpdb	TNK	median	BAG6_NCR3	other	BAG6	NCR3	BAG6	NCR3	other	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	0.07343792170286179	0.10496748425066471	0.24226138927042484	0.13729390501976013	1.0	0.75	224.0	5125.5		
liana_cpdb	TNK	median	CEACAM5_CEACAM6	other	CEACAM5	CEACAM6	CEACAM5	CEACAM6	barrier	cellphonedb_v5_interactors	3	1	0	GSE123902	0.07607284560799599	0.1004688950876395	0.3157771850625674	0.2153082899749279	1.0	0.6666666666666666	86.0	86.0		
liana_cpdb	TNK	median	COL1A1_ITGA1+ITGB1	other	COL1A1	ITGA1+ITGB1	COL1A1	ITGA1|ITGB1	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.0766746997833252	0.09138695647319157	0.3487718850374222	0.2573849285642306	1.0	0.6666666666666666	129.0	344.0		
liana_cpdb	TNK	median	SEMA3E_PLXND1	other	SEMA3E	PLXND1	SEMA3E	PLXND1	other	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	0.08209902793169022	0.10621945746243	0.18266437202692032	0.07644491456449032	1.0	0.5	117.5	3308.5		
liana_cpdb	TNK	median	NECTIN2_TIGIT	other	NECTIN2	TIGIT	NECTIN2	TIGIT	barrier|inhibitory	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.09479621052742004	0.13294095041997292	0.36765869137118845	0.23471774095121553	1.0	0.8235294117647058	319.0	3392.0	1.52587890625e-05	0.000255584716796875
liana_cpdb	TNK	median	CCL20_CCR6	other	CCL20	CCR6	CCL20	CCR6	other	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	0.0965966135263443	0.1091837091371417	0.26845168322324753	0.15926797408610582	1.0	0.5	171.5	1971.0	0.25	0.29910714285714285
liana_cpdb	TNK	median	COL4A3_ITGA1+ITGB1	other	COL4A3	ITGA1+ITGB1	COL4A3	ITGA1|ITGB1	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.0980583056807518	0.10594004144271214	0.26713143289089203	0.16119139144817987	1.0	0.6666666666666666	129.0	344.0		
liana_cpdb	TNK	median	PPIA_BSG	other	PPIA	BSG	PPIA	BSG	other	cellphonedb_v5_interactors	20	2	1	GSE123902,GSE189357	0.09871023893356323	0.1289909541606903	1.2972882736474276	1.1682973194867372	1.0	1.0	263.0	2582.0	0.000209808349609375	0.0011714299519856772
liana_cpdb	TNK	median	CXCL10_CXCR3	T_recruit	CXCL10	CXCR3	CXCL10	CXCR3	recruit	cellphonedb_v5_interactors	3	1	1	GSE123902	0.10121206194162369	0.11018299932281177	0.17658728982011476	0.06640429049730301	1.0	0.3333333333333333	79.0	344.0		
liana_cpdb	TNK	median	CXCL16_CXCR6	T_recruit	CXCL16	CXCR6	CXCL16	CXCR6	recruit	cellphonedb_v5_interactors	9	2	0	GSE123902,GSE189357	0.10762569308280945	0.10078073810372087	0.3937489725649357	0.2929682344612148	1.0	1.0	129.0	1336.0	0.00390625	0.010904947916666668
liana_cpdb	TNK	median	SEMA4A_PLXND1	other	SEMA4A	PLXND1	SEMA4A	PLXND1	other	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	0.11363314464688301	0.12986747734248638	0.2535393377766013	0.12367186043411493	1.0	0.75	117.5	3308.5		
liana_cpdb	TNK	median	PTGES2_PTGER2	other	PTGES2	PTGER2	PTGES2	PTGER2	other	cellphonedb_v5_interactors	6	2	0	GSE123902,GSE189357	0.12073655240237713	0.1093893510599931	0.15669143324096999	0.04730208218097687	1.0	0.3333333333333333	256.5	4565.5	0.0625	0.09928871864496276
liana_cpdb	TNK	median	GGT1_CYSLTR1	other	GGT1	CYSLTR1	GGT1	CYSLTR1	other	cellphonedb_v5_interactors	4	2	1	GSE123902,GSE189357	0.12388135679066181	0.14536509849131107	0.14536509849131107	0.0	1.0	0.0	305.5	3709.0		
liana_cpdb	TNK	median	APP_CD74	other	APP	CD74	APP	CD74	other	cellphonedb_v5_interactors	21	2	1	GSE123902,GSE189357	0.13332036137580872	0.18311231725272678	1.2518761853377025	1.0687638680849756	1.0	0.9523809523809523	215.0	2558.0	4.100799560546875e-05	0.00045792261759440106
liana_cpdb	TNK	median	APP_TREM2+TYROBP	other	APP	TREM2+TYROBP	APP	TREM2|TYROBP	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	0.13332036137580872	0.1424710050225258	0.5367150217294693	0.39424401670694353	1.0	1.0	194.0	177.0		
liana_cpdb	TNK	median	PODXL_SELL	other	PODXL	SELL	PODXL	SELL	other	cellphonedb_v5_interactors	5	2	1	GSE123902,GSE189357	0.13661399483680725	0.09868383705615998	0.149267315864563	0.05058347880840301	1.0	0.2	149.0	2606.0		
liana_cpdb	TNK	median	PVR_CD226	other	PVR	CD226	PVR	CD226	barrier|inhibitory	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	0.13762640208005905	0.10158778093755245	0.14855073913931846	0.04696295820176601	1.0	0.4	319.0	6525.0		
liana_cpdb	TNK	median	APP_SORL1	other	APP	SORL1	APP	SORL1	other	cellphonedb_v5_interactors	16	2	0	GSE123902,GSE189357	0.13859249651432037	0.1580680888146162	0.48999168490990996	0.33192359609529376	1.0	0.9375	356.0	3559.0	0.000579833984375	0.0024055032169117644
liana_cpdb	TNK	median	APLP2_PIGR	other	APLP2	PIGR	APLP2	PIGR	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.14157426357269287	0.10835460821787517	0.730913832783699	0.6225592245658239	1.0	1.0	311.0	1851.0		
liana_cpdb	TNK	median	TNFSF9_TNFRSF9	other	TNFSF9	TNFRSF9	TNFSF9	TNFRSF9	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	0.1496465839445591	0.13505307175219058	0.20903258807957173	0.07397951632738113	1.0	0.2	430.0	3392.0		
liana_cpdb	TNK	median	GAS6_AXL	other	GAS6	AXL	GAS6	AXL	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.1507401019334793	0.16364282121260962	0.35392291595538455	0.19028009474277496	1.0	0.6666666666666666	149.0	7096.0		
liana_cpdb	TNK	median	C3_ITGAM+ITGB2	other	C3	ITGAM+ITGB2	C3	ITGAM|ITGB2	other	cellphonedb_v5_interactors	7	2	0	GSE123902,GSE189357	0.15148402750492096	0.22383669231619155	0.41496164138828007	0.19112494907208852	1.0	0.8571428571428571	393.0	4345.0	0.03125	0.056587837837837836
liana_cpdb	TNK	median	PODXL2_SELL	other	PODXL2	SELL	PODXL2	SELL	other	cellphonedb_v5_interactors	9	2	1	GSE123902,GSE189357	0.15524975210428238	0.1157860474454032	0.16788547775811619	0.05209943031271299	0.8888888888888888	0.3333333333333333	149.0	1336.0	0.0546875	0.08936737804878049
liana_cpdb	TNK	median	C3_C3AR1	other	C3	C3AR1	C3	C3AR1	other	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	0.15933546051383018	0.21513910731300712	0.37891420302912593	0.1637750957161188	1.0	0.75	139.0	840.0	0.0546875	0.08936737804878049
liana_cpdb	TNK	median	TNC_ITGA4+ITGB1	other	TNC	ITGA4+ITGB1	TNC	ITGA4|ITGB1	other	cellphonedb_v5_interactors	10	2	0	GSE123902,GSE189357	0.16999222803860903	0.21336412001401187	0.29952744115144014	0.08616332113742828	1.0	0.4	293.5	3559.0	0.001953125	0.005948153409090909
liana_cpdb	TNK	median	TNFSF15_TNFRSF25	other	TNFSF15	TNFRSF25	TNFSF15	TNFRSF25	other	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	0.17123251967132092	0.14620370185002685	0.18788240244612098	0.04167870059609413	1.0	0.25	171.5	3559.0	0.0078125	0.019386574074074073
liana_cpdb	TNK	median	PLAU_PLAUR	other	PLAU	PLAUR	PLAU	PLAUR	other	cellphonedb_v5_interactors	6	2	0	GSE123902,GSE189357	0.17357429023832083	0.14433327596634626	0.29543350047121447	0.15110022450486818	1.0	0.5	293.5	840.0	0.15625	0.20937499999999998
liana_cpdb	TNK	median	ICAM1_ITGAX+ITGB2	other	ICAM1	ITGAX+ITGB2	ICAM1	ITGAX|ITGB2	other	cellphonedb_v5_interactors	6	2	0	GSE123902,GSE189357	0.17362160235643387	0.1825010950366656	0.5311983401576678	0.3486972451210022	1.0	1.0	386.5	3868.5	0.03125	0.056587837837837836
liana_cpdb	TNK	median	JAG1_CD46	other	JAG1	CD46	JAG1	CD46	other	cellphonedb_v5_interactors	11	2	0	GSE123902,GSE189357	0.17715922743082047	0.14853796633807095	0.2755088345570998	0.1269708682190288	1.0	0.45454545454545453	319.0	4345.0	0.0068359375	0.017615685096153844
liana_cpdb	TNK	median	ICAM1_ITGAM+ITGB2	other	ICAM1	ITGAM+ITGB2	ICAM1	ITGAM|ITGB2	other	cellphonedb_v5_interactors	7	2	0	GSE123902,GSE189357	0.1775469332933426	0.19057305370058333	0.5370526367000171	0.34647958299943377	1.0	1.0	393.0	4345.0	0.015625	0.03377016129032258
liana_cpdb	TNK	median	TGFB2_TGFBR3	other	TGFB2	TGFBR3	TGFB2	TGFBR3	inhibitory	cellphonedb_v5_interactors	3	1	0	GSE189357	0.18000995367765427	0.16942481448252997	0.2727377985914548	0.10331298410892487	1.0	0.3333333333333333	319.0	6525.0		
liana_cpdb	TNK	median	C5_C5AR1	other	C5	C5AR1	C5	C5AR1	other	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	0.18298792280256748	0.15928807575255632	0.2727096304297447	0.1134215546771884	1.0	0.5	305.5	5244.0		
liana_cpdb	TNK	median	PVR_TIGIT	other	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellphonedb_v5_interactors	11	2	0	GSE123902,GSE189357	0.1857372522354126	0.17398479022085667	0.23055525699799712	0.05657046677714044	1.0	0.18181818181818182	215.0	2558.0	0.0009765625	0.003634982638888889
liana_cpdb	TNK	median	TNFSF14_TNFRSF14	other	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellphonedb_v5_interactors	9	2	1	GSE123902,GSE189357	0.1879107728600502	0.08508296538558272	0.1468146341956324	0.06173166881004969	0.7777777777777778	0.2222222222222222	149.0	3726.0	0.49609375	0.5633606991525424
liana_cpdb	TNK	median	NECTIN3_TIGIT	other	NECTIN3	TIGIT	NECTIN3	TIGIT	barrier	cellphonedb_v5_interactors	10	2	0	GSE123902,GSE189357	0.18795045837759972	0.19148072153329848	0.2064346455037594	0.014953923970460891	1.0	0.1	356.0	5125.5	0.001953125	0.005948153409090909
liana_cpdb	TNK	median	COL21A1_ITGA1+ITGB1	other	COL21A1	ITGA1+ITGB1	COL21A1	ITGA1|ITGB1	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	0.1953899785876274	0.18816286884248257	0.18816286884248257	0.0	1.0	0.0	129.0	344.0		
liana_cpdb	TNK	median	ICAM1_ITGAL	other	ICAM1	ITGAL	ICAM1	ITGAL	other	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	0.19858044385910034	0.19212800690105983	0.5424964145890304	0.35036840768797056	1.0	1.0	374.5	4035.5	0.0001220703125	0.00081787109375
liana_cpdb	TNK	median	ICAM1_ITGAL+ITGB2	other	ICAM1	ITGAL+ITGB2	ICAM1	ITGAL|ITGB2	other	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	0.19858044385910034	0.19212800690105983	0.5424964145890304	0.35036840768797056	1.0	1.0	374.5	4035.5	0.0001220703125	0.00081787109375
liana_cpdb	TNK	median	ICAM4_ITGAL+ITGB2	other	ICAM4	ITGAL+ITGB2	ICAM4	ITGAL|ITGB2	other	cellphonedb_v5_interactors	12	2	0	GSE123902,GSE189357	0.20650452747941017	0.20545879130562147	0.2541588395833969	0.048700048277775444	1.0	0.25	446.0	5435.0	0.00048828125	0.0021809895833333334
liana_cpdb	TNK	median	F11R_ITGAL+ITGB2	other	F11R	ITGAL+ITGB2	F11R	ITGAL|ITGB2	barrier	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	0.21282290667295456	0.21754456098590577	0.3917408974042961	0.17419633641839027	1.0	0.6428571428571429	374.5	4035.5	0.0001220703125	0.00081787109375
liana_cpdb	TNK	median	DHCR7_NR1H2	other	DHCR7	NR1H2	DHCR7	NR1H2	other	cellphonedb_v5_interactors	13	2	1	GSE123902,GSE189357	0.21811775863170624	0.16777534023500407	0.19954496091948107	0.031769620684477	1.0	0.15384615384615385	319.0	2606.0	0.000244140625	0.001258263221153846
liana_cpdb	TNK	median	CD47_SIRPG	other	CD47	SIRPG	CD47	SIRPG	inhibitory	cellphonedb_v5_interactors	4	1	0	GSE123902	0.21844740957021713	0.18309081718325615	0.5218389928340912	0.33874817565083504	1.0	1.0	161.5	840.0		
liana_cpdb	TNK	median	ICAM1_SPN	other	ICAM1	SPN	ICAM1	SPN	other	cellphonedb_v5_interactors	16	2	0	GSE123902,GSE189357	0.21970641613006592	0.20995438657701015	0.5493810633197427	0.3394266767427325	1.0	1.0	315.0	3559.0	3.0517578125e-05	0.000408935546875
liana_cpdb	TNK	median	ALCAM_CD6	other	ALCAM	CD6	ALCAM	CD6	other	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.22143614292144775	0.22283490089809194	0.49233266667408104	0.2694977657759891	1.0	0.8823529411764706	311.0	3392.0	1.52587890625e-05	0.000255584716796875
liana_cpdb	TNK	median	PVR_CD96	other	PVR	CD96	PVR	CD96	barrier|inhibitory	cellphonedb_v5_interactors	12	2	1	GSE123902,GSE189357	0.24030356667935848	0.21524168504402041	0.26659198602040607	0.051350300976385675	1.0	0.16666666666666666	204.5	1947.0	0.00048828125	0.0021809895833333334
liana_cpdb	TNK	median	LPAR1_ADGRE5	other	LPAR1	ADGRE5	LPAR1	ADGRE5	other	cellphonedb_v5_interactors	4	1	0	GSE123902	0.2413447815924883	0.14994465233758092	0.2078226492740214	0.05787799693644047	0.75	0.25	161.5	218.0		
liana_cpdb	TNK	median	DHCR24_RORA	other	DHCR24	RORA	DHCR24	RORA	other	cellphonedb_v5_interactors	20	2	1	GSE123902,GSE189357	0.24633134715259075	0.34247274938970806	0.6783413948491216	0.33586864545941353	1.0	0.65	263.0	2582.0	1.9073486328125e-06	6.389617919921875e-05
