nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
38	1	0	1	31	0.0	0.0017724413950829046				False		
39	2	2	0	31	0.0012724693743021423	0.0				False		
40	1	1	0	31	0.00029354207436399217	0.0				False		
41	0	0	0	31	0.0	0.0				False		
42	4	3	1	31	0.001351932028095012	0.00020782819535850364				False		
43	1	0	1	31	0.0	0.0013443191673894188				False		
44	7	4	3	31	0.0004605380390229659	0.0006992464996574409	0.6024701093972027	0.47587045817912366	0.6533674182186272	True	0.8556791568548519	0.8639917410988863
45	3	2	1	31	0.0012478167380651681	6.927606511950121e-05				False		
46	1	1	0	31	0.0016028955532574976	0.0				False		
47	1	1	0	31	0.001256586947709769	0.0				False		
48	1	0	1	31	0.0	0.0019183168316831683				False		
49	1	1	0	31	0.0014348530432770194	0.0				False		
50	1	0	1	31	0.0	0.0017724413950829046				False		
51	4	2	2	31	0.0011715302004364973	0.0003270917636022238	-1.8405950169513652	-0.7364872073675363	0.4982738087923135	True	0.8443569224425673	0.8545611150471629
52	1	1	0	31	0.001516634050880626	0.0				False		
53	1	0	1	31	0.0	0.0017724413950829046				False		
54	1	0	1	31	0.0	0.0013443191673894188				False		
55	1	1	0	31	0.0016028955532574976	0.0				False		
56	1	0	1	31	0.0	0.0019183168316831683				False		
57	1	0	1	31	0.0	0.0019183168316831683				False		
58	1	0	1	31	0.0	0.0015496125968507872				False		
59	4	3	1	31	0.0008753037990387061	0.0009698649116730169				False		
60	2	1	1	31	0.0016925246826516222	6.927606511950121e-05				False		
61	4	2	2	31	0.0004319244953146703	0.00030780320160694153	-0.48875743036451524	-0.28498258247919084	0.7850141231986574	True	0.9320253089972066	0.9353832537558651
62	2	2	0	31	0.0012724693743021423	0.0				False		
63	1	1	0	31	0.0017489421720733426	0.0				False		
64	3	2	1	31	0.0011624157450687966	6.927606511950121e-05				False		
65	4	1	3	31	4.8923679060665357e-05	0.001341819559225557				False		
66	1	1	0	31	0.001516634050880626	0.0				False		
67	1	0	1	31	0.0	0.0013443191673894188				False		
68	1	0	1	31	0.0	0.0015496125968507872				False		
69	1	1	0	31	0.001516634050880626	0.0				False		
70	0	0	0	31	0.0	0.0				False		
71	1	0	1	31	0.0	0.0013443191673894188				False		
72	4	2	2	31	0.0005786955324966664	0.0012969566752752408	1.1642400693141628	0.534378925785649	0.6142639127953103	True	0.8443569224425673	0.8545611150471629
73	3	2	1	31	0.0015428413577611066	4.336513443191674e-05				False		
74	1	0	1	31	0.0	0.0019183168316831683				False		
75	2	0	2	31	0.0	0.0015615062818453804				False		
76	1	0	1	31	0.0	0.0013443191673894188				False		
77	1	1	0	31	0.0014348530432770194	0.0				False		
78	8	4	4	31	0.0004363597279588963	0.0010539590521431153	1.2722095785758274	1.1388708698849723	0.3089929766635822	True	0.8443569224425673	0.8545611150471629
79	1	0	1	31	0.0	0.0017724413950829046				False		
80	1	0	1	31	0.0	0.0015496125968507872				False		
81	1	0	1	31	0.0	0.0019183168316831683				False		
82	1	0	1	31	0.0	0.0013443191673894188				False		
83	2	1	1	31	0.001388567461235825	6.927606511950121e-05				False		
84	3	2	1	31	0.0015972301230973817	6.927606511950121e-05				False		
85	3	2	1	31	0.0012478167380651681	6.927606511950121e-05				False		
86	3	1	2	31	4.8923679060665357e-05	0.0012708336359101898				False		
87	1	1	0	31	0.0016028955532574976	0.0				False		
88	1	0	1	31	0.0	6.927606511950121e-05				False		
89	1	0	1	31	0.0	0.0019183168316831683				False		
90	1	1	0	31	0.0016028955532574976	0.0				False		
91	1	1	0	31	0.001516634050880626	0.0				False		
92	1	0	1	31	0.0	0.0019183168316831683				False		
93	3	2	1	31	0.0011976746138592015	0.00020782819535850364				False		
94	1	0	1	31	0.0	0.0013443191673894188				False		
95	3	1	2	31	0.0008107012565869477	0.0006668497205074275				False		
96	3	1	2	31	4.8923679060665357e-05	0.00011926356824372016				False		
97	1	0	1	31	0.0	0.0019183168316831683				False		
98	1	0	1	31	0.0	0.002147558018704538				False		
99	1	1	0	31	0.001516634050880626	0.0				False		
100	1	0	1	31	0.0	0.00027710426047800486				False		
101	1	0	1	31	0.0	0.0013443191673894188				False		
102	1	0	1	31	0.0	0.0019183168316831683				False		
103	3	2	1	31	0.0013726776013362105	0.00013855213023900243				False		
104	1	0	1	31	0.0	0.0015496125968507872				False		
105	3	2	1	31	0.0011464827976454203	0.00013855213023900243				False		
106	1	1	0	31	0.0016028955532574976	0.0				False		
107	1	0	1	31	0.0	0.002147558018704538				False		
108	5	4	1	31	0.0003336566564959813	0.0016626255628680291				False		
109	1	1	0	31	0.001256586947709769	0.0				False		
110	4	2	2	31	0.00046257414441743894	0.0009672776948867727	1.064229229265056	0.5373334939702923	0.611252792176632	True	0.8443569224425673	0.8545611150471629
111	1	0	1	31	0.0	0.0019183168316831683				False		
112	1	1	0	31	0.001256586947709769	0.0				False		
113	1	0	1	31	0.0	0.0017724413950829046				False		
114	1	1	0	31	0.001256586947709769	0.0				False		
115	5	2	3	31	0.00023670410424491323	0.00027526990222705486	0.2177536153832076	0.19370135797020693	0.8512980141577283	True	0.9386106309944184	0.9484082700605332
116	3	2	1	31	0.0014860531369507684	6.927606511950121e-05				False		
117	4	3	1	31	0.0013215363059534322	0.00020782819535850364				False		
118	4	3	1	31	0.0013077415973873443	0.00048493245583650844				False		
119	1	1	0	31	0.0014348530432770194	0.0				False		
120	6	4	2	31	0.0008143268912363031	0.0006191385994859097	-0.3953400543215153	-0.26282528624668955	0.7993401576358572	True	0.9320253089972066	0.9353832537558651
121	1	0	1	31	0.0	0.0013443191673894188				False		
122	2	1	1	31	0.0014677103718199608	6.927606511950121e-05				False		
123	1	1	0	31	0.001516634050880626	0.0				False		
124	2	0	2	31	0.0	0.0016895790284325522				False		
125	3	3	0	31	0.0014066136596747653	0.0				False		
126	1	0	1	31	0.0	0.0013443191673894188				False		
127	1	1	0	31	0.0016028955532574976	0.0				False		
128	2	1	1	31	0.0005077574047954866	0.0015240734326290267				False		
129	1	0	1	31	0.0	0.0013443191673894188				False		
130	1	0	1	31	0.0	0.0017724413950829046				False		
131	4	2	2	31	0.0009242737081136994	0.00042706676985066166	-1.1138403266055832	-0.5778739640514112	0.5887089620467648	True	0.8443569224425673	0.8545611150471629
132	4	3	1	31	0.0012345115571312797	0.00013855213023900243				False		
133	1	1	0	31	0.0016028955532574976	0.0				False		
134	1	0	1	31	0.0	0.0013443191673894188				False		
135	0	0	0	31	0.0	0.0				False		
136	3	1	2	31	4.053506282934739e-05	0.0014882147145929138				False		
137	1	0	1	31	0.0	0.0019183168316831683				False		
138	1	1	0	31	0.0014348530432770194	0.0				False		
139	3	2	1	31	0.0013625456939556839	0.00013855213023900243				False		
140	1	1	0	31	0.001256586947709769	0.0				False		
141	4	3	1	31	0.0002864762685845246	0.0017319016279875303				False		
142	1	0	1	31	0.0	0.0017724413950829046				False		
143	3	2	1	31	0.0014003053281624917	0.0004156563907170073				False		
144	2	0	2	31	0.0	0.001799379981737239				False		
145	1	1	0	31	0.001256586947709769	0.0				False		
146	1	0	1	31	0.0	0.0015496125968507872				False		
147	5	4	1	31	0.0013982250434434473	4.336513443191674e-05				False		
148	5	3	2	31	0.00022694635697042827	0.0012969566752752408	2.514654607592247	0.8625627949853328	0.43628562038976365	True	0.8443569224425673	0.8545611150471629
149	1	0	1	31	0.0	0.0015496125968507872				False		
150	3	2	1	31	0.00131626011191449	0.00020782819535850364				False		
151	2	2	0	31	0.0017388102646928162	0.0				False		
152	1	0	1	31	0.0	0.0017724413950829046				False		
153	1	0	1	31	0.0	0.0019183168316831683				False		
154	1	0	1	31	0.0	0.0013443191673894188				False		
155	3	2	1	31	0.0013770515561976494	0.00020782819535850364				False		
156	4	3	1	31	0.0010664855080689906	0.0005542085209560097				False		
157	4	3	1	31	0.0012874926492407739	0.00034638032559750607				False		
158	2	2	0	31	0.0014449849506575458	0.0				False		
159	1	1	0	31	0.0017489421720733426	0.0				False		
160	1	0	1	31	0.0	0.0013443191673894188				False		
161	3	2	1	31	0.0011769509265649	0.00048493245583650844				False		
162	2	1	1	31	0.0012959962971534366	0.00020782819535850364				False		
163	2	2	0	31	0.0012883518008945155	0.0				False		
164	3	1	2	31	0.0008317025440313111	0.0009119992256871702				False		
165	1	1	0	31	0.001256586947709769	0.0				False		
166	3	2	1	31	0.0013986993686163516	6.927606511950121e-05				False		
167	1	1	0	31	0.0016028955532574976	0.0				False		
168	2	1	1	31	0.001388567461235825	6.927606511950121e-05				False		
169	3	2	1	31	0.0003878102090042725	0.0007620367163145134				False		
170	1	0	1	31	0.0	0.0015496125968507872				False		
171	3	2	1	31	0.0013726456428075615	4.998750312421895e-05				False		
172	1	1	0	31	0.0017489421720733426	0.0				False		
173	3	0	3	31	0.0	0.001751442974891756				False		
174	1	0	1	31	0.0	0.0013443191673894188				False		
175	1	0	1	31	0.0	0.0013443191673894188				False		
176	3	1	2	31	0.00019569471624266143	0.0013689511463491938				False		
177	1	1	0	31	0.001516634050880626	0.0				False		
178	1	1	0	31	0.001256586947709769	0.0				False		
179	1	0	1	31	0.0	0.0019183168316831683				False		
180	2	1	1	31	0.0016361071932299014	0.00013855213023900243				False		
181	1	0	1	31	0.0	0.0013996500874781305				False		
182	1	0	1	31	0.0	0.0013443191673894188				False		
183	1	1	0	31	0.0016028955532574976	0.0				False		
184	2	1	1	31	0.00023142791020597085	0.0018011776931070316				False		
185	1	1	0	31	0.00014677103718199608	0.0				False		
186	2	2	0	31	0.0013201166540792624	0.0				False		
187	1	0	1	31	0.0	0.0017724413950829046				False		
188	1	0	1	31	0.0	0.0017724413950829046				False		
189	1	0	1	31	0.0	0.0019183168316831683				False		
190	1	0	1	31	0.0	0.0019183168316831683				False		
191	1	0	1	31	0.0	0.0013443191673894188				False		
192	3	2	1	31	0.0014493589055189844	6.927606511950121e-05				False		
193	7	4	3	31	0.0011715932747169097	0.0002818922709193571	-2.0552171257914917	-1.4743999331859687	0.20752145251180953	True	0.8443569224425673	0.8545611150471629
194	2	2	0	31	0.0017388102646928162	0.0				False		
195	3	2	1	31	0.001459490812899511	6.927606511950121e-05				False		
196	1	0	1	31	0.0	0.0013443191673894188				False		
197	1	0	1	31	0.0	0.0015496125968507872				False		
198	2	2	0	31	0.001513995953861155	0.0				False		
199	4	2	2	31	0.0004948020488245162	0.000940148744253659	0.9260237432298268	0.6355530763570975	0.5457782401716712	True	0.8443569224425673	0.8545611150471629
200	1	1	0	31	0.0016028955532574976	0.0				False		
201	1	0	1	31	0.0	0.0015496125968507872				False		
202	1	0	1	31	0.0	0.0014996250937265685				False		
203	1	0	1	31	0.0	0.0019183168316831683				False		
204	1	1	0	31	0.001256586947709769	0.0				False		
205	1	1	0	31	0.001516634050880626	0.0				False		
206	1	0	1	31	0.0	0.0015496125968507872				False		
207	5	3	2	31	0.0004729338833169221	0.0005156313969654451	0.1246990792881757	0.08716773167863211	0.9329372472413805	True	0.9631395827710382	0.9628671963274134
208	4	3	1	31	0.0015898290444959484	0.00013855213023900243				False		
209	0	0	0	31	0.0	0.0				False		
210	2	1	1	31	9.257116408238833e-05	0.002009005888465535				False		
211	1	1	0	31	0.001516634050880626	0.0				False		
212	3	2	1	31	0.0001053411684823861	0.0006234845860755109				False		
213	1	0	1	31	0.0	0.0017724413950829046				False		
214	1	1	0	31	0.0016028955532574976	0.0				False		
215	4	3	1	31	0.0012263270448515727	0.00034638032559750607				False		
216	1	1	0	31	0.0016028955532574976	0.0				False		
217	1	0	1	31	0.0	0.0015496125968507872				False		
218	1	0	1	31	0.0	0.0019183168316831683				False		
219	3	1	2	31	4.8923679060665357e-05	0.0015189136557218507				False		
220	2	2	0	31	0.001513995953861155	0.0				False		
221	2	0	2	31	0.0	0.0017508773178346354				False		
222	1	0	1	31	0.0	0.0015496125968507872				False		
223	7	4	3	31	0.0004930124370839911	0.0011305476430671234	1.1973093426079977	0.9524263905497802	0.38956085891919073	True	0.8443569224425673	0.8545611150471629
224	1	0	1	31	0.0	0.0013443191673894188				False		
225	1	0	1	31	0.0	0.0013443191673894188				False		
226	1	0	1	31	0.0	0.0015496125968507872				False		
227	3	2	1	31	0.0016519970531295156	6.927606511950121e-05				False		
228	1	0	1	31	0.0	0.0017724413950829046				False		
229	3	3	0	31	0.0017070454115080693	0.0				False		
230	2	1	1	31	0.00018514232816477667	0.0018704537582265326				False		
231	1	0	1	31	0.0	0.0019183168316831683				False		
232	4	3	1	31	0.0013858143325350088	0.00020782819535850364				False		
233	3	2	1	31	0.0016621289605100423	6.927606511950121e-05				False		
234	3	2	1	31	0.0011116982540279197	0.00027710426047800486				False		
235	3	2	1	31	0.0012478167380651681	6.927606511950121e-05				False		
236	4	2	2	31	0.0004839605965677112	0.0005270417760990995	0.12302529534328599	0.08646280701630767	0.9332747895068199	True	0.9631395827710382	0.9628671963274134
237	2	1	1	31	0.001388567461235825	6.927606511950121e-05				False		
238	1	0	1	31	0.0	0.0017724413950829046				False		
239	1	1	0	31	0.001516634050880626	0.0				False		
240	3	2	1	31	0.0011919092280328724	0.00048493245583650844				False		
241	1	1	0	31	0.001516634050880626	0.0				False		
242	1	1	0	31	0.001256586947709769	0.0				False		
243	3	2	1	31	0.00015233629539985875	0.0012142237640936687				False		
244	2	1	1	31	4.628558204119417e-05	0.0020782819535850364				False		
245	1	0	1	31	0.0	0.0015496125968507872				False		
246	3	1	2	31	0.00014677103718199608	0.0014189386494734128				False		
247	1	0	1	31	0.0	0.0013443191673894188				False		
248	2	2	0	31	0.001513995953861155	0.0				False		
249	1	1	0	31	0.0017489421720733426	0.0				False		
250	4	2	2	31	0.0013248856086469946	0.0002234480408518859	-2.5678028268161395	-1.1345619709624177	0.31650633364703407	True	0.8443569224425673	0.8545611150471629
251	1	0	1	31	0.0	0.0019183168316831683				False		
252	1	1	0	31	0.001516634050880626	0.0				False		
253	1	1	0	31	0.0017489421720733426	0.0				False		
254	4	3	1	31	0.0007378699378568481	0.0009698649116730169				False		
255	4	1	3	31	0.00029354207436399217	0.0009703069355247679				False		
256	1	0	1	31	0.0	0.0013443191673894188				False		
257	2	1	1	31	5.641748942172073e-05	0.0018564356435643563				False		
258	1	0	1	31	0.0	0.0019183168316831683				False		
259	2	1	1	31	0.0001692524682651622	0.0019397298233460338				False		
260	0	0	0	31	0.0	0.0				False		
261	1	0	1	31	0.0	0.0015496125968507872				False		
262	2	2	0	31	0.001718546449931763	0.0				False		
263	3	2	1	31	0.0008432723841220217	0.0009005888465535158				False		
264	3	2	1	31	0.0012743484847347344	0.00034638032559750607				False		
265	1	0	1	31	0.0	6.927606511950121e-05				False		
266	1	0	1	31	0.0	0.0019183168316831683				False		
267	1	1	0	31	9.784735812133071e-05	0.0				False		
268	2	2	0	31	0.0014312936402258757	0.0				False		
269	1	0	1	31	0.0	0.0017724413950829046				False		
270	1	1	0	31	0.001256586947709769	0.0				False		
271	0	0	0	31	0.0	0.0				False		
272	4	3	1	31	0.0013844229015701182	0.0004156563907170073				False		
273	1	1	0	31	0.0016028955532574976	0.0				False		
274	4	1	3	31	8.107012565869477e-05	0.0014749699772083093				False		
275	1	0	1	31	0.0	0.0013443191673894188				False		
276	1	0	1	31	0.0	0.0015496125968507872				False		
277	3	2	1	31	0.0016043423400451545	0.00013855213023900243				False		
278	1	1	0	31	0.0016028955532574976	0.0				False		
279	1	0	1	31	0.0	0.0017724413950829046				False		
280	0	0	0	31	0.0	0.0				False		
281	2	1	1	31	5.641748942172073e-05	0.0020782819535850364				False		
282	3	2	1	31	0.0011280272475042348	6.927606511950121e-05				False		
283	3	2	1	31	0.0007537597977564627	0.0010391409767925182				False		
284	4	3	1	31	0.0016563784412981955	6.927606511950121e-05				False		
285	1	0	1	31	0.0	0.002147558018704538				False		
286	1	1	0	31	0.001256586947709769	0.0				False		
287	1	0	1	31	0.0	0.0017724413950829046				False		
288	1	1	0	31	0.0017489421720733426	0.0				False		
289	1	0	1	31	0.0	0.0019183168316831683				False		
290	1	0	1	31	0.0	0.0013443191673894188				False		
291	1	0	1	31	0.0	0.0017724413950829046				False		
292	1	1	0	31	0.0017489421720733426	0.0				False		
293	1	0	1	31	0.0	0.0019183168316831683				False		
294	2	2	0	31	0.0017286783573122896	0.0				False		
295	1	1	0	31	0.0017489421720733426	0.0				False		
296	0	0	0	31	0.0	0.0				False		
297	3	2	1	31	0.0004571053012000949	0.0014547973675095255				False		
298	3	1	2	31	4.8923679060665357e-05	0.0013075764016498045				False		
299	3	1	2	31	0.0008317025440313111	0.0007769792917201943				False		
300	3	2	1	31	0.0012390465284205677	0.00013855213023900243				False		
301	2	2	0	31	0.001351881507264009	0.0				False		
302	2	2	0	31	0.0015260402097017583	0.0				False		
303	2	1	1	31	0.000277713492247165	0.0017319016279875303				False		
304	1	0	1	31	0.0	0.0013443191673894188				False		
305	3	1	2	31	0.0004892367906066536	0.00023852713648744032				False		
306	2	0	2	31	0.0	0.0013581295618311441				False		
307	1	0	1	31	0.0	0.0015496125968507872				False		
308	2	1	1	31	0.0014677103718199608	6.927606511950121e-05				False		
309	3	2	1	31	0.00024155981758649741	0.0018011776931070316				False		
310	1	0	1	31	0.0	0.0017724413950829046				False		
311	3	3	0	31	0.001722927838100443	0.0				False		
312	1	0	1	31	0.0	0.0019183168316831683				False		
313	2	2	0	31	0.0017330597454809696	0.0				False		
314	6	4	2	31	0.0005835512458382504	0.000757690729724912	0.37674405991275073	0.2583532815380643	0.8031199733733616	True	0.9320253089972066	0.9359468194032675
315	1	1	0	31	0.0016028955532574976	0.0				False		
316	2	1	1	31	0.00055542698449433	0.001316245237270523				False		
317	1	1	0	31	0.0005870841487279843	0.0				False		
318	1	0	1	31	0.0	0.0019183168316831683				False		
319	4	3	1	31	0.0014672898911226025	6.927606511950121e-05				False		
320	6	3	3	31	0.0010580692547526294	0.0005787262503946813	-0.8704697772823824	-0.5098281427988764	0.6332670013523485	True	0.84459972537388	0.8546436620420955
321	4	3	1	31	0.0013576899806141	6.927606511950121e-05				False		
322	1	0	1	31	0.0	0.0015496125968507872				False		
323	1	1	0	31	0.0014348530432770194	0.0				False		
324	1	1	0	31	0.001256586947709769	0.0				False		
325	1	1	0	31	0.001516634050880626	0.0				False		
326	3	2	1	31	9.520926110185952e-05	0.0019397298233460338				False		
327	4	3	1	31	0.001246590859612626	0.00034638032559750607				False		
328	1	0	1	31	0.0	0.0015496125968507872				False		
329	3	0	3	31	0.0	0.0011376600803689537				False		
330	6	2	4	31	0.0001441329401625249	0.001120236642028706	2.958244318664791	1.2092222708792963	0.29139376497800257	True	0.8443569224425673	0.8545611150471629
331	4	3	1	31	0.0015523136720993545	0.00013855213023900243				False		
332	2	1	1	31	0.0005870841487279843	0.0012469691721510219				False		
333	5	3	2	31	0.0002252030658212197	0.0013469441783994598	2.5803383395994803	0.9120219694033285	0.4127072020869206	True	0.8443569224425673	0.8545611150471629
334	2	2	0	31	0.0014449849506575458	0.0				False		
335	1	0	1	31	0.0	0.0019183168316831683				False		
336	2	2	0	31	0.001717177318888596	0.0				False		
337	3	2	1	31	0.001408831275996878	6.927606511950121e-05				False		
338	1	1	0	31	0.001256586947709769	0.0				False		
339	1	1	0	31	0.0016028955532574976	0.0				False		
340	6	2	4	31	0.00030674008334557773	0.0014382263446189813	2.229165131584379	1.5905743206829328	0.17454747729783143	True	0.8443569224425673	0.8545611150471629
341	1	0	1	31	0.0	0.0015496125968507872				False		
342	4	2	2	31	0.0002662050205162303	0.0010005638528019537	1.9101637780218628	0.8089765499830386	0.45920283173389415	True	0.8443569224425673	0.8545611150471629
343	2	2	0	31	0.0012883518008945155	0.0				False		
344	1	0	1	31	0.0	0.0017724413950829046				False		
345	5	3	2	31	0.0005927939390353071	0.000488464652108535	-0.27927133411784766	-0.20709831410307558	0.8411356922723001	True	0.9361207985678486	0.9457428470315692
346	1	0	1	31	0.0	0.0017724413950829046				False		
347	3	3	0	31	0.001467854903909421	0.0				False		
348	1	0	1	31	0.0	0.0019183168316831683				False		
349	5	3	2	31	0.0003371432387943985	0.0014925433918521744	2.146306178921341	0.8150082937566532	0.4596084741077573	True	0.8443569224425673	0.8545611150471629
350	1	0	1	31	0.0	0.0015496125968507872				False		
351	3	2	1	31	0.0016259752858493748	0.00013855213023900243				False		
352	1	1	0	31	0.0016028955532574976	0.0				False		
353	1	1	0	31	0.0014348530432770194	0.0				False		
354	2	2	0	31	0.0015973302950396348	0.0				False		
355	1	0	1	31	0.0	0.0017724413950829046				False		
356	5	2	3	31	8.945874189001274e-05	0.0015907013491800032	4.1521445281066125	1.590099502422573	0.18653637587792146	True	0.8443569224425673	0.8545611150471629
357	1	0	1	31	0.0	0.0019183168316831683				False		
358	6	4	2	31	0.0008758318781101681	0.000396367828721725	-1.1437941654049535	-0.9021084970459641	0.3943093243903989	True	0.8443569224425673	0.8545611150471629
359	1	1	0	31	0.001516634050880626	0.0				False		
360	1	0	1	31	0.0	0.0015496125968507872				False		
361	1	0	1	31	0.0	0.0013443191673894188				False		
362	4	3	1	31	0.001222578945213631	0.00048493245583650844				False		
363	1	1	0	31	0.001516634050880626	0.0				False		
364	1	0	1	31	0.0	0.0013443191673894188				False		
365	1	1	0	31	0.001256586947709769	0.0				False		
366	1	1	0	31	0.0014348530432770194	0.0				False		
367	0	0	0	31	0.0	0.0				False		
368	1	1	0	31	0.00014677103718199608	0.0				False		
369	5	4	1	31	0.0013635531639637458	0.00027710426047800486				False		
370	1	1	0	31	0.001256586947709769	0.0				False		
371	1	1	0	31	0.0016028955532574976	0.0				False		
372	1	1	0	31	0.0017489421720733426	0.0				False		
373	3	2	1	31	0.0007033205019944509	0.0011084170419120194				False		
374	4	3	1	31	0.001421713853957687	0.00013855213023900243				False		
375	2	1	1	31	0.00034246575342465754	0.0004156563907170073				False		
376	1	0	1	31	0.0	0.0019183168316831683				False		
377	1	0	1	31	0.0	0.002147558018704538				False		
378	1	0	1	31	0.0	0.0013443191673894188				False		
379	1	0	1	31	0.0	0.0015496125968507872				False		
380	2	1	1	31	0.00014677103718199608	0.00013855213023900243				False		
381	1	0	1	31	0.0	0.0017724413950829046				False		
382	1	1	0	31	0.0016028955532574976	0.0				False		
383	1	1	0	31	0.0014348530432770194	0.0				False		
384	2	2	0	31	0.0014449849506575458	0.0				False		
385	1	1	0	31	0.001516634050880626	0.0				False		
386	2	1	1	31	0.0010182828049062718	0.0006234845860755109				False		
387	1	0	1	31	0.0	0.0019183168316831683				False		
388	0	0	0	31	0.0	0.0				False		
389	1	0	1	31	0.0	0.0015496125968507872				False		
390	1	0	1	31	0.0	0.00013855213023900243				False		
391	1	0	1	31	0.0	0.0019183168316831683				False		
392	3	2	1	31	0.0013466558340560694	0.00020782819535850364				False		
393	2	2	0	31	0.0014551168580380722	0.0				False		
394	2	0	2	31	0.0	0.0015689011588460697				False		
395	3	2	1	31	0.0009481888716673633	0.0005542085209560097				False		
396	1	0	1	31	0.0	0.0017724413950829046				False		
397	1	1	0	31	0.001516634050880626	0.0				False		
398	1	0	1	31	0.0	0.0019183168316831683				False		
399	1	0	1	31	0.0	0.0017724413950829046				False		
400	1	0	1	31	0.0	0.0017724413950829046				False		
401	1	0	1	31	0.0	0.0019183168316831683				False		
402	3	2	1	31	0.000322622509937951	0.0017319016279875303				False		
403	1	0	1	31	0.0	0.0015496125968507872				False		
404	1	0	1	31	0.0	0.0013443191673894188				False		
405	3	1	2	31	9.784735812133071e-05	0.000396367828721725				False		
406	1	0	1	31	0.0	0.0013443191673894188				False		
407	2	1	1	31	0.001388567461235825	6.927606511950121e-05				False		
408	1	0	1	31	0.0	0.0017724413950829046				False		
409	4	3	1	31	0.0011516407269354628	0.0006234845860755109				False		
410	4	3	1	31	0.0008128153841976546	0.0009698649116730169				False		
411	5	3	2	31	0.0005641823275244485	0.0013469441783994598	1.2554418211588114	0.616682216238669	0.5668247552865405	True	0.8443569224425673	0.8545611150471629
412	1	1	0	31	0.0016028955532574976	0.0				False		
413	1	1	0	31	0.001516634050880626	0.0				False		
414	1	0	1	31	0.0	0.0015496125968507872				False		
415	4	2	2	31	0.00032663717130783034	0.0015590972848583784	2.2549151542965706	1.2305545710223604	0.2774179546260568	True	0.8443569224425673	0.8545611150471629
416	3	2	1	31	0.0012938060251454601	0.00020782819535850364				False		
417	1	0	1	31	0.0	0.0019183168316831683				False		
418	4	3	1	31	0.0014771811751423292	9.99750062484379e-05				False		
419	2	2	0	31	0.0014449849506575458	0.0				False		
420	1	0	1	31	0.0	0.0017724413950829046				False		
421	2	1	1	31	4.8923679060665357e-05	0.0014996250937265685				False		
422	1	0	1	31	0.0	0.0015496125968507872				False		
423	2	2	0	31	0.0012724693743021423	0.0				False		
424	1	1	0	31	0.001516634050880626	0.0				False		
425	1	0	1	31	0.0	0.0019183168316831683				False		
426	1	0	1	31	0.0	0.0017724413950829046				False		
427	1	0	1	31	0.0	0.0019183168316831683				False		
428	1	0	1	31	0.0	0.0013443191673894188				False		
