patient,n_samples,shannon_high,shannon_low,delta_shannon,shannon_evenness_high,shannon_evenness_low,delta_shannon_evenness,normalized_mixing_high,normalized_mixing_low,delta_normalized_mixing,frac_immune_high,frac_immune_low,delta_frac_immune,mean_cytotoxic_50um_high,mean_cytotoxic_50um_low,delta_mean_cytotoxic_50um,mean_cytotoxic_100um_high,mean_cytotoxic_100um_low,delta_mean_cytotoxic_100um,mean_cldn4_tumor_high,mean_cldn4_tumor_low,delta_mean_cldn4_tumor
Lung12,1,1.010196630608913,1.494592452725756,-0.48439582211684296,0.5050983153044565,0.747296226362878,-0.24219791105842148,0.2940872787271608,0.9732225446141812,-0.6791352658870204,0.15535824036415904,0.5346631530348608,-0.37930491267070177,0.22097068080172272,0.8748058403230817,-0.653835159521359,1.4565181381480867,3.3095681888785338,-1.853050050730447,1.200430677488819,0.22211867039453245,0.9783120070942865
Lung13,1,0.5700365956878309,1.0544014588226944,-0.4843648631348635,0.28501829784391547,0.5272007294113472,-0.24218243156743174,0.35257990675912404,0.5513795120608376,-0.19879960530171353,0.12437885128413954,0.30345782891219936,-0.1790789776280598,1.5781997682969828,1.7952926602663364,-0.21709289196935355,7.58227975620813,7.5343759677918865,0.04790378841624321,2.7512718480834133,1.0791266646020439,1.6721451834813694
Lung5,3,0.41140960786888653,1.0309355381887357,-0.6195259303198493,0.20570480393444326,0.5154677690943679,-0.30976296515992463,0.09936539124370732,0.4903853290550689,-0.3910199378113616,0.05096800255253466,0.359412193932025,-0.30844419137949036,0.20038942926661818,0.4580089750952098,-0.25761954582859165,1.3186675030981627,2.0928176881762717,-0.774150185078109,2.0897472863315767,1.4550594062760196,0.6346878800555571
Lung6,1,0.26014868571433336,0.4753468695684973,-0.21519818385416395,0.13007434285716668,0.23767343478424865,-0.10759909192708197,0.1325221216446242,0.271299841435588,-0.1387777197909638,0.020876110329200483,0.050666521125465915,-0.029790410796265432,0.10888606688157337,0.1742211193824097,-0.06533505250083632,0.628276513301423,1.0006892748828233,-0.37241276158140035,0.517599557161929,0.251392335263303,0.26620722189862595
Lung9,2,0.2396892240058811,1.116194301943728,-0.8765050779378468,0.11984461200294055,0.558097150971864,-0.4382525389689234,0.0906419451458557,1.0202895786579647,-0.929647633512109,0.01771575570185918,0.39357709654174683,-0.37586134083988765,0.30921341876860864,1.3653827532118856,-1.056169334443277,1.96275809121622,5.08702209473052,-3.1242640035142997,2.1175084259561197,0.5141922917268468,1.603316134229273
