sample,patient,domain,k_domains,beta,length_scale_um,neighbor_agreement,n_cells,n_tumor,n_immune,n_cytotoxic,n_stromal,n_other,frac_tumor,frac_immune,frac_cytotoxic,shannon,shannon_evenness,immune_neighbor_frac_tumor,sample_immune_frac,normalized_mixing,heterotypic_frac,normalized_mixing_composition_null,mean_cldn4_tumor,frac_cldn4_high_tumor,mean_cytotoxic_50um,mean_cytotoxic_100um,eligible,mean_EPCAM_tumor,mean_KRT8_tumor,mean_KRT18_tumor,mean_KRT7_tumor,mean_KRT19_tumor,mean_TACSTD2_tumor,cldn4_arm,cldn4_enrichment
Lung5_Rep2,Lung5,2,8,2.0,22.479830960219058,0.8554253251607116,11574,141,4984,411,4441,2008,0.012182477967858995,0.4306203559702782,0.035510627268014516,1.5695715083587378,0.7847857541793689,0.3879432624113475,0.5754821348482584,0.6741186892163723,0.5484793502678417,0.8609152097832653,2.2624113475177303,0.24113475177304963,1.1418439716312057,4.6453900709219855,True,1.7588652482269505,4.078014184397163,1.446808510638298,2.234042553191489,6.418439716312057,1.0070921985815602,high,1.243723756466131
Lung5_Rep2,Lung5,3,8,2.0,22.479830960219058,0.8554253251607116,11665,11167,130,7,227,141,0.9573081868838406,0.011144449207029576,0.0006000857265323618,0.32015613911058727,0.16007806955529363,0.022996328467806932,0.5754821348482584,0.03996010836004586,0.10223746249464209,1.233083401864169,1.943762872750067,0.29058834064654787,0.15966687561565326,1.160204173009761,True,3.369571057580371,6.534073609742992,2.264260768335274,2.1676367869615834,15.443538998835855,1.6031163248858242,high,1.068551952070319
Lung5_Rep2,Lung5,4,8,2.0,22.479830960219058,0.8554253251607116,20280,164,11041,795,8773,302,0.008086785009861933,0.5444280078895464,0.03920118343195266,1.147121257791137,0.5735606288955685,0.3804878048780488,0.5754821348482584,0.6611635389487369,0.4544181459566075,0.88035898256493,1.5426829268292683,0.22560975609756098,0.8536585365853658,3.658536585365854,True,0.8414634146341463,2.6341463414634148,0.7865853658536586,2.951219512195122,3.725609756097561,0.6280487804878049,low,0.8480647902059847
Lung5_Rep2,Lung5,5,8,2.0,22.479830960219058,0.8554253251607116,16548,15,14244,848,2048,241,0.0009064539521392314,0.860768672951414,0.051244863427604544,0.6572703750719135,0.3286351875359568,0.76,0.5754821348482584,1.3206317867719644,0.22593062605752962,0.9276654025800153,0.8666666666666667,0.13333333333333333,3.933333333333333,13.133333333333333,False,0.26666666666666666,1.0,0.3333333333333333,0.9333333333333333,2.533333333333333,0.13333333333333333,,0.4764358715992515
Lung5_Rep2,Lung5,6,8,2.0,22.479830960219058,0.8554253251607116,13582,428,12474,484,389,291,0.031512295685466055,0.9184214401413636,0.035635399793844794,0.5355383797305483,0.26776918986527415,0.8219626168224299,0.5754821348482584,1.428302578044691,0.16490943896333382,1.0692457613410808,3.4205607476635516,0.352803738317757,1.1004672897196262,4.964953271028038,True,1.6098130841121496,3.2009345794392523,1.1168224299065421,1.8714953271028036,4.385514018691588,1.2289719626168225,high,1.8803975090437748
Lung5_Rep2,Lung5,7,8,2.0,22.479830960219058,0.8554253251607116,2095,86,1095,145,757,157,0.04105011933174224,0.522673031026253,0.06921241050119331,1.4891171135201215,0.7445585567600608,0.4383720930232558,0.5754821348482584,0.7617475269477212,0.513890214797136,0.8725566809779542,0.09302325581395349,0.0,1.6046511627906976,6.848837209302325,True,0.32558139534883723,0.3023255813953488,0.3372093023255814,0.2558139534883721,1.4186046511627908,0.36046511627906974,low,0.05113801841852431
Lung5_Rep3,Lung5,0,8,2.0,22.932875964431567,0.856765737304338,12356,121,4853,430,5449,1933,0.00979281320815798,0.392764648753642,0.034800906442214306,1.5344807195640495,0.7672403597820248,0.4,0.5845372102771729,0.6843020306788169,0.5457510521204273,0.8708544456461341,2.3884297520661155,0.32231404958677684,1.0082644628099173,5.31404958677686,True,1.4710743801652892,4.793388429752066,1.6611570247933884,2.5041322314049586,4.925619834710743,1.1983471074380165,high,1.3426650962268734
Lung5_Rep3,Lung5,1,8,2.0,22.932875964431567,0.856765737304338,19250,167,13515,951,4972,596,0.008675324675324675,0.7020779220779221,0.0494025974025974,1.0773262276114988,0.5386631138057494,0.525748502994012,0.5845372102771729,0.8994269205628761,0.3879844155844156,0.8831049435298599,0.5868263473053892,0.10778443113772455,1.4191616766467066,5.0359281437125745,True,0.38922155688622756,1.3952095808383234,0.5688622754491018,1.0419161676646707,1.2874251497005988,0.2994011976047904,low,0.32988671883343895
Lung5_Rep3,Lung5,2,8,2.0,22.932875964431567,0.856765737304338,9465,9019,103,7,206,137,0.9528790279978869,0.010882197569994718,0.0007395668251452721,0.3459503163038321,0.17297515815191605,0.024004878589644084,0.5845372102771729,0.041066467912729755,0.10620179609086107,1.1642388384799405,2.053553609047566,0.4695642532431533,0.16653731012307352,1.1354917396607163,True,2.8499833684443954,7.793768710500055,2.63676682559042,2.6559485530546625,14.673688879033152,1.7334516021731898,high,1.1544131669410593
Lung5_Rep3,Lung5,3,8,2.0,22.932875964431567,0.856765737304338,7411,6011,546,28,669,185,0.8110916205640264,0.07367426798002968,0.003778167588719471,0.9683231040162713,0.48416155200813565,0.06835801031442355,0.5845372102771729,0.11694381317830888,0.26883011739306434,0.8197778533863219,1.3215771086341708,0.291465646315089,0.16253535185493262,0.938279820329396,True,1.4891033105972384,4.2187655964065875,1.4352021294293795,1.6541340875062385,7.540342705040759,0.9908501081350857,low,0.7429297236816588
Lung5_Rep3,Lung5,4,8,2.0,22.932875964431567,0.856765737304338,9561,757,7981,367,502,321,0.07917581842903462,0.8347453195272461,0.038385106160443466,0.8948310005991176,0.4474155002995588,0.6035667107001321,0.5845372102771729,1.032554814455586,0.2503190042882544,0.854192701386495,1.4610303830911493,0.23381770145310435,0.7952443857331571,3.299867899603699,True,0.5614266842800528,1.6036988110964332,0.7899603698811096,1.2417437252311756,2.645970937912814,0.7569352708058125,low,0.821323925565118
Lung5_Rep3,Lung5,5,8,2.0,22.932875964431567,0.856765737304338,11769,165,5701,475,5693,210,0.014019882742798879,0.48440819101028126,0.04036026850199677,1.2033200497944432,0.6016600248972216,0.2884848484848485,0.5845372102771729,0.4935269190956316,0.4772113178689778,0.8989729850179227,2.3333333333333335,0.4121212121212121,0.8666666666666667,3.8666666666666667,True,1.3696969696969696,6.0181818181818185,1.9515151515151514,6.987878787878788,7.842424242424243,1.2363636363636363,high,1.3116924296472454
Lung5_Rep3,Lung5,6,8,2.0,22.932875964431567,0.856765737304338,17271,8,14846,1134,1987,430,0.0004632042151583579,0.8595912222801227,0.06565919749869724,0.6843239126572063,0.34216195632860313,0.6625,0.5845372102771729,1.1333752383117905,0.218620809449366,0.8842212656408237,1.375,0.125,3.625,10.75,False,0.375,3.0,0.375,1.625,1.0,0.375,,0.772961610327841
Lung5_Rep3,Lung5,7,8,2.0,22.932875964431567,0.856765737304338,10726,307,9628,516,567,224,0.028622039903039343,0.8976319224314749,0.04810740257318665,0.6273760503666682,0.3136880251833341,0.8035830618892508,0.5845372102771729,1.3747338026747893,0.20747715830691776,1.0907957115865274,3.55700325732899,0.44299674267100975,1.0358306188925082,4.684039087947883,True,1.6254071661237786,4.456026058631922,1.260586319218241,2.446254071661238,5.550488599348534,1.8338762214983713,high,1.9995832478010125
Lung6,Lung6,0,8,2.0,25.02582665967202,0.8626040566824118,4057,425,1182,172,2121,329,0.10475720976090708,0.291348286911511,0.04239585900912004,1.642408377242088,0.821204188621044,0.16447058823529412,0.14491803278688525,1.134921479904179,0.6102785309341878,0.9776252800834055,0.4541176470588235,0.28,0.5317647058823529,1.7270588235294118,True,0.5576470588235294,0.7105882352941176,0.3623529411764706,0.2847058823529412,4.254117647058823,0.6447058823529411,high,1.216009199554132
Lung6,Lung6,1,8,2.0,25.02582665967202,0.8626040566824118,8021,7749,151,10,76,45,0.9660890163321282,0.01882558284503179,0.0012467273407305822,0.26161701129509085,0.13080850564754543,0.020634920634920634,0.14491803278688525,0.14239028944911297,0.06868220920084778,1.037552708039142,0.7358368821783456,0.3619821912504839,0.09562524196670538,0.5710414246999613,True,0.5860110982062201,0.6016260162601627,0.3876629242482901,0.15963350109691574,6.404826429216673,1.49606400825913,high,1.970380195298144
Lung6,Lung6,2,8,2.0,25.02582665967202,0.8626040566824118,7165,430,3215,546,1372,2148,0.06001395673412421,0.4487090020935101,0.07620376831821354,1.7400070614387677,0.8700035307193839,0.3504651162790698,0.14491803278688525,2.41836788382616,0.5942079553384508,0.8888448310847391,0.5372093023255814,0.25116279069767444,1.7488372093023257,6.730232558139535,True,0.25813953488372093,0.4813953488372093,0.23488372093023255,0.36046511627906974,2.472093023255814,0.4906976744186046,high,1.4385070871939623
Lung6,Lung6,3,8,2.0,25.02582665967202,0.8626040566824118,23622,22552,323,51,471,276,0.9547032427398188,0.013673694014054695,0.002159004318008636,0.3361445508523129,0.16807227542615644,0.013901206101454417,0.14491803278688525,0.09592461223854291,0.08298619930573195,0.9449506869197197,0.30715679318907413,0.22507981553742462,0.13856864136218516,0.8641362185172047,True,0.907591344448386,0.8722951401206102,0.5181802057467187,0.12774920184462576,6.850301525363604,0.4527758070237673,low,0.8224861743262722
Lung6,Lung6,4,8,2.0,25.02582665967202,0.8626040566824118,12276,11356,376,34,369,175,0.9250570218312154,0.03062886933854676,0.0027696318018898664,0.49739291591680035,0.24869645795840017,0.026488200070447342,0.14491803278688525,0.18278056609697826,0.12188009123492995,0.856954834440164,0.16599154631912647,0.12610073969707644,0.1477632969355407,0.9081542796759422,True,0.33735470235998594,0.4768404367735118,0.1918809439943642,0.073617470940472,2.694610778443114,0.3045086297992251,low,0.44448228048298594
Lung6,Lung6,5,8,2.0,25.02582665967202,0.8626040566824118,22667,22107,183,17,264,113,0.9752944809635152,0.008073410685136983,0.0007499889707504302,0.20427599718191863,0.10213799859095932,0.009467589451305016,0.14491803278688525,0.06533065119113189,0.0506507257246217,1.0427325372435354,0.4419414665038223,0.3004478219568463,0.07350612928031845,0.5085267109965169,True,1.6357262405572897,1.3493915954222644,0.7973944904328946,0.20608856923146515,10.809381643823224,0.8214592662957434,high,1.1834045481687265
Lung6,Lung6,6,8,2.0,25.02582665967202,0.8626040566824118,4107,135,3783,135,67,122,0.03287070854638422,0.9211102994886778,0.03287070854638422,0.5187231612473795,0.25936158062368975,0.7925925925925926,0.14491803278688525,5.469247528071057,0.18541514487460434,1.2416736873114635,0.2814814814814815,0.15555555555555556,0.6148148148148148,3.3333333333333335,True,0.15555555555555556,0.0962962962962963,0.11851851851851852,0.06666666666666667,0.7925925925925926,0.2814814814814815,low,0.7537343532066488
Lung6,Lung6,7,8,2.0,25.02582665967202,0.8626040566824118,8060,2227,3826,449,1095,912,0.27630272952853596,0.47468982630272955,0.055707196029776675,1.7699494694694458,0.8849747347347229,0.31643466546924115,0.14491803278688525,2.183542374844311,0.5046774193548387,0.7565626474990461,0.12034126627750337,0.08935788055680287,0.6434665469241132,2.7139649753030985,True,0.081275258194881,0.13066906151773686,0.08711270767849125,0.06870229007633588,0.5949708127525819,0.1279748540637629,low,0.3222426783614557
Lung9_Rep1,Lung9,0,8,2.0,21.010711553871744,0.8487523685592311,13214,11654,598,139,873,89,0.8819433933706675,0.04525503254124413,0.010519146359921296,0.669508791614851,0.3347543958074255,0.055946456152394027,0.2992945688651462,0.18692773599109958,0.2177614651127592,1.0094741932775892,1.4416509353011842,0.19975973914535783,0.7495280590355243,3.929466277672902,True,1.3025570619529776,1.3197185515702763,0.7136605457353699,0.5679594988845031,0.6423545563754934,0.36742749270636693,high,0.6670746994781892
Lung9_Rep1,Lung9,1,8,2.0,21.010711553871744,0.8487523685592311,6674,2442,3821,238,206,205,0.3658975127359904,0.5725202277494755,0.03566077314953551,1.300606008088875,0.6503030040444375,0.338984438984439,0.2992945688651462,1.1326113944191747,0.3572670062930776,0.6659919872472265,0.4058149058149058,0.03357903357903358,1.024979524979525,3.6113841113841114,True,0.28992628992628994,0.5491400491400491,0.33742833742833744,0.21334971334971334,0.3877968877968878,0.13063063063063063,low,0.18777697826255876
Lung9_Rep1,Lung9,2,8,2.0,21.010711553871744,0.8487523685592311,15736,624,7685,1045,7136,291,0.03965429588205389,0.4883706151499746,0.06640823589222165,1.3134270579069869,0.6567135289534934,0.334775641025641,0.2992945688651462,1.118549001056152,0.47945475343162175,0.8655459091521555,0.2467948717948718,0.017628205128205128,2.8349358974358974,9.96474358974359,True,0.20673076923076922,0.2644230769230769,0.10897435897435898,0.16987179487179488,0.18269230769230768,0.08974358974358974,low,0.11419589229547328
Lung9_Rep1,Lung9,3,8,2.0,21.010711553871744,0.8487523685592311,15238,413,7806,1184,4383,2636,0.027103294395589974,0.5122719516996981,0.07770048562803518,1.5903911349087125,0.7951955674543563,0.4716707021791768,0.2992945688651462,1.575941401033904,0.5492715579472371,0.8799844678847822,0.6852300242130751,0.0774818401937046,4.493946731234867,17.106537530266344,True,0.3728813559322034,0.7094430992736077,0.29055690072639223,0.612590799031477,0.5205811138014528,0.2929782082324455,low,0.3170667748222103
Lung9_Rep1,Lung9,4,8,2.0,21.010711553871744,0.8487523685592311,17763,17499,103,19,158,3,0.9851376456679615,0.005798570061363508,0.0010696391375330744,0.12708125750691693,0.06354062875345846,0.014777987313560776,0.2992945688651462,0.04937606241768899,0.055829533299555256,1.8995421080906565,2.781644665409452,0.44465398022744157,0.30504600262872167,2.488199325675753,True,2.450597176981542,2.462826447225556,1.3440196582661867,0.9894851134350534,1.1618949654265958,0.5218012457854735,high,1.2871110015584049
Lung9_Rep1,Lung9,5,8,2.0,21.010711553871744,0.8487523685592311,8377,510,2463,186,5351,53,0.06088098364569655,0.2940193386653933,0.022203652859018742,1.2243320766028303,0.6121660383014151,0.17549019607843136,0.2992945688651462,0.5863460761879122,0.4971827623254148,0.9908472707186398,0.7745098039215687,0.08627450980392157,0.9235294117647059,4.041176470588235,True,0.8156862745098039,0.7980392156862746,0.43137254901960786,0.30980392156862746,0.4411764705882353,0.18627450980392157,high,0.3583779415964891
Lung9_Rep1,Lung9,6,8,2.0,21.010711553871744,0.8487523685592311,4292,44,3693,249,250,305,0.010251630941286114,0.8604380242311277,0.058014911463187324,0.7643339644114102,0.3821669822057051,0.6977272727272728,0.2992945688651462,2.331239338464739,0.2636999068033551,1.0501846049143515,0.7272727272727273,0.06818181818181818,3.5454545454545454,14.863636363636363,True,0.4318181818181818,1.0,0.36363636363636365,1.0227272727272727,0.7727272727272727,0.4772727272727273,low,0.33652059878335455
Lung9_Rep1,Lung9,7,8,2.0,21.010711553871744,0.8487523685592311,6312,6236,51,9,23,2,0.9879594423320659,0.008079847908745247,0.0014258555133079848,0.10663204074013105,0.053316020370065526,0.011433611289288005,0.2992945688651462,0.038201866918740085,0.028596324461343473,1.1986314772849247,2.8648171905067352,0.43617703656189866,0.11994868505452214,0.877325208466966,True,2.223059653624118,2.3572803078896727,1.3973701090442592,1.258338678640154,2.0197241821680563,0.6986850545221296,high,1.3255962449869894
Lung9_Rep2,Lung9,0,8,2.0,23.242314858894773,0.8308485778185571,13406,13340,52,20,12,2,0.9950768312695808,0.0038788602118454423,0.001491869312248247,0.049115299518857444,0.024557649759428722,0.005779610194902549,0.21030221355660053,0.02748240304825432,0.01267342980754886,,2.5798350824587706,0.5819340329835082,0.08170914542728636,0.7476011994002999,True,1.4083958020989504,2.0907046476761617,0.9889055472263868,1.5823088455772114,2.3,0.9787106446776612,high,1.7247948650312324
Lung9_Rep2,Lung9,1,8,2.0,23.242314858894773,0.8308485778185571,23386,8605,12839,1294,1079,863,0.3679551868639357,0.5490036774138374,0.05533225006414094,1.3861063793113468,0.6930531896556734,0.39754793724578735,0.21030221355660053,1.8903649682165218,0.44556572308218595,0.7960605277762205,0.3091226031377106,0.05752469494479954,1.5963974433468913,5.437768739105171,True,0.12016269610691459,0.4013945380592679,0.19697850087158628,0.2044160371876816,0.31226031377106334,0.11028471818710052,low,0.20666944262532397
Lung9_Rep2,Lung9,2,8,2.0,23.242314858894773,0.8308485778185571,18285,1494,10689,867,5274,828,0.08170631665299426,0.5845775225594749,0.04741591468416735,1.4675568117517532,0.7337784058758766,0.45220883534136547,0.21030221355660053,2.150280910950366,0.48943943122778233,0.8642011519514832,0.15261044176706828,0.028781793842034806,1.9062918340026773,6.412315930388219,True,0.06492637215528782,0.19210174029451138,0.11378848728246319,0.1499330655957162,0.12717536813922356,0.06626506024096386,low,0.10203043911594452
Lung9_Rep2,Lung9,3,8,2.0,23.242314858894773,0.8308485778185571,16277,16178,49,5,48,2,0.9939177981200467,0.003010382748663759,0.00030718191312895495,0.06034630248768549,0.030173151243842743,0.008530102608480652,0.21030221355660053,0.04056116416570608,0.021607175769490693,,2.393497342069477,0.572444059834343,0.14377549758931882,1.0543330448757573,True,1.6751761651625665,2.2549140808505377,1.0624922734577822,1.0683644455433305,1.1825318333539374,0.6353072073185808,high,1.6002154374661712
Lung9_Rep2,Lung9,4,8,2.0,23.242314858894773,0.8308485778185571,24751,23812,480,82,436,23,0.9620621389034787,0.019393155832087592,0.003312997454648297,0.27600002448167876,0.13800001224083938,0.025445153704014782,0.21030221355660053,0.12099327569448763,0.07705547250616136,1.044831600221975,1.343608264740467,0.3475138585587099,0.2854023181589115,1.637703678817403,True,0.8627582731395935,1.1869225600537545,0.5783218545271291,0.584453216865446,0.6156559717789349,0.30484629598521756,high,0.8982933255676115
Lung9_Rep2,Lung9,5,8,2.0,23.242314858894773,0.8308485778185571,13287,12930,262,35,70,25,0.9731316324226688,0.01971852186347558,0.002634153684052081,0.20683720327528332,0.10341860163764166,0.024408352668213458,0.21030221355660053,0.11606322280409197,0.055460224279370814,1.0544829246227916,1.6183294663573087,0.38808971384377416,0.19644238205723125,1.1822892498066513,True,0.6638051044083527,1.068600154679041,0.5473317865429235,0.9565351894818253,1.4550657385924208,0.5670533642691415,high,1.0819630961997468
Lung9_Rep2,Lung9,6,8,2.0,23.242314858894773,0.8308485778185571,22207,19830,1385,287,715,277,0.8929616787499437,0.062367721889494306,0.012923852839194849,0.6340022461385264,0.3170011230692632,0.057488653555219364,0.21030221355660053,0.2733620944020493,0.17190975818435628,0.8702640568359723,0.7885526979324257,0.18830055471507817,0.5906202723146747,2.7607160867372667,True,0.4048915784165406,0.6358043368633384,0.3057992939989914,0.3642965204236006,0.4337367624810893,0.21709531013615735,low,0.5272010034471296
Lung9_Rep2,Lung9,7,8,2.0,23.242314858894773,0.8308485778185571,7905,633,3582,271,3609,81,0.08007590132827325,0.45313092979127134,0.03428209993674889,1.3932983320810752,0.6966491660405376,0.292259083728278,0.21030221355660053,1.3897099739733347,0.5315370018975332,0.9168849204870401,0.37756714060031593,0.08214849921011058,1.0221169036334914,3.8135860979462874,True,0.27488151658767773,0.36808846761453395,0.1990521327014218,0.19273301737756715,0.24644549763033174,0.10268562401263823,low,0.25242926175392755
Lung12,Lung12,0,8,2.0,25.125962668125148,0.8129936609446875,13112,2963,7349,509,2414,386,0.22597620500305063,0.5604789505796217,0.038819402074435634,1.5522444793382206,0.7761222396691103,0.39311508606142426,0.43432346011443956,0.9051205430115211,0.4759456985967053,0.7931947293793694,0.171110361120486,0.12723590955113062,0.8218022274721566,2.959500506243672,True,0.10968612892338846,0.471481606479919,0.23185960175497805,0.3773202834964563,0.48768140398245025,0.09956125548430644,low,0.19891955570600584
Lung12,Lung12,1,8,2.0,25.125962668125148,0.8129936609446875,8318,723,1868,200,5659,68,0.08691993267612406,0.22457321471507574,0.024044241404183698,1.2249615136876268,0.6124807568438134,0.19405255878284924,0.43432346011443956,0.44679271695735356,0.4703534503486415,0.9817569205998322,0.5836791147994468,0.32088520055325037,0.6265560165975104,2.9100968188105116,True,0.3748271092669433,2.004149377593361,0.9239280774550485,2.6251728907330567,2.4605809128630707,0.46196403872752423,high,0.6785397998723537
Lung12,Lung12,2,8,2.0,25.125962668125148,0.8129936609446875,4276,4148,52,1,55,21,0.9700654817586529,0.01216089803554724,0.00023386342376052386,0.23834860329981544,0.11917430164990772,0.03052073288331726,0.43432346011443956,0.07027189568639781,0.1268709073900842,2.1637213623330616,1.7116682738669238,0.6783992285438766,0.09811957569913211,1.1663452266152363,True,1.1805689488910318,5.774349083895854,2.0166345226615237,5.132352941176471,8.304484088717453,1.3300385728061717,high,1.9898519898156553
Lung12,Lung12,3,8,2.0,25.125962668125148,0.8129936609446875,5574,3557,719,20,747,551,0.6381413706494439,0.12899174739863653,0.003588087549336204,1.5132808375962519,0.7566404187981259,0.15687377003092493,0.43432346011443956,0.3611911039518574,0.48344097595981345,0.8815400580890888,1.2867585043576046,0.5600224908630869,0.2847905538375035,1.719145347202699,True,0.7717177396682597,3.3668822041045825,1.4557211132977228,4.364633117795895,4.726173741917346,0.9983131852684847,high,1.495885043498366
Lung12,Lung12,4,8,2.0,25.125962668125148,0.8129936609446875,6201,3646,2048,38,278,229,0.5879696823093049,0.3302693114013869,0.00612804386389292,1.3549251228081067,0.6774625614040534,0.1967361492046078,0.43432346011443956,0.4529714999801529,0.36448959845186263,0.67268838634271,0.6568842567196929,0.345858475041141,0.21804717498628634,1.2421832144816236,True,0.3691716950082282,1.59983543609435,0.6985737794843664,1.3647833241908942,2.0274273176083377,0.3505211190345584,high,0.7636423863598941
Lung12,Lung12,5,8,2.0,25.125962668125148,0.8129936609446875,6009,355,3676,294,1797,181,0.05907804959227825,0.6117490431020136,0.04892661008487269,1.3478483119678644,0.6739241559839322,0.5267605633802817,0.43432346011443956,1.2128300949745747,0.48662006989515727,0.9148131551284914,0.5154929577464789,0.30704225352112674,1.0507042253521126,3.552112676056338,True,0.3183098591549296,1.4591549295774648,0.8366197183098592,1.7830985915492958,1.6901408450704225,0.3380281690140845,low,0.5992718936073108
Lung12,Lung12,6,8,2.0,25.125962668125148,0.8129936609446875,19806,2648,8896,648,7951,311,0.1336968595375139,0.4491568211653034,0.032717358376249624,1.529457483581084,0.764728741790542,0.4010196374622356,0.43432346011443956,0.9233202308633552,0.54616782793093,0.8823682773827699,0.236404833836858,0.16200906344410876,0.8999244712990937,3.51095166163142,True,0.16578549848942598,0.7299848942598187,0.39992447129909364,0.8006042296072508,0.7711480362537765,0.17182779456193353,low,0.27482581537226297
Lung12,Lung12,7,8,2.0,25.125962668125148,0.8129936609446875,8008,472,6361,167,768,407,0.058941058941058944,0.7943306693306693,0.020854145854145856,1.0474496845295922,0.5237248422647961,0.6516949152542373,0.43432346011443956,1.500482877628859,0.30575674325674324,0.8642468363396456,0.24152542372881355,0.15677966101694915,0.934322033898305,4.194915254237288,True,0.10805084745762712,0.7288135593220338,0.4258474576271186,0.6779661016949152,0.597457627118644,0.1652542372881356,low,0.28077861366916584
