sample,patient,n_tumor,cldn4_q75,cldn4_q50,n_high_q75,n_low_q75,cyt50_q75_high,cyt50_q75_low,ratio_cyt50_q75,cyt100_q75_high,cyt100_q75_low,ratio_cyt100_q75,n_high_median,n_low_median,cyt50_median_high,cyt50_median_low,ratio_cyt50_median,cyt100_median_high,cyt100_median_low,ratio_cyt100_median
Lung5_Rep1,Lung5,18600,3.0,1.0,5703,12897,0.23198316675433983,0.2144684810421028,1.0816655465042375,1.5390145537436437,1.294409552609134,1.1889703306356638,12781,5819,0.20444409670604805,0.25365183021137655,0.8060028446697111,1.351615679524294,1.4084894311737413,0.9596207466022286
Lung5_Rep2,Lung5,19110,3.0,1.0,4982,14128,0.24448012846246486,0.23669309173272934,1.032899298719409,1.653552790044159,1.3621177802944506,1.2139572759168509,12701,6409,0.20825131879379577,0.2991106256826338,0.6962351080591742,1.3793402094323282,1.5545326884069277,0.8873021582105582
Lung5_Rep3,Lung5,16555,2.0,1.0,6426,10129,0.2452536570183629,0.23240201401915292,1.0552991894388266,1.479147214441332,1.2360548918945602,1.1966679021626399,10101,6454,0.22284922284922284,0.2601487449643632,0.8566223253537131,1.3436293436293436,1.3097303997520917,1.0258823830336903
Lung6,Lung6,66981,0.0,0.0,16402,50579,0.15315205462748446,0.14138278732280196,1.083243989792132,0.8725155468845263,0.8161292235908183,1.0690899451506204,16402,50579,0.15315205462748446,0.14138278732280196,1.083243989792132,0.8725155468845263,0.8161292235908183,1.0690899451506204
Lung9_Rep1,Lung9,39422,3.0,1.0,13001,26421,0.3762018306284132,0.6315052420423148,0.5957224193607016,2.4872702099838473,3.3036599674501343,0.7528832369221092,27911,11511,0.432840098885744,0.8248631743549648,0.5247416933411058,2.69782523019598,3.8505777082790376,0.7006286938179299
Lung9_Rep2,Lung9,96822,2.0,1.0,34641,62181,0.23301867728991657,0.540743957157331,0.4309223879539704,1.373343725643024,2.368424438333253,0.5798554108019154,58269,38553,0.287477046113714,0.647031359427282,0.4443015657976354,1.5687758499373594,2.6829040541592093,0.58473050778888
Lung12,Lung12,18512,1.0,0.0,7288,11224,0.2628979143798024,0.5687811831789024,0.46221274921662003,1.5603732162458837,2.4519779044903776,0.6363732778294321,7288,11224,0.2628979143798024,0.5687811831789024,0.46221274921662003,1.5603732162458837,2.4519779044903776,0.6363732778294321
Lung13,Lung13,26311,3.0,2.0,9392,16919,1.543973594548552,1.680063833559903,0.9189969831545102,7.458155877342419,7.632897925409303,0.9771067227972247,13649,12662,1.5728624807678218,1.694676986258095,0.9281193369131401,7.521503406842992,7.623361238350971,0.9866387242682977
