graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
harmony_tumor_no_brain_plus_GSE205335	13	31	0	30	0.0	0.967741935483871	0.49923020601272583	0.47580915689468384	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	14	31	27	1	0.8709677419354839	0.03225806451612903	0.015240698121488094	0.0	T lymphocytes	13	31	0.0987174799750921	0.748322791791846	True	0.9916391040430012	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	15	31	0	31	0.0	1.0	1.0248364210128784	1.0248364210128784	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	16	31	0	0	0.0	0.0	0.07219178974628448		B lymphocytes	6	31	-0.15179418517972906	0.7740575031656568	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	17	31	30	0	0.967741935483871	0.0	0.13670554757118225		T lymphocytes	12	31	0.011241870149220439	0.9723391214642235	True	0.9957295558555865	0.9980597287652695
harmony_tumor_no_brain_plus_GSE205335	18	31	0	0	0.0	0.0	0.04104483872652054		B lymphocytes	7	31	-0.9258200997725515	0.002764960301304951	True	0.3231475187094469	0.3142268685110868
harmony_tumor_no_brain_plus_GSE205335	19	31	0	31	0.0	1.0	1.6409685611724854	1.6409685611724854	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	20	31	31	0	1.0	0.0	0.056265149265527725		T lymphocytes	14	31	-0.5107531410750976	0.06199190681137439	True	0.7752471042815695	0.7785482782562949
harmony_tumor_no_brain_plus_GSE205335	21	31	30	0	0.967741935483871	0.0	0.13347585499286652		T lymphocytes	11	31	-0.019262853213235488	0.9551714523504784	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	22	31	0	0	0.0	0.0	0.012737231329083443		Myeloid cells	10	31	-0.1745572096355137	0.6295798042228824	True	0.9726834274747156	0.984471310003392
harmony_tumor_no_brain_plus_GSE205335	23	31	0	31	0.0	1.0	1.6991454362869263	1.6991454362869263	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	24	31	31	0	1.0	0.0	0.051650628447532654		T lymphocytes	8	31	0.37033684707312775	0.36649549114509994	True	0.951285469392764	0.9540907020308955
harmony_tumor_no_brain_plus_GSE205335	25	31	31	0	1.0	0.0	0.11262288689613342		T lymphocytes	6	31	-0.21251185925162072	0.686030866008896	True	0.9839592189019345	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	26	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	27	31	0	31	0.0	1.0	1.8389934301376343	1.8389934301376343	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	28	31	0	0	0.0	0.0	0.0		B lymphocytes	6	31	0.21251185925162072	0.686030866008896	True	0.9839592189019345	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	29	31	0	0	0.0	0.0	0.08743733912706375		Myeloid cells	11	31	0.33127067443445657	0.31966592322481535	True	0.9296550511156549	0.9294033275713459
harmony_tumor_no_brain_plus_GSE205335	30	31	0	0	0.0	0.0	0.027714021503925323		Myeloid cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	31	31	29	0	0.9354838709677419	0.0	0.13670554757118225		T lymphocytes	14	31	-0.07989722262107211	0.7859992829612222	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	32	31	31	0	1.0	0.0	0.054805267602205276		T lymphocytes	11	31	-0.2088931871468374	0.5376146592620175	True	0.9660466021007941	0.9783828016351601
harmony_tumor_no_brain_plus_GSE205335	33	31	31	0	1.0	0.0	0.050288211554288864		T lymphocytes	11	31	-0.09103526597454425	0.7900873971578863	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	34	31	0	0	0.0	0.0	0.05364034324884415		Myeloid cells	7	31	0.10811249552346709	0.8175332656241182	True	0.9928145386139046	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	35	31	31	0	1.0	0.0	0.0		T lymphocytes	12	31	-0.22927440203910207	0.47349175698291457	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	36	31	31	0	1.0	0.0	0.10332280397415161		T lymphocytes	10	31	0.3642599950668461	0.30075634885227664	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	37	31	0	0	0.0	0.0	0.0		B lymphocytes	9	31	0.2079309840251016	0.5913729056786211	True	0.9669204338819088	0.9803045152501723
harmony_tumor_no_brain_plus_GSE205335	38	31	31	0	1.0	0.0	0.1014658585190773		T lymphocytes	6	31	-0.030358837035945815	0.9544757346935634	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	39	31	31	0	1.0	0.0	0.03231341391801834		T lymphocytes	11	31	0.25588641128019185	0.4475702108735309	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	40	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	-0.07881104062391008	0.8666213432418689	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	41	31	31	0	1.0	0.0	0.04161448776721954		T lymphocytes	9	31	-0.31037611591959413	0.4162911190557081	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	42	31	0	0	0.0	0.0	0.06287381798028946		Myeloid cells	8	31	0.554257096618662	0.15398834575899528	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	43	31	0	0	0.0	0.0	0.0		B lymphocytes	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	44	31	0	31	0.0	1.0	1.9006696939468384	1.9006696939468384	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	45	31	31	0	1.0	0.0	0.04453377425670624		T lymphocytes	11	31	0.6952385514027852	0.017545370118722814	True	0.6458138536475035	0.6280111863043587
harmony_tumor_no_brain_plus_GSE205335	46	31	0	31	0.0	1.0	0.978475034236908	0.978475034236908	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	47	31	0	0	0.0	0.0	0.08085966855287552		B lymphocytes	9	31	-0.08664587415167273	0.8245870610213484	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	48	31	0	0	0.0	0.0	0.01665917970240116		Myeloid cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	49	31	0	31	0.0	1.0	2.754404067993164	2.754404067993164	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	50	31	0	1	0.0	0.03225806451612903	0.11781726032495499	0.0	B lymphocytes	12	31	-0.37555740876610155	0.22896235293843875	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	51	31	31	0	1.0	0.0	0.04272442311048508		NK cells	8	31	-0.17757120130114437	0.6739866569975664	True	0.9786655567361924	0.9925905928699753
harmony_tumor_no_brain_plus_GSE205335	52	31	0	0	0.0	0.0	0.05955107882618904		Myeloid cells	6	31	0.3714285714285715	0.4684781341107872	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	53	31	0	25	0.0	0.8064516129032258	0.2962222397327423	0.33011966943740845	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	54	31	0	26	0.0	0.8387096774193549	0.13882139325141907	0.07346814125776291	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	55	31	0	0	0.0	0.0	0.08515816926956177		Myeloid cells	6	31	0.6957252427829382	0.12478933744028692	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	56	31	0	0	0.0	0.0	0.0		Myeloid cells	15	31	0.5769730831976584	0.024329709064855935	True	0.6686164491156705	0.6591933282433606
harmony_tumor_no_brain_plus_GSE205335	57	31	31	0	1.0	0.0	0.0493532195687294		T lymphocytes	9	31	-0.2710552490032842	0.4805110850001113	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	58	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	59	31	0	0	0.0	0.0	0.019024157896637917		Myeloid cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	60	31	0	31	0.0	1.0	1.7839161157608032	1.7839161157608032	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	61	31	0	31	0.0	1.0	1.4685102701187134	1.4685102701187134	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	62	31	0	31	0.0	1.0	1.6386109590530396	1.6386109590530396	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	63	31	0	22	0.0	0.7096774193548387	1.5476216077804565	1.346569299697876	Epithelial cells	11	31	0.6929950358331262	0.018068611472724695	True	0.6458138536475035	0.6280111863043587
harmony_tumor_no_brain_plus_GSE205335	64	31	0	31	0.0	1.0	2.378199815750122	2.378199815750122	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	65	31	0	31	0.0	1.0	1.502748966217041	1.502748966217041	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	66	31	0	0	0.0	0.0	0.040299784392118454		Myeloid cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	67	31	31	0	1.0	0.0	0.045333631336688995		T lymphocytes	9	31	-0.08475793795260131	0.8283628971177416	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	68	31	31	0	1.0	0.0	0.0		NK cells	6	31	0.030358837035945815	0.9544757346935634	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	69	31	0	0	0.0	0.0	0.025425314903259277		Myeloid cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	70	31	0	0	0.0	0.0	0.044490691274404526		B lymphocytes	5	31	-0.20519567041703082	0.7405819415910723	True	0.9916391040430012	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	71	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	72	31	0	0	0.0	0.0	0.054021887481212616		B lymphocytes	13	31	-0.21548077199283874	0.4795553882578866	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	73	31	31	0	1.0	0.0	0.1714918464422226		T lymphocytes	10	31	0.18435296033970808	0.6101562925774965	True	0.9692549895505325	0.9810773645050384
harmony_tumor_no_brain_plus_GSE205335	74	31	0	0	0.0	0.0	0.0		Myeloid cells	10	31	-0.3387594564044284	0.338308101907061	True	0.9401670847005217	0.9445161477298322
harmony_tumor_no_brain_plus_GSE205335	75	31	0	0	0.0	0.0	0.05022429674863815		Myeloid cells	7	31	-0.12613124477737828	0.7875721594074738	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	76	31	0	31	0.0	1.0	2.4230823516845703	2.4230823516845703	Epithelial cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	77	31	0	31	0.0	1.0	1.4317333698272705	1.4317333698272705	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	78	31	31	0	1.0	0.0	0.0		T/NK cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	79	31	0	31	0.0	1.0	1.7865312099456787	1.7865312099456787	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	80	31	0	0	0.0	0.0	0.06032232195138931		B lymphocytes	11	31	-0.24426339725268453	0.46915597258256286	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	81	31	0	0	0.0	0.0	0.0568636879324913		Myeloid cells	15	31	-0.12309855449306653	0.6620629681077889	True	0.9770565529863009	0.991227307274531
harmony_tumor_no_brain_plus_GSE205335	82	31	0	0	0.0	0.0	0.05745185539126396		B lymphocytes	8	31	-0.13638618139749523	0.7474293952265144	True	0.9916391040430012	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	83	31	31	0	1.0	0.0	0.0		T lymphocytes	8	31	0.025367314471592056	0.9524566862805868	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	84	31	0	0	0.0	0.0	0.06061096489429474		Myeloid cells	10	31	0.1442864351352195	0.690862647651394	True	0.9845456169475052	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	85	31	31	0	1.0	0.0	0.05142750218510628		T lymphocytes	14	31	0.22322456616071779	0.4430124146599905	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	86	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	0.03940552031195504	0.9331550374892811	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	87	31	0	0	0.0	0.0	0.07332193106412888		Myeloid cells	7	31	0.48997894350611143	0.2643300244813535	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	88	31	0	31	0.0	1.0	2.018627166748047	2.018627166748047	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	89	31	31	0	1.0	0.0	0.0		T lymphocytes	9	31	0.47000967108038416	0.2017192678066691	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	90	31	31	0	1.0	0.0	0.0947522297501564		T lymphocytes	12	31	-0.5303308633740367	0.07610700927042828	True	0.837291212645151	0.8435906300072619
harmony_tumor_no_brain_plus_GSE205335	91	31	0	0	0.0	0.0	0.05782875791192055		B lymphocytes	13	31	0.22846838336584385	0.4527919302497419	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	92	31	0	0	0.0	0.0	0.0		B lymphocytes	7	31	0.4183300132670378	0.35029453623181894	True	0.9480501506725965	0.9503211707783308
harmony_tumor_no_brain_plus_GSE205335	93	31	0	0	0.0	0.0	0.03343501687049866		Myeloid cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	94	31	0	0	0.0	0.0	0.09298746287822723		Myeloid cells	6	31	0.5507824838698261	0.2573693316225746	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	95	31	2	0	0.06451612903225806	0.0	0.0		B lymphocytes	7	31	-0.0727392967453308	0.8768403578473786	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	96	31	0	0	0.0	0.0	0.0		B lymphocytes	5	31	-0.8207826816681233	0.08858700531354384	True	0.8866834310515257	0.8946298863401516
harmony_tumor_no_brain_plus_GSE205335	97	31	31	0	1.0	0.0	0.03648722916841507		T lymphocytes	5	31	0.6708203932499368	0.21516994256955022	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	98	31	0	0	0.0	0.0	0.1797986626625061		Myeloid cells	8	31	0.0	1.0	True	1.0	1.0
harmony_tumor_no_brain_plus_GSE205335	99	31	31	0	1.0	0.0	0.0		T/NK cells	7	31	-0.8108437164260032	0.026916328843161995	True	0.692995383428221	0.6795854520676321
harmony_tumor_no_brain_plus_GSE205335	100	31	0	0	0.0	0.0	0.07053361088037491		Myeloid cells	7	31	0.23640271442232513	0.6097900468148635	True	0.9692549895505325	0.9810773645050384
harmony_tumor_no_brain_plus_GSE205335	101	31	0	0	0.0	0.0	0.04154704138636589		Myeloid cells	11	31	-0.4719399037242695	0.1427561904845734	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	102	31	0	0	0.0	0.0	0.028563179075717926		B lymphocytes	7	31	-0.35634832254989923	0.43271107531833375	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	103	31	0	0	0.0	0.0	0.06477703899145126		Myeloid cells	15	31	0.18533928172583744	0.5084138115790057	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	104	31	0	0	0.0	0.0	0.08326446264982224		Myeloid cells	9	31	0.24753688574416857	0.5207666929905368	True	0.963613182541093	0.9736125969076885
harmony_tumor_no_brain_plus_GSE205335	105	31	31	0	1.0	0.0	0.047210417687892914		T lymphocytes	10	31	-0.130892578601184	0.7185278729908205	True	0.9916391040430012	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	106	31	0	0	0.0	0.0	0.0		Myeloid cells	9	31	-0.034050261230349946	0.930700363357508	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	107	31	31	0	1.0	0.0	0.131198450922966		NK cells	7	31	-0.21673036171575272	0.6406471615204581	True	0.9726834274747156	0.9847468607181652
harmony_tumor_no_brain_plus_GSE205335	108	31	0	31	0.0	1.0	1.6213657855987549	1.6213657855987549	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	109	31	0	0	0.0	0.0	0.0		B lymphocytes	6	31	-0.33394720739540396	0.5177002083054396	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	110	31	0	0	0.0	0.0	0.08129069209098816		Myeloid cells	9	31	-0.5485671571703195	0.12616614734912715	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	111	31	0	31	0.0	1.0	1.1982134580612183	1.1982134580612183	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	112	31	31	0	1.0	0.0	0.061223939061164856		T lymphocytes	14	31	-0.36188742010720903	0.2035692411680462	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	113	31	0	0	0.0	0.0	0.02819354459643364		Myeloid cells	13	31	-0.02028959937654027	0.9475452446021354	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	114	31	0	0	0.0	0.0	0.02730763517320156		B lymphocytes	6	31	-0.6179143806533246	0.1910939016901931	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	115	31	31	0	1.0	0.0	0.08504276722669601		T lymphocytes	11	31	-0.368004260407936	0.2654869844945467	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	116	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	0.3091420111676559	0.4998985145994543	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	117	31	0	0	0.0	0.0	0.0		B lymphocytes	9	31	0.3419927840283847	0.36767911245195206	True	0.9527982588102972	0.9552336403755932
harmony_tumor_no_brain_plus_GSE205335	118	31	31	0	1.0	0.0	0.09012864530086517		T lymphocytes	11	31	0.35754847096709713	0.28034232644757456	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	119	31	0	0	0.0	0.0	0.057097144424915314		B lymphocytes	11	31	-0.19728966701178366	0.5609262980343791	True	0.9663181185989685	0.978975191028333
harmony_tumor_no_brain_plus_GSE205335	120	31	31	0	1.0	0.0	0.0		NK cells	7	31	-0.4865062298556019	0.26824856231783123	True	0.9272701972684256	0.9281710844366112
harmony_tumor_no_brain_plus_GSE205335	121	31	0	0	0.0	0.0	0.047842010855674744		Myeloid cells	9	31	-0.3286335345030997	0.38787678878733045	True	0.9616401426968554	0.9678449905512091
harmony_tumor_no_brain_plus_GSE205335	122	31	31	0	1.0	0.0	0.032611772418022156		T lymphocytes	10	31	0.289514382952255	0.4171543118157596	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	123	31	31	0	1.0	0.0	0.04351873695850372		NK cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	124	31	0	31	0.0	1.0	1.9734629392623901	1.9734629392623901	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	125	31	0	31	0.0	1.0	1.2873362302780151	1.2873362302780151	Epithelial cells	3	31			False		
harmony_tumor_no_brain_plus_GSE205335	126	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	127	31	0	0	0.0	0.0	0.05551541969180107		Myeloid cells	6	31	0.7775419143502353	0.06872694144108958	True	0.8009747206694524	0.8056070142314975
harmony_tumor_no_brain_plus_GSE205335	128	31	0	31	0.0	1.0	1.19119131565094	1.19119131565094	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	129	31	31	0	1.0	0.0	0.0		T lymphocytes	6	31	-0.2898855178262242	0.5773517870348749	True	0.9669204338819088	0.9795750839616281
harmony_tumor_no_brain_plus_GSE205335	130	31	0	0	0.0	0.0	0.03954596072435379		Myeloid cells	4	31			False		
harmony_tumor_no_brain_plus_GSE205335	131	31	31	0	1.0	0.0	0.1061910018324852		T lymphocytes	6	31	-0.06761234037828133	0.8987360319248712	True	0.9928238450841016	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	132	31	31	0	1.0	0.0	0.045957714319229126		T lymphocytes	5	31	-0.35909242322980395	0.5528147466433508	True	0.9660466021007941	0.978975191028333
harmony_tumor_no_brain_plus_GSE205335	133	31	30	0	0.967741935483871	0.0	0.050899360328912735		T lymphocytes	11	31	-0.10514407440226742	0.7583338499747582	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	134	31	0	0	0.0	0.0	0.0		Myeloid cells	14	31	0.18847835762580825	0.5187359893226586	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	135	31	29	0	0.9354838709677419	0.0	0.0		T lymphocytes	5	31	-0.20519567041703082	0.7405819415910723	True	0.9916391040430012	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	136	31	0	31	0.0	1.0	1.8510496616363525	1.8510496616363525	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	137	31	0	0	0.0	0.0	0.05613981559872627		Myeloid cells	9	31	0.2016877936358443	0.6027992537712049	True	0.9669204338819088	0.9803045152501723
harmony_tumor_no_brain_plus_GSE205335	138	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	0.36369648372665403	0.42258150757499297	True	0.9616401426968554	0.9697179319091679
harmony_tumor_no_brain_plus_GSE205335	139	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	140	31	0	4	0.0	0.12903225806451613	0.04048096761107445	0.0	B lymphocytes	5	31	-0.35909242322980395	0.5528147466433508	True	0.9660466021007941	0.978975191028333
harmony_tumor_no_brain_plus_GSE205335	141	31	1	29	0.03225806451612903	0.9354838709677419	1.7121412754058838	1.830220103263855	Epithelial cells	8	31	0.2455143080701182	0.5578248245683867	True	0.9660466021007941	0.978975191028333
harmony_tumor_no_brain_plus_GSE205335	142	31	0	31	0.0	1.0	1.9094147682189941	1.9094147682189941	Epithelial cells	2	31			False		
harmony_tumor_no_brain_plus_GSE205335	143	31	0	0	0.0	0.0	0.044881951063871384		B lymphocytes	7	31	-0.20583232685540792	0.6579230872109543	True	0.976514658857208	0.9900429464354908
harmony_tumor_no_brain_plus_GSE205335	144	31	0	0	0.0	0.0	0.0		B lymphocytes	5	31	-0.30779350562554625	0.614384002810333	True	0.9692549895505325	0.9810773645050384
harmony_tumor_no_brain_plus_GSE205335	145	31	0	0	0.0	0.0	0.07945133000612259		Myeloid cells	8	31	0.80511756018254	0.0159045622916614	True	0.6322063510935407	0.6067671756217986
harmony_tumor_no_brain_plus_GSE205335	146	31	31	0	1.0	0.0	0.05629030242562294		T lymphocytes	8	31	-0.6546536707079772	0.07814074941121583	True	0.837291212645151	0.8435906300072619
harmony_tumor_no_brain_plus_GSE205335	147	31	22	8	0.7096774193548387	0.25806451612903225	0.01783333346247673	0.0	T lymphocytes	16	31	-0.19364601882499433	0.47238877331312934	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	148	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T lymphocytes	6	31	-0.6179143806533246	0.1910939016901931	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	149	31	0	0	0.0	0.0	0.05475820228457451		Myeloid cells	11	31	-0.41952353926806063	0.19897996222447517	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	150	31	0	31	0.0	1.0	2.308838129043579	2.308838129043579	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	151	31	0	4	0.0	0.12903225806451613	0.0	0.0	B lymphocytes	5	31	-0.39999999999999997	0.5046315754686912	True	0.9631014007752107	0.9728354164272432
harmony_tumor_no_brain_plus_GSE205335	152	31	0	0	0.0	0.0	0.1379457265138626		Myeloid cells	6	31	-0.6982532518267538	0.12283946337339603	True	0.9272701972684256	0.9269780030370958
harmony_tumor_no_brain_plus_GSE205335	153	31	0	0	0.0	0.0	0.08157212287187576		B lymphocytes	6	31	-0.46291004988627577	0.3552324305155445	True	0.9480501506725965	0.9503211707783308
harmony_tumor_no_brain_plus_GSE205335	154	31	0	31	0.0	1.0	1.1603443622589111	1.1603443622589111	Epithelial cells	1	31			False		
harmony_tumor_no_brain_plus_GSE205335	155	31	31	0	1.0	0.0	0.0		T lymphocytes	11	31	-0.07947049415071887	0.8163328861475879	True	0.9927628994315485	0.9955163554894043
harmony_tumor_no_brain_plus_GSE205335	156	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	0.2594372608313854	0.5742370658329916	True	0.9669204338819088	0.9795750839616281
