nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
61	1	1	0	31	0.0012301587301587302	0.0				False		
62	2	0	2	31	0.0	0.0012301587301587302				False		
63	11	4	7	31	0.0001678376268540203	0.0011026768430949616	2.715799087291929	1.9738548585255193	0.06163004526676994	True	0.7983730503451645	0.8066631861168209
64	1	0	1	31	0.0	0.0012301587301587302				False		
65	1	0	1	31	0.0	0.0012301587301587302				False		
66	3	0	3	31	0.0	0.00123015873015873				False		
67	9	6	3	31	0.0008053034831277509	0.0004365079365079365	-0.8835095528519457	-0.7569964667640037	0.45351369808880726	True	0.8024915358468517	0.8112505340664223
68	6	3	3	31	0.00028860028860028865	0.0009523809523809523	1.72243118417237	0.7476167074047804	0.4627593665046302	True	0.8024915358468517	0.8112505340664223
69	3	1	2	31	0.0011111111111111111	0.00013467175488081413				False		
70	5	2	3	31	0.0005555555555555556	0.0006746031746031747	0.28010333658957975	0.15606806051481265	0.8767995046944255	True	0.9530851973567677	0.9540320610053474
71	3	0	3	31	0.0	0.0001984126984126984				False		
72	13	7	6	31	0.0006746031746031747	0.0004761904761904762	-0.5024914299252998	-0.5735393346764045	0.5694926601047638	True	0.8265261239700507	0.8312913443066586
73	10	4	6	31	0.0004761904761904762	0.0006349206349206349	0.41502992526905125	0.3492151478847891	0.7288002877203575	True	0.884401041590255	0.8885037074277541
74	10	6	4	31	0.0007370929860469609	0.0003968253968253968	-0.8933254862552591	-0.8049875840754452	0.4269281231769353	True	0.801633788429549	0.8106470508475493
75	7	2	5	31	0.00013726255529534218	0.0011111111111111111	3.0169009541606115	1.5234302138733107	0.14251620008281163	True	0.7983730503451645	0.8066631861168209
76	3	0	3	31	0.0	0.00123015873015873				False		
77	1	1	0	31	0.0012301587301587302	0.0				False		
78	4	4	0	31	0.0012865957845037343	0.0				False		
79	1	0	1	31	0.0	0.0012301587301587302				False		
80	11	6	5	31	0.0007142857142857143	0.0004761904761904762	-0.5849524020325969	-0.5641829377674448	0.5762433593678635	True	0.8265261239700507	0.8312913443066586
81	15	7	8	31	0.0004799640155288691	0.0007142857142857144	0.5735651608941037	0.7451686391981971	0.4610775255876208	True	0.8024915358468517	0.8112505340664223
82	8	4	4	31	0.0005158730158730159	0.0007142857142857144	0.4694775150729775	0.29185420270888957	0.7723139508048054	True	0.9038134914728935	0.9058115567128414
83	8	4	4	31	0.0004365079365079365	0.0004365079365079365	0.0	0.0	1.0	True	1.0	1.0
84	10	4	6	31	0.0002456423167720239	0.000873015873015873	1.8294065648763933	1.169917881779235	0.25445864776780547	True	0.7983730503451645	0.8066631861168209
85	14	7	7	31	0.0005954041309689846	0.0005158730158730159	-0.2068495112434494	-0.25411692702823124	0.8008180738115116	True	0.9173788301020354	0.9195273120941397
86	7	4	3	31	0.000753968253968254	0.00031746031746031746	-1.2479012038307697	-0.680622181804613	0.5020437965440426	True	0.8136109362086378	0.8225660985673229
87	7	1	6	31	3.968253968253968e-05	0.0005555555555555556				False		
88	2	2	0	31	0.0012301587301587302	0.0				False		
89	9	1	8	31	3.968253968253968e-05	0.0009680050882141475				False		
90	12	4	8	31	0.0004761904761904762	0.000753968253968254	0.6629538510099096	0.679900103650085	0.5008434101966526	True	0.8136109362086378	0.8225660985673229
91	13	6	7	31	0.0004365079365079365	0.000753968253968254	0.7884819789182487	0.7096058901081365	0.4836163147739123	True	0.8060098673256315	0.8157432366383602
92	7	3	4	31	0.0009920634920634918	0.0002380952380952381	-2.0588476394269914	-0.8214416322175218	0.4207729169708734	True	0.7983730503451645	0.8066631861168209
93	4	2	2	31	0.00016627723740694452	0.000992063492063492	2.57676955272534	0.8982140920868874	0.37943420489672885	True	0.7983730503451645	0.8066631861168209
94	6	2	4	31	0.00015873015873015873	0.0009126984126984126	2.5234868759653306	1.4891086990024323	0.1503281819857165	True	0.7983730503451645	0.8066631861168209
95	7	1	6	31	0.0001984126984126984	0.0010317460317460319				False		
96	5	1	4	31	0.0005555555555555556	0.0006746031746031747				False		
97	5	3	2	31	0.0001984126984126984	0.0006746031746031747	1.7654834220390594	0.7841295140413839	0.4415381080786991	True	0.8024915358468517	0.8112505340664223
98	8	4	4	31	0.00032139989252959964	0.000873015873015873	1.441610076479373	0.788421623474286	0.4385906392468135	True	0.8024915358468517	0.8112505340664223
99	7	3	4	31	0.000952713023842731	0.0002777777777777778	-1.7780737295821485	-0.9531599793911306	0.35098738796866374	True	0.7983730503451645	0.8066631861168209
100	7	5	2	31	0.0007805490650678934	0.0004761904761904762	-0.7129387420959272	-0.5195286603098066	0.6062669677978343	True	0.8333198910319253	0.8383620240684598
101	11	5	6	31	0.0003968253968253968	0.000753968253968254	0.9259821976644993	0.811832751617512	0.4240643521744238	True	0.7986223117739611	0.8069075381725777
102	7	1	6	31	3.968253968253968e-05	0.0011507936507936505				False		
103	15	7	8	31	0.00040076497189467906	0.0008333333333333334	1.0561185851993375	1.0266580978616338	0.31419428103032476	True	0.7983730503451645	0.8066631861168209
104	9	5	4	31	0.0007936507936507937	0.0002777777777777778	-1.5145394145861264	-0.7966320393276715	0.43414103544625776	True	0.8024915358468517	0.8112505340664223
105	10	3	7	31	0.00031746031746031746	0.0007142857142857143	1.169899754853457	1.1229577231219763	0.26869518917492313	True	0.7983730503451645	0.8066631861168209
106	9	6	3	31	0.0007766094899986113	0.0004761904761904762	-0.705638850219799	-0.5933328627882053	0.5563001924092639	True	0.8265261239700507	0.8312913443066586
107	7	3	4	31	0.00024891774891774897	0.0009920634920634918	1.994719936385632	0.8420439894310002	0.4091582005788737	True	0.7983730503451645	0.8066631861168209
108	1	0	1	31	0.0	0.0012301587301587302				False		
109	6	3	3	31	0.0005952380952380953	0.0006349206349206349	0.0931078895863422	0.06028035277130142	0.9522474165294743	True	0.9793387849641573	0.9793752757906973
110	9	2	7	31	0.00017694509497788186	0.0010714285714285715	2.5980939323848133	1.8119682219328785	0.08328853579662819	True	0.7983730503451645	0.8066631861168209
111	1	0	1	31	0.0	0.0012301587301587302				False		
112	14	9	5	31	0.0009345208525536394	0.0002777777777777778	-1.7502591693977152	-1.7675579770115564	0.08955317470780329	True	0.7983730503451645	0.8066631861168209
113	13	6	7	31	0.0005557215912864448	0.0005952380952380953	0.09910284445741446	0.10543612988334271	0.9165762484230958	True	0.9695975102785566	0.9713816642386603
114	6	2	4	31	0.0004761904761904762	0.0007142857142857144	0.5849524020325969	0.34762899972549927	0.7301218522722441	True	0.8847942258481689	0.8890715642960944
115	11	3	8	31	0.0003751803751803752	0.000873015873015873	1.218401591595569	1.1866517774636713	0.24313607628552375	True	0.7983730503451645	0.8066631861168209
116	7	3	4	31	0.00031746031746031746	0.0005952380952380953	0.9068693885035692	0.692763773190863	0.49356913978330885	True	0.8121877159345059	0.8213723319179947
117	9	5	4	31	0.0005158730158730159	0.0007142857142857144	0.4694775150729775	0.3792670540316917	0.7070051192784064	True	0.8756370823571782	0.880255058697687
118	11	4	7	31	0.0002380952380952381	0.0009523809523809524	1.999954556299107	1.6535347638286508	0.11126033183549745	True	0.7983730503451645	0.8066631861168209
119	11	5	6	31	0.0007142857142857144	0.0004761904761904762	-0.5849524020325969	-0.5749595745760692	0.5693886350941247	True	0.8265261239700507	0.8312913443066586
120	7	4	3	31	0.0010571645927294464	0.0001984126984126984	-2.413564681682095	-1.2288971374173627	0.23246989692016184	True	0.7983730503451645	0.8066631861168209
121	9	3	6	31	0.00042240999353970065	0.0008333333333333334	0.9802328808505809	0.7575572010963353	0.4536926937938684	True	0.8024915358468517	0.8112505340664223
122	10	3	7	31	0.0002380952380952381	0.0009126984126984128	1.9385546702495464	1.5669700291382418	0.12976860830271686	True	0.7983730503451645	0.8066631861168209
123	4	2	2	31	0.0004761904761904762	0.0007142857142857143	0.5849524020325969	0.31768718447949124	0.7529997044077661	True	0.8944293858522945	0.8967156698799651
124	1	0	1	31	0.0	0.0012301587301587302				False		
125	3	1	2	31	0.0011111111111111111	0.00011904761904761905				False		
126	4	3	1	31	0.001111111111111111	0.00011904761904761905				False		
127	6	2	4	31	7.936507936507937e-05	0.0011507936507936507	3.857811763471526	1.1248047383479176	0.2739040103044142	True	0.7983730503451645	0.8066631861168209
128	1	1	0	31	0.0012301587301587302	0.0				False		
129	6	3	3	31	0.0004365079365079365	0.0007936507936507937	0.8624816036397913	0.4923843849272676	0.6265581330905668	True	0.8414123588055313	0.8459218976839301
130	4	1	3	31	3.968253968253968e-05	0.0011904761904761906				False		
131	6	2	4	31	0.00011904761904761905	0.0005158730158730159	2.115384001943477	0.9782319760890371	0.33863265739697257	True	0.7983730503451645	0.8066631861168209
132	5	2	3	31	0.0007972582972582973	0.0003571428571428572	-1.1585236400070311	-0.5479967349152871	0.5884789598613023	True	0.8265261239700507	0.8318822103100929
133	11	6	5	31	0.00065362229588171	0.0005952380952380953	-0.13498816965153893	-0.1355197915519772	0.8928843418959482	True	0.9600938264297296	0.9607488582555835
134	14	6	8	31	0.000364689935819643	0.0008333333333333334	1.1922010555034408	1.360413385385752	0.18472399032777548	True	0.7983730503451645	0.8066631861168209
135	5	3	2	31	0.0007142857142857144	0.0005158730158730159	-0.4694775150729775	-0.3064544829378374	0.7608584205932384	True	0.8999354659772668	0.9021795900892412
136	1	0	1	31	0.0	0.0012301587301587302				False		
137	9	6	3	31	0.000609834145398999	0.0005952380952380953	-0.03494948898228856	-0.030219988662743842	0.9760536165162184	True	0.9916579543822064	0.9924403599749277
138	7	3	4	31	0.0001984126984126984	0.0009126984126984128	2.2015769580048516	1.149274394882693	0.2629246600160372	True	0.7983730503451645	0.8066631861168209
139	2	1	1	31	0.0006746031746031745	0.0005555555555555556				False		
140	5	3	2	31	0.0006349206349206349	0.0005952380952380953	-0.0931078895863422	-0.06351286980525715	0.9497187029779414	True	0.9793387849641573	0.9793752757906973
141	8	1	7	31	3.968253968253968e-05	0.0012217244621425805				False		
142	2	2	0	31	0.0012869278559655129	0.0				False		
143	7	2	5	31	0.0002777777777777778	0.0009126984126984126	1.7161709047457663	0.8890260948615959	0.3824690876855743	True	0.7983730503451645	0.8066631861168209
144	5	2	3	31	0.00031746031746031746	0.0009126984126984126	1.5235323187119523	0.6864431429344132	0.4991485614642921	True	0.8136109362086378	0.8225660985673229
145	8	5	3	31	0.0002815513171161707	0.0009523809523809524	1.758104775266549	1.0531857573944212	0.3039564106324988	True	0.7983730503451645	0.8066631861168209
146	8	2	6	31	0.00015873015873015873	0.0002777777777777778	0.8073159712195643	0.7341131763485946	0.4672727471571149	True	0.8024915358468517	0.8112505340664223
147	16	8	8	31	0.0006440281030444965	0.0005952380952380953	-0.11365494566792123	-0.1520725153427352	0.8798947595255298	True	0.9537653824375091	0.9546103290405636
148	6	1	5	31	0.0001984126984126984	0.0005555555555555556				False		
149	11	6	5	31	0.0007580738647684253	0.0003968253968253968	-0.9338167420579762	-0.9744171230977624	0.3380344515493914	True	0.7983730503451645	0.8066631861168209
150	1	0	1	31	0.0	0.0012301587301587302				False		
151	5	3	2	31	0.0006746031746031747	0.0005555555555555556	-0.28010333658957975	-0.19308681633208247	0.8479095081560544	True	0.9389961535819812	0.9407655398828556
152	6	3	3	31	0.001038961038961039	0.00015873015873015873	-2.7104163817532907	-0.9610500889417791	0.34777131267353945	True	0.7983730503451645	0.8066631861168209
153	6	3	3	31	0.0010714285714285715	0.00015873015873015873	-2.7548100803296798	-0.9557648479007889	0.35038992781876876	True	0.7983730503451645	0.8066631861168209
154	1	1	0	31	0.0012301587301587302	0.0				False		
155	11	7	4	31	0.0007223309001551679	0.0005158730158730159	-0.4856359102751533	-0.4928208567188192	0.6249682010288438	True	0.8410234387237909	0.845596362341662
156	7	3	4	31	0.0005646630236794171	0.0005555555555555554	-0.023458553984520236	-0.016715800081467037	0.986769224065322	True	0.9996029278465184	1.0
157	1	1	0	31	0.0012301587301587302	0.0				False		
158	2	2	0	31	0.0012301587301587302	0.0				False		
159	10	5	5	31	0.0007972582972582973	0.00035714285714285714	-1.1585236400070311	-0.8607764960453357	0.3978130555726424	True	0.7983730503451645	0.8066631861168209
160	6	4	2	31	0.0011704915261400615	0.00011904761904761905	-3.297394962083965	-1.3431217098714723	0.19391490637105738	True	0.7983730503451645	0.8066631861168209
161	1	0	1	31	0.0	0.0012301587301587302				False		
162	9	6	3	31	0.0005952380952380953	0.0005555555555555556	-0.09953394234698898	-0.08873565094161148	0.9297839682493839	True	0.9752297681937429	0.9767208873887995
163	7	2	5	31	0.00032106782106782107	0.0008333333333333334	1.3759879891090225	1.053228160163998	0.2992911474730665	True	0.7983730503451645	0.8066631861168209
164	1	1	0	31	0.0012301587301587302	0.0				False		
165	10	3	7	31	0.0002380952380952381	0.000992063492063492	2.0588476394269914	1.6046473163862938	0.12164470251603225	True	0.7983730503451645	0.8066631861168209
166	1	0	1	31	0.0	0.0012301587301587302				False		
167	8	4	4	31	0.0008333333333333333	0.0003968253968253968	-1.0703702846710623	-0.5794290886833613	0.5675270932184533	True	0.8265261239700507	0.8312913443066586
168	9	2	7	31	0.00047979797979797985	0.0006746031746031745	0.4916033415717518	0.36479908571555536	0.7173994637989393	True	0.8799127482594955	0.8846978859629699
169	7	3	4	31	0.0004986656764899443	0.0007539682539682539	0.5964210787623152	0.44922383283310047	0.6560253135153243	True	0.8530897646239509	0.8587062825318595
170	11	3	8	31	0.0005555555555555556	0.0006746031746031747	0.28010333658957975	0.2989554805394741	0.7667090584897899	True	0.9029367921184486	0.9047137759995972
171	13	6	7	31	0.0005952380952380953	0.0005555555555555556	-0.09953394234698898	-0.12299834568337592	0.902738681481526	True	0.9642407164590677	0.9647967718997208
172	1	0	1	31	0.0	0.0012301587301587302				False		
173	15	8	7	31	0.0005955929316585054	0.0006505447707538301	0.12731966863956323	0.14590085778947015	0.8847826422425121	True	0.9558917283300168	0.9565541251997901
174	7	4	3	31	0.000974025974025974	0.00031746031746031746	-1.6173533458285423	-0.8460889178383975	0.40579232560147643	True	0.7983730503451645	0.8066631861168209
175	9	3	6	31	0.00012265512265512266	0.0009523809523809521	2.956828809043044	1.2253507474943484	0.2344038789629045	True	0.7983730503451645	0.8066631861168209
176	8	2	6	31	0.0002380952380952381	0.0009523809523809524	1.999954556299107	1.1366028456361235	0.26726271038139465	True	0.7983730503451645	0.8066631861168209
177	15	6	9	31	0.0005158730158730159	0.0005555555555555556	0.10691320637610069	0.13583145623104012	0.8926878106859079	True	0.9600938264297296	0.9607488582555835
178	5	3	2	31	0.0011111111111111111	0.00011904761904761905	-3.2222842242394947	-1.0391440313542206	0.3109368320372528	True	0.7983730503451645	0.8066631861168209
179	5	3	2	31	0.0011111111111111111	7.936507936507937e-05	-3.8071861381305414	-1.2840484756444663	0.2136679055502346	True	0.7983730503451645	0.8066631861168209
180	5	1	4	31	0.0007142857142857143	0.0005158730158730159				False		
181	6	1	5	31	3.968253968253968e-05	0.0011507936507936505				False		
182	1	0	1	31	0.0	0.0012301587301587302				False		
183	10	4	6	31	0.00031746031746031746	0.0009126984126984128	1.5235323187119523	1.1922046231877401	0.24438063623950898	True	0.7983730503451645	0.8066631861168209
184	5	1	4	31	0.0010317460317460319	0.0001984126984126984				False		
185	3	1	2	31	3.968253968253968e-05	0.0011904761904761904				False		
186	10	4	6	31	0.0005158730158730159	0.0007142857142857143	0.4694775150729775	0.35075845829144603	0.7276108370664568	True	0.883850565821112	0.8880367783124845
187	2	0	2	31	0.0	0.0012301587301587302				False		
188	5	3	2	31	0.0002150672452133458	0.0010317460317460316	2.262175069104602	0.8180892252613778	0.42266883370807284	True	0.7986223117739611	0.8067506075662002
189	10	3	7	31	0.0002777777777777778	0.0008333333333333334	1.5849278768711468	1.143858039685551	0.2623638139590154	True	0.7983730503451645	0.8066631861168209
190	14	4	10	31	0.0001984126984126984	0.0005158730158730159	1.378466879073379	1.8024236362373316	0.08011188317900671	True	0.7983730503451645	0.8066631861168209
191	7	3	4	31	0.00031746031746031746	0.0009126984126984126	1.5235323187119523	0.7622959014203826	0.45358589919037945	True	0.8024915358468517	0.8112505340664223
192	7	3	4	31	0.0002777777777777778	0.0009126984126984126	1.7161709047457663	0.9749936920778169	0.33965487883031326	True	0.7983730503451645	0.8066631861168209
193	8	3	5	31	0.0001984126984126984	0.00031746031746031746	0.6780446392928994	0.6425294053171788	0.524419320315181	True	0.8167884071533539	0.8252945188788009
194	2	2	0	31	0.0012301587301587302	0.0				False		
195	6	5	1	31	0.0008843364910310518	0.00035714285714285714				False		
196	16	7	9	31	0.0003571428571428572	0.0007936507936507937	1.151980876392427	1.4084056792618553	0.1696471598171826	True	0.7983730503451645	0.8066631861168209
197	2	2	0	31	0.0012301587301587302	0.0				False		
198	3	0	3	31	0.0	0.00123015873015873				False		
199	8	5	3	31	0.00031746031746031746	0.0009126984126984126	1.5235323187119523	0.9988907373180401	0.3284433934302527	True	0.7983730503451645	0.8066631861168209
200	13	4	9	31	0.00016233766233766234	0.0010317460317460319	2.6679433561477577	1.9749720044831527	0.061442056997581804	True	0.7983730503451645	0.8066631861168209
201	7	2	5	31	0.0008333333333333333	0.00035714285714285714	-1.2223693386774475	-0.5906244232186182	0.5609637229583219	True	0.8265261239700507	0.8312913443066586
202	10	6	4	31	0.0008010318365966903	0.0004365079365079365	-0.8758366579232657	-0.7967268691085672	0.43136736878321535	True	0.8024915358468517	0.8112505340664223
203	2	2	0	31	0.0012301587301587302	0.0				False		
204	7	3	4	31	0.00016611120167605523	0.0010317460317460319	2.6347937544117173	1.0341628200770379	0.3130671983633581	True	0.7983730503451645	0.8066631861168209
205	9	4	5	31	0.0009920634920634922	0.0002380952380952381	-2.0588476394269932	-0.9009901357095029	0.3780057537728661	True	0.7983730503451645	0.8066631861168209
206	1	0	1	31	0.0	0.0012301587301587302				False		
207	2	1	1	31	0.0011111111111111111	0.00011904761904761905				False		
208	12	3	9	31	0.0002380952380952381	0.0007142857142857144	1.5849221063910512	1.788854381999832	0.08165009069623275	True	0.7983730503451645	0.8066631861168209
209	5	1	4	31	0.0006746031746031745	0.0005555555555555556				False		
210	8	3	5	31	0.0007936507936507934	0.00031746031746031746	-1.3219008285523124	-0.6547511111596155	0.5195132745990902	True	0.814290421012658	0.8225660985673229
211	14	7	7	31	0.0006349206349206349	0.0005158730158730159	-0.29955503830943186	-0.3638034375544993	0.7181583989517515	True	0.8799127482594955	0.8846978859629699
212	17	9	8	31	0.0006134416490065026	0.0006349206349206349	0.04964935042063168	0.06808575555116522	0.9460634379644589	True	0.9781570354175305	0.9784031220557285
213	10	3	7	31	0.00011904761904761905	0.000873015873015873	2.874364461943527	1.6419627956367993	0.11561549123858071	True	0.7983730503451645	0.8066631861168209
214	8	3	5	31	0.0005158730158730159	0.0007142857142857144	0.4694775150729775	0.33084300328043026	0.7425102495788499	True	0.8890829973439667	0.8923691180472489
215	4	1	3	31	0.000873015873015873	0.0003571428571428572				False		
216	9	4	5	31	0.0005158730158730159	0.0005158730158730159	0.0	0.0	1.0	True	1.0	1.0
217	4	2	2	31	0.0009126984126984128	0.0001984126984126984	-2.2015769580048516	-0.8455271443362157	0.4072922514139039	True	0.7983730503451645	0.8066631861168209
218	6	3	3	31	0.00015873015873015873	0.0010714285714285715	2.7548100803296798	0.9557648479007889	0.35038992781876876	True	0.7983730503451645	0.8066631861168209
219	9	4	5	31	0.0001984126984126984	0.0005555555555555556	1.4853800854494796	1.0462287486943733	0.3060690640244433	True	0.7983730503451645	0.8066631861168209
220	9	4	5	31	0.0002380952380952381	0.0005555555555555556	1.2223577976941744	1.0345212002237432	0.31020043061941865	True	0.7983730503451645	0.8066631861168209
221	6	2	4	31	0.0001984126984126984	0.0003571428571428572	0.8479645914527847	0.5468687416197309	0.5879423020029702	True	0.8265261239700507	0.8318822103100929
222	11	3	8	31	0.00020218623775109133	0.0009126984126984126	2.174397875783127	1.8867099767303626	0.0707876957866176	True	0.7983730503451645	0.8066631861168209
223	10	3	7	31	0.00015873015873015873	0.0009126984126984124	2.5234868759653306	1.1844962983318077	0.24952920561761976	True	0.7983730503451645	0.8066631861168209
224	1	0	1	31	0.0	0.0012301587301587302				False		
225	10	5	5	31	0.000526861562426416	0.0007142857142857143	0.43907015208488254	0.4263151766763126	0.6722966669403628	True	0.8604031426795374	0.8660505760125465
226	5	0	5	31	0.0	0.00123015873015873				False		
227	8	5	3	31	0.0005555555555555556	0.0005555555555555554	0.0	-2.242817124950583e-16	0.9999999999999998	True	1.0	1.0
228	6	2	4	31	0.0001984126984126984	0.0010317460317460319	2.3784528962324245	1.0717913277169744	0.29553416191252546	True	0.7983730503451645	0.8066631861168209
