	malignant	cd8	cd4	nk	b	myeloid	endothelial	fibroblast
ABCD2	0.4781281583672663	8.733642502959109	5.352797943374213	2.620376174061422	1.2700798465710652	0.41954398921769015	0.36061431080582945	0.9868235791620782
ABCD3	32.20801383934227	12.0115524557427	10.460385277621928	14.790693284637332	7.0717029485633445	13.81700324423743	18.557714054430857	17.61899469628171
ABCD4	17.05553135855887	20.910133681025066	17.61648112039191	21.560455327964043	13.07880719371002	14.407740454135762	41.35905241169989	21.555594579616297
ABCE1	40.920602036899126	38.158348714178636	33.93455382885436	33.59254224768409	29.45083002801227	33.60246454576951	43.43308116804599	36.63885246704449
ABCF1	53.57120788130205	67.06784274933823	55.295130641550664	65.28424052508967	42.86791995924821	44.2873665668599	49.5526289429767	47.010597768744034
ABCF2	17.66201109321841	15.683894213141743	15.053860989613112	16.00746891585784	9.599536693477608	12.818367720833926	18.61797749090762	17.27621298250651
ABCF3	13.32198834112016	16.650522913191374	13.641212540260224	15.563315050712276	9.089954043517006	10.357271926652793	13.431134451780803	13.411274415133226
ABCG1	9.869866273368052	38.70456807250369	42.09042460919585	21.443495389386264	21.778498684116776	60.5143553833241	35.59976006796826	7.650399141927467
ABCG2	0.3914875303874548	0.8170081541844393	2.974455327304984	1.7978636417938796	1.310796810748117	5.486522639981757	32.49562225771343	2.103180014822794
ABCG4	0.06222719760272118	0.0	0.04321431944533528	0.01091454488732648	0.005930722377879962	0.08572003206938161	0.0	0.131741208619604
ABCG5	0.07706319873414107	0.0	0.00937228326796447	0.007276363258217653	0.005930722377879962	0.0018709035747710076	0.0	0.07545785705113374
ABCG8	0.09329477683117021	0.0718069688499446	0.06814913602749713	0.058210906065741225	0.10877356699590784	0.048543990641886414	0.0	0.18896472428315791
ABHD1	0.61686100558789	1.0777814453921077	0.7072708601446338	0.8038187058649315	0.41891899234884844	0.4994611632110909	0.6545187263551878	0.6418440855497319
ABHD10	9.838525146231714	10.32655651288294	10.085939723582593	9.090381343118771	6.7646630099422875	9.026079344718367	9.325605371357197	8.757244178117558
ABHD11	44.63840855170267	7.738129318168311	7.375309773057721	12.629475253664861	7.8542671006784675	15.22249100440418	11.95354837601992	20.71240796326422
ABHD12	43.11954538191885	20.06224650594135	28.296078685861886	27.10503723620721	14.36883412663052	61.264546563519225	26.59822421685071	27.929002481390864
ABHD12B	0.7033691312367597	0.05901253049205113	0.14058424901946703	0.09459272235682949	0.06523794615667959	0.47536452819748726	0.1442457243223318	0.7214608337327029
ABHD13	14.392326713584342	22.64460719978707	19.577859791577538	22.389118914386284	11.312302482773196	14.269217755080138	18.285277149719484	18.250962792646888
ABHD14A	29.84147206571952	37.49683736649177	32.159447275110075	32.70227319740804	21.159525298747994	22.48199802847896	30.021370195736274	40.03224699514354
ABHD14A-ACY1	1.7335026861347156	0.3579754632953584	0.5437207106645133	0.7978924975407273	0.5892972162493537	1.104535799799883	1.0705533481922893	1.7231788341174095
ABHD14B	39.021036220543955	59.625910738700945	66.78172773152629	54.940479379258406	45.79845015129813	35.954234682866094	51.70519144987521	51.7714799772172
ABHD15	5.96236199283243	8.88568553868305	7.561080488094795	15.101907089536306	7.6475313554933075	7.654435245895655	3.663330553573706	4.608800375822472
ABHD15-AS1	0.01581069078435266	0.06505548814975386	0.04043447633423302	0.1172968054432389	0.07116866853455954	0.029934457196336122	0.03606143108058295	0.0
ABHD16A	16.009025874297166	12.479299606853361	8.954891169783439	13.528525202611206	7.355671256700021	13.414523442207253	12.64647039773773	12.9980391480064
ABHD16B	0.008338673541474951	0.012085915315405435	0.015397033162924513	0.02634226471551823	0.0053721283516211865	0.017662297602426446	0.09288820931874951	0.024405779669355865
ABHD17A	33.237792173708954	126.62180386295817	68.30844642075056	212.1448167898502	26.097006041393065	36.920076229901944	81.76059059759439	41.70745393788195
ABHD17B	11.828423724462734	25.821371425618686	12.856645655257326	22.502286684692343	11.165760079220876	8.578965915587451	19.006585651557796	10.076335269081595
ABHD17C	26.372005078639262	4.1869282739994595	2.5407745373496358	5.254541899130793	1.943726079618311	6.345221695906688	14.262799949262938	10.853778004390183
ABHD18	8.168832310830162	12.79997837465539	10.44328263740264	11.0189143962906	6.556464458612819	6.893648104325157	9.353573027293448	6.617414675386262
ABHD2	62.98976766068864	22.69981747057138	25.598492331795352	42.890538148118644	13.536217074405505	45.71343186059963	32.331434923231356	51.8043639071788
ABHD3	20.07663523659232	53.72036445317831	35.14908287224531	37.77075479348595	30.276021452002393	25.18947476942023	17.509302693788207	19.17861145277883
ABHD4	7.4070377494778015	4.546919999434992	3.472451932615704	7.796159733396162	2.6948499921384954	4.358904574574523	8.042223563919599	8.67449973287376
ABHD5	58.36138857001935	43.1538952173343	64.1229567496903	55.04676183158517	41.55104300451585	88.03163728042193	50.704163096225905	53.29787571102682
ABHD6	4.349070842372317	5.371894726108427	5.126085500585463	5.933538423583812	4.049067483231538	7.6607950218936205	14.359462870420323	4.043062449708932
ABHD8	9.391253231304274	4.989261866431611	7.939730982295567	6.350405711947108	5.239170670948341	14.000398901683347	7.395610901646917	11.368231225522853
ABI1	31.755643358108635	59.437333440248146	56.679232400161126	62.94800332453798	39.526803610821325	50.38343526777042	39.54668161468249	32.44087820405516
ABI2	39.166763502155774	15.788688251166398	17.548523830794334	19.969481727548377	12.188389265994845	20.486240518313362	43.77021709538	47.353504525801355
ABI3	1.373590752907681	78.29079400442825	35.26229847496755	120.47469196624361	19.31898541179443	54.10790511234093	41.76669039649009	3.631222147404288
ABI3BP	1.6787167184925078	2.8032338929948954	3.823629113102739	3.152055361682754	2.3554280381186854	3.418999144572489	27.149286848372977	69.65924287907917
ABL1	13.783657564310094	12.162388080353425	8.241001367405563	11.359136873899196	5.2279582763764125	10.101638205652975	16.72768920094395	19.37058958371123
ABL2	25.541408529380547	13.703685439215079	48.333858644178875	29.05523165635148	16.994725684123743	95.09521902819682	79.06494667563324	50.78553742839436
ABLIM1	30.49864321816038	43.49594022846471	44.968700126321686	35.24549970599755	21.25314238120758	10.08083661081027	59.689149270691956	26.926273501964037
ABLIM2	4.1150330720966535	1.0016690795399146	0.8020286287503834	1.1336706879329004	0.9229327777335924	1.5581538907749926	4.088368559734968	2.0176577196263774
ABLIM3	2.9409118048466767	0.7985118119317343	0.72814344765372	1.2587829638093082	0.5005989335271864	2.492441181935184	16.00930459570453	6.812550868341665
ABO	15.761390735543916	1.2507134519906153	2.8816009969683893	2.8263754516419723	1.2727677334299528	3.333875924668691	6.435440182448046	5.1296535955581355
ABR	16.51689529389649	18.21962754104824	17.63402459402373	21.663495356102324	9.60274754986732	32.28661237564911	17.793088647753333	14.312872235192668
ABRA	0.006254005156106212	0.01341952396920911	0.065203792765122	0.0036381816291088265	0.011302850729501148	0.031957697293857786	0.0	0.09705297550331278
ABRACL	70.45394887082523	168.4757690755385	183.9427572351227	126.18988840818795	52.55879699524919	121.65658819875722	69.33942083252965	73.31510232027195
ABRAXAS1	14.356503442725064	12.654946242933834	18.59582645697104	13.4561096365734	11.296450962448013	7.545319129852221	16.537724431962502	15.355385273733418
ABRAXAS2	10.849669303873899	14.419259383363588	12.350015807484395	13.705141126766016	10.328950685983262	11.3592259147153	13.508430322689756	12.044266107346761
ABT1	31.3394376302452	54.16163210819787	41.0501923939673	49.40768023498103	27.419265487277805	20.04351086059189	29.433752845310302	23.516646054324415
ABTB1	19.375684760067294	33.40174582825368	30.334829942645385	37.42753076627644	17.035123994405858	18.832775913804312	25.701992034321737	24.29858219954471
ABTB2	3.2681626698230657	3.087909231032059	1.4815521126888909	2.3961006560603404	0.8225414623062292	1.681581669794559	0.9404783125744597	3.371801399836979
AC000032.1	0.21446319343776848	0.20235564410186868	0.2018362105250808	0.3311665039495738	0.12254866999025303	0.2313580900531417	0.33275677457712294	0.2300044906076746
AC000035.1	0.0010423341926843687	0.045322182432770385	0.04398209204199219	0.06811224925922821	0.01611638505486356	0.09579145969325276	0.0	0.023000449060767463
AC000036.1	0.024758370369213363	0.0	0.0	0.00545727244366324	0.0	0.0	0.0	0.0
AC000058.1	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000061.1	0.011465676119528055	0.0	0.0	0.0	0.0	0.0028063553621565113	0.0	0.0
AC000067.1	0.0006948894617895791	0.0	0.0	0.0	0.0	0.0	0.09288820931874951	0.3503429867588102
AC000068.1	0.7114341526085162	0.6330723010547776	0.45589029587501495	0.5221710394777872	0.5680664768106769	0.29934606779458267	0.24751660721987312	0.28344708642473687
AC000068.2	0.24210264930166187	0.12077571572288198	0.027714659693264126	0.03274363466197944	0.16483613257263807	0.08404140741145566	0.0	0.08428995615786833
AC000068.3	0.12560713680438565	0.011064849467259587	0.041974179650525474	0.049115451992969156	0.08477138047125861	0.04359235245840877	0.0	0.16086807223053515
AC000099.1	0.011465676119528055	0.0	0.0	0.0	0.0	0.009579145969325275	0.0	0.0
AC000123.1	0.00833867354147495	0.018128872973108154	0.009238219897754708	0.034056124629614104	0.0	0.0	0.0	0.0
AC000124.1	0.047360166776632434	0.0	0.004686141633982235	0.0036381816291088265	0.005930722377879962	0.0074836142990840305	0.0	0.0
AC000372.1	0.0010423341926843687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC000403.1	0.10684512133606701	0.03319454840177876	0.19681794862725385	0.10914544887326479	0.1673498056908026	0.2788784425198367	0.9277703874067416	0.71260870729928
AC001226.1	0.09616412915401183	0.2062313139165211	0.1355629489599604	0.18140248060852157	0.09701902819563121	0.10136573518083977	0.16227643986262325	0.0
AC002064.1	0.012508010312212426	0.011064849467259587	0.004619109948877354	0.01637181733098972	0.016954276094251722	0.0028063553621565113	0.0	0.0
AC002064.2	0.0020846683853687374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002066.1	0.30812567795101453	0.022129698934519174	0.014058424901946705	0.04365817954930592	0.035025740241020994	0.07935133672895281	0.03606143108058295	0.23955673328073812
AC002070.1	1.3239169559430477	0.2504907117855595	0.25505956062650736	0.5184408821480078	0.27964732790190916	1.0270152443327696	7.219001083635702	1.348369156136219
AC002074.1	0.050032041248849704	0.051323421374886914	0.025706747301797412	0.04365817954930592	0.033908552188503444	0.07363912370248	0.0	1.3413326720252028
AC002076.1	0.2334828591612986	0.011064849467259587	0.02550565224648277	0.01091454488732648	0.00805819252743178	0.007595928346819149	0.05409214662087442	0.08428995615786833
AC002091.1	0.03622404648874142	0.1318405651901416	0.25485846557119274	0.17311291565646442	0.16148456841508546	0.4587113096245451	0.0	0.0
AC002091.2	0.19778584635481858	1.2001309737462735	1.083290945024436	2.0044760184229427	1.2617124699027098	1.2480139734073261	0.19342446059899868	0.08428995615786833
AC002094.2	0.06045538317569338	0.1631598567579734	0.09981360153914971	0.034056124629614104	0.10643228493538946	0.06391072427991507	0.0	0.06128950709710086
AC002101.1	0.006254005156106213	0.009064436486554077	0.0	0.0	0.0	0.0	0.0	0.0
AC002115.1	0.024758370369213363	0.0	0.05583150949715754	0.00545727244366324	0.06059680288896327	0.053994636167384424	0.0	0.0
AC002116.2	1.0491269646945747	0.7229041936501035	0.8302392967893952	0.5819937237849583	0.8020747779726484	0.4526124033037871	0.3016087538407475	0.5361818837035047
AC002128.2	0.04247805164484763	0.009064436486554077	0.04880229704618418	0.0	0.033908552188503444	0.0028063553621565113	0.0	0.023000449060767463
AC002306.1	0.08787402422706903	1.1275554742326561	1.4327366178670917	0.209126339482716	0.3744774136892198	0.11216246556141217	0.1442457243223318	0.06638571008895618
AC002310.1	4.143196763242731	2.0858195557140746	2.0904610470966936	1.866041165115466	1.696979128943987	1.5665183331405592	3.2341236835621032	1.6397982250358316
AC002310.2	0.33250460746631366	0.2043560570825742	0.21810364287380885	0.2984228692875944	0.1331205356358493	0.21698937109915378	0.13933231397812426	0.21458081043727156
AC002331.1	0.10650136911047163	45.16875147345656	10.758813315578365	2.1335532274057494	1.2043243381186235	0.5213689317455296	0.5367708932924672	0.9130816645490634
AC002347.1	0.00833867354147495	0.018128872973108154	0.011648322399850707	0.08448406659021793	0.05892102081018695	0.016838132172939068	0.05409214662087442	0.0
AC002347.2	0.0020846683853687374	0.0	0.004619109948877354	0.0	0.0	0.004789572984662638	0.0	0.0
AC002351.1	0.004169336770737475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002368.1	0.0	0.0	0.004619109948877354	0.0	0.0	0.0	0.0	0.0
AC002375.1	0.0	0.0	0.007029212450973352	0.0	0.0	0.0	0.0	0.023000449060767463
AC002378.1	0.051074375441534065	0.0	0.0	0.0	0.016954276094251722	0.012385501331481787	0.0	0.023000449060767463
AC002383.1	0.0010423341926843687	0.018128872973108154	0.009238219897754708	0.34056124629614104	0.0	0.0	0.0	0.0
AC002398.1	0.026058354817109216	0.04025857190762733	0.007029212450973352	0.00545727244366324	0.016954276094251722	0.01799821205579481	0.0	0.0
AC002398.2	0.1261224373148086	0.06638909680355752	0.007029212450973352	0.01091454488732648	0.0250124686216835	0.022787785040457448	0.13933231397812426	2.4147770089909093
AC002401.1	0.013550344504896793	0.05438661891932447	0.030124762195360123	0.034056124629614104	0.040290962637158895	0.03352701089263846	0.0	0.046000898121534926
AC002401.2	0.02580070456189773	0.0	0.0	0.0	0.0	0.0028063553621565113	0.05409214662087442	0.0
AC002401.3	0.01771968127563427	0.011064849467259587	0.004619109948877354	0.0	0.0	0.005612710724313023	0.0	0.0
AC002401.4	0.42660753457863354	0.07345312030940608	0.042175274705840114	0.09954339395357298	0.13176547142352282	0.0909634514718641	0.4327371729669954	0.3600252024974037
AC002429.2	0.10163345037264515	0.011064849467259587	0.007029212450973352	0.01637181733098972	0.01611638505486356	0.011225421448626045	0.2786646279562485	0.10729040521863578
AC002429.5	0.1250437083541385	0.0	0.0	0.0429931806509821	0.0	0.0169627782533858	0.13127873363282386	0.13813244746846046
AC002451.1	1.3924181628894894	0.1770375914761534	0.42315737428392386	0.41192041321001227	0.28602973835056467	1.6050226057078258	3.6439167306445994	1.471353383914932
AC002454.1	0.08057377382099898	0.0207960902807155	0.055098319083982515	0.35991495163322723	0.12516564924515164	0.10871963345973394	0.3968761612285138	0.285557631402273
AC002456.1	1.2594912203926363	0.45778481026581264	1.9394563131410216	1.1078263060636377	1.2740121874405166	3.8392229036212786	1.252323267131988	1.0877874475774125
AC002463.1	0.07921739864401202	0.09064436486554077	0.06466753928428295	0.07356952170289145	0.040290962637158895	0.03352701089263846	0.0	0.08428995615786833
AC002464.1	0.012508010312212426	0.06638909680355752	0.07491123445861086	0.038200907105642674	0.017792167133639885	0.2645097235658488	0.0	0.0
AC002465.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC002467.1	3.7137550758567706	2.6014911862735888	3.102067393032592	5.09011391841058	1.6935553720399072	3.3323987152107444	4.879832208072834	2.4059845993470113
AC002470.1	0.9709870997587624	0.3844568461031651	0.5036901558063056	0.5263158219538158	0.4538967172143055	0.6974392040978142	0.7654939475441183	0.9883439536388153
AC002472.1	0.0	0.009064436486554077	0.0	0.0	0.0	0.0	0.0	0.0
AC002480.2	0.1346367887503707	0.007376566311506391	0.05462696460638947	0.04729636117841474	0.2446292003230314	0.3732426369125425	1.1398816261074591	0.3625958158591375
AC002480.3	0.1494724399023961	0.011064849467259587	0.08590911652092297	0.07640181421128535	0.09929339237925155	0.19227936159277398	1.0660364007400398	0.0765781160726668
AC002480.4	0.01735417265578445	0.011064849467259587	0.07732133696070687	0.02182908977465296	0.09785691923501938	0.10732701811432538	0.3166496138865222	0.0
AC002511.1	0.5472254511592936	0.0	0.0	0.0	0.016954276094251722	0.10140417041756578	0.13933231397812426	0.27600538872920954
AC002511.2	0.03721117697829634	0.0	0.0	0.0	0.011302850729501148	0.009579145969325275	0.0	0.025526038690888934
AC002546.1	0.0	0.0	0.0	0.0	0.008896083566819942	0.011225421448626045	0.10818429324174884	0.21458081043727156
AC002550.1	0.20926325564618503	0.10664766871118485	0.14901808869596317	0.10914544887326479	0.11062174013233028	0.12894309320595984	0.3016087538407475	0.12257901419420172
AC002550.2	0.14932317298091463	0.06945229434799507	0.058241611999253526	0.08862884906624649	0.09618113715624303	0.08684776277361217	0.4720890885552472	0.08428995615786833
AC002553.1	1.188120661123353	1.048472970285499	0.9312655449837923	0.993016272173585	1.1533357548355283	0.9686064125606537	1.4457477277309867	0.7277622450800089
AC002553.2	0.430261570838948	0.6862709792636115	0.67901827697001	0.6219217460044847	0.662696094448105	0.45006611961138393	0.7884380734286173	0.3064475354855043
AC002558.2	0.037266380681425786	0.04932300839418141	0.03474387214423748	0.00545727244366324	0.01611638505486356	0.019981429678300938	0.05409214662087442	0.0
AC002563.1	0.09277947632074723	0.0	0.0	0.027286362218316196	0.0	0.016014994433288684	0.05409214662087442	0.0
AC003001.1	0.053943727764375685	0.0	0.0	0.0	0.0	0.004789572984662638	0.0	0.0
AC003005.2	0.06552987807486142	0.041592180561431	0.02798278643368365	0.02182908977465296	0.039839274566383406	0.018933663843180314	0.03606143108058295	0.025526038690888934
AC003009.1	0.0010423341926843687	0.0	0.0	0.00545727244366324	0.0	0.0	0.0	0.0
AC003035.1	0.12900352280948865	0.011064849467259587	0.06547191950554153	0.03951339707327734	0.03474644322789161	0.030869908983721626	0.0	0.1378676231697677
