	malignant	cd8	cd4	nk	b	myeloid	endothelial	fibroblast
A1BG	20.134247361654026	53.53174172260188	40.094627820352	37.4259744186425	47.149242904145694	42.65660150477897	25.639677498294475	37.676433107752075
A1BG-AS1	2.902233853932112	4.514458582641911	3.908242122741184	3.2416198315359646	4.430249616276332	3.738065342392473	2.4882387445602236	2.2207653661073374
A1CF	0.0	0.022129698934519174	0.0	0.01091454488732648	0.017792167133639885	0.011225421448626045	0.10818429324174884	0.0
A2M	5.260298860251953	126.382710615039	277.10561324227143	150.87175397751392	115.4889568644565	207.90041793927867	719.8582872305968	1179.2264094029963
A2M-AS1	1.7232013507721915	6.461872088879598	1.4901930396063507	3.983808883874165	0.8006475210137948	1.9700614642338707	2.1636858648349766	1.991031017889337
A2ML1	0.04534740396768925	0.0	0.0	0.01091454488732648	0.03558433426727977	0.0	0.10818429324174884	0.0
A2ML1-AS1	0.0	0.0	0.0	0.0	0.0	0.005612710724313023	0.0	0.0
A2ML1-AS2	0.0	0.0	0.0	0.01091454488732648	0.0	0.0	0.0	0.0
A3GALT2	0.0	0.0	0.0	0.01091454488732648	0.0	0.0	0.0	0.0
A4GALT	4.85217222454275	2.5227856785351856	3.0647366286243813	3.5908852679304117	2.864538908516021	3.8727703997759857	19.148619903789545	18.531904089585368
A4GNT	0.0	0.0885187957380767	0.3374021976467209	0.17463271819722367	0.08896083566819943	0.38166432925328553	0.0	0.0
AAAS	11.699630223663826	7.590486734540076	7.957068494501834	8.731635909861183	7.134659020589594	9.872758164066607	11.14298220390013	11.946186107336024
AACS	7.573016462604104	8.25437770257565	8.477230215873863	8.240481389931492	6.22725849677396	7.89147127838411	6.923794767471926	7.887545955484681
AADAC	14.51116926966056	0.7745394627081711	0.6185706956856549	1.5280362842257071	1.1742830308202323	2.003737728579749	3.0291602107689672	2.833390294688672
AADACL2	0.0	0.0	0.0	0.0	0.017792167133639885	0.016838132172939068	0.0	0.0765781160726668
AADACL2-AS1	0.04534740396768925	0.0	0.0	0.0	0.0	0.005612710724313023	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL4	0.04534740396768925	0.0	0.014058424901946705	0.01091454488732648	0.0	0.005612710724313023	0.0	0.0765781160726668
AADAT	3.401055297576694	0.5753721722974985	0.5763954209798149	1.1460272131692801	0.7650631867465151	1.234796359348865	2.1636858648349766	3.752327687560674
AAED1	30.881582101996376	71.03633357980655	59.63583843405792	57.5851388255345	57.48649200879047	55.39184213824522	37.756318341370346	45.94686964360009
AAGAB	8.570659349893267	9.493640842908725	9.208268310775091	10.947288521988458	8.415695054211666	9.193620166424731	10.385692151207888	12.865123500208023
AAK1	20.36098438149247	110.55997587685778	95.87845783127652	88.39689904245715	26.937341040330786	59.9100742713172	67.61518327609303	47.55501008112609
AAMDC	34.327984803540765	16.752182093431013	26.31737141644423	22.800484269625017	15.585938409068541	31.262798734423537	57.87859688433563	42.04138572389408
AAMP	42.80794934549865	28.812868012743962	27.709155481736953	31.85955652610599	23.770335290542885	30.79694374430555	41.54276860483155	41.58191702745808
AANAT	0.04534740396768925	0.11064849467259585	0.02811684980389341	0.14188908353524424	0.14233733706911908	0.039288975070191155	0.0	0.0765781160726668
AAR2	7.845100886410241	8.232248003641132	7.450965198031753	7.127197811424191	5.213104970156486	7.178657016396356	9.195664925548652	9.495686393010685
AARD	11.699630223663826	1.3499116350056695	0.7450965198031754	2.7504653116062725	1.0141535266174735	3.3844645667607525	5.192846075603944	2.833390294688672
AARS	30.15602363851335	7.413449143063923	10.122065929401627	10.772655803791235	9.785691923501938	12.056102635824372	17.634039798405063	19.29768525031204
AARS2	2.766191642029044	2.7219529689458586	2.4883412076445666	2.6085762280710285	2.1528522231704263	2.5706215117353644	2.3800544513184745	3.5991714554153402
AARSD1	3.8545293372535867	6.882336368635463	5.215675638622227	5.468186988550566	6.4763488366449184	3.328337459517622	4.002818849944707	5.2838900090140095
AASDH	18.81917264659104	14.251526113830348	14.466119224103158	15.444081015566969	15.71048357900402	15.333925698823178	21.20412147538277	17.995857277076702
AASDHPPT	32.37804643293013	29.034165002089154	29.368049620166662	31.04096565955651	23.539037117805567	29.76420497103196	35.268079596810125	31.47360570586606
AASS	10.475250316536217	3.629270625261144	3.3880804013691557	5.817452424945014	3.8609002679998556	5.376976873891875	21.853227234833263	12.329076687699356
AATBC	0.362779231741514	0.37620488188682594	1.757303112743338	0.9932235847467096	0.4803885126082769	2.1272173645146357	0.3245528797252465	0.8423592767993349
AATF	18.637783030720282	40.18753326508682	31.069119033302215	34.555449113275635	25.709681508109632	26.6379250975896	22.826885874009005	30.937558893357394
AATK	9.749691853053188	1.814635312630572	1.9260042115666984	3.4053380048458615	1.6902558776957892	4.299336414823775	7.789269113405916	3.5225933393426736
AB015752.1	0.0	0.0	0.02811684980389341	0.0	0.017792167133639885	0.005612710724313023	0.0	0.0
