sample,patient,module,context,radius_um,n_high,n_low,mean_z_high,mean_z_low,delta_z,mean_log_high,mean_log_low,delta_log,median_neighbor_n_high,median_neighbor_n_low
LUAD-5 R2,Lung5,ifn,immune_neighbors,50,3308,4009,-0.06886653293173893,-0.08926655108229957,0.02040001815056064,0.4442138685285968,0.42003475770486925,0.024179110823727534,3.0,2.0
LUAD-5 R2,Lung5,ifn,all_neighbors,100,4485,5537,0.03113328633619222,0.0319450815623384,-0.0008117952261461787,0.5852497120218224,0.5882222960771688,-0.0029725840553463945,168.0,174.0
LUAD-5 R2,Lung5,ifn,immune_neighbors,100,4447,5485,-0.07017352514746987,-0.08340732654777641,0.013233801400306541,0.44081141490111725,0.42624260433989475,0.0145688105612225,26.0,21.0
LUAD-5 R2,Lung5,ifn,intrinsic,0,4485,5537,0.07190803280785632,0.005021711179674517,0.0668863216281818,0.638136141774867,0.5525907057573062,0.08554543601756082,1.0,1.0
LUAD-5 R2,Lung5,sting,all_neighbors,50,4485,5537,-0.0015867476769148216,-0.010786139595746992,0.00919939191883217,0.43747680905462466,0.4283782059193784,0.009098603135246242,44.0,48.0
LUAD-5 R2,Lung5,sting,immune_neighbors,50,3308,4009,-0.05724316919109463,-0.07879517030701642,0.021552001115921794,0.366158248996695,0.34074430402409217,0.025413944972602853,3.0,2.0
LUAD-5 R2,Lung5,sting,all_neighbors,100,4485,5537,-0.004744136306663657,-0.009365435016150456,0.004621298709486799,0.43360297766122147,0.4297650717379124,0.0038379059233090707,168.0,174.0
LUAD-5 R2,Lung5,sting,immune_neighbors,100,4447,5485,-0.058137659879034555,-0.0761597840150375,0.01802212413600294,0.3620813215546762,0.3418935232173285,0.020187798337347684,26.0,21.0
LUAD-5 R2,Lung5,sting,intrinsic,0,4485,5537,0.004670980414602795,-0.04551982074264232,0.05019080115724511,0.44725314835761437,0.38618506303097233,0.06106808532664204,1.0,1.0
LUAD-5 R2,Lung5,epithelial_control,all_neighbors,50,4485,5537,0.9020845496208174,0.9382858541591245,-0.036201304538307055,2.8784520749054914,2.9505636138575886,-0.07211153895209721,44.0,48.0
LUAD-5 R2,Lung5,epithelial_control,immune_neighbors,50,3308,4009,-0.192254786560219,-0.23432002659036544,0.042065240030146445,0.8086582186495372,0.7283429035601635,0.08031531508937373,3.0,2.0
LUAD-5 R2,Lung5,epithelial_control,all_neighbors,100,4485,5537,0.7159349211902178,0.7936983686220002,-0.07776344743178232,2.5251065696973116,2.675007207798987,-0.1499006381016752,168.0,174.0
LUAD-5 R2,Lung5,epithelial_control,immune_neighbors,100,4447,5485,-0.23256959888029438,-0.2630808376904823,0.030511238810187913,0.7305147171884631,0.6744448326360313,0.05606988455243178,26.0,21.0
LUAD-5 R2,Lung5,epithelial_control,intrinsic,0,4485,5537,1.3264197399095803,1.136737074270458,0.1896826656391224,3.6787247468879842,3.338881197125123,0.33984354976286113,1.0,1.0
LUAD-5 R3,Lung5,ifn,all_neighbors,50,3974,5908,0.05314232350857126,0.04075950072613924,0.012382822782432017,0.5175721004338859,0.504068624332966,0.013503476100919953,40.0,41.0
LUAD-5 R3,Lung5,ifn,immune_neighbors,50,2954,4117,-0.06303456933388607,-0.08954018785407857,0.026505618520192495,0.3619321779087381,0.33444384625008816,0.027488331658649945,3.0,2.0
LUAD-5 R3,Lung5,ifn,all_neighbors,100,3974,5908,0.04042710758201959,0.03447905699959133,0.005948050582428262,0.5020743189440275,0.49653824710249833,0.005536071841529211,147.0,152.0
LUAD-5 R3,Lung5,ifn,immune_neighbors,100,3844,5752,-0.07305633135878593,-0.09305444602396452,0.01999811466517859,0.3487777938069366,0.3257196740534698,0.023058119753466777,26.0,17.0
LUAD-5 R3,Lung5,ifn,intrinsic,0,3974,5908,0.09249918153435933,0.009239140418226868,0.08326004111613247,0.5658164658547529,0.4636894716966236,0.10212699415812926,1.0,1.0
LUAD-5 R3,Lung5,sting,all_neighbors,50,3974,5908,0.00517020316510458,-0.009705172968027568,0.014875376133132147,0.35930262801275736,0.34594170716328265,0.013360920849474711,40.0,41.0
LUAD-5 R3,Lung5,sting,immune_neighbors,50,2954,4117,-0.06464032959912729,-0.09536933844266776,0.030729008843540476,0.26744736610143843,0.2390237842113396,0.02842358189009883,3.0,2.0
LUAD-5 R3,Lung5,sting,all_neighbors,100,3974,5908,-0.000920145261416075,-0.012214572742026883,0.011294427480610807,0.35245622922686026,0.34267912893652663,0.009777100290333629,147.0,152.0
LUAD-5 R3,Lung5,sting,immune_neighbors,100,3844,5752,-0.06302950620749995,-0.08601492664380253,0.022985420436302584,0.2704630015852088,0.2488220787843533,0.0216409228008555,26.0,17.0
LUAD-5 R3,Lung5,sting,intrinsic,0,3974,5908,0.03182497602637958,-0.03246512655319554,0.06429010257957513,0.3899953135775085,0.322037707476664,0.0679576061008445,1.0,1.0
LUAD-5 R3,Lung5,epithelial_control,all_neighbors,50,3974,5908,0.9552011591904203,0.9842782862873126,-0.029077127096892363,2.8090864558221806,2.870216957158459,-0.061130501336278176,40.0,41.0
LUAD-5 R3,Lung5,epithelial_control,immune_neighbors,50,2954,4117,-0.17961305230165858,-0.17842705863761985,-0.001185993664038737,0.6980931481383615,0.7006689108469246,-0.0025757627085630785,3.0,2.0
LUAD-5 R3,Lung5,epithelial_control,all_neighbors,100,3974,5908,0.7618289654049586,0.8555195887544225,-0.09369062334946388,2.448652881451662,2.6293273550156684,-0.18067447356400645,147.0,152.0
LUAD-5 R3,Lung5,epithelial_control,immune_neighbors,100,3844,5752,-0.2214852938492551,-0.21889220185067118,-0.0025930919985839296,0.6174568621201187,0.6237151775997356,-0.0062583154796168605,26.0,17.0
LUAD-5 R3,Lung5,epithelial_control,intrinsic,0,3974,5908,1.447025724785653,1.1809778657079268,0.2660478590777262,3.7200925823656417,3.251946526310584,0.4681460560550579,1.0,1.0
LUSC-6,Lung6,ifn,all_neighbors,50,16323,49873,0.03012760395110539,-0.0018664892338149627,0.03199409318492035,0.512425737319255,0.470174447794523,0.042251289524732005,41.0,41.0
LUSC-6,Lung6,ifn,immune_neighbors,50,6622,19764,0.09259647570535649,0.04031889859832564,0.052277577107030855,0.5795024095246519,0.5121666212808539,0.06733578824379804,0.0,0.0
LUSC-6,Lung6,ifn,all_neighbors,100,16323,49873,0.026835897034979964,-0.0011597024528039017,0.027995599487783865,0.5078819459131426,0.4708921027580117,0.03698984315513093,160.0,158.0
LUSC-6,Lung6,ifn,immune_neighbors,100,13378,40551,0.06761655210219641,0.03470591432361932,0.03291063777857709,0.5462524916636815,0.5043963182041178,0.04185617345956372,3.0,3.0
LUSC-6,Lung6,ifn,intrinsic,0,16323,49873,0.07299549333835165,-0.019663627579832213,0.09265912091818386,0.5651532429070737,0.4478501716856994,0.11730307122137429,1.0,1.0
LUSC-6,Lung6,sting,all_neighbors,50,16323,49873,0.04582051768828413,0.019280896547201023,0.026539621141083106,0.5402299799736879,0.5029556609307625,0.03727431904292544,41.0,41.0
LUSC-6,Lung6,sting,immune_neighbors,50,6622,19764,-0.03340813969210736,-0.0651381691790432,0.031730029486935846,0.3636139258905908,0.33026214032257895,0.03335178556801183,0.0,0.0
LUSC-6,Lung6,sting,all_neighbors,100,16323,49873,0.040185738959556974,0.015917974567303077,0.024267764392253897,0.5307459111365992,0.49693297568316747,0.033812935453431725,160.0,158.0
LUSC-6,Lung6,sting,immune_neighbors,100,13378,40551,-0.04941808063422605,-0.06914013973976206,0.01972205910553601,0.3451003451300676,0.32197896284890304,0.02312138228116456,3.0,3.0
LUSC-6,Lung6,sting,intrinsic,0,16323,49873,0.09666075920062549,0.011107927812269618,0.08555283138835587,0.6097579974603422,0.4955477396755007,0.1142102577848415,1.0,1.0
LUSC-6,Lung6,epithelial_control,all_neighbors,50,16323,49873,0.17764595763163496,0.11616545069290075,0.061480506938734206,2.000239736944544,1.8857608044129697,0.11447893253157448,41.0,41.0
LUSC-6,Lung6,epithelial_control,immune_neighbors,50,6622,19764,-0.4280385506078288,-0.4782481337040597,0.050209583096230914,0.7703211576716517,0.6734223723007677,0.09689878537088392,0.0,0.0
LUSC-6,Lung6,epithelial_control,all_neighbors,100,16323,49873,0.15271578001906122,0.09885284334132116,0.05386293667774006,1.9481272960196812,1.8471118549420187,0.10101544107766247,160.0,158.0
LUSC-6,Lung6,epithelial_control,immune_neighbors,100,13378,40551,-0.4506384387847867,-0.48271012696790033,0.03207168818311362,0.7217057883435476,0.6586843216517344,0.06302146669181319,3.0,3.0
LUSC-6,Lung6,epithelial_control,intrinsic,0,16323,49873,0.2874483175239866,0.12609423796189848,0.1613540795620881,2.212317460832619,1.9176021749436776,0.29471528588894125,1.0,1.0
LUAD-9 R1,Lung9,ifn,all_neighbors,50,9750,11030,0.1017107573375504,0.036454810415272376,0.06525594692227803,0.7238817733467361,0.6233986193834152,0.10048315396332086,51.0,52.0
LUAD-9 R1,Lung9,ifn,immune_neighbors,50,5797,7886,-0.008150809721843452,-0.05757136391963372,0.04942055419779026,0.5444185308526287,0.4700819441779184,0.07433658667471033,1.0,2.0
LUAD-9 R1,Lung9,ifn,all_neighbors,100,9750,11030,0.07999543063551329,0.028921024522155423,0.05107440611335787,0.691177901281599,0.6123974977985693,0.07878040348302962,202.0,203.0
LUAD-9 R1,Lung9,ifn,immune_neighbors,100,9258,10658,-0.03521545252437361,-0.07124972083220667,0.03603426830783306,0.5047725805052878,0.45065327648958015,0.05411930401570769,12.0,17.0
LUAD-9 R1,Lung9,ifn,intrinsic,0,9750,11030,0.11809034739652932,-0.024808453381853158,0.1428988007783825,0.7511889813190723,0.539758459166332,0.21143052215274027,1.0,1.0
LUAD-9 R1,Lung9,sting,all_neighbors,50,9750,11030,0.1241969092235225,0.053075408619930854,0.07112150060359165,0.6848926638538416,0.5828588873341789,0.10203377651966272,51.0,52.0
LUAD-9 R1,Lung9,sting,immune_neighbors,50,5797,7886,-0.048166645420239365,-0.08324077414723587,0.0350741287269965,0.4371060524565299,0.38569660063974465,0.051409451816785245,1.0,2.0
LUAD-9 R1,Lung9,sting,all_neighbors,100,9750,11030,0.09425934656963073,0.04327098673360919,0.050988359836021534,0.6425133068263684,0.5689403924733822,0.07357291435298619,202.0,203.0
LUAD-9 R1,Lung9,sting,immune_neighbors,100,9258,10658,-0.06908961670257588,-0.0948135658345516,0.025723949131975718,0.4061278848286757,0.3684980879035175,0.037629796925158165,12.0,17.0
LUAD-9 R1,Lung9,sting,intrinsic,0,9750,11030,0.15443865929174844,-0.010904020873787936,0.16534268016553638,0.7275759697675226,0.49603701083824653,0.23153895892927606,1.0,1.0
LUAD-9 R1,Lung9,epithelial_control,all_neighbors,50,9750,11030,0.43509589008158395,0.22124359939227703,0.21385229068930692,2.061443505528418,1.6629601483282463,0.3984833572001716,51.0,52.0
LUAD-9 R1,Lung9,epithelial_control,immune_neighbors,50,5797,7886,-0.3609354107432781,-0.4076644133519031,0.046729002608625,0.5708300899810942,0.48326727338841613,0.08756281659267806,1.0,2.0
LUAD-9 R1,Lung9,epithelial_control,all_neighbors,100,9750,11030,0.3345700803968357,0.18096883646823136,0.15360124392860436,1.8730378539452497,1.586503543060718,0.28653431088453174,202.0,203.0
LUAD-9 R1,Lung9,epithelial_control,immune_neighbors,100,9258,10658,-0.41341965204522346,-0.4258972079972092,0.012477555951985742,0.4731338798193083,0.4488725704454605,0.02426130937384785,12.0,17.0
LUAD-9 R1,Lung9,epithelial_control,intrinsic,0,9750,11030,0.5882395959995053,0.17528609640839166,0.4129534995911136,2.3467873025164363,1.5801392667453713,0.766648035771065,1.0,1.0
LUAD-9 R2,Lung9,ifn,all_neighbors,50,23771,36954,0.054216083780023364,0.013931852071537352,0.04028423170848601,0.6011167545084546,0.5334338737954645,0.06768288071299011,44.0,44.0
LUAD-9 R2,Lung9,ifn,immune_neighbors,50,12407,24823,-0.07545924915151211,-0.09266245065098401,0.017203201499471896,0.3816697770775991,0.3551348726550044,0.026534904422594707,1.0,2.0
LUAD-9 R2,Lung9,ifn,all_neighbors,100,23771,36954,0.04263742270783661,0.01266202910650987,0.02997539360132674,0.5827233482284842,0.532005345547789,0.05071800268069515,167.0,165.0
LUAD-9 R2,Lung9,ifn,immune_neighbors,100,21273,34671,-0.08203024114680883,-0.09524516852617923,0.013214927379370398,0.3734092695503059,0.352610765557192,0.020798503993113893,8.0,14.0
LUAD-9 R2,Lung9,ifn,intrinsic,0,23771,36954,0.061555513702796896,-0.025687387798870785,0.08724290150166768,0.6160398863218063,0.47799806558069324,0.13804182074111304,1.0,1.0
LUAD-9 R2,Lung9,sting,all_neighbors,50,23771,36954,0.05558347015566578,0.01578971875048187,0.039793751405183916,0.5090786781573753,0.4508420227121047,0.05823665544527057,44.0,44.0
LUAD-9 R2,Lung9,sting,immune_neighbors,50,12407,24823,-0.08068612586472423,-0.09055898858576408,0.009872862721039849,0.31262050547847675,0.2991199326538115,0.013500572824665269,1.0,2.0
LUAD-9 R2,Lung9,sting,all_neighbors,100,23771,36954,0.04229998625994245,0.013507780009863326,0.02879220625007912,0.4900833934486882,0.44811184777169344,0.04197154567699474,167.0,165.0
LUAD-9 R2,Lung9,sting,immune_neighbors,100,21273,34671,-0.09111908218834766,-0.09840441731730883,0.007285335128961165,0.3008734575036622,0.28985032161555563,0.01102313588810655,8.0,14.0
LUAD-9 R2,Lung9,sting,intrinsic,0,23771,36954,0.06738490300618435,-0.02436603102259448,0.09175093402877883,0.5269879060163882,0.39762407217566154,0.1293638338407267,1.0,1.0
LUAD-9 R2,Lung9,epithelial_control,all_neighbors,50,23771,36954,0.24920265188283705,0.05607421379174634,0.1931284380910907,1.978816883944984,1.5805803538616077,0.39823653008337634,44.0,44.0
LUAD-9 R2,Lung9,epithelial_control,immune_neighbors,50,12407,24823,-0.46737147237123894,-0.4866880474457078,0.019316575074468878,0.4969635607422116,0.457605383945982,0.039358176796229605,1.0,2.0
LUAD-9 R2,Lung9,epithelial_control,all_neighbors,100,23771,36954,0.19301393033178216,0.05021587358171882,0.14279805675006335,1.8627671947475368,1.568171127773797,0.29459606697373975,167.0,165.0
LUAD-9 R2,Lung9,epithelial_control,immune_neighbors,100,21273,34671,-0.48664681656710773,-0.5023911090226887,0.015744292455580955,0.45707558195288317,0.4245405965675483,0.03253498538533489,8.0,14.0
LUAD-9 R2,Lung9,epithelial_control,intrinsic,0,23771,36954,0.3393731034132783,-0.02114656291227064,0.36051966632554894,2.1651726559504487,1.4223621783261369,0.7428104776243118,1.0,1.0
LUAD-12,Lung12,ifn,all_neighbors,50,4565,11001,0.052886336869920364,-0.003953718533715848,0.05684005540363621,0.534126585724179,0.4633686762051251,0.07075790951905392,27.0,30.0
LUAD-12,Lung12,ifn,immune_neighbors,50,3637,9649,-0.01094978684281979,-0.041652640936883166,0.030702854094063377,0.4524893218912456,0.4142576640716849,0.03823165781956067,4.0,8.0
LUAD-12,Lung12,ifn,all_neighbors,100,4567,11007,0.032891472468392614,-0.007404384925964947,0.040295857394357565,0.5099969540792356,0.4593584415186872,0.05063851256054841,112.0,119.0
LUAD-12,Lung12,ifn,immune_neighbors,100,4494,10922,-0.01618011740297886,-0.03850451296467035,0.02232439556169149,0.44555242467185424,0.4179725494879253,0.02757987518392896,27.0,37.0
LUAD-12,Lung12,ifn,intrinsic,0,4567,11007,0.11273404718412759,-0.04346182618571722,0.1561958733698448,0.6069034545240757,0.4112827397988586,0.19562071472521708,1.0,1.0
LUAD-12,Lung12,sting,all_neighbors,50,4565,11001,0.054240987737881205,-0.0025778236506722807,0.056818811388553485,0.5028416954367344,0.43242332024118535,0.07041837519554905,27.0,30.0
LUAD-12,Lung12,sting,immune_neighbors,50,3637,9649,-0.0015504931801234188,-0.03144000763585398,0.02988951445573056,0.4319899309450206,0.39593323899081123,0.03605669195420935,4.0,8.0
LUAD-12,Lung12,sting,all_neighbors,100,4567,11007,0.035241608582006534,-0.0051665351240165235,0.04040814370602306,0.47927275856277024,0.4291248277654933,0.05014793079727692,112.0,119.0
LUAD-12,Lung12,sting,immune_neighbors,100,4494,10922,-0.0035982633150365936,-0.028377642281259167,0.024779378966222572,0.43005043552165295,0.3996232633241822,0.030427172197470764,27.0,37.0
LUAD-12,Lung12,sting,intrinsic,0,4567,11007,0.11673442854273253,-0.040354145253885136,0.15708857379661767,0.5813439803500747,0.385881917931735,0.19546206241833974,1.0,1.0
LUAD-12,Lung12,epithelial_control,all_neighbors,50,4565,11001,0.4479268017589213,0.1852287511368597,0.26269805062206164,1.9435552735275345,1.4595013572539801,0.48405391627355443,27.0,30.0
LUAD-12,Lung12,epithelial_control,immune_neighbors,50,3637,9649,-0.15686176512608824,-0.21824762962209593,0.06138586449600769,0.8269298827798905,0.7109980050912427,0.11593187768864788,4.0,8.0
LUAD-12,Lung12,epithelial_control,all_neighbors,100,4567,11007,0.30230925454873014,0.12317447314247247,0.17913478140625766,1.6744472637392915,1.3439942988128515,0.33045296492644005,112.0,119.0
LUAD-12,Lung12,epithelial_control,immune_neighbors,100,4494,10922,-0.18001085427348612,-0.22669711147821506,0.04668625720472894,0.7820056114732167,0.6953469103599302,0.08665870111328644,27.0,37.0
LUAD-12,Lung12,epithelial_control,intrinsic,0,4567,11007,0.8879321399684185,0.32733089711163144,0.560601242856787,2.755447344776571,1.7314222378864164,1.0240251068901547,1.0,1.0
LUAD-13,Lung13,ifn,all_neighbors,50,6519,6853,0.08991094068980704,0.029549494496964434,0.0603614461928426,0.8101997322559854,0.7205597356271541,0.08963999662883126,48.0,48.0
LUAD-13,Lung13,ifn,immune_neighbors,50,6180,6679,0.04003712870546587,-0.013478619794147566,0.053515748499613436,0.7363608424545612,0.6558917625534143,0.08046907990114693,12.0,14.0
LUAD-13,Lung13,ifn,all_neighbors,100,6519,6853,0.05445056019239615,0.005636770403419479,0.04881378978897667,0.7574752010222416,0.6847563448981371,0.07271885612410456,199.0,195.0
LUAD-13,Lung13,ifn,immune_neighbors,100,6518,6853,0.0012080512802215507,-0.038326239332059614,0.03953429061228116,0.6767389722036231,0.6168216710000398,0.059917301203583295,73.0,78.0
LUAD-13,Lung13,ifn,intrinsic,0,6519,6853,0.1457060553928281,-0.0046427877140774445,0.15034884310690555,0.8900760248286098,0.6761350157693802,0.21394100905922964,1.0,1.0
LUAD-13,Lung13,sting,all_neighbors,50,6519,6853,0.06095313291681564,0.01830307725806702,0.04265005565874862,0.5884658215620753,0.5325070418911845,0.0559587796708908,48.0,48.0
LUAD-13,Lung13,sting,immune_neighbors,50,6180,6679,0.04895230156851051,0.007684650102125842,0.04126765146638467,0.5930048300059463,0.5344005838751896,0.058604246130756654,12.0,14.0
LUAD-13,Lung13,sting,all_neighbors,100,6519,6853,0.035091852535057436,0.0021326269916377384,0.0329592255434197,0.5565765466771855,0.5125739471203214,0.04400259955686403,199.0,195.0
LUAD-13,Lung13,sting,immune_neighbors,100,6518,6853,0.01705808222154193,-0.00986047999942883,0.02691856222097076,0.5489034677819258,0.5097325166041996,0.039170951177726177,73.0,78.0
LUAD-13,Lung13,sting,intrinsic,0,6519,6853,0.09397613558216218,-0.019499513501110288,0.11347564908327247,0.6280446758719818,0.4730696439307688,0.15497503194121298,1.0,1.0
LUAD-13,Lung13,epithelial_control,all_neighbors,50,6519,6853,0.4858568131593387,0.31682967383219585,0.16902713932714286,2.2008216214028247,1.8816920521770693,0.3191295692257554,48.0,48.0
LUAD-13,Lung13,epithelial_control,immune_neighbors,50,6180,6679,-0.19330638157939897,-0.2598752027969953,0.0665688212175963,0.912333402068656,0.7857164326429333,0.12661696942572265,12.0,14.0
LUAD-13,Lung13,epithelial_control,all_neighbors,100,6519,6853,0.26433621240502464,0.15242799380548827,0.11190821859953637,1.7786820937732728,1.5671479045802883,0.2115341891929845,199.0,195.0
LUAD-13,Lung13,epithelial_control,immune_neighbors,100,6518,6853,-0.31923487798460604,-0.3476207678237195,0.028385889839113443,0.6701653691454279,0.6160943936513753,0.0540709754940526,73.0,78.0
LUAD-13,Lung13,epithelial_control,intrinsic,0,6519,6853,0.9600563411855352,0.6340411527007767,0.3260151884847585,3.101741140616635,2.49318269932807,0.6085584412885647,1.0,1.0
