gene	logFC	AveExpr	t	p	se	df	fdr	compartment	cohort	contrast	n_q1	n_q4	family
VASP	-0.7974407598844245	5.718777438161248	-2.372132625924007	0.02643284391386659	0.3361703941717006	23	0.2842904666271408	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
KLRK1	-0.8079839528604521	0.6514342048625227	-2.3613485697002625	0.027055267050718267	0.3421705559391486	23	0.28646743026156085	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
PSMB10	-0.9304175855989667	5.103105844588158	-2.338196389628004	0.02843731818435196	0.39792105989308785	23	0.29277223699153954	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN|MHC-I/APM
XCL1	-1.2665688884598105	1.335020302643781	-2.3284209296047953	0.02904008539162067	0.5439604464794028	23	0.29542524146646454	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
GPR18	-0.7679125974745258	0.6187780342228746	-2.3277524557653213	0.029081729427332014	0.3298944419852628	23	0.29542524146646454	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
AMOTL1	1.1704767277307515	2.7021972767225275	2.3271013820551416	0.02912234212485834	0.5029762505220396	23	0.29542524146646454	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
XAF1	-1.6079162377362382	3.4518964182763656	-2.2965893659621908	0.031084944070272184	0.7001322315461377	23	0.3017814438130746	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IL15RA	-1.0618902646009019	2.9331801695914415	-2.288492483899698	0.03162569306196646	0.46401300072936724	23	0.30447259499062235	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IRF8	-1.0317319909874343	1.9056340573745179	-2.281919161004328	0.03207099895856624	0.4521334535502757	23	0.3060273375550739	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
PDE4B	-1.2946209121352528	2.5860538571168266	-2.274137814081301	0.03260553963646599	0.5692798844991062	23	0.30882484524724124	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
LAP3	-0.6499721596957008	5.426547906321468	-2.2432205315809344	0.03481066262892014	0.28974955896896404	23	0.31613007151047406	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
FGL2	-0.5824611356178601	1.4876093261187273	-2.236365715783684	0.0353176004083534	0.2604498591205373	23	0.3173730614924922	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
CASP1	-1.2480761674653673	3.198108932639703	-2.2362578807218756	0.03532562856138792	0.5581092315983173	23	0.3173730614924922	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IL6	-1.4229249583635823	2.618509445792807	-2.210720933151937	0.03727419525399717	0.6436474803424628	23	0.3225289564049767	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IRF4	-0.9849680008506804	1.4179425105269832	-2.206903207748004	0.037573740253818176	0.44631227930280354	23	0.32334427286917783	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
MVB12A	0.3611575033192911	5.3914046256332595	2.194880914490983	0.03853134131806641	0.1645453750747327	23	0.32475555731026895	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
MAPK8	0.5850300420073152	4.066979355557158	2.193711213140164	0.03862568078514603	0.26668507618643217	23	0.3251210873047955	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
CXCL10	-1.8028568596791827	2.0525872542439068	-2.184031419938289	0.03941444375097852	0.8254720345232595	23	0.32901667878182933	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ARL2	-0.5203348382720696	6.259715042375233	-2.182955378240873	0.039503019710202134	0.23836256272511608	23	0.32901667878182933	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
SRC	0.8551598846500661	3.5059632065405215	2.1773184843351614	0.03996997778629025	0.3927582899803411	23	0.32970756677198365	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
HLA-DRB1	-1.9581351188504548	6.825021947107016	-2.1765109202050503	0.04003728326172237	0.8996670316112991	23	0.3297164050280538	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
TJP2	0.45480964913554256	4.411365279872486	2.168868933348219	0.04067928524357119	0.20969900123629157	23	0.3310798326198956	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
SERPING1	-1.3162113521134662	3.9018873294142473	-2.1575573490988464	0.04164664501726431	0.6100469832995226	23	0.3334956723324074	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ZNFX1	-0.5093650767775111	4.533786482995323	-2.157269912903934	0.04167149460762924	0.23611559857702133	23	0.3334956723324074	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
MARVELD2	0.5810546249865114	4.268804747130228	2.106735575984843	0.04625373914232399	0.27580804710856216	23	0.3465047483006548	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
MYL9	-1.571610663837755	4.332241998819692	-2.101626261975698	0.046741345681539	0.7478069208938769	23	0.34742395452813046	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
HLA-DQA1	-1.7246001787854817	4.5087420938697775	-2.0984765817830677	0.04704422697757264	0.8218343696359458	23	0.3482349323273501	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
FCGR1A	-0.5118710892765763	0.7829596872000701	-2.090791611089667	0.04779062933295578	0.24482166781308357	23	0.3513480176505576	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
HLA-B	-1.3487200336042728	9.787119960050266	-2.0775924851903613	0.04909737667441797	0.6491744859582966	23	0.3549217302842981	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN|MHC-I/APM
VCAM1	-1.298453895689964	1.1112450385820598	-2.068447143063305	0.05002143955565597	0.6277433291174145	23	0.3567225588065166	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
UBE2L6	-0.7064231656533165	5.896404996872852	-2.064163419077491	0.050459595597245756	0.3422321891398641	23	0.358601323954312	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
JUN	0.5601084672993283	9.851544460978076	2.059645197974404	0.05092544784518028	0.27194415225019203	23	0.3598375681292904	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
GRHL2	0.8743700863780379	3.3588244139016945	2.052554255213947	0.05166430312153124	0.4259912176045736	23	0.3623670592747816	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
TUBA1C	-0.4787423697962169	7.6797800518574215	-2.0469019841329823	0.052260084915493915	0.23388631869395568	23	0.3642518752038189	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
SP110	-0.4891582150293469	4.294463484611217	-2.0279120694234254	0.05430681204000841	0.2412127342229508	23	0.36853978064694765	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IRF9	-0.7220738806203769	4.26059691266344	-2.025686701537054	0.054551269620474886	0.3564588147182289	23	0.36898160048392753	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
HLA-E	-0.8320153349102904	7.881444646595566	-2.0242988030137425	0.054704225703373084	0.41101409222373686	23	0.36911929754853606	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	MHC-I/APM
HLA-F	-1.5807452481955901	5.201623653948407	-2.015514924807897	0.05568113987990173	0.784288535271578	23	0.37160820202730793	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	MHC-I/APM
PSME1	-0.460848453760434	7.625340942080096	-2.0145487463214646	0.055789535277520175	0.22876014025569558	23	0.37160820202730793	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
SAMD9	-1.048591425380173	3.588097851903894	-2.0115058604301472	0.05613214115025819	0.5212967289868788	23	0.372072670723514	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IFIH1	-0.6675691311760183	3.7690867196852538	-2.0092879333678284	0.056383038122443774	0.3322416464508825	23	0.372072670723514	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
SELL	-1.4472411112306975	2.1201439126329147	-2.00172856070245	0.05724566162712011	0.7229956846510843	23	0.3750824561278221	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
PTPN1	-0.386692537207563	5.222746402816705	-2.000688678665368	0.05736523668316472	0.19327971479576736	23	0.3754662162246786	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
CDH1	1.083681065862282	6.410717685506745	1.9881040896636915	0.058829968925063314	0.5450826601566913	23	0.37639079010837584	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
ERAP1	-0.7607545174363961	3.4991964401014637	-1.9702669170685108	0.06096272655009542	0.3861174903998771	23	0.3796731379365589	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	MHC-I/APM
ITGB7	-0.92494202492174	1.662279843116876	-1.9641566262286683	0.0617088687879094	0.47091052341263634	23	0.3812852916141985	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
CDC42	0.2996390314724032	7.873997794906326	1.9639191301526742	0.06173803198462077	0.15257198062381996	23	0.3812852916141985	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
STK11	0.5228272519980446	4.177210247350046	1.9592156993538956	0.06231809692141501	0.2668553810437825	23	0.3839052928584415	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
LLGL2	0.7968279502560236	5.625552859482563	1.9381201106899946	0.06497926466179182	0.41113445232883067	23	0.38709930999625086	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
PLEC	-1.1616350617850466	6.1762226897154635	-1.937517430158351	0.06505673850863881	0.5995481866143044	23	0.3873740575834095	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
SRI	-0.48740361916815345	7.768868401163764	-1.9328750312372216	0.06565623986392082	0.25216509670372705	23	0.3883470542305272	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
MICALL2	0.7981631799605043	4.018683864491602	1.928019005957446	0.06628851682005768	0.41398097087955826	23	0.3897311781343558	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
IFI44L	-1.3208850980586702	3.5656795612260748	-1.9258105849628286	0.0665778278340118	0.6858852622227982	23	0.3901557200678648	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ILDR1	0.6029207139250454	2.586641977305758	1.917448680272394	0.06768333308641944	0.31443903564573844	23	0.39228141326508287	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
CLDN16	-0.9520975803987334	1.0018309340195786	-1.916903448709258	0.06775597255347882	0.4966852039625813	23	0.39228141326508287	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
NFKB1	-0.7006403494449831	5.081625622987791	-1.8951429209328798	0.07071138297845227	0.3697031720964319	23	0.398774723951704	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
RAP1A	-0.3606484467556298	5.790797428081114	-1.8813152315916133	0.07264742282843029	0.19170016842446827	23	0.40173002434055516	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
LATS2	-0.9256618655051996	2.947074838304447	-1.8751678580775013	0.07352287616253791	0.4936421352988772	23	0.40310474544165703	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
C1S	-1.733335212975905	2.9038427318348345	-1.8715055865174637	0.07404878341497571	0.9261715409577436	23	0.40379805224336385	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
IRF1	-0.6680495362267672	6.632460056812744	-1.8582420122056273	0.0759809686427284	0.35950620631692126	23	0.4069673204165725	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN|MHC-I/APM
CD38	-1.1406409331902383	2.124102472115087	-1.8580601338472003	0.07600776593585055	0.613888061216021	23	0.4069673204165725	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
CD47	0.7377293379010825	6.964750287328689	1.8450253127632033	0.07794978552136066	0.39984781390138313	23	0.4085031311327537	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ABCC8	0.7159598718852308	0.5087338499354467	1.8361860750951953	0.07929109442354222	0.3899168399085657	23	0.413028715364371	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
FPR1	-0.6306363182960955	1.2455368802092535	-1.8031785694092999	0.08447804383216087	0.34973592133067805	23	0.4215564533690522	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
DLG2	0.45958804695335137	1.1630851510911202	1.7910062289937392	0.08646343537494922	0.25660884898851904	23	0.42438079494534403	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
CLDN9	1.1669176372506875	2.57487301787516	1.7702063583537961	0.08994901580547661	0.6591986475157975	23	0.43080704223801564	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
ZEB1	-0.9970626694177139	2.2475231917690897	-1.7563412720263702	0.09233888730827158	0.5676930134810063	23	0.4351658401293661	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
OCLN	0.6193479650544721	5.182953479616622	1.755571722813812	0.09247310950375437	0.3527898957393707	23	0.4352342571343541	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
RIPK2	-0.673703734717072	4.405795232124934	-1.7534879567094785	0.09283739157707152	0.38420779118512793	23	0.4353586463808509	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
NCOA3	-0.3473734249377178	5.092046561380591	-1.751596597572473	0.09316909961079935	0.1983181660772466	23	0.4357335600381898	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
LGALS3BP	1.1010122908590105	7.601636865744179	1.733112149632919	0.09646460612957815	0.6352804641593506	23	0.4424585881856048	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
OASL	-0.9874220450607747	2.385432415136342	-1.7311539890530714	0.0968194735431829	0.5703837158939785	23	0.4429867510855559	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ARPC2	-0.4141495591565261	8.354811627407436	-1.7051569911210924	0.10163716106313062	0.24288060355324498	23	0.451719093941292	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
B2M	-0.6398770634133714	11.49523691821012	-1.6918611386190407	0.1041787906154369	0.3782089728331147	23	0.4532115177387612	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN|MHC-I/APM
F11R	0.507180026616251	6.426111505882667	1.656362389290509	0.11122953461467969	0.3062011247632216	23	0.46125273924965593	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
MX1	-1.0376790406427734	4.755391217513641	-1.6517645369169431	0.11217149591405276	0.6282245546811566	23	0.4620195059874729	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ELF1	-0.5693936017805583	5.540087026497745	-1.6514297745857138	0.11224033977139862	0.344788261991582	23	0.4620195059874729	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
TNF	-0.7486133942255337	2.412187237021308	-1.642913443500989	0.11400370117627456	0.45566210270351537	23	0.4640320245126514	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
IL18BP	-0.5446062717696486	1.6600675544924954	-1.6307843921439933	0.11655518670406638	0.3339535712956232	23	0.46821730140732926	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
ARPC4	-0.3322682671130623	6.355367199545721	-1.630780617798599	0.11655598806503677	0.20374798638555888	23	0.46821730140732926	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	TJ
SPPL2A	0.3980992274218572	5.3785283229352405	1.6233760470577372	0.11813701607763409	0.24522921115128316	23	0.4700854055549379	malignant	GSE131907+GSE205335+GSE189357	q4q1_combined	14.0	13.0	IFN
