analysis_set,stratum,cohort,gene,signature,n,rho,p,partial_rho_epithelial,partial_p_epithelial,partial_n,q
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,IFNG_6,10,-0.13939393939393938,0.7009318849100584,0.2970442628930023,0.4376135174079198,10.0,0.8701223398883484
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,TIS_18,10,-0.43030303030303024,0.21449233253280775,0.045943615838395006,0.906568913870535,10.0,0.5939787670139292
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,CD8_T_CELL,10,-0.5515151515151515,0.09840117666963498,-0.2071109609544735,0.5928693558750763,10.0,0.5455635958634563
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,CHECKPOINT,10,-0.6484848484848483,0.04254012768448949,-0.38887022787615927,0.30096130831305185,10.0,0.3828611491604054
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,ANTIGEN_PRESENTATION,10,-0.33333333333333326,0.3465935070873343,-0.057250399239626076,0.8836885297082181,10.0,0.7303395215204818
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,TGFB_FTBRS,10,0.10303030303030303,0.7769984634438898,0.06895537675714683,0.8600806825798939,10.0,0.9043262666076098
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,EPITHELIAL,10,0.8545454545454544,0.0016368033159867156,,,,0.05892491937552176
primary_pathology_LUSC,LUSC,DURVART,TACSTD2,PROLIFERATION,10,0.3939393939393939,0.25999776683488757,-0.08002759287571175,0.8378367187253445,10.0,0.6685656861468537
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,CYT,11,0.39090909090909093,0.23454006709519437,0.4881120827545777,0.15234555454839896,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,IFNG_6,11,0.4000000000000001,0.22286835013352,0.41612663778609876,0.231646278657547,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,TIS_18,11,0.20909090909090913,0.5372209352113227,0.28184698818090853,0.43014607049167347,11.0,0.762507133848329
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,CD8_T_CELL,11,0.36363636363636365,0.27163754099382253,0.4130228559203768,0.23550222603163035,11.0,0.5525106667708723
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,CHECKPOINT,11,0.43636363636363645,0.17966487658001118,0.5243788202755696,0.11970558405689784,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,ANTIGEN_PRESENTATION,11,0.27272727272727276,0.4171414371425311,0.2158763272810951,0.5491691243719827,11.0,0.6797860457137544
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,TGFB_FTBRS,11,0.4000000000000001,0.22286835013352,0.39911195795631255,0.2532248424522583,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,EPITHELIAL,11,0.5545454545454546,0.07665233333978243,,,,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE3,CLDN4,PROLIFERATION,11,-0.10909090909090911,0.7495085962341481,-0.0828487845786334,0.8200071292422668,11.0,0.824459455857563
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,IFNG_6,11,-0.41818181818181827,0.20057021703405048,-0.5289176366549649,0.1159587773707344,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,TIS_18,11,-0.07272727272727274,0.831716405381337,-0.383426368821179,0.27406732983516613,11.0,0.892573703336069
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,CD8_T_CELL,11,-0.15454545454545454,0.6500339654975799,-0.22300232497064487,0.5357263252362445,11.0,0.7962500856398523
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,CHECKPOINT,11,0.29090909090909095,0.3854569696913654,0.2948507371328186,0.40822277910950533,11.0,0.6523117948623107
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,ANTIGEN_PRESENTATION,11,-0.15454545454545454,0.6500339654975799,-0.2527809329978173,0.4810407271601754,11.0,0.7962500856398523
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,TGFB_FTBRS,11,0.11818181818181818,0.7292847795197801,-0.36320120903328934,0.30226943995309025,11.0,0.824459455857563
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,EPITHELIAL,11,0.8545454545454546,0.0008066741521648989,,,,0.03549366269525555
primary_pathology_LUSC,LUSC,FRANCE4,CLDN4,PROLIFERATION,11,0.43636363636363645,0.17966487658001118,0.0029579714892500673,0.9935294939817729,11.0,0.5431454185362397
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,CYT,12,-0.4545454545454546,0.13765791634772948,-0.26482856623312934,0.43128617831991667,12.0,0.5431454185362397
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,IFNG_6,12,-0.034965034965034975,0.9140933424107599,-0.04277205195991867,0.9006299569746621,12.0,0.91409334241076
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,TIS_18,12,-0.20979020979020982,0.512840943181826,-0.029963423569667306,0.9303118954855121,12.0,0.7575180100417982
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,CD8_T_CELL,12,-0.3846153846153847,0.21702022575997731,-0.08142677815498311,0.8118805915296516,12.0,0.5431454185362397
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,CHECKPOINT,12,-0.35664335664335667,0.2551377517589572,-0.01224236231827455,0.9715021996054968,12.0,0.5525106667708723
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,ANTIGEN_PRESENTATION,12,-0.2797202797202798,0.37856866966230307,-0.1263341656512373,0.7112792706563974,12.0,0.6523117948623107
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,TGFB_FTBRS,12,0.32867132867132864,0.2969041156887641,0.35044440751612665,0.29069399423889386,12.0,0.5679904821872009
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,EPITHELIAL,12,0.7132867132867133,0.009201779777634764,,,,0.2024391551079648
primary_pathology_LUSC,LUSC,NEOCHEMO,CLDN4,PROLIFERATION,12,0.10489510489510491,0.7456094809807079,-0.11766760896785594,0.7304247027683527,12.0,0.824459455857563
primary_pathology_LUSC,LUSC,PLA,CLDN4,CYT,9,-0.7,0.03576957497026173,-0.5433210328015747,0.16400227175882778,9.0,0.46686499295779543
primary_pathology_LUSC,LUSC,PLA,CLDN4,IFNG_6,9,-0.21666666666666667,0.5755148957119259,-0.23488713154380675,0.5755174901027399,9.0,0.7913329816038982
primary_pathology_LUSC,LUSC,PLA,CLDN4,TIS_18,9,-0.5499999999999999,0.12497678418833194,-0.32948973872905374,0.42546366788198287,9.0,0.5431454185362397
primary_pathology_LUSC,LUSC,PLA,CLDN4,CD8_T_CELL,9,-0.5666666666666667,0.1116329876114912,-0.1870766023970818,0.6573294967308204,9.0,0.5431454185362397
primary_pathology_LUSC,LUSC,PLA,CLDN4,CHECKPOINT,9,-0.5666666666666667,0.1116329876114912,-0.1121648667981855,0.7914481439430542,9.0,0.5431454185362397
primary_pathology_LUSC,LUSC,PLA,CLDN4,ANTIGEN_PRESENTATION,9,-0.15,0.7000942309691418,-0.40073321716912,0.325190631326602,9.0,0.824459455857563
primary_pathology_LUSC,LUSC,PLA,CLDN4,TGFB_FTBRS,9,-0.25,0.5164895523012261,0.1853048555581529,0.6604251836855941,9.0,0.7575180100417982
primary_pathology_LUSC,LUSC,PLA,CLDN4,EPITHELIAL,9,0.6833333333333333,0.04244227208707231,,,,0.46686499295779543
primary_pathology_LUSC,LUSC,PLA,CLDN4,PROLIFERATION,9,-0.26666666666666666,0.48792227483870076,-0.4776982276363834,0.23124837960492592,9.0,0.7575180100417982
primary_pathology_LUSC,LUSC,DURVART,CLDN4,CYT,10,-0.38181818181818183,0.2762553333854362,-0.19189963300613427,0.6208643074689936,10.0,0.5525106667708723
primary_pathology_LUSC,LUSC,DURVART,CLDN4,IFNG_6,10,-0.04242424242424241,0.9073638178128159,0.14757033402523884,0.7047745037911263,10.0,0.91409334241076
primary_pathology_LUSC,LUSC,DURVART,CLDN4,TIS_18,10,-0.32121212121212117,0.36546831043867045,-0.08425252350496464,0.8293742355856407,10.0,0.6523117948623107
primary_pathology_LUSC,LUSC,DURVART,CLDN4,CD8_T_CELL,10,-0.41818181818181815,0.22911284098281892,-0.20908825540652876,0.5892632839654164,10.0,0.5431454185362397
primary_pathology_LUSC,LUSC,DURVART,CLDN4,CHECKPOINT,10,-0.5878787878787878,0.07387770688865808,-0.43241689036752656,0.24506379170326836,10.0,0.5431454185362397
primary_pathology_LUSC,LUSC,DURVART,CLDN4,ANTIGEN_PRESENTATION,10,-0.18787878787878787,0.6032176100292089,-0.015168936699355231,0.9691040206485586,10.0,0.7962500856398523
primary_pathology_LUSC,LUSC,DURVART,CLDN4,TGFB_FTBRS,10,0.16363636363636364,0.6514773427962428,0.14387830656445177,0.7119028581745884,10.0,0.7962500856398523
primary_pathology_LUSC,LUSC,DURVART,CLDN4,EPITHELIAL,10,0.49090909090909085,0.1496556734208368,,,,0.5431454185362397
primary_pathology_LUSC,LUSC,DURVART,CLDN4,PROLIFERATION,10,0.06666666666666665,0.8548130882487427,-0.23942229578239468,0.534955301990901,10.0,0.8955184734034447
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,CYT,11,0.6727272727272727,0.023313039833185983,0.6866982656664011,0.028281351514736566,11.0,0.13803171735238517
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,IFNG_6,11,0.7818181818181819,0.004473162252783043,0.7798222020988206,0.007806647925643139,11.0,0.058294358965082484
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,TIS_18,11,0.6363636363636364,0.03528698122006231,0.6532734218503781,0.04053456685829209,11.0,0.16976908834828924
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,CD8_T_CELL,11,0.7727272727272727,0.005299487178643862,0.7777680726144288,0.008080391353963321,11.0,0.058294358965082484
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,CHECKPOINT,11,0.5363636363636364,0.08895341813596268,0.5436922133211831,0.10427419256494032,11.0,0.2706032358414962
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,ANTIGEN_PRESENTATION,11,0.6272727272727273,0.03884525362035334,0.6164583433785207,0.05768189066552228,11.0,0.16976908834828924
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,TGFB_FTBRS,11,0.7727272727272727,0.005299487178643862,0.7684233882980486,0.00941192976764809,11.0,0.058294358965082484
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,EPITHELIAL,11,0.16363636363636366,0.6306852146425356,,,,0.8667119539967731
primary_pathology_LUSC,LUSC,FRANCE3,ACTB,PROLIFERATION,11,0.5272727272727273,0.09556521835315425,0.5479916794589877,0.1010197177758258,11.0,0.2706032358414962
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,IFNG_6,11,0.33636363636363636,0.31182431390038634,0.6500808093767805,0.04186446844039628,11.0,0.54881079246468
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,TIS_18,11,0.5909090909090909,0.055575604288774685,0.6922261289456184,0.026535083849658025,11.0,0.2037772157255072
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,CD8_T_CELL,11,0.02727272727272728,0.9365584481926121,0.08282943498909665,0.8200485910467512,11.0,0.9704580909396971
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,CHECKPOINT,11,0.08181818181818183,0.8109903943000459,-0.04645350781961261,0.8986019501865813,11.0,0.9390415091895268
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,ANTIGEN_PRESENTATION,11,0.15454545454545454,0.6500339654975799,0.24323001613391976,0.49831019074438876,11.0,0.8667119539967731
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,TGFB_FTBRS,11,0.7818181818181819,0.004473162252783043,0.805757304073852,0.004890632240613044,11.0,0.058294358965082484
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,EPITHELIAL,11,0.7000000000000001,0.016470978836514428,,,,0.12078717813443914
primary_pathology_LUSC,LUSC,FRANCE4,ACTB,PROLIFERATION,11,0.3454545454545455,0.2980892209030385,-0.017747828935500063,0.961188850690425,11.0,0.546496904988904
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,CYT,12,-0.04895104895104895,0.8799185788786748,-0.18578605437107165,0.5844241722993891,12.0,0.9679104367665422
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,IFNG_6,12,-0.3846153846153847,0.21702022575997731,-0.40357327058793835,0.21837602714738838,12.0,0.4697861299839437
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,TIS_18,12,-0.3426573426573427,0.2755674509567803,-0.45350745742749726,0.16122270070022476,12.0,0.5271725148738406
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,CD8_T_CELL,12,-0.055944055944055944,0.8628980736949713,-0.22482043817112488,0.506287590732213,12.0,0.9679104367665422
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,CHECKPOINT,12,0.02097902097902098,0.9484022252365222,-0.14289188001876715,0.6751221575004948,12.0,0.9704580909396971
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,ANTIGEN_PRESENTATION,12,0.08391608391608392,0.7954145018538978,0.00620761109552908,0.985548030890729,12.0,0.9390415091895268
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,TGFB_FTBRS,12,-0.1188811188811189,0.712884219214772,-0.08914455715518117,0.7943655772510428,12.0,0.8713029345958324
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,EPITHELIAL,12,-0.2867132867132868,0.36625146058358227,,,,0.5755380094884864
primary_pathology_LUSC,LUSC,NEOCHEMO,ACTB,PROLIFERATION,12,0.0,1.0,0.08016548016911353,0.8147506070301,12.0,1.0
primary_pathology_LUSC,LUSC,PLA,ACTB,CYT,9,-0.6833333333333333,0.04244227208707231,-0.6198018350545614,0.10119588235694514,9.0,0.16976908834828924
primary_pathology_LUSC,LUSC,PLA,ACTB,IFNG_6,9,-0.15,0.7000942309691418,-0.135255741558083,0.749471489795935,9.0,0.8713029345958324
primary_pathology_LUSC,LUSC,PLA,ACTB,TIS_18,9,-0.15,0.7000942309691418,0.04137144018920603,0.9225170181878808,9.0,0.8713029345958324
primary_pathology_LUSC,LUSC,PLA,ACTB,CD8_T_CELL,9,-0.45,0.22421610749233675,-0.2936217565046543,0.48028357943236716,9.0,0.4697861299839437
primary_pathology_LUSC,LUSC,PLA,ACTB,CHECKPOINT,9,-0.5666666666666667,0.1116329876114912,-0.47396939069093735,0.2354323350032182,9.0,0.2889324385238595
primary_pathology_LUSC,LUSC,PLA,ACTB,ANTIGEN_PRESENTATION,9,0.03333333333333333,0.9321567355405039,-0.04388103885786185,0.9178286098044804,9.0,0.9704580909396971
primary_pathology_LUSC,LUSC,PLA,ACTB,TGFB_FTBRS,9,0.31666666666666665,0.406397014486386,0.6508625192714185,0.08048204436879071,9.0,0.6166023668069305
primary_pathology_LUSC,LUSC,PLA,ACTB,EPITHELIAL,9,0.3666666666666667,0.3317398014330152,,,,0.561405817809718
primary_pathology_LUSC,LUSC,PLA,ACTB,PROLIFERATION,9,-0.3,0.43284532670948234,-0.37097197233269297,0.36560936621165346,9.0,0.6348398125072408
primary_pathology_LUSC,LUSC,DURVART,ACTB,CYT,10,0.3939393939393939,0.25999776683488757,0.09568320002575967,0.8065568192858216,10.0,0.5199955336697751
primary_pathology_LUSC,LUSC,DURVART,ACTB,IFNG_6,10,0.5515151515151515,0.09840117666963498,0.47211530068708535,0.19942839629735992,10.0,0.2706032358414962
primary_pathology_LUSC,LUSC,DURVART,ACTB,TIS_18,10,0.5757575757575757,0.08155281477260244,0.3417995363907374,0.36796763358557627,10.0,0.2706032358414962
primary_pathology_LUSC,LUSC,DURVART,ACTB,CD8_T_CELL,10,0.7454545454545454,0.013330146315440054,0.6119420660317993,0.07987305000798944,10.0,0.11730528757587247
primary_pathology_LUSC,LUSC,DURVART,ACTB,CHECKPOINT,10,0.4545454545454545,0.18690481034933196,0.10417635613849514,0.7896836680616078,10.0,0.4328321923879266
primary_pathology_LUSC,LUSC,DURVART,ACTB,ANTIGEN_PRESENTATION,10,0.5151515151515151,0.1275528697032343,0.3970979148105183,0.28994159795577407,10.0,0.31179590371901716
primary_pathology_LUSC,LUSC,DURVART,ACTB,TGFB_FTBRS,10,0.23636363636363633,0.5108853175152003,0.40745286355925986,0.2763738018246627,10.0,0.7251275474409294
primary_pathology_LUSC,LUSC,DURVART,ACTB,EPITHELIAL,10,-0.6969696969696969,0.02509667588225185,,,,0.13803171735238517
primary_pathology_LUSC,LUSC,DURVART,ACTB,PROLIFERATION,10,-0.33333333333333326,0.3465935070873343,0.027854865995492514,0.9432912105213257,10.0,0.564819048586767
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,CYT,11,-0.045454545454545456,0.8944269969053026,-0.053060649243874325,0.8842560658491065,11.0,0.937018758662698
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,IFNG_6,11,0.21818181818181823,0.5192482475549817,0.2486290837644411,0.48851572946602845,11.0,0.767353194282568
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,TIS_18,11,0.3090909090909091,0.35502843970150694,0.3071060589595738,0.3880602947803625,11.0,0.6248500538746522
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,CD8_T_CELL,11,0.02727272727272728,0.9365584481926121,0.03651629863817104,0.9202270259345061,11.0,0.9583388772203474
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,CHECKPOINT,11,0.05454545454545456,0.8734465775233149,0.05601120336112033,0.8778591602405268,11.0,0.937018758662698
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,ANTIGEN_PRESENTATION,11,0.20909090909090913,0.5372209352113227,0.2589122375317727,0.4700937298995604,11.0,0.767353194282568
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,TGFB_FTBRS,11,0.1272727272727273,0.709214625773305,0.1617107897038456,0.6553639055844196,11.0,0.8961973041557134
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,EPITHELIAL,11,-0.22727272727272727,0.501535667604937,,,,0.767353194282568
primary_pathology_LUSC,LUSC,FRANCE3,GAPDH,PROLIFERATION,11,0.690909090909091,0.01856503338159501,0.6943408585643942,0.0258870377426827,11.0,0.14802698907226333
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,IFNG_6,11,0.09090909090909091,0.7903727377532903,0.2351112786245658,0.5131930352385625,11.0,0.937018758662698
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,TIS_18,11,0.33636363636363636,0.31182431390038634,0.31202113081432553,0.3801128578489398,11.0,0.5965334700703043
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,CD8_T_CELL,11,0.3454545454545455,0.2980892209030385,0.45364292897078384,0.18789231317636584,11.0,0.5965334700703043
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,CHECKPOINT,11,0.045454545454545456,0.8944269969053026,-0.05968180757502536,0.8699100754484851,11.0,0.937018758662698
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,ANTIGEN_PRESENTATION,11,-0.06363636363636364,0.8525390725425217,-0.05859668418703258,0.8722589634089066,11.0,0.937018758662698
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,TGFB_FTBRS,11,0.5,0.11730680301423817,0.3927689074112075,0.2615441057040418,11.0,0.3225971802630564
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,EPITHELIAL,11,0.5727272727272729,0.06554305260101852,,,,0.24032452620373457
primary_pathology_LUSC,LUSC,FRANCE4,GAPDH,PROLIFERATION,11,0.790909090909091,0.003746082953397407,0.7077140481844879,0.022038282015929184,11.0,0.0991855806544729
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,CYT,12,-0.5874125874125874,0.04460929646336318,-0.4745152870392103,0.1402873705271944,12.0,0.19142390736824233
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,IFNG_6,12,-0.1188811188811189,0.712884219214772,-0.14353646947294313,0.6737264167662443,12.0,0.8961973041557134
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,TIS_18,12,-0.6573426573426573,0.020185498509854093,-0.6459555400478237,0.03178625058665635,12.0,0.14802698907226333
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,CD8_T_CELL,12,-0.7062937062937064,0.010245193941127849,-0.6014480812197214,0.05029957386572347,12.0,0.14802698907226333
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,CHECKPOINT,12,-0.5804195804195805,0.04785597684206058,-0.4105586631673275,0.20974950490930327,12.0,0.19142390736824233
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,ANTIGEN_PRESENTATION,12,-0.4125874125874127,0.18256397857316675,-0.32337956838949455,0.332022416157682,12.0,0.4462675031788521
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,TGFB_FTBRS,12,0.3636363636363637,0.24526500073077723,0.3682686801864383,0.2651171984941105,12.0,0.5395830016077099
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,EPITHELIAL,12,0.6013986013986015,0.03858845292201946,,,,0.19142390736824233
primary_pathology_LUSC,LUSC,NEOCHEMO,GAPDH,PROLIFERATION,12,0.7552447552447553,0.004508435484294223,0.7769927341061875,0.004898911778623191,12.0,0.0991855806544729
primary_pathology_LUSC,LUSC,PLA,GAPDH,CYT,9,-0.21666666666666667,0.5755148957119259,0.35392905347083375,0.38971939010718387,9.0,0.767353194282568
primary_pathology_LUSC,LUSC,PLA,GAPDH,IFNG_6,9,-0.016666666666666666,0.9660548039946862,0.053767610237634295,0.8993798620291161,9.0,0.9660548039946861
primary_pathology_LUSC,LUSC,PLA,GAPDH,TIS_18,9,-0.2333333333333333,0.5456987782182728,0.2697707921985814,0.5181851041812754,9.0,0.767353194282568
primary_pathology_LUSC,LUSC,PLA,GAPDH,CD8_T_CELL,9,-0.6833333333333333,0.04244227208707231,-0.34013980199433325,0.40972116614537235,9.0,0.19142390736824233
primary_pathology_LUSC,LUSC,PLA,GAPDH,CHECKPOINT,9,-0.5833333333333334,0.09918581647988327,-0.019622937706955466,0.9632164357111385,9.0,0.31172685179391885
primary_pathology_LUSC,LUSC,PLA,GAPDH,ANTIGEN_PRESENTATION,9,0.38333333333333336,0.3084952723803716,0.3656171166818941,0.37311065418908296,9.0,0.5965334700703043
primary_pathology_LUSC,LUSC,PLA,GAPDH,TGFB_FTBRS,9,-0.21666666666666667,0.5755148957119259,0.353929053470834,0.38971939010718376,9.0,0.767353194282568
primary_pathology_LUSC,LUSC,PLA,GAPDH,EPITHELIAL,9,0.7666666666666667,0.01594401657897403,,,,0.14802698907226333
