gene_x	gene_y	probe_y	n	rho	p	ci_low	ci_high	rho_adj_epithelial	p_adj_epithelial	verdict	note
CLDN4	CD274	227458_at	91	0.12261506609332698	0.24691344849846725	-0.09205475933751184	0.3427794458838226	0.05897146885340373	0.5808709083752872	NO_EVIDENCE	companion probe; headline uses named 223834_at
