metric	n_pairs	median_a	median_b	median_a_minus_b	wilcoxon_p_twosided	note
frac_CXCL13_expanded_vs_nonexpanded	231	0.03977272727272727	0.09456521739130434	-0.045635588211223155	1.9300988760995095e-24	
frac_CD8Tex_expanded_vs_nonexpanded	231	0.12788906009244994	0.020527859237536656	0.10220367523244747	5.638651822652994e-38	
