source	section	histology	n_raw	n_qc	n_epithelial_like	n_cldn4_q4	n_cldn4_q1	n_cd8a_pos	n_cd8a_high	cd8a_high_rule	spearman_CLDN4_CD8A_rho	spearman_CLDN4_CD8A_p	spearman_CLDN4_CD8A_n	partial_CLDN4_CD8A_ctrl_KRT8_rho	partial_CLDN4_CD8A_ctrl_KRT8_p	nearest_um_median_Q4	nearest_um_median_Q1	nearest_um_delta_Q4_minus_Q1	nearest_um_p	neighbor_CD8A_median_Q4	neighbor_CD8A_median_Q1	neighbor_CD8A_delta_Q4_minus_Q1	neighbor_CD8A_p	resid_nearest_um_delta_Q4_minus_Q1	resid_nearest_um_p	resid_neighbor_CD8A_delta_Q4_minus_Q1	resid_neighbor_CD8A_p	CLDN4_vs_neiCD8A_rho	CLDN4_vs_neiCD8A_p
GSE277206	GSE277206_MIA-034	MIA	10701	10674	2669	668	1157	1745	1745	CD8A>0 (section Q3==0)	-0.001406697705159371	0.8844613050942922	10674	0.11763669433042043	3.3222025762424272e-34	173.20508075688747	100.0	73.20508075688747	5.54949163069111e-15	0.0	0.23419524037543665	-0.23419524037543665	6.744107378296789e-31	73.20508075688714	1.0788902338478882e-05	-0.2064720775241615	1.6055450953073633e-12	-0.016795874526323785	0.08356196422172472
GSE277206	GSE277206_MIA-039	MIA	4774	4758	1190	298	298	621	621	CD8A>0 (section Q3==0)	0.07720641131555753	9.707039553542841e-08	4758	0.08716397646054151	1.7195173289732029e-09	100.0	173.20508075688747	-73.20508075688747	2.4266033183050816e-08	0.07661687536479933	0.0	0.07661687536479933	0.17087239589556402	-73.2050807568873	2.446435707391645e-07	0.07567767608195415	0.1562090025815452	0.028632918401802133	0.05010224755663618
zenodo_13337961	Zenodo13337961_lepidic	lepidic	4992	4991	1248	312	312	1990	1248	section Q4	0.09675030090586358	7.411865097993072e-12	4991	0.028641497658659067	0.043037652352449246	100.0	100.00000000000033	-3.268496584496461e-13	4.85603115799563e-10	0.19153632632569537	0.12285645071380213	0.06867987561189323	1.9834548214428087e-12	0.0	6.646977875138629e-07	0.07100575810495131	1.009117530564121e-12	0.031219459965043054	0.027446765891632845
zenodo_13337961	Zenodo13337961_solid	solid	3701	3701	926	232	232	1391	926	section Q4	-0.2024290390993826	1.5894147844144664e-35	3701	-0.14135167888464217	5.6333503369984684e-18	173.20508075688747	100.00000000000033	73.20508075688714	0.06774762642681163	0.03283754249245667	0.04600945712912746	-0.013171914636670792	0.0003634047869914591	73.20508075688714	0.043339320196453354	-0.011725397129942625	0.0014436418587342437	-0.34488565104603386	5.196153124249593e-103
