	nusvr	nnls
TCGA-55-8614-01A	0.769502424279071	0.7862467918718538
TCGA-64-5815-01A	0.7658334957622986	0.8412245993275576
TCGA-L9-A50W-01A	0.9197561333649001	0.9350222134082006
TCGA-73-4675-01A	0.9366066619242069	0.9826383762001579
TCGA-55-7995-01A	0.9819532424340103	0.9868364764050259
TCGA-05-4433-01A	0.5402008412000403	0.5957460425698635
TCGA-55-7727-01A	0.8125691997703891	0.9119691144958685
TCGA-44-2668-01A	0.6926316914351427	0.7927259350223403
TCGA-44-A4SU-01A	0.5275404119050697	0.5558891327787782
TCGA-55-7907-01A	0.7838156992050517	0.7946069907840657
TCGA-69-7765-01A	0.591740192747809	0.6808990393169089
TCGA-55-6972-01A	0.9777195321179957	0.9820587127007702
TCGA-49-4487-01A	0.6435882578546236	0.6522194670875325
TCGA-44-2662-01A	0.9076446943917271	0.9158028725529679
TCGA-67-6216-01A	0.9341522391474786	0.9406479936210861
TCGA-55-7283-01A	0.942627493841577	0.9542669138469964
TCGA-86-8280-01A	0.7593788731204757	0.8091753377124091
TCGA-91-6840-01A	0.9123585319747848	0.9255168025309488
TCGA-78-7154-01A	0.9412168858512734	0.9833708375440163
TCGA-55-7815-01A	0.8338404303613863	0.8654943590815223
TCGA-49-4488-01A	0.9185472044370973	0.932147580730973
TCGA-44-5645-01A	0.7412205906026009	0.7871963101545156
TCGA-93-7348-01A	0.5359346854562811	0.749572375815579
TCGA-62-A470-01A	0.9848768835702566	0.9860745072474902
TCGA-78-7147-01A	0.8956663879548581	0.9628077230777835
TCGA-55-6984-01A	0.696189543322061	0.7283501278737976
TCGA-50-5941-01A	0.6346786071180576	0.7491493687059739
TCGA-69-7978-01A	0.6354959210232294	0.6481045534113828
TCGA-78-7220-01A	0.7940995013524061	0.9807842233481348
TCGA-44-2665-01A	0.7601041665113002	0.8789042431961295
TCGA-55-8616-01A	0.9365683270689255	0.9616555703646628
TCGA-44-A4SS-01A	0.9649244850264773	0.9774986367963397
TCGA-55-7570-01A	0.8731676644836259	0.884189214018412
TCGA-78-7146-01A	0.9599676242267968	0.9638797497291147
TCGA-78-7155-01A	0.8190227740068037	0.9358800434275694
TCGA-44-3398-01A	0.925418765419909	0.929546001836559
TCGA-05-5420-01A	0.6803343797806997	0.7279427005300422
TCGA-50-5072-01A	0.9379213623194166	0.9432916168380207
TCGA-05-4396-01A	0.7332598131182356	0.7632528351708844
TCGA-05-4405-01A	0.8024264555591897	0.8072828059028014
TCGA-38-4629-01A	0.9280309162546141	0.9360442205401789
TCGA-55-8619-01A	0.9291360628120549	0.9447862916116926
TCGA-05-4410-01A	0.6000537038821305	0.6228529675901655
TCGA-97-8172-01A	0.6523255187982394	0.7712611796442841
TCGA-44-7661-01A	0.9010545135680883	0.9375344397587403
TCGA-05-4384-01A	0.9791364204904952	0.9837415192547294
TCGA-44-2655-01A	0.96636577454077	0.9750677679568523
TCGA-80-5607-01A	0.8309252060410913	0.8722617967061119
TCGA-67-3770-01A	0.9828436635680167	0.9860018038121735
TCGA-73-4676-01A	0.9606030069417976	0.9883042113965372
TCGA-95-7562-01A	0.5449700174517648	0.6059393789854417
TCGA-55-8511-01A	0.7058256872914161	0.7822117723828084
TCGA-91-6836-01A	0.8296659762783092	0.8539304887086224
TCGA-95-7948-01A	0.9368937749821857	0.9420586055929036
TCGA-50-5935-01A	0.6350064907782037	0.751606100646564
TCGA-91-7771-01A	0.5786059991958801	0.7392484770520066
TCGA-50-5944-01A	0.9557108425257221	0.9624344888021441
TCGA-MN-A4N5-01A	0.9342041689890738	0.9591945453933176
TCGA-73-4677-01A	0.9540926666048689	0.9597635690272346
TCGA-78-7540-01A	0.9252569837934003	0.94844120808687
TCGA-91-6829-01A	0.7936961615829544	0.8622839490195975
TCGA-78-8640-01A	0.7551236284164257	0.9060359273616538
TCGA-62-8398-01A	0.8185580920082225	0.8748770341805925
TCGA-55-8512-01A	0.9734870936911383	0.982688289955706
TCGA-83-5908-01A	0.8069677229653122	0.9407654501013317
TCGA-55-6987-01A	0.7132663716026346	0.7245143742222729
TCGA-93-A4JP-01A	0.9271233754486377	0.9589425314886432
TCGA-73-A9RS-01A	0.7587507571712292	0.8703790787401574
TCGA-L4-A4E5-01A	0.5818837878072525	0.5992404171052699
TCGA-55-6982-01A	0.8298609844378589	0.8979845422332853
TCGA-91-6835-01A	0.9515322902710778	0.9616702215716337
TCGA-86-8074-01A	0.7757729247563977	0.8338222728927435
TCGA-86-8358-01A	0.939693422483639	0.9622837615575699
TCGA-78-7158-01A	0.9415702199056141	0.9654537758453439
TCGA-91-8497-01A	0.83961627520338	0.8456934049679476
TCGA-49-6761-01A	0.9147747944488432	0.92681272139699
TCGA-49-AARO-01A	0.6864454798549617	0.7546465967141662
TCGA-78-7159-01A	0.6609848124034621	0.6690217211586611
TCGA-55-7227-01A	0.9266743882707855	0.9338281997126258
TCGA-86-7714-01A	0.863804451261504	0.9475173094311251
TCGA-L9-A7SV-01A	0.8762154822289486	0.8839609616799079
TCGA-78-7143-01A	0.9639256766645388	0.985025915385501
TCGA-91-8499-01A	0.835871845255865	0.9369022657798028
TCGA-49-AAR3-01A	0.515882576197768	0.6081397276987889
TCGA-55-8620-01A	0.655364632321535	0.7848796050682374
TCGA-69-8255-01A	0.5254552598216816	0.7033418633918916
TCGA-75-6207-01A	0.7753694855542624	0.9670056488383383
TCGA-62-A46Y-01A	0.9389847580446461	0.9596392887926656
TCGA-NJ-A4YF-01A	0.8679583284071053	0.9181891890930484
TCGA-91-6830-01A	0.9190727688598128	0.9363499111626639
TCGA-44-6778-01A	0.4656697686871165	0.6724376093332818
TCGA-62-8395-01A	0.9287493641432127	0.9492092675084653
TCGA-49-4486-01A	0.9603464920169912	0.9827854308883498
TCGA-86-A4P8-01A	0.9535986508166421	0.9898809516294368
TCGA-78-7537-01A	0.9052162755619503	0.9519360717863843
TCGA-44-3919-01A	0.6734694825628579	0.8718031378682364
TCGA-35-4123-01A	0.953431949170775	0.9672858652832516
TCGA-62-8394-01A	0.8910359834577333	0.9033217148896066
TCGA-69-7761-01A	0.5929870217035862	0.6410968444076923
TCGA-62-A46U-01A	0.9455437035865958	0.9770956059507364
TCGA-97-8547-01A	0.815007778313804	0.8818141316339453
TCGA-97-7554-01A	0.4245614793791268	0.44902759114680085
TCGA-50-6673-01A	0.7973075609119831	0.8097169301648689
TCGA-95-7039-01A	0.924921866795611	0.9478282496713071
TCGA-95-7944-01A	0.8795538797046702	0.9242750362552168
TCGA-55-8301-01A	0.6062129260776592	0.6471875103793554
TCGA-78-7152-01A	0.9324665087057981	0.953118523140234
TCGA-05-4390-01A	0.6335157690033567	0.7888178998856388
TCGA-44-7659-01A	0.8470937792552432	0.915537626246545
TCGA-97-7941-01A	0.934620283971361	0.9506918006155239
TCGA-49-4514-01A	0.8179245255141718	0.8723406310910272
TCGA-55-A490-01A	0.9443656274619184	0.9504922823481927
TCGA-55-8508-01A	0.5761402676652663	0.58130342105068
TCGA-MP-A4TE-01A	0.8402215436701995	0.876656229277353
TCGA-97-A4M1-01A	0.9616671388313349	0.976338859931495
TCGA-75-6206-01A	0.9420953714761754	0.98075331175998
TCGA-86-8671-01A	0.8567579983482446	0.8991163371276047
TCGA-78-7160-01A	0.9671187653343781	0.9705697619273893
TCGA-64-1681-01A	0.9081275018182633	0.9719627364779896
TCGA-49-4494-01A	0.9744145857846032	0.9787081210877605
TCGA-50-5946-01A	0.8952153660353471	0.9032248892449748
TCGA-55-7913-01B	0.8623461443519331	0.8818448807937703
TCGA-44-6779-01A	0.9177446226788365	0.9249263846654886
TCGA-49-AARE-01A	0.9278112070382075	0.949283904283081
TCGA-05-4403-01A	0.9462774798254332	0.9500108153343046
TCGA-99-AA5R-01A	0.7134711989866368	0.7965048469112037
TCGA-73-4659-01A	0.9696397607902233	0.9819518761248042
TCGA-05-4415-01A	0.8925849010111047	0.9152172964842447
TCGA-50-8457-01A	0.563311021905188	0.6961788622500029
TCGA-75-5147-01A	0.8365388329943667	0.859589838593448
TCGA-55-8507-01A	0.9488789858525819	0.9532314755740675
TCGA-78-7536-01A	0.5845955678172468	0.7527625980560821
TCGA-95-A4VK-01A	0.7335641617739715	0.7878323640804918
TCGA-38-4627-01A	0.8352945924682493	0.9195259512829279
TCGA-67-6215-01A	0.9743476272098908	0.984218497067658
TCGA-69-7973-01A	0.7946663891650475	0.8548899446211029
TCGA-05-5715-01A	0.9776650236647128	0.983850979980641
TCGA-75-7030-01A	0.6010178774483854	0.7202988485042991
TCGA-44-2666-01A	0.7242540874924394	0.8189784861855474
TCGA-62-A472-01A	0.9599975609731561	0.9657763339568424
TCGA-55-6985-01A	0.6659831017325605	0.7645936841439613
TCGA-J2-A4AG-01A	0.8526566815076151	0.8683743510695437
TCGA-97-A4LX-01A	0.671551842859592	0.6803849045246895
TCGA-55-6543-01A	0.938019418693733	0.9479153125879831
TCGA-97-7938-01A	0.69848615825077	0.961935088127965
TCGA-35-3615-01A	0.9726618146801285	0.9816356668878292
TCGA-55-8505-01A	0.906903655796089	0.9508342840388256
TCGA-44-2657-01A	0.5130509249610707	0.5237713569881626
TCGA-97-8175-01A	0.923942306259277	0.9697810127522407
TCGA-49-4510-01A	0.9331669877142095	0.9498833359281413
TCGA-MP-A4TK-01A	0.6192616009320653	0.6985154246496691
TCGA-50-5044-01A	0.8539348185778637	0.9136699878713052
TCGA-49-AAR2-01A	0.7950263222240325	0.8041946648147977
TCGA-05-4250-01A	0.8738213538475958	0.9291115411723181
TCGA-97-7937-01A	0.9465671264773946	0.9529600561125764
TCGA-64-5774-01A	0.519357651689343	0.5764501760737554
TCGA-86-8674-01A	0.9691977804328626	0.9823012475020312
TCGA-50-6590-01A	0.6661719653932198	0.7024193923236471
TCGA-64-5779-01A	0.634143946951084	0.6396378383627419
TCGA-75-5146-01A	0.8592330962775019	0.9561518195023399
TCGA-78-8662-01A	0.9512215884718507	0.9679652688363907
TCGA-55-7911-01A	0.7254865226501646	0.7672704721357215
TCGA-86-8585-01A	0.811331105479866	0.8795470270326132
TCGA-38-A44F-01A	0.820035105164636	0.8682262674253718
TCGA-64-1680-01A	0.9600361851516878	0.9690320052736917
TCGA-97-A4M6-01A	0.9237020815519881	0.9298425318265305
TCGA-75-6214-01A	0.33581823825293017	0.42657836980596037
TCGA-97-7553-01A	0.8913062311933968	0.9222325052732717
TCGA-55-A48X-01A	0.6333436921089836	0.6584267730149788
TCGA-64-1677-01A	0.7333506121761412	0.8483738984992057
TCGA-73-7498-01A	0.5530540845215663	0.5813367980667192
TCGA-38-6178-01A	0.7267154044662197	0.8203021814645046
TCGA-44-7670-01A	0.9755087079973221	0.9827060903437693
TCGA-62-A471-01A	0.9277017624957415	0.9321909926680906
TCGA-49-4505-01A	0.954935990961366	0.9583724179494103
TCGA-NJ-A7XG-01A	0.4884640235909298	0.75783969114257
TCGA-91-6848-01A	0.6449161309109792	0.6871222034064517
TCGA-55-8090-01A	0.853192172710445	0.8705420573130404
TCGA-55-7725-01A	0.9468249208911106	0.9558161419006906
TCGA-55-8207-01A	0.9349563251213092	0.9462889495499853
TCGA-44-6146-01A	0.4889277661382581	0.4921697385538999
TCGA-05-4434-01A	0.9343625176569319	0.9476668428426906
TCGA-55-6979-01A	0.6994102286132706	0.7129493021820397
TCGA-05-4427-01A	0.7477646848297764	0.9015644694388663
TCGA-55-8615-01A	0.9421871312976646	0.9636800297746555
TCGA-50-5939-01A	0.6754056349407206	0.7708634019292474
TCGA-05-4418-01A	0.5947884400712021	0.6071734252298002
TCGA-67-6217-01A	0.6975342934002561	0.8068459679682963
TCGA-49-6745-01A	0.8363652404428656	0.861299469602972
TCGA-55-1595-01A	0.7449988789779745	0.7599941968562931
TCGA-44-6776-01A	0.9807108787192005	0.9827098015879185
TCGA-05-4402-01A	0.5691520223094021	0.5991023425943828
TCGA-05-4382-01A	0.6125687087658748	0.7140438829977731
TCGA-55-7576-01A	0.930848642673058	0.9395047062614323
TCGA-44-3917-01A	0.7384426056110002	0.7673929074845349
TCGA-67-3773-01A	0.8919781237552781	0.981425452831997
TCGA-78-7633-01A	0.933695443967243	0.9801269878304809
TCGA-55-6981-01A	0.7520898636246435	0.7764972815246287
TCGA-50-6597-01A	0.7292865374411519	0.8074326790154823
TCGA-44-2659-01A	0.6912373894682055	0.7515059790691805
TCGA-95-7947-01A	0.5689300333636943	0.8878258942704585
TCGA-55-7724-01A	0.8236111771722183	0.8908583115669001
TCGA-J2-A4AD-01A	0.8018380386902538	0.9334208531137231
TCGA-55-8091-01A	0.8142036791323249	0.8342717988931568
TCGA-55-1592-01A	0.9615878901667574	0.976180767204335
TCGA-73-4670-01A	0.8504500777875115	0.8736879981901503
TCGA-55-1594-01A	0.780776553973691	0.7899573913795415
TCGA-55-8621-01A	0.7531325683529192	0.8565348529319837
TCGA-50-5051-01A	0.807940834888127	0.9323425392125668
TCGA-49-4501-01A	0.9428358403015861	0.9733471967223972
TCGA-J2-8194-01A	0.9537018790520745	0.9756438106303236
TCGA-44-8119-01A	0.2837133631804161	0.36651514792031603
TCGA-55-8203-01A	0.6159527713276	0.6459860403477518
TCGA-97-8177-01A	0.9537721434732199	0.963358592002982
TCGA-55-7573-01A	0.8446133260627984	0.8565975223974159
TCGA-55-8089-01A	0.8110599873521863	0.8938439280098259
TCGA-38-4630-01A	0.7515671379483069	0.8462496728568916
TCGA-78-7166-01A	0.9518390622815558	0.9683275906314095
TCGA-38-4631-01A	0.9294530922130971	0.9672649706089166
TCGA-49-6742-01A	0.9446900659761709	0.981738904378686
TCGA-55-1596-01A	0.798309473588091	0.8078334808154061
TCGA-55-6978-01A	0.8541194317795391	0.8699333409062211
TCGA-91-A4BD-01A	0.941102713668835	0.9786323214111752
TCGA-67-3771-01A	0.7497565771013942	0.838324258837222
TCGA-J2-8192-01A	0.9028408329298738	0.9075929020452083
TCGA-55-A48Z-01A	0.5894002185812119	0.6639757812517606
TCGA-97-8176-01A	0.9826287101541102	0.9877181813109046
TCGA-86-6851-01A	0.5694397800612138	0.5746197476953934
TCGA-NJ-A4YI-01A	0.9600656725221554	0.9698352424461333
TCGA-97-7552-01A	0.6255049167764599	0.632659447734344
TCGA-MP-A4T4-01A	0.6064773720657469	0.6116915661167727
TCGA-L4-A4E6-01A	0.9437039984935095	0.9869064931295735
TCGA-44-5643-01A	0.6828893138787537	0.7443355634239732
TCGA-38-4626-01A	0.9371541392356331	0.9836552653568666
TCGA-55-6980-01A	0.764253106190394	0.8676169562886341
TCGA-MP-A4TD-01A	0.7963755628473554	0.8313475680719787
TCGA-05-4244-01A	0.9683464668888487	0.9746559580958374
TCGA-44-6777-01A	0.819325353584305	0.8514693295600639
TCGA-05-4430-01A	0.8831821373067953	0.9126637061293998
TCGA-05-4426-01A	0.8916857421014761	0.9409009965668015
TCGA-44-6775-01A	0.6288766152481952	0.8410337720515614
TCGA-05-4420-01A	0.806631403982309	0.8267904629165594
TCGA-55-8506-01A	0.8550530348891555	0.8639224645917937
TCGA-44-7672-01A	0.6157141098679082	0.6209821018935908
TCGA-62-8402-01A	0.9015481846349761	0.9108635583235377
TCGA-86-8056-01A	0.9623142799306423	0.9661292323968919
TCGA-05-4422-01A	0.8682922150905643	0.8964006693231752
TCGA-75-7027-01A	0.710993043418093	0.742794216353979
TCGA-78-7535-01A	0.9127329640534391	0.950924751873612
TCGA-50-8460-01A	0.9175413706349473	0.9295359170123522
TCGA-75-7031-01A	0.9316793856263901	0.9508597961339987
TCGA-L9-A444-01A	0.5737932334169595	0.5978707370500834
TCGA-73-4666-01A	0.9526737819916267	0.985827719078676
TCGA-86-7953-01A	0.9118926112074629	0.9214403194729269
TCGA-86-A4D0-01A	0.8530867510910347	0.8626245737206618
TCGA-55-6983-01A	0.8775098165792666	0.8969472064400393
TCGA-NJ-A4YQ-01A	0.6514955667830719	0.6796612109289218
TCGA-44-6145-01A	0.6950896038327903	0.7530905990988549
TCGA-91-8496-01A	0.9815398980146557	0.9832652782235556
TCGA-67-3772-01A	0.8802748762028829	0.9377547504271445
TCGA-55-7281-01A	0.9484896886332597	0.963882200944136
TCGA-05-4424-01A	0.9550928169314227	0.9743537853999159
TCGA-69-A59K-01A	0.5581713107739413	0.5800775720986727
TCGA-75-7025-01A	0.9276618790273634	0.9350498453910201
TCGA-55-8514-01A	0.9273158365645394	0.9431485851257783
TCGA-95-8494-01A	0.8667491799764208	0.9437118648702643
TCGA-05-4395-01A	0.9432897744156556	0.955418558243643
TCGA-93-A4JQ-01A	0.8297226368934094	0.851844549984914
TCGA-44-8117-01A	0.7839211873580797	0.8068477977225273
TCGA-55-8204-01A	0.5650248738010654	0.5699594103151729
TCGA-50-5933-01A	0.9044421765809457	0.9199907782584396
TCGA-MN-A4N1-01A	0.9537310065428546	0.9688257545136152
TCGA-55-7903-01A	0.9237380966120127	0.9806607906391644
TCGA-86-8669-01A	0.7337320603943945	0.8173616934245977
TCGA-55-6970-01A	0.7819576329646318	0.7890523983223606
TCGA-50-6594-01A	0.8245940571549428	0.8463778859793777
TCGA-86-8075-01A	0.8189563058814512	0.8237837202922306
TCGA-MP-A4TF-01A	0.5174360831266148	0.532841345535549
TCGA-69-7760-01A	0.6123174240470511	0.9117426065818546
TCGA-78-7161-01A	0.640912137511878	0.7378341149806483
TCGA-44-6148-01A	0.7705305762084412	0.7925352736231414
TCGA-91-6849-01A	0.8445134892864119	0.8664469770611142
TCGA-99-8033-01A	0.8112934260722329	0.9369198138267332
TCGA-55-8205-01A	0.9042216274005891	0.9111190056929329
TCGA-55-8510-01A	0.9001463595287168	0.951986463669349
TCGA-50-5049-01A	0.526448922848039	0.5970396842746447
TCGA-99-7458-01A	0.8634801301434222	0.9041988932212076
TCGA-49-AARR-01A	0.7686497009602947	0.8704416507005261
TCGA-MP-A4TC-01A	0.89124206642161	0.9059289497960181
TCGA-91-6847-01A	0.8852379173876388	0.8876548559970947
TCGA-49-AARQ-01A	0.9355839098896799	0.9803786302082339
TCGA-93-A4JN-01A	0.6056803735996049	0.6118269160867718
TCGA-95-A4VP-01A	0.8510622100302606	0.892491494781729
TCGA-69-8453-01A	0.8013514287715838	0.9827474268307967
TCGA-55-8513-01A	0.9692305673816982	0.973370491015818
TCGA-86-8278-01A	0.7963067425186573	0.8172147580486594
TCGA-75-6203-01A	0.9443092388322176	0.9848926563310891
TCGA-49-6743-01A	0.7840406403653134	0.8451435969111173
TCGA-55-7574-01A	0.5433573882904078	0.6227874733062773
TCGA-78-8655-01A	0.9410626944276025	0.969488843269404
TCGA-05-4389-01A	0.9811525254307565	0.9829869425820194
TCGA-86-7701-01A	0.5801136802358144	0.5836565999977017
TCGA-91-6831-01A	0.4920057709053202	0.49737747745676586
TCGA-55-7728-01A	0.9767180205901166	0.9875485334127363
TCGA-97-A4M0-01A	0.9604204294241365	0.9732843431956191
TCGA-50-6593-01A	0.9258690134108809	0.9437392250346204
TCGA-86-6562-01A	0.9302918904577314	0.9423221911559843
TCGA-62-A46S-01A	0.7402745539253492	0.8959384481300091
TCGA-86-A4JF-01A	0.8110502777797243	0.907566148266608
TCGA-J2-A4AE-01A	0.7258884147605972	0.816992792280396
TCGA-55-8087-01A	0.9649750441949602	0.9724072067156515
TCGA-78-7542-01A	0.48525138806046547	0.7327223807567027
TCGA-78-7148-01A	0.9059255780109108	0.9524631684622517
TCGA-55-A493-01A	0.6753727004425024	0.80617787978559
TCGA-91-A4BC-01A	0.6136261708529053	0.6154651232492525
TCGA-05-4432-01A	0.7238619182423459	0.7941147300505691
TCGA-55-6712-01A	0.7232323679558984	0.8322248962990177
TCGA-4B-A93V-01A	0.6122936238612854	0.6615402150891129
TCGA-93-7347-01A	0.9166730295604719	0.9386281141846748
TCGA-50-5936-01A	0.938371196129254	0.952582189783845
TCGA-86-8668-01A	0.8502173605505623	0.8585504563696951
TCGA-MP-A4TI-01A	0.9509652654597521	0.9628749989607811
TCGA-69-8254-01A	0.5045299098328846	0.5141001439007665
TCGA-64-1678-01A	0.7302659417905394	0.8253309349979601
TCGA-64-1676-01A	0.9642510291134329	0.9674085646277675
TCGA-62-A46V-01A	0.8859362668227978	0.9339423941451928
TCGA-78-7167-01A	0.96884594030256	0.9806962746721309
TCGA-55-7284-01B	0.9356185778659287	0.9449554968532321
TCGA-78-7162-01A	0.9110513637339542	0.9123853707302777
TCGA-50-5931-01A	0.9337947402271303	0.9377189862538515
TCGA-75-6212-01A	0.849867051687405	0.9309788713982098
TCGA-97-7546-01A	0.5430417038770878	0.5465762830169963
TCGA-44-5644-01A	0.7331876611722214	0.7532166840518578
TCGA-55-8299-01A	0.842112823762828	0.9054230793411207
TCGA-75-6211-01A	0.6522280497034391	0.7425312551796379
TCGA-MP-A4SW-01A	0.9379401073886481	0.9418008069924422
TCGA-78-7149-01A	0.9784272634867395	0.9805020195743002
TCGA-S2-AA1A-01A	0.5361332155546427	0.5372509382081262
TCGA-95-A4VN-01A	0.9542219320597711	0.9623305661389017
TCGA-55-8096-01A	0.7921392888870745	0.8436065226206872
TCGA-05-4398-01A	0.7262502902355771	0.7860930677689196
TCGA-97-8171-01A	0.9070963579416982	0.9104840047551075
TCGA-50-5930-01A	0.7227846078655881	0.7300717344103324
TCGA-55-A492-01A	0.9702278161411978	0.975702278373044
TCGA-71-8520-01A	0.8378715211297232	0.9036787011533676
