	nusvr	nnls
TCGA-38-7271-01A	0.593635189853225	0.7802076142047228
TCGA-55-7914-01A	0.6608266641766918	0.6662272186833912
TCGA-95-7043-01A	0.947572372041071	0.9747351486833271
TCGA-73-4658-01A	0.9027451861512634	0.9164681495712992
TCGA-86-8076-01A	0.27474548451488406	0.3331533802761042
TCGA-55-7726-01A	0.6003092200098414	0.6938146880128041
TCGA-44-6147-01A	0.5712105310707142	0.6485987560945269
TCGA-50-5932-01A	0.5408393497262713	0.5723747455515519
TCGA-44-2661-01A	0.7862563087376839	0.818774749114431
TCGA-86-7954-01A	0.9259681675449934	0.9350439542968545
TCGA-64-5775-01A	0.919579581742262	0.9509458317310298
TCGA-73-4662-01A	0.7303112079075043	0.781200365557183
TCGA-44-7671-01A	0.9667988621600965	0.9702034674532514
TCGA-78-8660-01A	0.7020914217112386	0.9606921564234737
TCGA-62-A46P-01A	0.5496437292459182	0.9593077962236002
TCGA-86-7955-01A	0.8063037756891072	0.8469619634647654
TCGA-50-6592-01A	0.9559056113386709	0.9637814355062081
TCGA-38-4625-01A	0.885887133652948	0.9461627421241499
TCGA-80-5611-01A	0.9621170093931442	0.9693391782911926
TCGA-86-8054-01A	0.8592084837324674	0.936363236489315
TCGA-55-6986-01A	0.930588413285906	0.9509691679820527
TCGA-L9-A5IP-01A	0.6921032529620292	0.8901160171518174
TCGA-69-7764-01A	0.21441468200164254	0.34145265039442546
TCGA-49-6744-01A	0.8605679739564872	0.8886721722121024
TCGA-75-5125-01A	0.5429560640496378	0.8364293277735891
TCGA-69-7763-01A	0.627394163793059	0.8081915966649768
TCGA-86-8279-01A	0.8883629692689462	0.9186987081003877
TCGA-93-8067-01A	0.9474038617749266	0.9681609423179457
TCGA-97-8179-01A	0.9326691352354958	0.9751547927360135
TCGA-55-A48Y-01A	0.7201050609470797	0.7956291699843695
TCGA-86-8055-01A	0.6549164556284159	0.7167633534011472
TCGA-55-A4DF-01A	0.7329380800137716	0.8286070954973457
TCGA-44-6774-01A	0.42420874258796876	0.5154682594543992
TCGA-50-5066-01A	0.6894965257900149	0.8210578040426517
TCGA-05-5423-01A	0.8193513231126475	0.822565007944126
TCGA-67-3774-01A	0.9008981823237231	0.9050775752107572
TCGA-97-A4M2-01A	0.7352821701370228	0.9485032564367606
TCGA-95-7567-01A	0.7171593831628916	0.7445363304543948
TCGA-49-AAR0-01A	0.9596091327635847	0.9761664792353765
TCGA-05-5428-01A	0.9516759901452218	0.9776014053081581
TCGA-44-2656-01A	0.8668715756756179	0.8737778575670067
TCGA-53-7813-01A	0.7705552244691093	0.8321066618665935
TCGA-O1-A52J-01A	0.8774931892806869	0.9106305021176917
TCGA-35-4122-01A	0.8022867306529189	0.8478064542299516
TCGA-55-8092-01A	0.43344215141905396	0.5722986896800707
TCGA-49-4507-01A	0.8507761665748429	0.918973001995824
TCGA-55-7816-01A	0.7375392384543449	0.8244912594201321
TCGA-78-7145-01A	0.8757283851085695	0.9096979028792265
TCGA-53-7624-01A	0.7969966509459785	0.8426358283874639
TCGA-97-A4M3-01A	0.8032980127905369	0.8998426153688418
TCGA-50-5068-01A	0.9336936948540523	0.964287641521498
TCGA-78-7163-01A	0.8143452459227535	0.9899205429120862
TCGA-35-5375-01A	0.9403285192586448	0.9622783586659556
TCGA-78-8648-01A	0.6242781391823341	0.7160360222890281
TCGA-80-5608-01A	0.6306372685097502	0.8494763386513787
TCGA-86-8281-01A	0.920346363592717	0.9291210197588934
TCGA-MP-A4T6-01A	0.8755612669359555	0.9095444116663474
TCGA-55-8085-01A	0.6733025063550055	0.8576401169564319
TCGA-62-8399-01A	0.8258556223921618	0.9043788867932623
TCGA-97-A4M5-01A	0.9234323659772271	0.9467767292669484
TCGA-97-7547-01A	0.5412655606655917	0.5714664973791966
TCGA-05-5429-01A	0.6686918532060305	0.6929329646282406
TCGA-55-7994-01A	0.7877528744345542	0.8982905425345077
TCGA-55-8094-01A	0.7459996022750486	0.8370727497197905
TCGA-44-3918-01A	0.6773764171115948	0.6923530545105495
TCGA-05-4425-01A	0.8634984395169796	0.9030191668961834
TCGA-44-4112-01A	0.8393722738743524	0.8842849420273773
TCGA-49-6767-01A	0.93526907476128	0.9477041275462287
TCGA-MP-A4T9-01A	0.8821669151358917	0.9598510667089856
TCGA-49-4490-01A	0.7463374382450457	0.8871358523545725
TCGA-50-5942-01A	0.891807640087739	0.9229168774059922
TCGA-MP-A4SV-01A	0.6202479712383476	0.7014932062195731
TCGA-49-AAR4-01A	0.5384985964544906	0.5523685041907246
TCGA-05-4397-01A	0.8225808885360448	0.9291698143377743
TCGA-44-A47A-01A	0.9336566772136982	0.9773442915773544
TCGA-86-8359-01A	0.4308915194520194	0.750573917791534
TCGA-78-7539-01A	0.9530649213044317	0.9649195924157067
TCGA-MP-A4T8-01A	0.5061081874620013	0.7793485035487894
TCGA-99-8032-01A	0.6757089457771378	0.7139465406943948
TCGA-44-8120-01A	0.6401079463170459	0.7440184501701277
TCGA-55-8302-01A	0.8516561634756477	0.8732650653126902
TCGA-99-8025-01A	0.8058085641110414	0.8299517445433866
TCGA-64-1679-01A	0.7593995944824031	0.8506603930192796
TCGA-95-8039-01A	0.8096188947062227	0.8627911377667491
TCGA-44-A479-01A	0.3979285151831431	0.5592892825154712
TCGA-NJ-A55O-01A	0.9494410109324267	0.9723250956303653
TCGA-MP-A5C7-01A	0.6438439220884903	0.8933728770169258
TCGA-64-5778-01A	0.8665276236690186	0.9227023035270958
TCGA-55-6971-01A	0.5528048914900162	0.6465635569376634
TCGA-49-AARN-01A	0.558752416026328	0.6093339678438292
TCGA-44-A47B-01A	0.8904089418636987	0.9231164576042986
TCGA-55-5899-01A	0.9106387996128026	0.9187497883498515
TCGA-49-AAQV-01A	0.7390799085712313	0.8760346694331345
TCGA-99-8028-01A	0.6717363822988989	0.7410269550033582
TCGA-75-6205-01A	0.914321753646544	0.9265431518876223
TCGA-97-8552-01A	0.9692917609466939	0.9865156041228758
TCGA-50-6591-01A	0.8023343636731052	0.945870587282314
TCGA-50-8459-01A	0.7191643896840121	0.775895764467167
TCGA-05-5425-01A	0.7381404391657407	0.8785524604647625
TCGA-78-7150-01A	0.9381545275072884	0.9501699532540241
TCGA-86-A4P7-01A	0.7999439310241482	0.9096021087384134
TCGA-49-4512-01A	0.9295586101278377	0.9521382159420306
TCGA-55-8206-01A	0.8098674831430924	0.8242748004474131
TCGA-55-8614-01A	0.6386988352789011	0.7576685123322855
TCGA-64-5815-01A	0.7648227454397634	0.8041129123293084
TCGA-L9-A50W-01A	0.8639418167599813	0.9103752754104995
TCGA-73-4675-01A	0.9412962396475145	0.9441374819448769
TCGA-55-7995-01A	0.9734549552286883	0.9823234782861889
TCGA-05-4433-01A	0.4896527431751353	0.5948756532854721
TCGA-55-7727-01A	0.5537501374086631	0.8887584577034572
TCGA-44-2668-01A	0.68461125172766	0.74352380077788
TCGA-44-A4SU-01A	0.41738717513933676	0.5569402974697452
TCGA-55-7907-01A	0.7371170777372067	0.772593094975487
TCGA-69-7765-01A	0.4616026103846185	0.5654087234579745
TCGA-55-6972-01A	0.9536338267525168	0.9728732973597666
TCGA-49-4487-01A	0.6355169718968475	0.6473482021535283
TCGA-44-2662-01A	0.8608750637167907	0.8948117887496227
TCGA-67-6216-01A	0.6647985676914856	0.9236970316895723
TCGA-55-7283-01A	0.8566680290250297	0.9260302802125022
TCGA-86-8280-01A	0.790617357915075	0.810795166405083
TCGA-91-6840-01A	0.8124804090072039	0.9008852550392753
TCGA-78-7154-01A	0.9736917206419802	0.9738058794004449
TCGA-55-7815-01A	0.8339038700330835	0.8467925066494096
TCGA-49-4488-01A	0.8843780488422481	0.9204140065571036
TCGA-44-5645-01A	0.7726726020995079	0.8704187127980914
TCGA-93-7348-01A	0.7034955965149933	0.7465044920678741
TCGA-62-A470-01A	0.8475039680315357	0.9765696013990062
TCGA-78-7147-01A	0.9573233778352862	0.9635536941300508
TCGA-55-6984-01A	0.6720084982111232	0.720428977222368
TCGA-50-5941-01A	0.7382835299358231	0.7422051350147685
TCGA-69-7978-01A	0.5420078959013691	0.6427460517436507
TCGA-78-7220-01A	0.9533082799255314	0.962853917868755
TCGA-44-2665-01A	0.8204314566151785	0.824102230471485
TCGA-55-8616-01A	0.871551773524676	0.9138951677223316
TCGA-44-A4SS-01A	0.9510182811085272	0.967354505951148
TCGA-55-7570-01A	0.7589737364439013	0.8714787049524539
TCGA-78-7146-01A	0.8935554633269657	0.9386996652293158
TCGA-78-7155-01A	0.6816069053053936	0.9035568877822723
TCGA-44-3398-01A	0.8879795339846063	0.9201480376097709
TCGA-05-5420-01A	0.7075781344636852	0.7249733889802695
TCGA-50-5072-01A	0.9089694999058875	0.925171956151627
TCGA-05-4396-01A	0.6305360946340289	0.7478542122136198
TCGA-05-4405-01A	0.6831857193872759	0.7839429472256999
TCGA-38-4629-01A	0.8177058526951307	0.926921059901161
TCGA-55-8619-01A	0.9079485534707672	0.9391052898112805
TCGA-05-4410-01A	0.5775691785306841	0.6202838779266466
TCGA-97-8172-01A	0.7454118274553926	0.7638902944232101
TCGA-44-7661-01A	0.8930121053487625	0.9184348751675299
TCGA-05-4384-01A	0.9206142676822472	0.9732100680989225
TCGA-44-2655-01A	0.8928514685852511	0.9641849703185731
TCGA-80-5607-01A	0.6997554563739038	0.8151886426380043
TCGA-67-3770-01A	0.9801268667464407	0.9836635955975196
TCGA-73-4676-01A	0.9727464389765272	0.9779079302216378
