gene_name	pair00_P0	pair00_P1	pair01_P0	pair01_P1	pair02_P0	pair02_P1	pair03_P0	pair03_P1	pair04_P0	pair04_P1	pair05_P0	pair05_P1	pair06_P0	pair06_P1	pair07_P0	pair07_P1	pair08_P0	pair08_P1	pair09_P0	pair09_P1	pair10_P0	pair10_P1	pair11_P0	pair11_P1	pair12_P0	pair12_P1	pair13_P0	pair13_P1	pair14_P0	pair14_P1	pair15_P0	pair15_P1	pair16_P0	pair16_P1
IFNGR1	3.517554186623999	3.743735782812589	1.2567153076295154	1.1613420637299006	1.266867300767452	1.1780518532692423	1.7397550406135576	1.2035994702259905	1.0872998137460959	1.24899020454389	1.1985037450154816	1.0589189924699576	1.6336590047226363	1.2179801736612044	1.086926832394792	1.7721936453284868	2.3464827340970387	3.314272741610946	3.5880271648237856	2.141014457109465	1.0607739464369335	1.5005367842032116	0.9121392710278163	1.1101832197033552	1.5871601374964153	0.8560691955163265	2.3567058874412017	2.348550489566424	3.170657761152294	2.9039084471095076	1.4721637835743644	0.8293987998798055	1.700255546621332	2.5197447507966957
CDH1	1.2131503634073342	2.0648289116694367	0.005589481351020125	0.00473719943354295	0.0013340424631780564	0.7446965754472205	1.465534830879229	0.4844791563395048	2.149124875276729	2.247554147710223	2.9892730042214524	1.0797938548288848	1.3744413908444966	1.693350446082617	2.3349837201027577	1.671458306119155	2.4772023696496936	1.6162524353040426	1.9940609980437127	2.2399064970505593	0.65037246862401	1.7021812303074313	0.6671288661278378	1.4190962685913908	0.16838688127359128	0.033957189550098486	1.8106251833872622	1.9221057265837935	1.9809487170107951	1.3206919192767241	0.5613337794938866	0.8766545886640189	1.334694840835394	1.702306381141664
CTNNA1	0.11642951627387237	0.24740908486056326	0.25858925532783045	0.11680303300349665	0.09725034360816362	0.09457721759823158	0.1776636950102307	0.1981159881606363	0.3165176290489168	0.7696936571475064	0.6450543563038008	0.31434590608586777	0.36020903676079674	0.5814853460433116	0.43943584545628805	0.30048305883522974	0.3624477199117942	0.5499480360292915	0.5749270028934041	1.0964006836834148	0.1579449977944779	0.4110055282884259	0.39402966019007885	0.433364763278065	0.5877603876045813	0.5858553782063699	0.31352381089880627	0.5795202089813688	0.37480240385727276	0.6179128875040202	0.2738934615203431	0.2338527604764675	0.6600798997200537	0.5280572718653619
EIF2AK2	1.0059785335257099	1.0324570996279763	3.094847241837828	2.3636086120821425	1.9383635456819006	1.2161647426821804	2.9025973956419784	0.9147926607228208	2.0407020017183672	0.9215312109976159	1.15976008028372	0.7047768731366519	0.9834335431080005	1.4202091031980275	1.2646960472302138	1.0915208145199737	1.3859788242874882	1.5452030988474597	1.641029479762906	1.7513805995177023	1.2247735147794672	2.090036678695382	0.7799927865221178	1.1294487101189257	0.9069585069473138	0.9090749356322481	1.3292209767851983	1.0484263868912207	1.1908599649768121	1.2955473343137915	0.783962393992538	0.7265800462855825	1.1945117724490113	1.955747068891666
CLDN18	0.008960626664810213	0.00022432659391628335	0.005331484502115365	0.011124558809642042	0.007029483885094815	0.004386376810424841	0.0008169180424925973	0.007118687612887155	0.003001405511304708	0.001977914727687627	0.0016532483508082626	0.0310378594462773	0.03275466320392742	0.031418149200693156	0.09551884520416284	0.04712977753283362	0.008865131616664372	0.006268042149372626	0.005243631432238647	0.0058234403029866245	0.009239855738580285	0.0015719557555432075	0.01073349296461555	0.001524017640318547	0.003392288618047218	0.0010484285024665834	0.022445271007961544	0.008464186163886086	0.011298937642822002	0.0016689597240870293	0.02218735181497115	0.00286351917652637	0.00987813911600224	0.03166578714859082
IFI35	0.013132593893580256	0.012106810858135383	0.13478723341560297	0.02411332311202246	0.007406294503095934	0.012570016278623091	0.004911997815797371	0.8771002378236904	1.463393404375802	0.5679125649959872	0.08168533977719403	0.06697898124104014	0.14235331138042792	0.8695126598497422	0.4706328989160287	0.7756334626655851	1.588510529109813	1.5191963306034206	2.0049388819046183	1.845489198383763	0.8228751029389353	1.105719507423238	0.1415628600880919	0.1930697552413069	0.6398279808082128	0.2731872567006811	1.1864398214394	1.000464914855638	1.386715917690657	2.8618190595693083	0.7640627141547676	1.1272184712609763	1.0052248035365707	1.667493359333778
OAS1	0.13492385489925068	0.06922190660810605	0.9634612698370368	0.5328466883465303	0.020830358650990234	0.09272557063683609	0.9161614550878807	0.5825220167081095	1.350154527505173	0.2964605179799009	0.01526346429257553	0.02276797522016096	0.014706461197512875	0.5373579425584383	0.04492956558458312	0.3461530050577111	0.4311057844816798	0.9022075486569905	0.6160642624216315	2.21030511746375	0.6023778927209554	0.7724262795901781	0.05885070797495297	0.03177795368893511	0.3149657928244754	0.04120404295687417	0.5609716024486652	0.34382899526956157	0.6107929723848893	1.0433355821803776	0.2711718111853979	1.4822495804181937	0.3765342682113941	1.0374606978906633
JAK2	0.06652020970664554	0.06740613901700057	0.08311524013680281	0.09719724028955229	0.06075300459740337	0.17703299628936423	0.17815508390539184	0.2732379074768382	0.26283167686202125	0.1251134276462014	0.10755732688358918	0.04298710852277139	0.06965611103784415	0.11968070064495447	0.08334559748577275	0.18173615913537122	0.19429082204499523	0.5530868321791894	0.48701200325340394	0.24735560249689767	0.06607969738198854	0.09621182677552399	0.09029318709023655	0.05914919316919663	0.19135314264946687	0.08355583755497012	0.1280308391983811	0.1526298874774087	0.1764272204798644	0.18048659081259935	0.2077749529638664	0.05487697227386677	0.10631804216405853	0.2096251515918942
TJP1	0.3237492302581686	0.6408712999025615	0.5156176277462292	0.38688172074003196	0.34740874581889425	0.40105159445322636	0.8972942589034342	0.1850195995309071	0.34272197764532786	0.3563057168320473	0.30657707668744333	0.0737761727854764	0.07330726370460904	0.598472070157994	0.41273424581978796	0.22667200830018738	0.31734574538993027	0.25979130840967335	0.27196965887210356	0.20751262106327534	0.16502550500639462	0.13887033986998953	0.23305540909510236	0.3023689578905947	0.27322215379654874	0.2378673447734408	0.1910024637553036	0.3375097814875806	0.2284670364151534	0.2557020058267872	0.20209568719257792	0.16675942814682057	0.18875707305401485	0.22434962666124256
TJP3	0.0014691538301996167	0.008048701564425791	0.000623777305173883	0.00016304832855739811	0.0	0.0030988557922383233	0.007330960594165409	0.25951819792996855	1.5097344161968271	0.31264248166029024	0.32148499876699715	0.262739642344533	0.283068613240588	0.5471794013811663	0.7205801375855193	0.06628366118394244	0.3010329844260168	0.38774017393777793	0.5350834300186593	0.9819503486384965	0.26409883839320913	0.7569756527088597	0.010282423755083892	0.061428098594193514	0.8948766125753462	0.7437450494112219	0.3156315666421512	0.2955238064219858	0.35212791732446075	0.6799585351183518	0.09878985272494266	0.9296866575448476	0.42908504875439196	0.5206824871989882
DDX58	0.2809019796449622	0.25879906892344046	0.7219319809516644	0.5583517857917601	0.09928230285523962	0.1595976858248625	1.0324953250150681	0.5040387516703175	2.2201759470262314	0.3233153982981848	0.5969939122322521	0.17547392769607797	0.10541433072781002	0.5451840194008784	0.3219436816232509	0.46876338135209505	0.6951135522461143	0.7620568294534508	0.9684752899984053	1.356064968958803	0.40237160830493174	0.8253763789351208	0.08049253359703225	0.13651895135929687	0.3378648092189709	0.22490433613172484	0.7169930932801382	0.5189809839177189	0.418068802127174	0.7755339822182776	0.3357971026109853	0.24679644717925922	0.6169370632351848	1.3383676144429792
OAS3	0.7491011962835844	0.8213602468750524	2.637105191008483	2.2802621755710066	0.7216039155815893	0.5088829207407508	2.9621102369467147	1.318343920668914	1.9745469050421816	0.6374306645960599	0.11373913297645417	0.1042419129725466	0.049092873503671704	1.316988592294539	0.46342350728790377	1.29302781468961	1.7438439814027153	1.8329472521741608	1.4535711502246087	2.9173110822015245	1.3627180306549869	2.3646252817062954	0.46957018618926233	0.42393627810508244	1.3660153740055778	1.0168144837687119	1.6506976557668507	1.260899821429542	1.635209074674185	2.4706943306200735	0.8058003564627059	1.472612193466045	0.9433728633364277	1.8033777725556022
OAS2	0.3354247157275117	0.07197681454446106	2.0672322053705914	0.9886508905959434	0.009076587107975473	0.344507543919681	2.381293815300947	1.1586281001291747	1.838225131284574	0.47180999511854227	0.020221099714041353	0.03301933737756161	0.020143087321919637	1.151952195455779	0.23674434097607952	0.6568232394303242	0.8796962332255847	1.6432910953113766	1.142002097185516	2.5318481569977043	0.8508858080596196	1.5818147409893113	0.09091868806216995	0.03732106966517796	0.3897258878345209	0.05497845430412086	0.8944156640404444	0.4703929232834511	1.0584448441022998	1.6750711823888929	0.6640519264108633	0.9535935878688684	0.3898076856600751	1.0583615738135097
IFNG	0.0	0.0	0.001782310221315989	0.018063915837680012	0.001646011640466056	0.1676812163650742	0.005718215371701676	0.30439288948859333	0.0026309372245796048	0.05064716846092143	0.0	0.0	0.0	0.07719535354765274	0.0	0.07911702881574516	1.272754173511005	0.06734335574466883	0.1673743721784259	0.0251082167488257	0.009255179786462755	0.12324287045536081	0.0021566762225175263	0.014185390400782007	0.15418505546871375	0.007335202790697222	0.07578246936413716	0.0018588743624338591	0.010337035554732334	0.2567501070387515	0.03422651322611088	0.0	0.008450771739057662	0.6385443402195103
IFIH1	0.5505087450219672	0.3174418471194356	1.4670150520386087	1.4117254960867478	0.5698002393776901	0.6824515456007206	2.766522596498645	0.6942485890221158	2.2221590202996087	0.3285077412214162	0.2742850447975956	0.32936536986357473	0.25195738560035796	0.7237723524208047	0.44049141953665416	0.5740505772242832	0.9098602415847168	1.727303655925865	1.9397145712967374	1.6658799538852735	0.4811782578967997	1.4314648119244995	0.07504743871633536	0.1354237259497079	0.7281802770625787	0.4431450026879546	0.7637921128771248	0.7289508871851369	0.8364793832682658	1.7772296634014273	0.3419005207659352	0.49556178892776037	0.7567590582067047	1.551917128634719
STAT1	1.1789480741778107	1.487457932447312	2.972671840811307	1.6194280601365654	0.5452773211185657	1.5436243555210454	3.094010213558143	1.376549714100475	1.9687949172764956	1.391230263175761	0.4705857046498882	0.7318035065736526	1.1122315639977511	1.3404843334011756	0.39446312095157376	1.8192923990620475	3.216029634054546	2.962368375729973	3.174288287380986	2.9677823314241616	1.153220399454967	3.3942188575256846	0.4649325992291829	0.7605821730771121	2.2733373744154193	1.8655017430109537	2.6346073443680496	1.6048815664503548	1.9718335718171012	3.6401423261664507	0.9697525439994347	1.097512831166826	1.1594852835242853	2.799270894349183
GBP1	0.8974862946196571	0.3888381151584888	2.653806214379355	2.3043794384344345	1.2294434416805315	2.243706004550176	2.385534281069387	1.2879063717088548	0.3626210559938783	1.6722373555917402	0.08596445897029867	0.28436090861737445	1.049585187399915	2.1350347098977944	0.9649510082119533	1.6838600383249145	3.8107720648081336	2.072386777477605	1.5277188074007375	2.961101808876801	1.1564920783134844	5.070068816258611	1.045998751033978	0.7931955265925896	2.682666620478154	1.5198186414436308	2.4137701686047386	0.8601831558511549	2.3120262947342156	4.654725930684847	1.6820358108940783	0.7897345656247045	1.2803366375411234	2.676875026415761
TJP2	0.07889540752707046	0.23241194553051772	0.03731595853301667	0.033713720889671936	0.041771610513692034	0.07675082332902478	0.18904365917871882	0.14013670600787484	0.796613576942414	0.3638363483520306	0.5364509000697602	0.23905374103483568	0.3153649343337414	0.5771625390401427	0.943920297841563	0.44062546688170073	0.756312852982732	0.8966263312771321	1.4141133259743541	0.5597655176803726	0.20909742124402064	0.5129469204092166	0.22693761651253183	0.33822233761667486	0.3881949111721109	0.3795335270350559	0.4751002853642037	0.6708303705092232	0.7019626740523274	0.7071733288075565	0.14958281660681055	0.25424985761509744	0.6824432483244788	1.051729361088614
EPCAM	1.3258490814560813	2.2275851999177156	0.1087880675940798	0.7496608907632971	1.5907638306596463	2.3096419950180493	3.8374819350357297	0.8016018796848506	3.567589951118283	2.0005171697597293	3.0411142057413865	1.8330359489823547	1.973603018750699	1.9186938567750143	2.5147638354521464	1.0178499090507926	1.7930205023308623	0.9518097649135743	1.2248972090188113	1.6262614759809597	1.8018799172655326	3.108923527083077	1.120891683855824	2.2993588914435206	1.3299926842873746	1.6813785406094852	1.7737728778581703	1.4594074888006205	1.038090561519835	1.3179661426919294	0.23604281645938097	0.572488411791156	0.8234811130186166	0.8387209225079991
IFIT3	1.1390047185282153	0.31128318029430124	3.0345773428365495	2.2806450349259677	0.1572981909428568	0.37941736890049027	2.428172122648124	0.8715613379675246	2.737895411093501	0.9594250466523776	0.3648770145053739	0.06149673125643748	0.005732403364645819	1.2545052759997408	0.0023314388179817435	1.1281281445947573	1.7236590859493868	2.4007256205664755	2.2164590734892946	3.208497300065161	1.2180019074663797	2.757118754449642	0.19208987026759233	0.17728181604588245	0.7622336050125531	0.14443847082800812	1.514114915821881	1.0762721524511731	1.304754702837084	2.3657385932317356	0.7790138278108997	0.6039433595602915	0.8237530767072199	1.9342705058912255
IFIT2	1.3985649913425384	1.0183556883249363	2.548741627692061	2.0144329590878236	0.22176245110485737	0.5157168158987083	3.375254332566881	1.331835600321536	3.2596077273453887	1.704458781332852	1.5677377287044896	0.07408190643886531	0.07788091999257059	1.1293108564694223	0.004161597385068127	1.1283297114876092	1.346008266657979	3.3358036500527977	3.079934664216357	3.3141531923079155	1.4195587540686418	2.138125193776327	0.2426331262819349	0.25891127454529417	0.9858334890262009	0.1629939123639375	1.445001921259491	1.2085048908666622	1.6740394776022967	2.613059298477754	0.9452893362110973	0.9260896845081279	0.8683026031426372	1.859003231064446
ZBP1	0.004682203956690767	0.0	0.018984577524712304	0.004155966461081511	0.0	0.04553262737005506	0.03537632060397972	0.4026172703694111	0.42760112521027277	0.07474451643804692	0.011176721585721985	0.0010557197869438335	0.0	0.14375443695689882	0.000911648036859183	0.09470285520519363	0.07645545765954495	0.1379676738233455	0.08232380899333823	0.38991729404526826	0.12817201207847345	0.4030796786921364	0.0006422740432623508	0.0	0.06524845904511646	0.029787605726869518	0.01946474978428124	0.008280976485731843	0.05255428476454523	0.09170332100356543	0.22464904420704954	0.0470807089879335	0.03833664530665928	0.3406295622480471
IRF1	0.1005762194771204	0.03868745431360299	0.0780622379736709	0.02627911567896623	0.013325347920370142	0.2533278364810972	0.14837701767826297	2.2305481098914637	0.8030632945792276	1.4676048266177308	0.968105930437268	0.2065548837294465	0.06707641238880598	1.251120007355313	0.882470461696946	2.518578883413376	3.6550319876084454	2.4091072279673043	3.0537460454803242	2.1123220078454037	0.7525074408056968	2.9488792996681377	0.16347359348001175	0.8430205981031714	3.245040470402228	2.188312402794454	2.945592247237947	2.332332483801489	2.2074852467188273	4.086402159007791	1.2656477770243406	1.6732015028507874	1.0823055848501244	3.209464129026097
IFI6	1.4325810315483478	1.0264091642106123	4.704390843254509	2.7725278737651498	0.334872112496478	0.7353106342104789	3.769456089046368	2.597840725664342	5.560883294534702	1.6010931286070162	1.1802700944455151	0.32262356891531385	0.4203049474501914	3.5700012171124818	3.4134907879686587	2.215689461121752	2.0189209255309337	2.9433409914006297	2.1105418610099846	5.447934566499544	3.398301437911195	4.557593693948196	0.34046294705090363	0.6702269734412639	1.2673406233926838	0.8219261278333041	2.4253541619758847	1.9698883005454229	2.9326646882483507	3.592087931162746	1.6374416208812297	2.2552227739254165	1.8341183155547862	2.8786568631925484
CANX	3.6969869451673874	4.422835960699583	5.067157263293171	1.0473940835534896	0.6067947872295303	3.3381576293717767	4.730552961923466	2.308597905629733	4.018192572444823	3.3743644848957017	3.4046983872340655	2.907717218393573	2.9820076640988957	3.1266483390424424	3.6993855467112566	2.9408157915136104	3.5695155101169167	3.209267791350354	3.912627873154608	4.3873080616353715	1.9487267614099801	2.837150792937792	2.8435842567017104	3.630714412875186	4.520297597646714	4.322927987236215	3.359202993914499	3.605510408445098	4.784346478018142	5.239486627492976	1.82633421806004	1.795495673241206	2.8195732081806506	3.2572131526211185
BST2	0.2073106636308356	0.056684560174780366	1.647571546362211	0.3933772818042937	0.0030233302612769435	0.5531159256436998	2.322437406893809	3.1826682015441095	5.739212397128851	1.7337015503233681	0.0928598086036355	0.16319655970201064	0.08084767295472693	2.717391360229114	2.232527668169308	3.180906421878117	4.459650294530984	4.514163541781086	5.165467462131125	6.060033968853032	3.0412494157617442	4.630374209600202	0.29974501113493185	0.2013854479139273	3.4440518582832222	3.427980567191107	4.2943229229306645	3.6354073855669413	5.993543619334129	5.518529351745841	2.5741211740300938	2.7294347968097137	1.1658638022287047	2.458008132323136
CRB3	0.006816834464460395	0.03371179744722619	0.0	0.0	0.0	0.0020225502179431307	0.0027581959466638868	0.5144430277604412	2.0440765333141755	1.9510460546722224	2.520744010859697	0.49996820175403545	0.5808564336438862	0.9509814295068102	1.4689771574476704	0.7272268440335063	1.428479551691617	1.0353371886362286	1.4706825472056186	2.0197666494263693	0.9786791743865699	1.4898089205239518	0.1110527020329342	0.48904687254460305	0.7855793429295627	0.9988735151287974	1.1272658921126073	1.0611441817290654	1.0858625899668997	1.2990510358721403	0.25091710987925636	1.1560206594471383	0.6944367780517319	0.9311203520298319
