dataset	histology_rule	platform	n_tumors	CLDN4_probe	CD8A_probe	CD274	ImmuneScore	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_partial_rho_epi	CLDN4_CD8A_partial_p_epi	CLDN4_CD8A_verdict	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_partial_rho_epi	CLDN4_ImmuneScore_partial_p_epi	CLDN4_ImmuneScore_verdict	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_verdict
GSE10072 Landi	LUAD tumor only	GPL96 HG-U133A RMA	58	201428_at	205758_at	absent_on_GPL96	ESTIMATE_Immune141_138/141	-0.48106678150665977	0.00013206770411352097	-0.4234254151903376	0.0010313481193671191	HOLDS	-0.17745854994001664	0.18264041915753088	-0.12419311028126559	0.3573456611910328	NO_EVIDENCE			ABSENT_ON_GPL96
