sample,patient,n_high,n_low,threshold,mean_high,mean_low,ratio,contact_high,contact_low,geometry,class,cutoff,denominator
LUAD-12,Lung12,3723,11007,2.0,0.017794789148536126,0.12045062233124373,0.14773513664047155,0.070403825717322,0.2798817817183871,disc_9,broad,ge2,all
LUAD-13,Lung13,13643,6853,2.0,0.04155977424320164,0.09327058709081182,0.44558285242417794,0.08543016423082718,0.15067971082822568,disc_9,broad,ge2,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.009672341417910447,0.0244195688225539,0.3960897707979626,0.015772960638904734,0.03415863668807994,disc_9,broad,pos_top50,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.010490468960863699,0.018951297333092528,0.5535488561274045,0.015960859801090792,0.024580307644257046,disc_9,broad,pos_top50,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.011430736270052776,0.020311442112389978,0.5627732490289317,0.019701882374133117,0.030007501875468866,disc_9,broad,pos_top50,all
LUSC-6,Lung6,16323,49873,1.0,0.003185688905225755,0.005303470815872315,0.600680010473815,0.010462776659959759,0.013912997738151597,disc_9,broad,pos_top50,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.008109156751163993,0.059354789966757325,0.13662177485095417,0.01604237027939822,0.09218295315873463,disc_9,broad,pos_top50,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.005030545180810099,0.04954132164312388,0.10154240972915822,0.010321986573991564,0.08375651935218227,disc_9,broad,pos_top50,all
LUAD-12,Lung12,3723,11007,2.0,0.017794789148536126,0.12045062233124373,0.14773513664047155,0.070403825717322,0.2798817817183871,disc_9,broad,pos_top50,all
LUAD-13,Lung13,13643,6853,2.0,0.04155977424320164,0.09327058709081182,0.44558285242417794,0.08543016423082718,0.15067971082822568,disc_9,broad,pos_top50,all
LUAD-5 R1,Lung5,3741,5226,4.0,0.012117972021741067,0.0244195688225539,0.4962402125032165,0.022135416666666664,0.03415863668807994,disc_9,broad,pos_top25,all
LUAD-5 R2,Lung5,4917,5537,3.0,0.011134838316046369,0.018951297333092528,0.5875501882714302,0.018027658873888706,0.024580307644257046,disc_9,broad,pos_top25,all
LUAD-5 R3,Lung5,2601,5908,4.0,0.01380879149045239,0.020311442112389978,0.6798528343799394,0.02735465854277735,0.030007501875468866,disc_9,broad,pos_top25,all
LUSC-6,Lung6,4895,49873,2.0,0.0028600612870275793,0.005303470815872315,0.5392810456254309,0.0109375,0.013912997738151597,disc_9,broad,pos_top25,all
LUAD-9 R1,Lung9,8450,11030,4.0,0.004714003944773176,0.059354789966757325,0.07942078385608534,0.0107454365614603,0.09218295315873463,disc_9,broad,pos_top25,all
LUAD-9 R2,Lung9,20216,36954,3.0,0.0029926790660862682,0.04954132164312388,0.060407735741172724,0.006631590485585882,0.08375651935218227,disc_9,broad,pos_top25,all
LUAD-12,Lung12,1990,11007,3.0,0.012604690117252931,0.12045062233124373,0.10464611866088629,0.05700757575757576,0.2798817817183871,disc_9,broad,pos_top25,all
LUAD-13,Lung13,6377,6853,4.0,0.02927186242224662,0.09327058709081182,0.3138380848160247,0.06944444444444445,0.15067971082822568,disc_9,broad,pos_top25,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.01336135120133217,0.03096696007143768,0.43147119286196867,0.4410994764397906,0.5073145245559038,disc_9,broad,ge1,nontumor
LUAD-5 R2,Lung5,12377,5537,1.0,0.014381514098731518,0.023436277165733547,0.6136432845980716,0.4623376623376623,0.4770833333333333,disc_9,broad,ge1,nontumor
LUAD-5 R3,Lung5,9985,5908,1.0,0.013069604406609914,0.0244583615436696,0.5343614036972414,0.4306930693069307,0.4572784810126582,disc_9,broad,ge1,nontumor
LUSC-6,Lung6,16323,49873,1.0,0.0036145316424676835,0.0059451005554107435,0.6079849463905254,0.4097222222222222,0.43991097922848665,disc_9,broad,ge1,nontumor
LUAD-9 R1,Lung9,27834,11030,1.0,0.014613422432995618,0.06996977938954367,0.20885334440799247,0.5408909574468085,0.60578231292517,disc_9,broad,ge1,nontumor
LUAD-9 R2,Lung9,57922,36954,1.0,0.011745680973262892,0.057751979939023285,0.2033814422581602,0.6592377260981911,0.7241827847528561,disc_9,broad,ge1,nontumor
LUAD-12,Lung12,7260,11007,1.0,0.03699265381083563,0.13097422852124405,0.28244223484649433,0.46145475372279493,0.5707178675112167,disc_9,broad,ge1,nontumor
LUAD-13,Lung13,19177,6853,1.0,0.05931150162521075,0.12101999124471033,0.4900967271207202,0.7458469945355191,0.7736473880597015,disc_9,broad,ge1,nontumor
LUAD-5 R1,Lung5,12611,5226,1.0,0.015324678757396227,0.03242760556193392,0.47258126191671523,0.019401618693858428,0.0387884336614023,disc_10,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.01629096980959306,0.028917584733008247,0.5633585916668061,0.01992227382011,0.03316418116542392,disc_10,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.01618928392588883,0.027586887835703,0.5868470565547677,0.021219480178524545,0.03424019607843137,disc_10,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.005064428515999917,0.008332832060099318,0.6077679808585456,0.01065566726819627,0.014876264795723558,disc_10,broad,ge1,all
LUAD-9 R1,Lung9,27834,11030,1.0,0.01549962875140715,0.07442429737080687,0.20826033028142393,0.02144537787277758,0.09311479128856623,disc_10,broad,ge1,all
LUAD-9 R2,Lung9,57922,36954,1.0,0.01363068724606655,0.06549042954303548,0.20813250640094622,0.019632392556674542,0.08747364489584462,disc_10,broad,ge1,all
LUAD-12,Lung12,7260,11007,1.0,0.046241965105601475,0.15624451106871384,0.29595897346605027,0.10798220220864158,0.2745503405704555,disc_10,broad,ge1,all
LUAD-13,Lung13,19177,6853,1.0,0.06565069267003876,0.12096648669682378,0.5427180243283246,0.09622312238866808,0.1596040302913618,disc_10,broad,ge1,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.014504764125799574,0.03242760556193392,0.44729679772676184,0.018976789800588426,0.0387884336614023,disc_10,broad,ge2,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.017113697705802965,0.028917584733008247,0.5918093735632207,0.021670404784791198,0.03316418116542392,disc_10,broad,ge2,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.01598735433976067,0.027586887835703,0.5795272897390696,0.02167091656041932,0.03424019607843137,disc_10,broad,ge2,all
LUSC-6,Lung6,4895,49873,2.0,0.004579502894109636,0.008332832060099318,0.5495734056657627,0.010908353609083534,0.014876264795723558,disc_10,broad,ge2,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.011030350060355232,0.07442429737080687,0.14820899155283013,0.01585018336802458,0.09311479128856623,disc_10,broad,ge2,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.0071740158468205015,0.06549042954303548,0.10954296523748203,0.010857689554942084,0.08747364489584462,disc_10,broad,ge2,all
LUAD-12,Lung12,3723,11007,2.0,0.029349091234667387,0.15624451106871384,0.1878407825908209,0.07935124667150811,0.2745503405704555,disc_10,broad,ge2,all
LUAD-13,Lung13,13643,6853,2.0,0.058277749273131514,0.12096648669682378,0.4817677264546174,0.08922492799162084,0.1596040302913618,disc_10,broad,ge2,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.014504764125799574,0.03242760556193392,0.44729679772676184,0.018976789800588426,0.0387884336614023,disc_10,broad,pos_top50,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.017113697705802965,0.028917584733008247,0.5918093735632207,0.021670404784791198,0.03316418116542392,disc_10,broad,pos_top50,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.01598735433976067,0.027586887835703,0.5795272897390696,0.02167091656041932,0.03424019607843137,disc_10,broad,pos_top50,all
LUSC-6,Lung6,16323,49873,1.0,0.005064428515999917,0.008332832060099318,0.6077679808585456,0.01065566726819627,0.014876264795723558,disc_10,broad,pos_top50,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.011030350060355232,0.07442429737080687,0.14820899155283013,0.01585018336802458,0.09311479128856623,disc_10,broad,pos_top50,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.0071740158468205015,0.06549042954303548,0.10954296523748203,0.010857689554942084,0.08747364489584462,disc_10,broad,pos_top50,all
LUAD-12,Lung12,3723,11007,2.0,0.029349091234667387,0.15624451106871384,0.1878407825908209,0.07935124667150811,0.2745503405704555,disc_10,broad,pos_top50,all
LUAD-13,Lung13,13643,6853,2.0,0.058277749273131514,0.12096648669682378,0.4817677264546174,0.08922492799162084,0.1596040302913618,disc_10,broad,pos_top50,all
LUAD-5 R1,Lung5,3741,5226,4.0,0.01851109329056402,0.03242760556193392,0.5708436676031917,0.02604362542309139,0.0387884336614023,disc_10,broad,pos_top25,all
LUAD-5 R2,Lung5,4917,5537,3.0,0.01843942783540099,0.028917584733008247,0.6376544931276066,0.024255395041911893,0.03316418116542392,disc_10,broad,pos_top25,all
LUAD-5 R3,Lung5,2601,5908,4.0,0.021235422273484558,0.027586887835703,0.769765056499111,0.031926782273603085,0.03424019607843137,disc_10,broad,pos_top25,all
LUSC-6,Lung6,4895,49873,2.0,0.004579502894109636,0.008332832060099318,0.5495734056657627,0.010908353609083534,0.014876264795723558,disc_10,broad,pos_top25,all
LUAD-9 R1,Lung9,8450,11030,4.0,0.007213017751479289,0.07442429737080687,0.09691751224121888,0.011379761015683344,0.09311479128856623,disc_10,broad,pos_top25,all
LUAD-9 R2,Lung9,20216,36954,3.0,0.004711614562722596,0.06549042954303548,0.07194355870923813,0.0074882075471698105,0.08747364489584462,disc_10,broad,pos_top25,all
LUAD-12,Lung12,1990,11007,3.0,0.02198492462311558,0.15624451106871384,0.14070846055799657,0.0673076923076923,0.2745503405704555,disc_10,broad,pos_top25,all
LUAD-13,Lung13,6377,6853,4.0,0.045274685066123053,0.12096648669682378,0.37427461359272357,0.07680677485146759,0.1596040302913618,disc_10,broad,pos_top25,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.02138344831231993,0.044361525704809286,0.48202689092818385,0.4200415368639668,0.49117231638418074,disc_10,broad,ge1,nontumor
LUAD-5 R2,Lung5,12377,5537,1.0,0.022811128167838195,0.03792667509481669,0.6014534126920004,0.4460242232754082,0.49295774647887325,disc_10,broad,ge1,nontumor
LUAD-5 R3,Lung5,9985,5908,1.0,0.020781171757636455,0.03596817874069059,0.5777654717370173,0.42960662525879917,0.453091684434968,disc_10,broad,ge1,nontumor
LUSC-6,Lung6,16323,49873,1.0,0.006126324817741837,0.010169163007372058,0.6024414018440459,0.4132231404958678,0.46022383545069573,disc_10,broad,ge1,nontumor
LUAD-9 R1,Lung9,27834,11030,1.0,0.02249706593854039,0.09625264430341493,0.23372932869899576,0.5288710585585586,0.5881809787626963,disc_10,broad,ge1,nontumor
LUAD-9 R2,Lung9,57922,36954,1.0,0.01844002854413407,0.0827767855532103,0.22276811573313038,0.6730203738710356,0.7228103339634531,disc_10,broad,ge1,nontumor
LUAD-12,Lung12,7260,11007,1.0,0.053969237832874196,0.17553072287332303,0.3074632004553568,0.4726377161238439,0.5662563501367721,disc_10,broad,ge1,nontumor
LUAD-13,Lung13,19177,6853,1.0,0.09168535224487667,0.1720244175300355,0.5329787105883872,0.7507472245943638,0.775071225071225,disc_10,broad,ge1,nontumor
LUAD-5 R1,Lung5,8576,5226,2.0,0.019783893034825868,0.044361525704809286,0.4459696261682243,0.4078525641025641,0.49117231638418074,disc_10,broad,ge2,nontumor
LUAD-5 R2,Lung5,7904,5537,2.0,0.023658906882591094,0.03792667509481669,0.6238065114709852,0.4722222222222222,0.49295774647887325,disc_10,broad,ge2,nontumor
LUAD-5 R3,Lung5,6379,5908,2.0,0.02092804514814234,0.03596817874069059,0.5818488975775292,0.43485342019543977,0.453091684434968,disc_10,broad,ge2,nontumor
LUSC-6,Lung6,4895,49873,2.0,0.0056179775280898875,0.010169163007372058,0.5524523035000203,0.3873239436619718,0.46022383545069573,disc_10,broad,ge2,nontumor
LUAD-9 R1,Lung9,19330,11030,2.0,0.015813071219175717,0.09625264430341493,0.16428713552355556,0.5225071225071224,0.5881809787626963,disc_10,broad,ge2,nontumor
LUAD-9 R2,Lung9,34539,36954,2.0,0.009964581101556694,0.0827767855532103,0.1203789327522424,0.6457160725453409,0.7228103339634531,disc_10,broad,ge2,nontumor
LUAD-12,Lung12,3723,11007,2.0,0.03397797475154445,0.17553072287332303,0.19357280705820182,0.4650735294117647,0.5662563501367721,disc_10,broad,ge2,nontumor
LUAD-13,Lung13,13643,6853,2.0,0.07977228859732709,0.1720244175300355,0.46372654384020123,0.7516114180478822,0.775071225071225,disc_10,broad,ge2,nontumor
LUAD-5 R1,Lung5,8576,5226,2.0,0.019783893034825868,0.044361525704809286,0.4459696261682243,0.4078525641025641,0.49117231638418074,disc_10,broad,pos_top50,nontumor
LUAD-5 R2,Lung5,7904,5537,2.0,0.023658906882591094,0.03792667509481669,0.6238065114709852,0.4722222222222222,0.49295774647887325,disc_10,broad,pos_top50,nontumor
LUAD-5 R3,Lung5,6379,5908,2.0,0.02092804514814234,0.03596817874069059,0.5818488975775292,0.43485342019543977,0.453091684434968,disc_10,broad,pos_top50,nontumor
LUSC-6,Lung6,16323,49873,1.0,0.006126324817741837,0.010169163007372058,0.6024414018440459,0.4132231404958678,0.46022383545069573,disc_10,broad,pos_top50,nontumor
LUAD-9 R1,Lung9,19330,11030,2.0,0.015813071219175717,0.09625264430341493,0.16428713552355556,0.5225071225071224,0.5881809787626963,disc_10,broad,pos_top50,nontumor
LUAD-9 R2,Lung9,34539,36954,2.0,0.009964581101556694,0.0827767855532103,0.1203789327522424,0.6457160725453409,0.7228103339634531,disc_10,broad,pos_top50,nontumor
LUAD-12,Lung12,3723,11007,2.0,0.03397797475154445,0.17553072287332303,0.19357280705820182,0.4650735294117647,0.5662563501367721,disc_10,broad,pos_top50,nontumor
LUAD-13,Lung13,13643,6853,2.0,0.07977228859732709,0.1720244175300355,0.46372654384020123,0.7516114180478822,0.775071225071225,disc_10,broad,pos_top50,nontumor
LUAD-5 R1,Lung5,12611,5226,1.0,0.02498838882155035,0.04100855612049642,0.6093457362440747,0.02671033831399995,0.043790501488703365,disc_12,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.026394772177271975,0.03915936370334058,0.6740347564692505,0.027974661349383048,0.04106541606541606,disc_12,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.026861721153158304,0.03842147048392816,0.6991330840498324,0.02919815868868775,0.04158161707621315,disc_12,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.009753109109845004,0.01394360723857646,0.6994681464393231,0.012468671679197994,0.01661353919942481,disc_12,broad,ge1,all
LUAD-9 R1,Lung9,27834,11030,1.0,0.02049625843008037,0.0870860855674999,0.23535629482615616,0.022105271897971835,0.09174398508209396,disc_12,broad,ge1,all
LUAD-9 R2,Lung9,57922,36954,1.0,0.018758210960224012,0.08654079589296346,0.2167557019399821,0.02089006354882804,0.0944708900930099,disc_12,broad,ge1,all
LUAD-12,Lung12,7260,11007,1.0,0.06641578118850847,0.2034328803748264,0.3264751551771619,0.10166109454534503,0.26726972001500526,disc_12,broad,ge1,all
LUAD-13,Lung13,19177,6853,1.0,0.09425800251789719,0.1488131718468797,0.6333982492818803,0.10611010943855087,0.16280598126862494,disc_12,broad,ge1,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.02415961487206823,0.04100855612049642,0.58913595497192,0.02611784408708649,0.043790501488703365,disc_12,broad,ge2,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.028742228166570273,0.03915936370334058,0.7339809804958182,0.030849887483510516,0.04106541606541606,disc_12,broad,ge2,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.02861024641868034,0.03842147048392816,0.7446421508163803,0.03155338207205427,0.04158161707621315,disc_12,broad,ge2,all
LUSC-6,Lung6,4895,49873,2.0,0.01065713312904324,0.01394360723857646,0.7643024467556113,0.014382869221578899,0.01661353919942481,disc_12,broad,ge2,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.015030670312615473,0.0870860855674999,0.17259554399152882,0.016352949690035295,0.09174398508209396,disc_12,broad,ge2,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.010885348377748273,0.08654079589296346,0.125782854957928,0.012333728557525427,0.0944708900930099,disc_12,broad,ge2,all
LUAD-12,Lung12,3723,11007,2.0,0.04398142818771344,0.2034328803748264,0.2161962614238041,0.07293668469615017,0.26726972001500526,disc_12,broad,ge2,all
LUAD-13,Lung13,13643,6853,2.0,0.08695057294338977,0.1488131718468797,0.5842935263341942,0.09941059806139835,0.16280598126862494,disc_12,broad,ge2,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.02415961487206823,0.04100855612049642,0.58913595497192,0.02611784408708649,0.043790501488703365,disc_12,broad,pos_top50,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.028742228166570273,0.03915936370334058,0.7339809804958182,0.030849887483510516,0.04106541606541606,disc_12,broad,pos_top50,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.02861024641868034,0.03842147048392816,0.7446421508163803,0.03155338207205427,0.04158161707621315,disc_12,broad,pos_top50,all
LUSC-6,Lung6,16323,49873,1.0,0.009753109109845004,0.01394360723857646,0.6994681464393231,0.012468671679197994,0.01661353919942481,disc_12,broad,pos_top50,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.015030670312615473,0.0870860855674999,0.17259554399152882,0.016352949690035295,0.09174398508209396,disc_12,broad,pos_top50,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.010885348377748273,0.08654079589296346,0.125782854957928,0.012333728557525427,0.0944708900930099,disc_12,broad,pos_top50,all
LUAD-12,Lung12,3723,11007,2.0,0.04398142818771344,0.2034328803748264,0.2161962614238041,0.07293668469615017,0.26726972001500526,disc_12,broad,pos_top50,all
LUAD-13,Lung13,13643,6853,2.0,0.08695057294338977,0.1488131718468797,0.5842935263341942,0.09941059806139835,0.16280598126862494,disc_12,broad,pos_top50,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.04244707001823804,0.06562699323893353,0.6467928503702361,0.41820312499999995,0.44026529738981596,disc_12,broad,ge1,nontumor
LUAD-5 R2,Lung5,12377,5537,1.0,0.045206161967089493,0.06242636118922916,0.7241518023140714,0.44021767637031206,0.47285193147026255,disc_12,broad,ge1,nontumor
LUAD-5 R3,Lung5,9985,5908,1.0,0.04235519946586546,0.058973707966598954,0.7182047886467348,0.42165171153207043,0.4393652795292139,disc_12,broad,ge1,nontumor
LUSC-6,Lung6,16323,49873,1.0,0.014958443096652983,0.021178794137108256,0.7062934272751471,0.4298708920187793,0.45784568703944517,disc_12,broad,ge1,nontumor
LUAD-9 R1,Lung9,27834,11030,1.0,0.03961162606883668,0.13685446617450242,0.28944342976960724,0.4917707404103479,0.570054668393037,disc_12,broad,ge1,nontumor
LUAD-9 R2,Lung9,57922,36954,1.0,0.03267152377335037,0.1285748433702647,0.2541051026542122,0.671301880099326,0.7171856244384547,disc_12,broad,ge1,nontumor
LUAD-12,Lung12,7260,11007,1.0,0.08795913682277318,0.24439815355596223,0.35990098756058037,0.4754901960784313,0.5626627224828437,disc_12,broad,ge1,nontumor
LUAD-13,Lung13,19177,6853,1.0,0.16751490500773497,0.2544210738432247,0.6584159970606772,0.7603392504930967,0.770118206293118,disc_12,broad,ge1,nontumor
LUAD-5 R1,Lung5,12611,5226,1.0,0.03541969532771214,0.05212536910298104,0.6795097269764273,0.035857572270833894,0.05336085777319862,disc_15,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.03836500369989907,0.04830337222426802,0.7942510415582159,0.03871218415079494,0.049110497981228796,disc_15,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.03847688921549713,0.052554049050325284,0.7321393862279194,0.0390796194503854,0.053998142919882045,disc_15,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.015689007331168698,0.01955359470197158,0.802359237280641,0.016242257034734992,0.01999418601245394,disc_15,broad,ge1,all
LUAD-9 R1,Lung9,27834,11030,1.0,0.024381067006093948,0.09402545072536006,0.2593028463889938,0.02454153837146026,0.09468645316358273,disc_15,broad,ge1,all
LUAD-9 R2,Lung9,57922,36954,1.0,0.022570380388653236,0.09608173115032993,0.2349081362131112,0.022978601460136975,0.09797743571647376,disc_15,broad,ge1,all
LUAD-12,Lung12,7260,11007,1.0,0.08743386243386242,0.2377372145837668,0.36777524539833906,0.10080512010002242,0.2623594867579227,disc_15,broad,ge1,all
LUAD-13,Lung13,19177,6853,1.0,0.11974618276568529,0.17371807546183732,0.6893133166904749,0.1214369406080141,0.17694559618608371,disc_15,broad,ge1,all
LUAD-5 R1,Lung5,8576,5226,2.0,0.035987519619166075,0.05212536910298104,0.6904031614254403,0.036493906616290435,0.05336085777319862,disc_15,broad,pos_top50,all
LUAD-5 R2,Lung5,7904,5537,2.0,0.04424989758048968,0.04830337222426802,0.9160829884721415,0.044753831154982784,0.049110497981228796,disc_15,broad,pos_top50,all
LUAD-5 R3,Lung5,6379,5908,2.0,0.042686200685103336,0.052554049050325284,0.8122342893927624,0.04348375505753341,0.053998142919882045,disc_15,broad,pos_top50,all
LUSC-6,Lung6,16323,49873,1.0,0.015689007331168698,0.01955359470197158,0.802359237280641,0.016242257034734992,0.01999418601245394,disc_15,broad,pos_top50,all
LUAD-9 R1,Lung9,19330,11030,2.0,0.018532012908629564,0.09402545072536006,0.1970957093602233,0.01866235006636153,0.09468645316358273,disc_15,broad,pos_top50,all
LUAD-9 R2,Lung9,34539,36954,2.0,0.014305823514978382,0.09608173115032993,0.14889223314050642,0.014603914357860093,0.09797743571647376,disc_15,broad,pos_top50,all
LUAD-12,Lung12,3723,11007,2.0,0.06425256556199345,0.2377372145837668,0.27026717577425824,0.07603696808242263,0.2623594867579227,disc_15,broad,pos_top50,all
LUAD-13,Lung13,13643,6853,2.0,0.11295867228213485,0.17371807546183732,0.6502413291295632,0.11470749281318687,0.17694559618608371,disc_15,broad,pos_top50,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.0499765703013218,0.06664104447838493,0.7499367798404141,0.050048005087744714,0.06706452887426145,disc_20,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.05447054276291557,0.06036008660239769,0.9024265177371669,0.05450577312447295,0.060600870266088125,disc_20,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.05667689366642208,0.06434859747155637,0.8807790051908223,0.0567621648203836,0.06488675778493858,disc_20,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.020087407130230137,0.023692764453546844,0.8478287609541917,0.020119454291387773,0.02373083046998055,disc_20,broad,ge1,all
LUAD-9 R1,Lung9,27834,11030,1.0,0.030057849226851167,0.09938448373218517,0.3024400600384372,0.030064330005037207,0.09943857543232969,disc_20,broad,ge1,all
LUAD-9 R2,Lung9,57922,36954,1.0,0.02738667424941699,0.10270580122900182,0.2666516781106967,0.027429768564865398,0.10299845799388134,disc_20,broad,ge1,all
LUAD-12,Lung12,7260,11007,1.0,0.10705375552879584,0.26029283853182017,0.41128198583038916,0.10923545539551056,0.2667389697160175,disc_20,broad,ge1,all
LUAD-13,Lung13,19177,6853,1.0,0.15299736473331374,0.20401438702869593,0.7499341931791981,0.15306121672965506,0.20434238443549446,disc_20,broad,ge1,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.06412999292826956,0.07533459536861702,0.851268830933217,0.06416051890665668,0.07547902519102617,disc_25,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.0674386293329526,0.07119824336368182,0.9471951293583881,0.06744407847882629,0.07132706233122965,disc_25,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.07152518201626917,0.0754316078049154,0.9482123488770225,0.07155384655169299,0.07567497689105793,disc_25,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.023692507387383977,0.026215014608384993,0.903776242024516,0.023692507387383977,0.026222901511572562,disc_25,broad,ge1,all
LUAD-9 R1,Lung9,27834,11030,1.0,0.03544362846546243,0.10454969232089711,0.3390122694639251,0.03544362846546243,0.10454969232089711,disc_25,broad,ge1,all
LUAD-9 R2,Lung9,57922,36954,1.0,0.03191203471029366,0.10690970847272786,0.2984951990439134,0.03191754514590464,0.10695601729658306,disc_25,broad,ge1,all
LUAD-12,Lung12,7260,11007,1.0,0.12507692593654576,0.2735853969083812,0.45717690838020775,0.1257176356499131,0.27596723458307837,disc_25,broad,ge1,all
LUAD-13,Lung13,19177,6853,1.0,0.18361781909580474,0.2301786671976953,0.7977186649451729,0.18362739449312926,0.2302794753731103,disc_25,broad,ge1,all
LUAD-5 R1,Lung5,12611,5226,1.0,0.06847242335370847,0.07865509469487518,0.8705402189054873,0.06851588755959831,0.07883611907852277,ring_10_25,broad,ge1,all
LUAD-5 R2,Lung5,12377,5537,1.0,0.07250762084432079,0.07514674285528498,0.964880420485469,0.07251347957257259,0.07533722889547582,ring_10_25,broad,ge1,all
LUAD-5 R3,Lung5,9985,5908,1.0,0.07562114161574027,0.07921116576644266,0.9546778018481924,0.07567419312819869,0.07950723196536581,ring_10_25,broad,ge1,all
LUSC-6,Lung6,16323,49873,1.0,0.024242780388015254,0.026793709289035343,0.9047937382054081,0.024242780388015254,0.026803920715931715,ring_10_25,broad,ge1,all
